,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,41564.53508,204206.635,86.122189349124,84.51249309779001,54.198662550499584,95.40864409678713,94.63845053878562,2001,-175.98793500357704
1,41548.70351,204311.6093,98.39875023501146,71.02810734576445,77.21934447717948,63.665159319035055,96.91404318504267,2002,-175.98793500357704
2,41589.68646,204167.8156,78.74919663388896,62.93849523671226,74.89069382143491,66.47875244502407,92.58641929300168,2003,-175.98793500357704
3,41668.92012,204238.2888,73.16259279856706,84.60334997844605,78.27538533241115,91.87208159646265,96.36304632643358,2004,-175.98793500357704
4,41521.64592,204334.5815,79.87588199981369,83.42905615547441,77.47135805774057,90.19929433058695,87.02027271003085,2005,-175.98793500357704
5,41617.05436,204259.0171,93.5589994800854,94.27872237458708,69.95843085133764,79.89876670099946,98.40977440591931,2006,-175.98793500357704
6,41576.95294,204271.2311,70.21821895584328,85.73343125955104,89.14368408179041,86.02375941025186,97.75868128172618,2007,-175.98793500357704
7,41533.54743,204357.0333,81.5497798918768,48.488830924010365,77.28440793140841,87.43050222052375,93.46557937534432,2008,-175.98793500357704
8,41642.94946,204299.055,71.2115900101706,59.40268535136242,61.06323975986591,96.24833897696504,88.58412296832702,2009,-175.98793500357704
9,41701.0223,204261.7069,51.72808408529445,98.14861591413145,97.5086346884211,81.8437219671318,97.60668016017297,2010,-175.98793500357704
10,41513.61527,204286.1329,79.96462701968919,83.40901710108734,34.61765393800462,86.81219030753125,97.93331308727862,2011,-175.98793500357704
11,41619.48192,204273.3088,79.83898302288446,96.80157246551126,58.03129047196915,85.91867231147253,94.82872993183805,2012,-175.98793500357704
12,41684.4859,204247.3604,75.54566926682556,66.89969103867487,66.87741509238703,75.53571246767054,93.38315284207182,2013,-175.98793500357704
13,41591.14582,204181.2118,58.361209537510994,81.3113503898805,98.4903781843286,86.47768948114016,98.5863370856454,2014,-175.98793500357704
14,41563.2081,204364.9004,78.77580063400853,78.54597379317634,60.05356835441275,61.638374226070226,96.66823196219228,2015,-175.98793500357704
