,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.99378888888,183326.6925333333,58.69720666768595,71.48691236332073,91.4975094821982,125.40636722095392,81.5286317827342,1,-0.8380447919921459
1,1,107755.8615181818,183331.12140000003,56.73567019744643,51.45745124586018,98.28752378222984,102.61396175232277,88.371991762848,2,-0.8380447919921459
2,2,107797.93544545454,183278.9048727273,89.24292598295584,131.46746242599747,142.03947838019235,151.37073390594796,97.21539145710504,3,-0.8380447919921459
3,3,107764.40281538464,183318.4132153846,68.75061061446951,52.29530351264259,86.07856746849593,118.62500059476729,79.25829623710548,4,-0.8380447919921459
4,4,107723.42537142856,183309.4027142857,71.05641048904319,88.66019189397282,106.93122004132864,125.67117960348216,71.276722214564,5,-0.8380447919921459
5,5,107742.897625,183330.1258375,49.41261702921143,42.764209392094216,88.47975072294831,132.55624154906872,110.87955571265316,6,-0.8380447919921459
6,6,107806.75527500005,183274.783715,86.7799295288711,126.3270555487824,127.57410554745452,145.68144963793802,99.8098533068408,7,-0.8380447919921459
7,7,107758.59205999998,183312.54344,24.95395122875618,49.84037583338065,82.07786975750184,118.45940734828822,104.23251060061084,8,-0.8380447919921459
8,8,107776.02779,183310.31861,53.73675500725002,79.39819614241298,86.47231153335944,119.29715261468364,108.34172700046592,9,-0.8380447919921459
9,9,107726.3215,183318.8376333333,91.18245855289436,91.89489478210372,113.6836119315652,113.82274566899416,85.07111959969032,10,-0.8380447919921459
10,10,107766.74172,183327.35406,40.506914596939886,52.42062023611944,107.860345186328,107.34719040276772,67.93804194850397,11,-0.8380447919921459
11,11,107777.3121,183299.6196181818,60.845173935214056,71.46681851232388,97.0150470118756,118.39719473769324,108.92376769081478,12,-0.8380447919921459
12,12,107751.80372307693,183298.45846153845,49.88304270699137,72.23160150844956,109.22859423343856,110.78082302352654,87.94872971447252,13,-0.8380447919921459
13,13,107732.68432857144,183327.47648571432,57.1711981955203,60.51238791781777,95.86588384882911,135.85814698014096,93.7188629991176,14,-0.8380447919921459
14,14,107776.37651111111,183291.22352222225,74.97816875050175,72.54717088158898,109.7300803562142,112.33018950236642,87.82622813461762,15,-0.8380447919921459
