,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9937888889,183326.6925333333,44.025585188182816,87.07482465572025,82.83629704875128,58.083734242798194,20.49931154651494,1
1,107755.86151818182,183331.1214,27.78413580561394,33.19871595764832,75.79318254326752,95.48389778395523,25.594707516614655,2
2,107797.93544545454,183278.9048727273,36.45835016709617,107.48861566620198,231.50750657789237,202.7287612096525,38.06465560423855,3
3,107764.40281538464,183318.4132153846,30.227248551539905,53.559262599604345,70.72194204476504,62.779056289118714,14.577162511007653,4
4,107723.42537142856,183309.4027142857,48.5666750657762,106.65079182142254,90.97895355956544,78.45778174893667,25.877593808664344,5
5,107742.897625,183330.1258375,17.002053965600826,68.905288786066,64.38292944836398,70.54736368750137,24.064122260925757,6
6,107806.755275,183274.783715,47.993405724551934,112.71311124726947,195.2131877811574,191.29712306646573,46.3105520885296,7
7,107758.59206,183312.54344,22.451074778757437,39.458129753112004,69.47750969298903,73.31809924396444,17.060312540912083,8
8,107776.02779,183310.31861,47.955614762309764,92.11801074389378,105.31156442033493,112.26545044775371,36.370460677051994,9
9,107726.3215,183318.8376333333,48.46436691639163,106.13439602229887,125.87066932732368,115.17558506978494,31.27347472821895,10
10,107766.74172,183327.35406,23.470966204133592,75.05352628225151,68.59576707911202,72.10337984930626,19.08168884111148,11
11,107777.31210000002,183299.6196181818,33.835031405926564,110.15970018858037,136.53450479855107,102.58541484949703,45.11921961008696,12
12,107751.80372307693,183298.45846153845,52.65999474335736,89.39843594238732,143.38894474697153,98.28961525464462,25.090761131327657,13
13,107732.68432857144,183327.4764857143,44.91673257753754,90.64381151645837,90.35622825435131,81.14122842291921,41.900148137950104,14
14,107776.3765111111,183291.22352222225,43.1073293955049,100.21101765304977,139.87784719320797,150.79103217570926,39.169853985827025,15
