Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41565.59265666668,204206.96052222225,89.46938324828753,33.64521501137821,75.72337027480887,259.0273828344814,552.884286184202,2001
1,41549.1776,204310.533875,239.38614776599707,67.07448790475198,-12.74524845670118,95.57929781279034,402.5361362218197,2002
2,41589.569225,204168.115775,82.54845625551482,87.15148183013818,179.9781550579359,359.20512044157306,564.5092310060172,2003
3,41668.75582,204238.61746666665,77.61327309464261,85.27243439685907,185.8766054021665,361.3441917158856,535.5567018457346,2004
4,41521.489305,204334.882175,257.4516962801312,150.3700196723786,142.17238079247915,262.6516962890014,470.0263838390741,2005
5,41617.044348,204259.03512,61.66890145140533,91.39882703842044,181.3563618316632,314.14943952781834,439.4536438430084,2006
6,41576.955798,204271.22694,57.04381536240372,-4.105257231880763,31.60292260996373,217.98574593144383,528.4210664413591,2007
7,41532.757848,204357.01175,239.0390297443796,87.31015182802878,37.3943063140687,160.5877647765692,445.7582404114399,2008
8,41642.451125,204298.9764,103.5183791502062,41.9991476831489,61.92990804555426,197.7044264880234,426.1892541119878,2009
9,41701.9493775,204262.2071625,108.93057999306892,157.60830758509738,279.0953401932376,415.17923376894265,477.46986228721295,2010
10,41513.514865000005,204286.3595,267.21742522849433,130.24819664540797,100.40453160901052,220.36818131167288,452.2932546430788,2011
11,41619.62907333334,204273.00583333336,48.7112418289982,-38.72226923971164,30.1150086441791,219.80858144621484,422.9585974247991,2012
12,41684.651975,204247.00405,106.26801110655796,164.57894566280666,299.14462800874566,464.01653927066593,579.2302522323849,2013
13,41591.159478,204181.23082,83.10204185334095,87.31432812263279,179.1799091493945,351.1985871526193,537.8935068948638,2014
14,41562.70514875,204364.9238625,331.51902262610446,162.74526524025657,95.83892891104658,186.3342178729013,412.615456034294,2015
