,x,y,EC_0.15,EC_0.37,EC_0.46,EC_0.61,EC_0.81,EC_1.10,EC_1.53,EC_2.15,EC_end,pos
0,107763.8972,183306.3371,31.40895349110395,37.045180965331944,31.745659261536108,50.87716419676112,58.304630277457406,45.300434794300216,52.18559477476434,80.23585987393324,79.67968866544534,11.0
1,107764.0323,183306.1285,40.78458498008893,52.055251951119565,45.68139218017874,43.0479982940291,58.66794056253858,43.39921418512184,37.26716456483698,69.27005855279207,84.77639084936786,12.0
2,107764.3457,183305.6431,44.32773412421329,38.59532676969865,49.39752411027112,62.331258151290875,76.36428512748611,69.38126088285757,53.2525792621261,77.26649072807777,85.0854671556593,13.0
3,107764.6566,183305.1606,56.92016557279836,57.8029108680568,68.71048474310852,61.58579146225496,55.511027684807964,58.44304292805572,72.25351946952148,81.31041739830738,81.19715517814748,14.0
4,107764.9495,183304.7066,82.2283145220917,61.329220733890764,78.06208399558805,77.90000524996677,51.15770105465786,65.67623985584419,71.27991651734594,88.57065022126635,82.69440890334059,15.0
5,107765.2262,183304.2798,83.20209789488031,62.28128467933197,65.08728653193435,71.09618797373221,67.10248909942436,94.51022042455044,75.99525261844269,42.50577916841231,74.89165536172709,16.0
6,107765.5199,183303.8306,79.1872820903229,77.79795109180203,67.23876454756478,94.13639424668766,74.70895563231142,65.4700510849321,88.86630605776583,88.68450952221255,79.18304939022896,17.0
7,107765.665,183303.6102,91.2880236613638,77.03764079870578,59.3108302815159,70.05261075026037,84.34373895604945,79.35793036502047,48.37931833903307,70.80711977876526,66.79130481779436,18.0
8,107765.9775,183303.1391,64.31920431098591,80.58546684034233,62.3113835777309,76.65601922520712,71.90209214021078,75.54757943432026,70.93866799289874,69.5901034751948,87.37724726038847,19.0
9,107766.2798,183302.6873,69.44149458434326,68.01394245053623,68.89767093594769,79.10188254293294,88.60105200080551,66.8422828424064,83.57826098677877,47.81638865660708,86.95554600686823,20.0
10,107766.5826,183302.2372,78.37616149572642,81.477107367529,50.94049559011389,70.72328032980964,88.20856510799759,79.02854211180008,72.8199253143366,84.61340424130685,81.96603590276011,21.0
11,107766.9205,183301.737,80.19420778025668,80.32477453549039,75.94114863497704,86.6496557049877,44.83623068017954,64.81314886307477,88.45424470983711,83.37481141295537,59.78251157316028,22.0
12,107767.0703,183301.5159,82.28824610695546,89.09709642791783,94.77099635205509,89.1805309450328,93.29271856612644,57.630992074057865,76.8775493856763,94.86207999434826,69.39667920550151,23.0
13,107767.4281,183300.9884,69.96750624955702,72.15583805725034,85.61685708837206,61.693800780986784,79.9590738544478,76.79722748566103,78.62100121476875,72.53556881415547,93.3856116979782,24.0
14,107767.7068,183300.5785,82.03181983099464,95.58942094069872,83.98410737378717,63.96950843527319,80.61098646533439,84.51290410441982,84.54707309498755,75.95208996227335,86.27361307795876,25.0
15,107768.029,183300.1056,40.02333490484973,72.28051590455937,84.46624882765295,64.51388679980136,70.87788795451767,89.70154337034928,82.10288732916243,62.893958590234334,76.44261950720973,26.0
16,107768.3297,183299.665,94.15697398872014,75.66290397096377,59.453393698526654,80.0909878236966,82.49363314202773,99.88638575967859,30.77134693645776,78.42951260263243,91.24304334878074,27.0
17,107768.5048,183299.4087,58.483535142865726,93.00800796376194,68.56064687172518,52.8788203086031,70.69737493068014,97.38506658627357,77.14646063359075,72.44938537661464,75.85057145083128,28.0
18,107768.9068,183298.8208,73.62309113418486,91.05373490160855,81.80106682172186,71.39359807747516,53.44710027600492,72.03826839023762,86.63844254038875,70.44591992463829,94.55493871584625,29.0
19,107769.0577,183298.6003,91.05810584515567,96.85029544242772,64.69582559283397,83.89255018251649,63.96162835510133,37.35372787116059,87.27757286397946,64.81818376709107,87.4096606733676,30.0
20,107769.3743,183298.1381,79.35332901549502,82.05693857548117,63.611486006579824,62.45329156565158,77.00578482471414,72.9937480605233,85.96148274335233,76.18573861729136,75.70880149326932,31.0
21,107769.6467,183297.741,92.2045345379108,83.59491473338305,91.36529556412768,92.29132097744667,96.03554763252235,16.133113153990777,86.71317183509278,54.47586423123354,95.93757175810566,32.0
22,107769.9654,183297.2773,76.85080113603718,59.98728762828235,71.45875592311197,58.320260821274104,79.71938743427891,89.13581247167195,85.38603138917145,77.56747984904042,90.57067304900187,33.0
23,107770.2848,183296.8136,62.38881300691511,83.27765942329854,71.70786969747736,67.1981812352896,71.41222119245394,95.05938664758554,76.30326453960733,87.80019719491267,85.7207582372893,34.0
24,107770.5726,183296.3966,65.62491882924353,83.57869543951298,61.42964175749523,79.79160984203835,87.14859325781443,91.78976772439931,84.15008033434943,73.27863327595121,73.06870168534186,35.0
25,107770.8661,183295.9717,89.61977712142308,76.15460995486754,81.88873295435698,38.98670326816389,81.89058198621463,95.63112316274182,76.31283322428756,56.114888604100585,80.25880251638766,36.0
26,107771.0316,183295.7324,57.2575446394757,86.6554372452344,54.80527941227242,74.52089894476751,90.14861193267797,62.12548925003429,93.26784976782429,89.06861016526784,86.84899443857381,37.0
27,107771.2925,183295.355,91.51442837186114,89.78210900260291,81.85932110498372,44.977832044728395,55.99688557587006,79.29776080802117,66.61879282022768,84.19110465915125,71.50145396179536,38.0
28,107771.614,183294.8899,70.55196835567888,81.5346980563547,77.90000239852006,84.02996522236964,94.1358818991577,92.17894371091258,78.54008038468639,75.32873527561976,84.30072986634771,39.0
29,107771.9338,183294.4267,97.13135053350723,71.15306639653875,46.7186367465793,97.21914508681263,91.3823438343671,71.15600515482984,60.23032404730874,61.02452917410668,74.98516177105478,40.0
30,107772.2507,183293.9672,82.53339467315237,87.27748537704763,51.88255293764426,85.79819590871688,87.50648187870364,45.30043825910172,85.84050947600561,65.67713707966475,94.11949034213343,41.0
31,107772.5471,183293.5366,55.13220164971651,92.64432137033474,81.47808208596918,35.52684820521701,63.73409463657694,77.3736098642902,77.49853077331755,56.67633590576733,76.3468194896024,42.0
32,107772.8104,183293.1531,77.5640447505258,62.07209762539623,64.57967173412638,59.385568632147695,67.61587604800532,87.4494599580616,77.48279648407102,81.01992667706236,89.95818903715687,43.0
33,107773.1021,183292.7268,74.41862489152263,94.2688202648482,71.26199472219767,84.8808423192687,73.73026604147661,77.55872415738568,62.51093013898066,73.88428713082298,84.0583599374809,44.0
34,107773.4071,183292.2794,88.96243704833864,98.22969016395824,55.70415148105159,71.9497878484337,89.14802834324848,52.035180957243625,71.87246656481769,35.763768500549915,85.43837434505363,45.0
35,107773.5618,183292.0519,73.44600797722815,83.1535706173955,79.72294121007066,58.00076349004095,92.29408621811642,75.68531186382924,87.79129823410588,68.87436948648545,80.66949957134088,46.0
36,107773.984,183291.4287,64.70366596644193,83.00883893729433,74.65165394029393,60.8028657112032,69.61816126133543,74.76569746953732,71.46231049818863,85.34533461458491,83.87362247696197,47.0
37,107774.1271,183291.2168,75.99901458709823,89.50524764146262,68.94764611767727,86.12374674336708,45.473112482864046,66.7487495592846,70.61949265509726,74.64573587447406,84.61615040094325,48.0
38,107774.4549,183290.7302,74.79116629903831,93.13576293563649,61.60906757065382,77.02722246644709,86.18542058481361,65.29640254253754,75.88582778728508,43.29929049812548,71.27303885391493,49.0
39,107774.8051,183290.2086,89.64045381747613,80.0927540951052,70.34142201109555,82.74592399769605,30.60164677209628,80.67254184669815,78.13189585228936,75.7197535289965,85.73773631646107,50.0
