,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41564.5350769347,204206.6350445384,76.75561369226615,75.38277007207729,77.46920739167953,92.95092901359925,94.674600533494,2001
1,41548.70350637949,204311.6092516128,85.58056913300659,76.78359333984864,72.1084004011421,69.95616061840047,91.52547909746072,2002
2,41589.68645659421,204167.81563104223,81.05176926518844,84.28211855568486,79.2598316991059,84.66876565054493,93.35071628674008,2003
3,41668.92011756163,204238.288791732,93.89652363414599,56.276459680306026,90.28590849585345,86.42856516126461,97.93907189863029,2004
4,41521.64592351891,204334.58148620185,66.44026739836787,80.5581565972499,65.06474737668383,96.5657788450267,94.29645362428083,2005
5,41617.0543552294,204259.01709711645,55.375458910948105,96.6756025394474,71.2278591280282,88.18429436914168,90.43014715657328,2006
6,41576.95293945124,204271.2311379509,79.20222816434091,55.321429532121925,61.40402706184318,82.86163885531006,88.60205692004448,2007
7,41533.5474325054,204357.0333107068,92.01212230260957,92.59457876885638,99.1685811673048,82.9873917319325,84.58204317732965,2008
8,41642.94945818215,204299.0550411502,86.85802758983849,82.26598747224088,73.21356771697083,85.25625101310825,81.430831988664,2009
9,41701.02229841746,204261.70686767064,95.59554073317778,75.74525734890855,76.49646109088201,69.15249210793013,98.61117913708897,2010
10,41513.61527143428,204286.13286993653,97.25084112530135,83.39293984944614,82.87405116730949,83.36041050399231,86.42258031823356,2011
11,41619.4819187581,204273.3088023756,94.16248771761843,64.32232250113834,42.05487035792296,94.3368914464557,89.92187507075785,2012
12,41684.48590413986,204247.36038497745,73.80108505253249,82.68950584507559,78.92845496732939,82.24748917124778,92.13036545908737,2013
13,41591.14581668674,204181.2118136036,79.24624392769039,74.28429176034385,82.44348531324616,77.9005878109507,91.66679354097715,2014
14,41563.20809519153,204364.9003766114,91.02215837712717,53.05756884566159,93.84896710044433,88.42443535880805,78.79012221126126,2015
