,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,41.87293842293732,42.03813085496289,152.17646012040626,125.2014952065502,119.8778453439585,122.17069897427122,98.7188848537645,84.34652019750894,1,-0.8954179793955079
1,1,107755.6395,183331.2104,61.11663124149258,31.99708552540304,88.96901430851754,112.51344993973024,110.52979826242044,107.66907891517826,142.02312535091605,58.17807248465201,2,-0.8954179793955079
2,2,107797.4476,183278.6469,59.237511993950605,100.33983619764304,165.48890354207174,213.16271169599696,276.5133916708186,232.10134857949927,157.58869925206716,95.3171109856608,3,-0.8954179793955079
3,3,107764.0831,183318.0822,32.452251681123485,74.28009751530192,73.56882560769722,120.93461359556082,134.52162982609204,81.53641048003071,96.2193732662252,86.72857099881146,4,-0.8954179793955079
4,4,107723.0048,183309.1898,53.16919730222944,79.84868356261943,69.74959293223515,131.53432614901635,141.90556171860234,89.77368577225691,100.6179348004236,64.32184791601276,5,-0.8954179793955079
5,5,107742.871,183330.0981,50.16362897390172,43.06562159528943,113.50401725997962,65.66286802319529,189.70212787297012,108.78971817521878,90.02412540022412,57.09995547968956,6,-0.8954179793955079
6,6,107806.7161,183274.99,55.634360637189424,99.1186331449012,157.0934945578737,187.3033272878752,215.4750791049676,216.2933347434568,109.07358117289964,109.89301899688743,7,-0.8954179793955079
7,7,107758.6659,183312.5732,52.68590077388734,36.19348260637976,89.44139280147297,91.34576675165786,98.4398455335625,115.04734925222202,117.14118929712455,77.67444601918123,8,-0.8954179793955079
8,8,107775.383,183309.8767,34.98418684658222,63.70843980960981,86.13578882363079,106.67685252959596,121.67584513291212,111.67704179011264,112.99998053005446,92.99747121402478,9,-0.8954179793955079
9,9,107726.3815,183318.7508,51.887857192493925,108.75976072879658,118.25910163955972,104.33906145001797,101.93958783479668,120.75968269675631,111.21148096448208,63.03095183805274,10,-0.8954179793955079
10,10,107766.4694,183327.2822,54.55205871316205,69.97542920858461,43.6866944152622,63.71810207258257,113.4210143085082,77.55560206625651,122.53162166688928,63.47297482352916,11,-0.8954179793955079
11,11,107777.0025,183299.3846,56.2335525605975,60.17129396355105,97.07533253856975,118.93177494710824,127.12648038172829,119.68160395076144,101.33145428763868,93.79079418306613,12,-0.8954179793955079
12,12,107752.314,183298.7686,44.64598400605812,82.7069450078855,74.85230040240401,104.72223905874417,149.74163962083145,101.14223572979536,107.50708141630268,61.67524547884148,13,-0.8954179793955079
13,13,107732.7209,183327.4299,42.44404779469904,73.34469656909447,91.75031882090671,85.79526476927377,111.77103896001104,101.01180255513296,104.79048782720564,60.5634305562046,14,-0.8954179793955079
14,14,107776.5235,183291.4178,69.06505569391486,75.06081910140092,116.70979211216522,149.05388269480778,151.3403327791768,129.59137295297623,105.32069146450152,112.4399802949164,15,-0.8954179793955079
