,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,107719.9979,183326.6793,95.43202056636869,87.56673664793469,54.111400877146934,33.8752016493609,20.26588796853148,1,0.18456451606933189
1,107755.6395,183331.2104,37.31861988173441,21.3651297392406,21.32950854170325,21.087874153932606,36.710685581444224,2,0.18456451606933189
2,107797.4476,183278.6469,81.65445129447968,81.90879593953451,76.28075977699704,67.97600477630175,94.64877347948254,3,0.18456451606933189
3,107764.0831,183318.0822,8.22768063808561,25.31613555479597,19.774843864639518,16.36303148598691,24.355965491126756,4,0.18456451606933189
4,107723.0048,183309.1898,95.18044552914499,86.10363703449889,63.62217221186807,63.245041349948146,51.357788292915146,5,0.18456451606933189
5,107742.871,183330.0981,66.11802267068514,33.07101710351931,29.832030125454413,34.380979616593805,23.241773875407507,6,0.18456451606933189
6,107806.7161,183274.99,80.47994551883731,72.19651541032015,82.75667427831578,89.55668071445695,86.11330907143086,7,0.18456451606933189
7,107758.6659,183312.5732,25.29432037495205,43.36494104087297,22.740867098393956,24.59015044938798,14.28114757417851,8,0.18456451606933189
8,107775.383,183309.8767,89.96407352474141,62.26134210574195,67.90830684936317,90.23870905420836,81.21184286910096,9,0.18456451606933189
9,107726.3815,183318.7508,94.70136183561267,82.98272199345378,68.76318199820926,62.93132485916645,76.73485678319763,10,0.18456451606933189
10,107766.4694,183327.2822,28.03506670493853,14.510325491066425,21.410597179686004,33.53674529876413,26.265155084013216,11,0.18456451606933189
11,107777.0025,183299.3846,83.02797486940126,77.97576213556796,72.29165509540648,89.64333846512488,82.54225696567343,12,0.18456451606933189
12,107752.314,183298.7686,95.9762558288871,86.07958588218335,53.94993022261028,76.73940092646257,61.58857637356082,13,0.18456451606933189
13,107732.7209,183327.4299,81.47923735556145,66.89832686352878,65.99812644500251,79.14836659195844,58.858250632256265,14,0.18456451606933189
14,107776.5235,183291.4178,95.64367103098094,86.39473854815157,76.64737526189347,57.820097704042006,90.22059974680582,15,0.18456451606933189
