,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41565.59265666668,204206.96052222225,45.503359708756406,63.12146385069923,130.2891363191271,129.18549424396906,279.2270459511983,320.2849206635213,415.2314712126148,674.9998220916726,2001,-0.1291518802122173
1,1,41549.1776,204310.533875,33.6114871274801,67.802321163098,156.26838820339623,192.9211373635801,223.08523916801997,279.77113900821456,322.74151289616094,412.269296330397,2002,-0.1291518802122173
2,2,41589.569225,204168.115775,65.01081339654894,41.81914908687639,139.89798355341023,147.58885831190332,269.2006790963526,514.1470041101671,603.309937807703,666.1847628520086,2003,-0.1291518802122173
3,3,41668.75582,204238.61746666665,70.47176683063878,80.3375736082333,126.71160111333673,148.24736402716633,145.378835019264,390.2902084705269,608.0374130092732,940.501413726658,2004,-0.1291518802122173
4,4,41521.489305,204334.882175,71.16124734049917,102.31225723250068,104.03660890667273,302.93832848258984,288.4109950087755,468.9987493501853,433.7726864357109,581.3794922934864,2005,-0.1291518802122173
5,5,41617.044348,204259.03512,73.55431240515104,76.00974958267811,191.61832062209908,154.51606883865048,234.48169921870576,334.74392772507105,464.62838030267983,633.1747943971511,2006,-0.1291518802122173
6,6,41576.955798,204271.22694,47.23963065830431,96.52189147106095,115.79395881629168,86.77089563531013,165.551356224182,364.9744082987816,412.2774683343858,542.02543371532,2007,-0.1291518802122173
7,7,41532.757848,204357.01175,56.25097926118718,52.03988663798695,166.29475232480732,198.2088224103424,280.4792109211059,255.94650232696645,385.2260398332056,505.316414669401,2008,-0.1291518802122173
8,8,41642.451125,204298.9764,51.83988079938277,56.47190208088671,155.7687294407539,279.60750923389503,166.6857070251581,255.89354708444705,452.500839539137,350.28763570887736,2009,-0.1291518802122173
9,9,41701.9493775,204262.2071625,33.80628123764212,40.56404798496603,87.0774197493825,222.3800285784409,356.0193379785294,529.3435624007448,709.7327643767386,863.162151292207,2010,-0.1291518802122173
10,10,41513.514865000005,204286.3595,63.36839634236561,96.60678718318576,131.10166457385856,241.3143593443409,259.50318737258965,415.5785718105772,472.78976884747385,514.438265075413,2011,-0.1291518802122173
11,11,41619.62907333334,204273.00583333336,40.726154807614726,32.583495232081965,138.96465395735748,163.9474524710554,122.62376893372928,266.80288451241745,365.8446776078025,435.4045044815466,2012,-0.1291518802122173
12,12,41684.651975,204247.00405,33.96170684326498,104.82915332423232,114.78222410075378,205.3413128300681,312.95529886102173,542.335242116364,806.9042499042982,949.7798824591384,2013,-0.1291518802122173
13,13,41591.159478,204181.23082,43.07755856177267,45.519563521852575,133.3854893369819,156.1640734595949,247.64339714531476,434.8534030359923,599.0163657515169,857.8518792448554,2014,-0.1291518802122173
14,14,41562.70514875,204364.9238625,71.63123691436853,47.78977593278592,207.22357263558396,353.4927341162428,379.4246604534447,413.9629868657013,437.67685572859847,498.5519393258047,2015,-0.1291518802122173
