Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,51.14411003814975,75.16873739642135,97.23919688365596,73.28667611789656,40.98776254049197,1
1,107755.6395,183331.2104,19.024437547443085,41.70586280332503,66.3197934748222,57.799427172450486,24.60919993901952,2
2,107797.4476,183278.6469,50.42463295870541,99.44962493415848,200.69358291941847,178.56654748210732,47.16061679681202,3
3,107764.0831,183318.0822,25.831442017424305,26.765392534358803,55.08036795080248,72.82856690749742,43.83751483173463,4
4,107723.0048,183309.1898,51.39998412125919,103.93485496550689,103.55997688697396,80.53369947948126,23.40352521942984,5
5,107742.871,183330.0981,27.06878408850545,51.11793055045274,64.98656503392174,57.93892567374974,24.943771955244955,6
6,107806.7161,183274.99,49.10285169528024,100.28555494359529,177.43115836348397,143.26385431037446,40.64814124276433,7
7,107758.6659,183312.5732,10.91717045400637,61.44512389822222,56.0046698955781,61.01204567950396,22.24039158186482,8
8,107775.383,183309.8767,36.529455922631605,97.81372132346124,113.12914538271114,87.49891494199673,46.78518335062212,9
9,107726.3815,183318.7508,50.1729955671913,110.50606548194816,128.3327862980036,116.69417413709134,44.89659955748286,10
10,107766.4694,183327.2822,23.01039475204949,54.46408988072577,89.71879268526796,73.8240009279049,25.726010462151304,11
11,107777.0025,183299.3846,52.38734112635544,89.16215655793405,106.2755530729783,91.43002845039398,45.01074744036279,12
12,107752.314,183298.7686,49.2426374265395,99.81846135597108,92.16769012773926,91.17791251343658,31.569362832787327,13
13,107732.7209,183327.4299,34.328229852316966,85.17209233301675,97.20771531861996,79.68622924759923,36.41131848609296,14
14,107776.5235,183291.4178,45.15016917385814,85.55824513294706,139.54950746785156,112.77982572709222,46.03334631825112,15
