Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,47.74970150479514,69.31559659195347,85.86614450076502,63.66424014241448,43.54093675260146,1
1,107755.6395,183331.2104,16.873449892119314,29.33527842516232,68.03302525270222,62.80440710310615,39.9940167423365,2
2,107797.4476,183278.6469,47.4415330911062,109.9858394190366,197.91238318947237,168.64122374541725,44.70060816431816,3
3,107764.0831,183318.0822,10.604467479397435,52.63120692694695,52.77700980161946,73.19025610657476,28.805536222240328,4
4,107723.0048,183309.1898,43.435256915735685,100.78509931411382,93.37798247745204,73.32857606729397,36.70299700955088,5
5,107742.871,183330.0981,23.04910832799495,61.55771110667422,72.88852654859554,74.72216646172076,29.58343459357333,6
6,107806.7161,183274.99,52.32083843075414,101.1033384807282,146.64439848149925,146.85050412172683,44.43621920828939,7
7,107758.6659,183312.5732,30.22652018382814,66.44711005825732,89.29117922457712,84.70105311443128,30.5282444592162,8
8,107775.383,183309.8767,45.26826888119742,88.94277894011343,90.60791088367796,77.13211685145671,43.52549263610313,9
9,107726.3815,183318.7508,48.15620049310429,96.46654178258972,111.78895063623156,94.3233253407399,38.4307566726149,10
10,107766.4694,183327.2822,24.742476958936862,46.60897590780995,95.32396277469668,57.505441656610216,31.68950535673405,11
11,107777.0025,183299.3846,39.87066270652667,85.33806485632815,103.72707531582876,89.70270424315564,36.91010331024258,12
12,107752.314,183298.7686,46.60640064126937,108.06929984709296,89.68286170506387,92.94644827811716,37.71585782148444,13
13,107732.7209,183327.4299,42.01308961049342,69.79099555781761,88.32601038371072,62.221858004372464,39.54082806444967,14
14,107776.5235,183291.4178,49.89418279041042,98.9495835504189,122.89154891683646,107.28656231215594,41.61727461922529,15
