,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.99378888888,183326.6925333333,42.38771001588313,74.90765356996621,108.29237637089294,120.30335713168816,74.31882223090254,1,-0.6083769163700674
1,1,107755.8615181818,183331.12140000003,49.17957957743582,102.18515915726356,135.02581417842305,152.05370700483306,63.96413256537761,2,-0.6083769163700674
2,2,107797.93544545454,183278.9048727273,79.2880404443182,118.62090846054122,177.95155527276427,155.27594461893435,113.56918926934664,3,-0.6083769163700674
3,3,107764.40281538464,183318.4132153846,48.4166009462063,62.54841898038262,105.08451401033004,111.92769825789787,77.84164578176751,4,-0.6083769163700674
4,4,107723.42537142856,183309.4027142857,66.18141148482658,76.70578318248245,123.21776034668356,104.7390098858118,68.46709483887375,5,-0.6083769163700674
5,5,107742.897625,183330.1258375,27.863316522350928,51.8944001564028,82.79818793895336,107.67991149277512,112.35954944006586,6,-0.6083769163700674
6,6,107806.75527500005,183274.783715,86.77060526495055,104.38131194987524,133.32379262537873,158.0929948913154,113.86358242486278,7,-0.6083769163700674
7,7,107758.59205999998,183312.54344,57.393539957112736,38.13944993458065,99.63705356024636,94.5346544611299,109.06666187406653,8,-0.6083769163700674
8,8,107776.02779,183310.31861,44.41013815585648,62.52069630123481,96.66465136128316,111.55827481062038,92.1630352176014,9,-0.6083769163700674
9,9,107726.3215,183318.8376333333,90.21442104554606,141.52201475702702,117.013168184719,103.71349345291662,67.6929286865248,10,-0.6083769163700674
10,10,107766.74172,183327.35406,25.70150988365264,71.68102644185774,86.12717645943323,122.92215153104526,66.97699564665578,11,-0.6083769163700674
11,11,107777.3121,183299.6196181818,36.64746355592795,81.05132969598307,95.18801836126666,107.11698894255468,95.63746129568688,12,-0.6083769163700674
12,12,107751.80372307693,183298.45846153845,83.73013513794702,77.45024863932821,89.35231937761822,117.356211131546,74.1406976260626,13,-0.6083769163700674
13,13,107732.68432857144,183327.47648571432,55.9191536353008,46.16948433664955,79.68485328833782,123.1651388504886,86.40118503233838,14,-0.6083769163700674
14,14,107776.37651111111,183291.22352222225,56.715810984016485,98.83129459689847,104.17592945889058,127.41478835584827,102.81374070490676,15,-0.6083769163700674
