,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,37.34022356375304,76.37569233994665,67.9873785529452,98.70719312154782,98.90775187340304,2001,-170.41350564778045
1,1,41548.70351,204311.6093,75.11733959548724,87.1787389007271,88.23341921020612,92.3672191526114,93.68432139728824,2002,-170.41350564778045
2,2,41589.68646,204167.8156,58.437613774774434,55.37814345752094,78.07176121538916,86.61126424656976,94.60679915761207,2003,-170.41350564778045
3,3,41668.92012,204238.2888,74.13370453112441,89.02537227178627,90.05012193548077,73.53378383023033,96.39858320186704,2004,-170.41350564778045
4,4,41521.64592,204334.5815,92.2675900687071,68.84414876627362,27.272420908675254,90.54429840677994,92.7890263615225,2005,-170.41350564778045
5,5,41617.05436,204259.0171,71.58135032528774,63.19030991458232,88.84141981263738,99.97331934164067,86.72406570264819,2006,-170.41350564778045
6,6,41576.95294,204271.2311,66.00241697525084,92.504800745981,88.20462028429924,75.08719761398167,98.48372803161462,2007,-170.41350564778045
7,7,41533.54743,204357.0333,85.39631818769689,62.88276075322352,71.28689399656278,78.86079817634354,96.38122617125038,2008,-170.41350564778045
8,8,41642.94946,204299.055,51.95262586863611,91.3219347823536,47.57181033561553,93.62845852935088,97.03687116178725,2009,-170.41350564778045
9,9,41701.0223,204261.7069,72.50801284384458,63.616954047629655,68.83514209341291,73.57161748914156,81.7737869651905,2010,-170.41350564778045
10,10,41513.61527,204286.1329,84.33583538480035,60.407281126735626,75.66553725660037,89.31893537719651,93.87010890150398,2011,-170.41350564778045
11,11,41619.48192,204273.3088,85.26338764441286,85.73048792841969,85.11776099261108,94.43167402109178,89.92323959547869,2012,-170.41350564778045
12,12,41684.4859,204247.3604,63.64996065029614,78.31206344719646,88.90783909458743,94.0391516280899,92.63766935031228,2013,-170.41350564778045
13,13,41591.14582,204181.2118,68.3207632072716,94.23777705373304,90.25665211216072,72.15508564892855,87.58092785203867,2014,-170.41350564778045
14,14,41563.2081,204364.9004,97.43859430990376,90.77245245997553,67.15188238738847,80.91253545033804,89.15555053564664,2015,-170.41350564778045
