,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,44.27000728943513,91.30993663603095,198.63772843482477,294.7953535240932,518.2712699333258,2001,-0.1614761622583469
1,1,41548.70351,204311.6093,59.34905838749569,75.32922075385392,154.4600137043312,330.24127256090355,261.4570017753446,2002,-0.1614761622583469
2,2,41589.68646,204167.8156,50.41512849691171,162.40654307523212,267.664773508052,445.7139978565544,594.025305107232,2003,-0.1614761622583469
3,3,41668.92012,204238.2888,70.67922849166715,156.6745809888087,245.6109193990663,428.049284586906,569.0175536841328,2004,-0.1614761622583469
4,4,41521.64592,204334.5815,60.5292287342129,165.41332146384337,261.6118152939734,453.71848394312144,467.273455303451,2005,-0.1614761622583469
5,5,41617.05436,204259.0171,47.13308181970552,100.0127188624328,244.92066859065628,394.5371049398139,521.4192897172662,2006,-0.1614761622583469
6,6,41576.95294,204271.2311,49.64099980644803,124.0411216245391,235.7505961490136,251.4767618854397,445.1484520591683,2007,-0.1614761622583469
7,7,41533.54743,204357.0333,48.374543653135824,166.4607852097065,173.81664874775095,284.47803546775685,372.8376691380165,2008,-0.1614761622583469
8,8,41642.94946,204299.055,47.39982404864463,140.6758270562994,162.10126512987503,275.38669956222606,430.488924190381,2009,-0.1614761622583469
9,9,41701.0223,204261.7069,55.32035119263715,167.27832863673052,311.5497692343672,502.1846891657647,635.2125571843935,2010,-0.1614761622583469
10,10,41513.61527,204286.1329,66.36840679764367,135.7497423961559,266.7030943780447,400.7774235751849,476.3302035564852,2011,-0.1614761622583469
11,11,41619.48192,204273.3088,39.17946579546207,127.06708846499058,209.19677494483392,217.03226705972747,255.17344903108815,2012,-0.1614761622583469
12,12,41684.4859,204247.3604,51.6223682573627,192.2278838647543,332.89880651270033,629.6755642521686,807.5639909661436,2013,-0.1614761622583469
13,13,41591.14582,204181.2118,56.233416162190025,80.9869358838426,246.8672798802554,476.191898048789,613.5858759428677,2014,-0.1614761622583469
14,14,41563.2081,204364.9004,69.24752441103455,214.87096326756017,288.93869355877433,347.0580513039203,444.831135433925,2015,-0.1614761622583469
