,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,58.7228688492433,59.26446435547953,94.06510650921115,70.8990385590833,91.98435794609347,90.42617273513278,77.88076011561998,87.84304699119723,2001
1,41548.70351,204311.6093,71.57163118280435,63.16290851398944,90.96161212172386,62.207273593692506,78.96397938216424,76.54649449462146,72.25431945425748,93.62734233688793,2002
2,41589.68646,204167.8156,90.23386648271489,77.91568319369459,53.592307127067414,77.11991551338166,89.01462206217693,86.77676042403127,67.41460793181427,88.31422741891535,2003
3,41668.92012,204238.2888,95.5033284286947,73.80091630601989,84.42697997745194,30.33989113093911,35.9100337242385,49.1667856480392,77.895216022384,97.72527883607735,2004
4,41521.64592,204334.5815,35.035796526907184,75.28516598057956,97.14851070089814,99.13486221304669,69.74043001618607,99.1323530503922,69.72809985674868,90.76375701648304,2005
5,41617.05436,204259.0171,75.98608070232738,89.3248597245198,59.474173135012975,43.28433615033649,59.98121371301228,55.2212737510778,69.85430054427071,95.85060418561271,2006
6,41576.95294,204271.2311,67.81845134768754,36.05286653321831,39.86107922977699,78.2817113383913,83.53373823358048,85.12169750530018,82.30222015994148,95.18187625516039,2007
7,41533.54743,204357.0333,60.3157494598963,82.54517306247686,83.78437071303752,82.76978057105251,89.18993612097292,79.34675069286793,86.01386243702548,87.43351906728738,2008
8,41642.94946,204299.055,62.14325154406738,76.24281204875743,41.37772506149785,76.12099228988733,83.22049506755405,82.41236969448947,97.68852425671548,77.62332268147892,2009
9,41701.0223,204261.7069,51.251951335763806,84.49783941424575,78.22266283505736,68.02991826266413,84.9016891383819,66.5719125808489,83.17017079113737,85.03143094638156,2010
10,41513.61527,204286.1329,61.13925689940817,63.99990722649218,81.44646707013288,59.54918499571236,84.60753290576356,80.694628563516,68.12232337937047,98.03974936309699,2011
11,41619.48192,204273.3088,81.16994365863813,87.15338833588542,36.519998195663256,68.67037963132859,81.67444070907689,89.38683318872025,69.04728989786153,96.98217245910656,2012
12,41684.4859,204247.3604,82.92387082960475,62.44217005509927,63.451176220986916,77.47873980186333,83.19795216293886,96.58650273536789,73.84194064953911,91.88467457116589,2013
13,41591.14582,204181.2118,82.53259097909788,85.00534461617733,36.00245446616748,77.4128785614646,58.318373719259775,91.31686202358136,89.32644025387289,83.8167570260391,2014
14,41563.2081,204364.9004,87.64866270699659,94.54055543794007,73.56301691391758,68.78968240031158,44.65391575143849,82.123123656954,77.66502909573691,78.901034329239,2015
