,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,83.68829464122442,91.81357830272842,86.6550957952748,65.32735948062265,41.15961770355967,31.10299667214944,52.07022627698142,23.19131405189725,1,-1.222320635289507
1,1,107755.6395,183331.2104,36.705618280343785,29.816466670937864,29.433397078710573,35.648930242248035,17.17972209719672,28.010531565270217,37.7929142689394,43.07601099419852,2,-1.222320635289507
2,2,107797.4476,183278.6469,93.34961747357336,78.12464669033514,78.10524335786673,50.50426084231998,83.84543149038574,59.158202693844366,46.81113621817387,74.95974523071772,3,-1.222320635289507
3,3,107764.0831,183318.0822,13.750989932884702,22.348569016673707,25.45554717992432,19.804106519061044,13.305558112848644,28.197056843051787,40.86209449053607,35.908936155420506,4,-1.222320635289507
4,4,107723.0048,183309.1898,96.96035220307394,67.488269014105,53.63477919885232,74.54709830539873,59.86232226181691,68.03486219368537,63.26974824206136,36.7153591911204,5,-1.222320635289507
5,5,107742.871,183330.0981,48.24687519907557,58.53598182302085,51.58364445910233,42.116455892997976,52.736213138850864,18.759065410086773,38.02506981932852,28.49442283223638,6,-1.222320635289507
6,6,107806.7161,183274.99,67.5490670303673,90.4912937585084,88.48918330290444,77.19413286395378,66.73137003861098,62.93120548224629,82.45346870354844,80.7535744699715,7,-1.222320635289507
7,7,107758.6659,183312.5732,22.941631749248995,19.095540922189475,37.03295671452161,33.72243299733668,44.82849941648957,21.60867514549864,24.582503031861062,51.39156846143051,8,-1.222320635289507
8,8,107775.383,183309.8767,63.647123741594974,45.48826541755472,78.60770561873362,86.85977416963432,78.5736531923993,81.03899659959933,65.04600248137763,78.83136778481139,9,-1.222320635289507
9,9,107726.3815,183318.7508,92.88698705583764,99.3113969098086,65.0718158534403,60.50999688668135,69.2518593320333,77.25458092582531,72.41892739940126,58.614868432970425,10,-1.222320635289507
10,10,107766.4694,183327.2822,27.53130646197483,11.688222803408625,48.82745348320814,22.921282712093877,17.843129226563565,32.26809919334456,45.09695541478462,44.77012875827264,11,-1.222320635289507
11,11,107777.0025,183299.3846,72.99173002636181,73.57583193071699,80.27020342089011,73.75958990107432,66.52102161261617,88.73288744897258,69.86829764271454,90.30997828676097,12,-1.222320635289507
12,12,107752.314,183298.7686,96.0326703244553,79.50898132746045,80.91787313044671,39.37645941559955,77.07299071732301,64.32678908349789,77.84363641212371,79.37524073984241,13,-1.222320635289507
13,13,107732.7209,183327.4299,93.27896706981556,63.377964293156026,58.76603529230753,72.24041525919057,71.21054290644918,69.02243734438039,79.00080751140355,79.6632225974563,14,-1.222320635289507
14,14,107776.5235,183291.4178,87.61428839776048,84.00164948900377,85.76934348210368,75.11252801698994,67.65430327130403,49.57569304163575,65.81966560135987,89.67857158150629,15,-1.222320635289507
