,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9979,183326.6793,81.03615605356802,93.27840680710011,45.441342949196724,91.05991700149363,55.1755716664837,60.610138162803274,57.79656935351095,23.91669391575545,1
1,107755.6395,183331.2104,47.92695717381585,10.325440441587457,31.653244871723643,34.534043746973865,22.84884345106038,58.85325813042549,34.610553896640674,22.897060916685636,2
2,107797.4476,183278.6469,89.38146688637897,90.64103275474721,79.9505084121219,56.59613965278862,54.10863528766232,53.18012550428934,68.60527982598106,95.6668647415584,3
3,107764.0831,183318.0822,17.562158950197084,21.85853708587559,22.864179888063298,13.725985978017606,15.61822749486701,26.56769050641168,48.11517017843044,16.219444669430466,4
4,107723.0048,183309.1898,55.45981863643895,90.75210574807538,96.13474246312369,93.37938566033085,74.36775158035614,78.1646546950405,72.52151475805576,9.343960618517045,5
5,107742.871,183330.0981,75.3317238529296,42.16774871123295,57.38212843956806,75.90644780155259,66.07413926420213,14.421384386214383,14.120368588930269,18.905362818083074,6
6,107806.7161,183274.99,74.56999642088682,79.57477764473958,63.23460469126336,54.83070714964781,74.39839968635586,91.40228430665917,81.53926098642442,73.56421541788748,7
7,107758.6659,183312.5732,51.95284071396302,18.692366494309834,31.661145994723796,26.206118852213315,14.80929041186403,33.8919175857452,48.08761056806138,16.14959647008972,8
8,107775.383,183309.8767,77.6303530081593,90.67078502838496,29.256080484742945,97.90930100407954,83.07010160230249,88.71023831861254,58.812391583892136,71.91218666297942,9
9,107726.3815,183318.7508,86.24445163817221,89.47132820366265,70.6976481111738,80.35235152205762,87.492913888796,81.1712782865925,65.1633458745321,62.343954481609224,10
10,107766.4694,183327.2822,12.8616204424909,33.4835492220929,30.0882727088263,17.30351640824214,33.2078696666319,48.055967120154804,35.25689670224494,20.426529861636993,11
11,107777.0025,183299.3846,88.28545035168536,69.91090007738028,92.82836984063738,74.60174140772608,90.19690761962512,60.48617922219564,79.03614101224923,83.6285919757996,12
12,107752.314,183298.7686,95.28994811379718,88.07219963936889,83.7059398399494,57.99197824193307,77.17167885478361,72.7569711769478,80.96278891014259,77.37781719733285,13
13,107732.7209,183327.4299,91.03773616289598,82.06258912248119,96.95665528892178,66.9762833316582,66.97964701337747,62.5810782652209,11.786094412503457,91.04938572618933,14
14,107776.5235,183291.4178,76.5062041295346,87.18713008572162,79.06419781101324,80.98739625594783,62.27430311926257,90.31596654261038,39.358963829350984,85.72595076718441,15
