,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9937888889,183326.6925333333,54.85096573179766,39.1326225074948,55.49293655204377,75.74542638820566,108.65169757088391,104.56341369976569,105.1146559580591,72.54096534687558,1
1,107755.86151818182,183331.1214,48.021615462572555,41.77391014399504,135.45603572898585,76.60073546419676,126.09231006193403,96.34792418102472,83.68613337675505,76.36238719266083,2
2,107797.93544545454,183278.9048727273,52.28593709514323,88.49493713775313,146.3067638886785,118.50178313528713,163.84145815787144,157.1775705164309,132.98179294322475,110.16256398824355,3
3,107764.40281538464,183318.4132153846,20.29031897255925,59.003369686522745,91.81709887644082,113.9727163565287,109.4002010327886,86.81622190357048,147.09158648868816,92.82271084330054,4
4,107723.42537142856,183309.4027142857,62.273534970706905,66.7639344910687,82.92187443236148,108.3074389340226,132.8288492508266,103.83455077610333,99.58500098005176,79.5095390184685,5
5,107742.897625,183330.1258375,7.1050214006010695,24.17211908551259,44.671979369232346,50.855663335628336,84.98319492467485,64.74958752191668,75.0850799886997,117.27812606494328,6
6,107806.755275,183274.783715,33.156656314396315,97.12743536027122,115.14423215787002,139.33909447340176,199.32410242153392,156.5132709668213,117.9940454289474,101.37858504617864,7
7,107758.59206,183312.54344,26.228166995942725,27.85643402079092,63.52567194938256,104.1749020530483,131.21918240158084,105.59072929924105,85.90363543468526,66.89472855773643,8
8,107776.02779,183310.31861,26.59753813264546,45.65340519503851,103.75183464140163,130.7229521523056,144.92570669550938,122.98670278319402,98.6838766282619,69.0701081286857,9
9,107726.3215,183318.8376333333,46.615476375632845,89.39190591394974,96.32612594138004,106.05350322494623,97.50847859667142,96.93485034053784,118.2974049910585,69.74699096434036,10
10,107766.74172,183327.35406,18.938354577762265,29.763303407572007,96.5473036819368,131.03384306624443,187.5369906544443,100.55572731197037,96.8602789551444,60.39184251163744,11
11,107777.31210000002,183299.6196181818,29.89551345396855,41.305700714722946,80.17096053401676,104.17548626362446,128.28029474402643,126.1117903892103,102.90903398155858,92.72254395399248,12
12,107751.80372307693,183298.45846153845,48.526730972187416,49.484048296383236,66.43210361953535,89.5599585376532,128.43658181828087,116.83731167403238,133.48825244999898,99.52079609766056,13
13,107732.68432857144,183327.4764857143,44.8024745938112,53.791019437813574,73.49092377039133,97.90284189195125,101.51769860979141,111.74238522439884,118.05436464362684,81.45628534524472,14
14,107776.3765111111,183291.22352222225,48.46124679384902,61.95596501855126,92.99794199555723,124.99993081294546,143.83314145720396,136.00767058569988,119.95333155828732,90.61994776479763,15
