,x,y,EC_0.15,EC_0.37,EC_0.46,EC_0.61,EC_0.81,EC_1.10,EC_1.53,EC_2.15,EC_end,pos
0,107719.9937888889,183326.6925333333,95.82645136970933,76.10194800712519,75.01131418080907,51.41301861365652,43.29097409606263,57.12187781242961,45.3335360820394,45.820791768850604,29.381749041552535,1
1,107755.86151818182,183331.1214,4.520090286355299,31.47164850737916,70.74988133166012,39.88080685902939,38.02642491852321,47.79143774121735,25.734479951273148,33.49817897738189,24.47079184954645,2
2,107797.93544545454,183278.9048727273,71.54696479881247,65.61563672805916,84.29636500788087,77.97026246549407,42.75093726316794,83.85353415942205,68.43547369454411,72.54427979131995,93.18608616854489,3
3,107764.40281538464,183318.4132153846,34.65263502654599,15.441915653189048,9.839237232432525,12.743632454386917,42.419171225101344,46.81577225929049,48.68663649672701,42.39495844646947,32.71836057956299,4
4,107723.42537142856,183309.4027142857,90.62757028926174,88.44431570463672,82.38239621063212,61.8283292378717,69.26156118019709,43.9837574281206,57.712807635437265,51.59368142792629,26.443968913461514,5
5,107742.897625,183330.1258375,71.14258816008724,42.303249252722985,44.658821865945725,19.937678066700713,43.94099413198158,27.86993568250875,30.1858673270168,23.810410001846183,55.384175432317015,6
6,107806.755275,183274.783715,86.4012833129468,94.73214168773622,85.5863255755789,92.55902083447403,77.9196197444553,79.32046955343547,61.18524611960283,65.78157919090003,85.83630555515371,7
7,107758.59206,183312.54344,26.678944065970168,17.038151737658794,35.24651321245232,43.28362554583758,27.817618641844682,20.890835057676053,15.637638537717306,26.64975459133163,38.632330620850915,8
8,107776.02779,183310.31861,72.80272066368866,48.76926610733764,67.22104274665872,83.28787708792456,75.54774251238823,75.42856955955494,67.24371681763381,84.22177069933045,72.42242258320935,9
9,107726.3215,183318.8376333333,93.3946004554698,93.42237709263435,75.35997093587457,65.88715173972818,74.87738793574499,86.29696582767238,27.608087418818236,56.04825799127053,50.73353948799159,10
10,107766.74172,183327.35406,7.341785172891729,12.693034839017072,3.505407417665874,24.895727061490156,3.2697485958697534,14.750406905165383,68.89080139478907,52.953032312307094,38.75910786397495,11
11,107777.31210000002,183299.6196181818,58.60628471872274,70.55702121265413,53.75930017912731,52.28034603587345,83.61071009832298,77.88888348301288,80.5850285634094,70.00808414072581,94.4022381339557,12
12,107751.80372307693,183298.45846153845,86.23404148040292,66.93172930266266,78.61351683686122,87.4623834124567,73.89015493010152,84.49618923687567,55.95692162444806,30.45213020229585,54.6927731939783,13
13,107732.68432857144,183327.4764857143,87.71427390019126,61.69253982730448,66.9468825802627,84.76771689553874,66.21284668065047,57.33606280239554,39.28837326124651,58.32429602609397,71.4730274486312,14
14,107776.3765111111,183291.22352222225,75.6382965876133,98.13560060717758,68.12872584719071,49.108223596816224,70.48800965957474,68.03892131497085,61.820322353773975,81.66699842333676,73.27405403124784,15
