,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,78.42766104621427,79.33439017840624,95.6375155161465,121.02482194762058,156.86895004015838,200.335396530628,244.54591521942513,282.9087621588412,2001
1,41548.70351,204311.6093,150.2118154745797,143.7528111993587,136.2569240863081,131.68845008732103,133.004662740058,142.05940014856404,157.23210324156392,174.29047394720644,2002
2,41589.68646,204167.8156,107.30636084817819,109.39611572409898,131.7073234858833,164.34021398744622,207.2415977627174,255.2800815528907,300.2934521951594,336.52269441544513,2003
3,41668.92012,204238.2888,109.40837929580216,108.49098003373456,127.97089459082238,158.50010522877804,200.1376429509724,247.39964087692948,291.60661556873185,326.82571106242324,2004
4,41521.64592,204334.5815,226.7341689120413,214.73382218733522,207.65665968052878,207.43078064097804,216.69248387011848,234.71659816336899,256.7853211862108,277.5565588987458,2005
5,41617.05436,204259.0171,98.89718481795013,101.09936752574865,120.75599181711414,149.18752209847506,186.26850077358606,227.5569698702769,266.09260182740854,297.0223202464239,2006
6,41576.95294,204271.2311,46.561620274026936,49.27426789708715,65.32281761237671,88.9755040804735,121.53178590905723,160.88265900764236,201.2807734000387,236.80914155936443,2007
7,41533.54743,204357.0333,177.67956452823773,168.7151453746504,160.5927808679533,156.93126239092234,160.7901353938465,173.27722249957176,191.61261195204636,210.9079947608488,2008
8,41642.94946,204299.055,87.34767383505141,84.802644235378,92.86350047581071,108.27085074839677,132.62809879492374,164.1044384598411,197.27530421294455,226.6226893632776,2009
9,41701.0223,204261.7069,143.4689333307182,143.1966189682259,165.9482791199342,200.19155814313862,244.91258988668744,293.1330622826469,335.5949772758389,367.2846688475473,2010
10,41513.61527,204286.1329,225.6728054356296,212.65901727979636,202.0366685393577,197.40642820675555,201.7917325394839,215.3234757286136,234.05194614498456,252.77186923871048,2011
11,41619.48192,204273.3088,63.903139788700216,43.11605976391573,43.31607851254125,58.81521558068414,90.08814141564275,129.2056264857224,164.4418759998376,189.39133349338698,2012
12,41684.4859,204247.3604,155.95464550929023,157.1978360224428,183.54622969416153,222.53116674776328,273.5428214657724,329.5840000856199,380.56277741865756,420.20687635495926,2013
13,41591.14582,204181.2118,110.65600669432465,110.97540640274582,130.66711537472202,160.6510513182016,201.00210948678694,246.68516068689036,289.606911409349,324.08214475729983,2014
14,41563.2081,204364.9004,258.47936269882734,244.56744596131256,227.8267264860071,214.66648720925323,208.3648795954151,210.52834163060822,219.1690618461944,230.19638564684357,2015
