,Unnamed: 0,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,0,41564.53508,204206.635,68.69499586763668,84.26798986863959,54.49005131671973,90.43973479988806,66.54365287121456,82.46545562122746,82.02760077766143,94.21102795542522,2001,-565.0754428277055
1,1,41548.70351,204311.6093,63.33034257615423,67.47634415293957,93.11417856041312,69.84989773846048,54.49240542684106,85.30452823971619,69.01334333382748,89.49046723823068,2002,-565.0754428277055
2,2,41589.68646,204167.8156,82.31479630129076,90.00840612140833,71.3564745025832,77.60112170948686,90.78172353751332,80.9857286274531,67.46868383927199,88.62124300092715,2003,-565.0754428277055
3,3,41668.92012,204238.2888,93.491784233382,93.31283339693556,39.74292634474775,84.44287980784459,27.930249101417765,71.60985681740091,58.82383082361932,98.26281190730596,2004,-565.0754428277055
4,4,41521.64592,204334.5815,71.02611812673587,90.91812858390423,68.43979947138438,89.37956119175297,83.48161342243934,81.75043888976225,90.055087540392,89.2270274237793,2005,-565.0754428277055
5,5,41617.05436,204259.0171,60.952879412792704,92.8375897907152,61.37530346048935,75.7488298195007,92.4182791603978,81.45432181115329,73.7626552011953,72.1545375576138,2006,-565.0754428277055
6,6,41576.95294,204271.2311,54.79987012298071,61.60153528662084,95.62265202976955,54.7783025214608,73.23021008400195,92.57874754507186,87.95621151996204,92.39995761639348,2007,-565.0754428277055
7,7,41533.54743,204357.0333,75.53964740265543,87.02824359926646,77.9154149408102,72.23348854018529,65.40698866064932,52.14166506176096,90.18461266067806,93.69172099877176,2008,-565.0754428277055
8,8,41642.94946,204299.055,65.75502386356686,75.93430645366153,68.30691298710866,52.44687747106883,44.28206117901827,88.43401908766853,72.0886468916766,91.22945605312032,2009,-565.0754428277055
9,9,41701.0223,204261.7069,72.8973770658437,68.42012549921189,68.2652995303768,79.12401865859002,92.69732051529618,23.63381979509713,92.59358818396392,90.83930522807076,2010,-565.0754428277055
10,10,41513.61527,204286.1329,51.40594394611915,83.7722339499905,51.59693266090266,84.45858068072539,75.42631544701773,68.55052665470767,78.35215881214368,93.33443720645282,2011,-565.0754428277055
11,11,41619.48192,204273.3088,85.83276740089899,74.8368434175037,46.09646139383091,21.896738305108347,58.4029815995636,95.81698173369784,78.77116548693574,99.09828756326344,2012,-565.0754428277055
12,12,41684.4859,204247.3604,79.6104559782932,38.64466863069357,80.81320805067327,84.15868698080216,83.1724991592559,89.41640833842483,74.98587392555352,95.5311953144635,2013,-565.0754428277055
13,13,41591.14582,204181.2118,79.60618392249071,91.39141722112775,68.24399977562253,25.773307827078096,49.07052716010247,70.7385887548963,78.14300504428039,98.99483612472224,2014,-565.0754428277055
14,14,41563.2081,204364.9004,87.4827535437291,63.95042482027414,75.39071222750921,71.64032001053057,86.49280165083019,91.17607264300692,81.33472389879668,82.39914091380034,2015,-565.0754428277055
