,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9979,183326.6793,89.71883764768734,77.26443449499754,69.9798119867731,56.78589275673299,27.4161864606126,36.1125961427558,56.88850590363499,47.79666882937964,1
1,107755.6395,183331.2104,40.77570737207813,35.521972458525845,30.784798601107052,36.91481537155114,34.12065605500777,18.854254791094636,20.27735182417938,24.134525375878393,2
2,107797.4476,183278.6469,89.65752126469819,91.33249940995711,94.63579935259422,77.84756597652564,91.51793829725052,85.75000747131224,35.87334561087256,70.29400684981421,3
3,107764.0831,183318.0822,34.61627493394723,20.05910906281464,20.61913771835908,13.285824747990986,36.48027622363114,28.131390457611747,32.174421061433904,12.731725612534863,4
4,107723.0048,183309.1898,84.49118113699843,92.33867144449408,41.86531479069525,69.48834955593945,62.69173975313968,62.7993886159221,50.84272416211371,57.57440039561475,5
5,107742.871,183330.0981,58.73106162446071,56.89336782311224,45.98004160806219,44.8947670725827,46.76969771519757,36.015111619808366,20.10908808907344,20.7579601938826,6
6,107806.7161,183274.99,93.07629514218212,72.42788637445692,76.77259041556007,54.29917719304603,79.75039280190236,92.36632717555177,96.79884535528024,62.14253454057042,7
7,107758.6659,183312.5732,53.01608920543245,27.293945920660086,25.092295571919223,18.035248448596096,25.546973694451527,16.32197188413391,30.02939205802576,34.7177806209311,8
8,107775.383,183309.8767,70.8855030817555,63.66174340658256,52.745270984527465,81.97985476937833,93.69903378194293,65.44034416769617,56.502059193296404,80.11401840036427,9
9,107726.3815,183318.7508,91.12186210778779,98.95158270534182,77.35704142258147,63.3682753322485,76.27815929160447,77.35473641659196,88.13153703775541,84.10557068791812,10
10,107766.4694,183327.2822,26.077506303451713,21.138792219657848,14.381157678046572,29.707194987790576,39.606340580657324,36.33900347040195,25.411377389191376,19.765895495876755,11
11,107777.0025,183299.3846,83.1279668632375,86.04949368695088,41.73809288318236,84.29160300472881,80.56921140109219,83.38942962180602,69.59842967401966,85.70537037278267,12
12,107752.314,183298.7686,83.77153648192564,90.51996749803193,77.21735598834097,89.1479619868419,66.07859663431593,66.1504449215497,63.2931922957094,49.09812228195218,13
13,107732.7209,183327.4299,78.87256637596352,84.54665905216137,87.69437057315321,73.95717309641056,57.00422737303459,47.086261332036244,63.164882262260356,72.32970581498562,14
14,107776.5235,183291.4178,84.75851306686769,61.3397362731963,78.52183409410328,56.05596932656233,78.24026464665751,69.44397715827718,83.72886604979792,93.25161552529411,15
