,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,60.54937453187064,74.13546541855031,184.6628184567967,175.27893624072038,261.6454074528165,293.6521721881504,318.1454030637443,514.3722708162506,2001
1,41548.70351,204311.6093,14.043508854968335,165.17074068184328,105.43643015190396,96.19626359466393,192.16479926203465,236.01045945108365,290.5334112452299,370.1437443826002,2002
2,41589.68646,204167.8156,10.98873757305464,57.342492202495066,79.3481823887623,175.27037955225535,306.7761777275924,472.5860046025262,595.1235611379608,553.8651157288045,2003
3,41668.92012,204238.2888,59.49451627996544,148.09908510748673,147.7063958104193,171.87878237152546,240.05291456665836,337.8299593947805,458.6755177213933,584.752665937948,2004
4,41521.64592,204334.5815,51.567559142249536,108.35181848510938,135.2729496581713,199.54008590749856,270.02495283849845,371.56826359245946,558.9525013262537,675.8994269845904,2005
5,41617.05436,204259.0171,47.32864067245887,83.39190625547477,134.22708234638165,217.15595230445516,223.718894686531,260.3586276777415,496.97506881129186,600.1865799792375,2006
6,41576.95294,204271.2311,23.66600392879353,42.200375080058855,91.63808514749151,101.5679913972725,147.16056118241062,212.85116945634607,314.7561514029545,550.0719279225328,2007
7,41533.54743,204357.0333,43.25913549988335,95.81693919628664,163.34943696556522,157.48589232189482,217.9516544140143,380.42668407328665,465.1031123596184,303.0317077926608,2008
8,41642.94946,204299.055,42.18518303188606,59.96556488198026,156.45761528087246,152.52394705885047,127.06187508771444,337.2771971573823,315.87575626182655,440.6401386107575,2009
9,41701.0223,204261.7069,40.37387478580928,92.05911901021777,159.60102719254684,207.2289543616491,321.13859644922377,499.7094157022705,664.4497525612117,753.5753473798796,2010
10,41513.61527,204286.1329,45.904049106483185,199.76491931375097,143.01111859656308,155.84959891387504,228.52598458640895,356.1748472235226,428.02193917970146,599.2190956550586,2011
11,41619.48192,204273.3088,22.55530672849352,46.128042275017016,167.67024904808292,167.99020406361578,228.37745065367076,192.09424010168655,275.04632470509245,363.16229365253565,2012
12,41684.4859,204247.3604,34.21184330767755,137.86516866345514,170.24527705338792,198.9371148735574,227.10525981521218,564.913196024512,780.74839230073,780.1821179950833,2013
13,41591.14582,204181.2118,20.783758923175398,103.7160392854879,84.2649006690346,115.91156439834161,249.44442061964938,456.3695884174088,517.9996629195255,671.9859568927761,2014
14,41563.2081,204364.9004,50.5773864663845,160.3153067394872,158.07393035070643,235.1560887279952,273.32489815571915,353.13834529122335,408.3508253310189,482.76393151808526,2015
