,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,41565.59265666668,204206.96052222225,-20.07313008024294,0.9618713218623327,61.43615490491544,141.17946359299515,244.90159291361402,372.02749172464945,511.2067040905447,639.9442200195435,2001,0.12855629064730767
1,41549.1776,204310.533875,111.15955975190951,109.55025084179255,120.97769634751666,142.1922854987325,177.97088373402465,231.1129625193727,297.8142455806903,365.50618083085243,2002,0.12855629064730767
2,41589.569225,204168.115775,-14.164108875239023,14.143521976989803,90.12110220809048,188.18276085350814,312.8524996406943,462.3165158659611,622.8240526607359,769.0427392269522,2003,0.12855629064730767
3,41668.75582,204238.61746666665,-11.532622671951124,15.97024042207849,89.9844894130156,185.35679886932107,306.18609808718526,450.2670402503975,603.9735987570097,743.0670282713149,2004,0.12855629064730767
4,41521.489305,204334.882175,132.8447811380782,141.5677759380748,177.00283658447677,227.39834269661867,297.5721770802477,388.4672376924424,492.10085043585303,590.6117657078149,2005,0.12855629064730767
5,41617.044348,204259.03512,5.989445637541287,29.404203069526886,89.38558835129774,165.701346806554,261.2932036811037,374.32333498031517,494.31874183592515,602.6975207777715,2006,0.12855629064730767
6,41576.955798,204271.22694,-43.81317088510179,-23.63115670891319,33.34297613411502,108.10412139836508,204.88813702951973,323.03291101115923,451.98368895601664,571.0104383264738,2007,0.12855629064730767
7,41532.757848,204357.01175,108.73796866644558,111.47520294747044,133.74253787390438,168.43470919868253,220.494500872916,291.9503203814309,376.97329007295446,460.2439960061385,2008,0.12855629064730767
8,41642.451125,204298.9764,19.894527109008514,32.57231200254363,71.82657439512748,124.60076225849217,194.53696471581935,281.6448411368497,378.21167450798833,468.32604309464364,2009,0.12855629064730767
9,41701.9493775,204262.2071625,35.454308842142744,63.549680624168374,137.3711663791801,231.7081774535852,350.10153364213147,489.89276647300846,637.6391872374788,770.2844006807677,2010,0.12855629064730767
10,41513.514865000005,204286.3595,138.02539184670022,142.50681683993335,169.3561396947166,209.71329971543827,268.4514667917843,347.050202577494,438.67825515484583,527.0269414864864,2011,0.12855629064730767
11,41619.62907333334,204273.00583333336,-46.57670409590806,-33.95624876228207,12.619252085104296,76.26029250791882,160.4757023769299,263.22329777080313,373.1796359088691,471.67106596268235,2012,0.12855629064730767
12,41684.651975,204247.00405,8.993508479113757,43.390549970225855,134.27373371843862,250.98427520444423,398.56153394134856,574.5578893641971,762.6846427995908,933.4365782084906,2013,0.12855629064730767
13,41591.159478,204181.23082,-8.019053923401586,19.089271503739603,91.73989016225275,185.36601049357384,304.11751547840555,446.0426843210155,597.9187980818791,735.8085891101475,2014,0.12855629064730767
14,41562.70514875,204364.9238625,193.7912443711697,191.38705636663082,203.58004481957593,226.62305907755905,265.56008764497494,323.0312201857088,394.4643432476551,466.2360917969626,2015,0.12855629064730767
