,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,41564.5350769347,204206.6350445384,81.28788488829643,69.95164237901426,77.7795117181304,76.1819472241805,96.3079775665822,2001
1,41548.70350637949,204311.6092516128,74.07878260403525,81.44426579319357,68.80291943708504,88.48028994183335,95.5761095595426,2002
2,41589.68645659421,204167.81563104223,78.37007894206333,81.9572183158889,81.15384696350318,90.37521903636866,83.48913849211316,2003
3,41668.92011756163,204238.288791732,85.7630798679665,45.01616994715384,80.4528061740795,88.86545487447118,93.40452442426866,2004
4,41521.64592351891,204334.58148620185,82.32247152839372,93.85634627465333,88.69696096261512,93.3909902829011,85.23985986175866,2005
5,41617.0543552294,204259.01709711645,82.20329353078328,61.29277214427479,77.50400348802951,88.67237489881435,83.4334713460227,2006
6,41576.95293945124,204271.2311379509,58.752180333886,83.89728853812392,99.44077636466346,92.07813648661862,95.67063276585048,2007
7,41533.5474325054,204357.0333107068,89.28482281090413,82.14575814686825,53.411984696146675,91.50564622952236,92.42376197595932,2008
8,41642.94945818215,204299.0550411502,72.54206164175474,94.06634863474893,98.18741248969546,79.10378485530451,89.38108799360926,2009
9,41701.02229841746,204261.70686767064,73.62538702952287,60.8542502317631,81.13282410741382,92.98160921388819,98.02536427276097,2010
10,41513.61527143428,204286.13286993653,66.54745340977944,96.57896209806849,67.2340909807755,88.47539119013338,88.20224018140046,2011
11,41619.4819187581,204273.3088023756,90.83218788032096,49.05512211581632,65.86472058492242,82.98365469944362,94.68182221289199,2012
12,41684.48590413986,204247.36038497745,82.14947072041879,58.67091170549371,77.62325104870185,84.41714370564597,94.7238655655823,2013
13,41591.14581668674,204181.2118136036,82.69793824056067,45.41996488504277,47.09165403316449,94.70532454119584,96.81578727582665,2014
14,41563.20809519153,204364.9003766114,89.16923339132995,79.409091787996,51.202475255165055,89.56098673482146,95.3644521210658,2015
