,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,41564.53508,204206.635,55.89442087993647,88.44677305955379,109.9033491432545,108.4477997916019,317.3117849651839,137.36729516779533,226.23607118094384,292.24666892171035,2001
1,41548.70351,204311.6093,51.98582828067051,64.58596669003288,204.87610885395142,131.8332677425894,242.22706962604994,318.6676574837952,334.68267418522004,164.86703784365315,2002
2,41589.68646,204167.8156,38.39362112962514,155.92302354995184,181.12236345792468,234.50873680212695,260.3161158831908,307.5562278588304,190.1686457063219,308.5467518266359,2003
3,41668.92012,204238.2888,18.647532508796527,132.32734565853696,271.00859517621853,155.28133576172758,244.50063757827985,232.6148094070353,348.4730628647655,273.70163148787776,2004
4,41521.64592,204334.5815,55.25364227952376,266.5349176234599,226.39923802384988,156.3735740538357,331.5334404894446,266.3562883795643,255.90435757699484,258.4546309301957,2005
5,41617.05436,204259.0171,37.96853200995661,88.64130129094805,95.40391569903382,188.79993380223078,272.6431565769294,329.785671512558,372.6658893837907,181.48236625843273,2006
6,41576.95294,204271.2311,50.33462291418576,25.03936077698785,282.96449289676724,290.9649981602303,140.79303510598533,90.78706584739382,211.28574731944045,143.55358469988522,2007
7,41533.54743,204357.0333,49.862636832590525,189.87754384182142,155.0067261924923,142.01124813259614,226.54206939412342,212.34501174566202,310.4463506364931,150.08009089294904,2008
8,41642.94946,204299.055,29.81121792312446,129.94957932106655,71.16003774251575,95.30999256524652,79.21895063692165,322.75787984915314,184.5932676096001,254.97951515399814,2009
9,41701.0223,204261.7069,59.14951178831779,83.53512895932154,184.76013531297534,235.7947961439383,303.38616769382435,294.21831113976583,208.22180495798904,483.8964456089665,2010
10,41513.61527,204286.1329,52.461688822689034,265.6897915227852,186.40360159545966,274.1705312203342,205.28015682718,280.14711734096204,501.7536214924612,147.01110502616683,2011
11,41619.48192,204273.3088,28.802584438138457,102.96487759508975,128.9938964580135,137.25561096209668,148.01317938361586,278.59451895980703,365.4727277178931,168.8857298471038,2012
12,41684.4859,204247.3604,44.77689678177171,122.99051832729633,237.30073814474716,289.011220186192,259.57720611052207,370.50333200837906,511.2024496551597,416.4259736284863,2013
13,41591.14582,204181.2118,16.806740589631566,102.59993870745515,103.66832953919058,108.0840255000909,177.4738664786516,357.2945476373851,493.6591075841221,299.47798696046743,2014
14,41563.2081,204364.9004,51.170184508033444,205.645110288928,295.639989942231,104.78645881735747,296.2885140341852,359.7569701426918,282.43688928434443,222.17860100446913,2015
