,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos
0,107719.9979,183326.6793,56.33608689537382,65.52870239548758,87.57111885152214,131.32552377960565,63.67202355275598,1
1,107755.6395,183331.2104,26.365424071377674,47.97787887796099,83.928844129618,103.09159959310384,75.35929408983478,2
2,107797.4476,183278.6469,91.7059508211074,182.81858036514856,207.27478296555466,162.83593273568852,104.44641243312972,3
3,107764.0831,183318.0822,27.4240109662264,51.141465577146775,110.83413129341314,102.1570192460314,68.91196654835323,4
4,107723.0048,183309.1898,65.36170924744386,50.949723313660776,143.59519439940496,118.56443090364917,81.97208347694573,5
5,107742.871,183330.0981,33.01096903006851,41.572937625969224,87.47551705561945,113.46436602969797,73.37504925620162,6
6,107806.7161,183274.99,89.16400523413346,166.0060087454561,190.92187999782718,164.78655288166675,102.62215034205524,7
7,107758.6659,183312.5732,23.78140297593347,48.9729152510181,86.71530703657804,135.00506929196004,73.7625134839721,8
8,107775.383,183309.8767,60.75485479562504,67.57803608894886,112.48047699312283,143.5974003781014,86.30945568572042,9
9,107726.3815,183318.7508,86.123008397311,105.08802007691449,132.8608552599497,102.23773209360851,59.17059136015199,10
10,107766.4694,183327.2822,30.969179769314483,84.16795861209734,104.87980058004587,114.19588765199579,71.15318478798201,11
11,107777.0025,183299.3846,62.30720959290672,90.2931869932518,102.14037842107643,128.81786691560453,92.00962048393073,12
12,107752.314,183298.7686,77.62521962395641,83.0789636966653,95.63955675384574,106.5583987627477,70.00253587943355,13
13,107732.7209,183327.4299,95.56027006666955,77.81100089292036,107.58655682662246,111.09112024077925,78.61907126578605,14
14,107776.5235,183291.4178,87.70271453320481,91.28467471586883,144.79645273771854,137.48642708046498,99.51913700407937,15
