,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,41564.53508,204206.635,85.2361073387995,84.83393971900443,89.04745183127902,87.23573528178242,85.55623222723735,2001,-216.39207715716373
1,1,41548.70351,204311.6093,83.25842540719768,81.1307745480228,71.70035828284618,92.43555308684266,89.58316670765112,2002,-216.39207715716373
2,2,41589.68646,204167.8156,54.05092421537624,74.33982357795124,68.5038631601077,84.43085968542208,86.0499488470184,2003,-216.39207715716373
3,3,41668.92012,204238.2888,90.6038139777759,81.97099571098177,52.20664691037171,94.90803038678622,94.98549790186814,2004,-216.39207715716373
4,4,41521.64592,204334.5815,85.00575922486186,64.14155902824278,75.5260037879322,87.27780059227798,85.7165753191096,2005,-216.39207715716373
5,5,41617.05436,204259.0171,88.71164851552922,91.92992749193888,74.22614246049109,67.34306913072254,94.60184006193734,2006,-216.39207715716373
6,6,41576.95294,204271.2311,45.45312985095845,76.25480130691987,87.41472633715078,92.68954057320146,90.98340402266408,2007,-216.39207715716373
7,7,41533.54743,204357.0333,66.25489148245029,93.85454558346808,64.82676226312013,86.33356949561957,84.38813476575183,2008,-216.39207715716373
8,8,41642.94946,204299.055,79.68152272178126,84.39399110901832,88.97209953400548,80.46117954946777,96.54236311611932,2009,-216.39207715716373
9,9,41701.0223,204261.7069,68.3103927777717,79.14059957910239,61.97124201117625,68.82876063059358,85.55186049689486,2010,-216.39207715716373
10,10,41513.61527,204286.1329,90.59080606142192,83.36378833997058,72.14789008027348,81.29172523712023,93.4683595848258,2011,-216.39207715716373
11,11,41619.48192,204273.3088,96.8432654906775,75.96976089403579,94.6728770502652,95.56434860060028,84.43162046138089,2012,-216.39207715716373
12,12,41684.4859,204247.3604,56.770037989238574,90.65138175989762,65.39433915784484,85.79509575164356,84.23472455609068,2013,-216.39207715716373
13,13,41591.14582,204181.2118,80.28086656088276,70.01475354178832,27.776127696705835,93.29402149235897,98.03103883444297,2014,-216.39207715716373
14,14,41563.2081,204364.9004,88.42937764097827,86.84950712274653,60.58735083013948,95.41421189114727,77.52141996960854,2015,-216.39207715716373
