,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos
0,107719.9937888889,183326.6925333333,37.36208285679432,66.01479335670261,57.27994835839107,79.96551856601012,112.71585349795193,131.40731479259483,124.60939489484124,59.66503108680783,1
1,107755.86151818182,183331.1214,23.98000430621843,40.72158542352547,80.56011896541462,106.79469530195766,153.71780010044324,111.76209158429354,106.94931283186983,72.40050479612529,2
2,107797.93544545454,183278.9048727273,73.41720073358306,96.75275246256314,156.22945467791573,165.04797267046328,208.4321862113269,166.57154000145087,134.71161801865182,109.86858935543832,3
3,107764.40281538464,183318.4132153846,51.50172739936095,43.71761394062822,57.874840609037854,94.04437280785552,97.56989903118696,107.405848028578,117.81105691931943,79.16357775893259,4
4,107723.42537142856,183309.4027142857,56.058598795433944,81.14358434800764,102.8924754246605,112.0222844856434,97.61571620426811,120.193375403821,128.12909412733248,65.48527473231513,5
5,107742.897625,183330.1258375,63.41854684697542,27.76282526284688,61.76273997544415,91.25216004356672,124.70967400044931,96.90853462558532,126.47131370977867,80.5059964785737,6
6,107806.755275,183274.783715,68.47011898920853,86.15464063756521,137.98219862415127,204.00528023116493,195.174442689005,182.4858426216989,153.3099386139768,99.93692811156382,7
7,107758.59206,183312.54344,42.84911929106148,52.645187361429194,53.376967085328786,77.58754929930414,116.23033621452954,87.57234232502253,116.83287470941681,78.96788985903007,8
8,107776.02779,183310.31861,49.98694687989535,69.69627849351703,116.72394022427402,100.94894074746202,112.51914905801837,121.73076439198148,133.2326118256384,93.96533050380306,9
9,107726.3215,183318.8376333333,58.03190199525378,85.66159000312763,101.40678301245829,149.6074759754494,148.5750539154292,98.46160467758932,117.6814907552013,68.9238663338383,10
10,107766.74172,183327.35406,77.31684284899542,35.868241027086235,82.91158674848074,71.94786758230188,146.62599585893307,120.33541519136904,125.40338337233302,69.77237636614295,11
11,107777.31210000002,183299.6196181818,81.17196961847452,70.06149357591835,110.9376115872583,104.8450552299465,110.74613214809574,130.79926383575832,86.78958879513883,85.6445024022314,12
12,107751.80372307693,183298.45846153845,80.54425042697986,75.84916954044888,70.67003696200655,86.5897706281138,107.147451430586,141.02237745138387,84.82751628148196,101.07902349839432,13
13,107732.68432857144,183327.4764857143,65.71550143742704,52.82294214798825,69.71247596940539,110.2688336335999,160.02403167582946,90.9663644262894,105.19219462502612,79.90099003096431,14
14,107776.3765111111,183291.22352222225,71.69550355748899,97.62543669636082,93.48396750333565,123.3249448913829,132.12008294549304,132.73540564808462,128.5090359712192,82.02950442870706,15
