,Unnamed: 0,x,y,EC_0.30,EC_0.60,EC_1.00,EC_2.00,EC_end,pos,r2inv
0,0,107719.9979,183326.6793,40.33074811184075,66.18777243688169,88.10972664096474,132.2562143272301,76.79736621970154,1,-0.1318420419449779
1,1,107755.6395,183331.2104,9.433416284207825,65.9288810373272,134.61816171732752,106.92749560707932,80.60746164464814,2,-0.1318420419449779
2,2,107797.4476,183278.6469,61.6017968378288,189.59680219777977,246.8203022169048,175.6659662992261,91.05752698003558,3,-0.1318420419449779
3,3,107764.0831,183318.0822,27.763192749986253,49.8275381299053,93.61314102485072,102.77104981274115,92.82748423502116,4,-0.1318420419449779
4,4,107723.0048,183309.1898,61.6359421722105,52.98177739447525,79.7952451160529,126.53975901731027,84.4023770225557,5,-0.1318420419449779
5,5,107742.871,183330.0981,31.67738142402293,41.822041968473606,121.13590156954396,104.06447239875288,89.79715358671032,6,-0.1318420419449779
6,6,107806.7161,183274.99,52.50367102267094,119.3922073864007,244.8705578944254,194.5277255958573,103.65640164924396,7,-0.1318420419449779
7,7,107758.6659,183312.5732,11.873441710500853,37.08064611316217,96.06040460786434,103.45891967543724,72.50597207587603,8,-0.1318420419449779
8,8,107775.383,183309.8767,45.22976399764076,108.76790356402772,105.6009413362548,110.27493127592032,81.78211311458594,9,-0.1318420419449779
9,9,107726.3815,183318.7508,70.1313284696889,116.64252226503548,104.97510598024812,122.03921100018766,76.69483088339226,10,-0.1318420419449779
10,10,107766.4694,183327.2822,29.773106070547243,57.90606257213374,103.54459167220791,116.75043172762832,71.70764192521156,11,-0.1318420419449779
11,11,107777.0025,183299.3846,52.25130560238447,58.36006150851092,136.65192564081076,120.8671412689378,103.8908680738014,12,-0.1318420419449779
12,12,107752.314,183298.7686,59.929185869157656,117.4259581741581,90.89761971518098,107.30344250858428,76.94123754487634,13,-0.1318420419449779
13,13,107732.7209,183327.4299,55.27139742074811,105.39651044746316,86.48118951893113,111.33777285501554,66.32825550035228,14,-0.1318420419449779
14,14,107776.5235,183291.4178,68.0471953964881,89.9998034289148,152.56582276210193,144.4990606664437,86.74633875371609,15,-0.1318420419449779
