,x,y,EC_0.15,EC_0.38,EC_0.51,EC_0.70,EC_0.99,EC_1.45,EC_2.15,EC_end,pos,r2inv
0,41564.53508,204206.635,59.089704631015096,67.86460381329096,82.90102902486171,72.31990792929554,74.45720534810124,81.94260620704776,67.18654944626047,86.14838982370681,2001,-579.3993158992693
1,41548.70351,204311.6093,52.79048091573655,87.45458828054382,66.62884355817229,66.73274629348457,96.06197533960687,90.36822361090763,70.8152732498452,96.08119880974479,2002,-579.3993158992693
2,41589.68646,204167.8156,61.060940128324305,96.52495439242682,60.87288462521745,84.13552856688662,90.24166985648428,51.33007950083165,96.52193746197972,76.417789822065,2003,-579.3993158992693
3,41668.92012,204238.2888,55.58518999326343,80.23609332144919,78.0800369992879,86.0961519347359,86.42528669667313,74.83508995466991,89.04045291525804,91.54420760574662,2004,-579.3993158992693
4,41521.64592,204334.5815,81.4759947514535,78.71982108655911,88.50341780090137,41.02305415534151,94.83369767858964,59.929667539387324,93.16552831232794,90.75637669664518,2005,-579.3993158992693
5,41617.05436,204259.0171,77.3393370899876,75.09251329486737,64.29701448231921,72.50674614684384,65.97028787927214,78.82121952450977,88.28120273208977,96.0919758988305,2006,-579.3993158992693
6,41576.95294,204271.2311,37.523782062731115,74.71655786123269,32.115548720168626,82.1264317846839,77.66471345916435,88.94510018039828,87.30407579338761,93.34054427641001,2007,-579.3993158992693
7,41533.54743,204357.0333,58.832173490091435,73.76277465430528,74.21704039457158,87.67829863808828,70.20422691882283,77.26102657960492,65.52817325426835,88.76497877166165,2008,-579.3993158992693
8,41642.94946,204299.055,74.97263932995888,89.32824103425622,61.007436274783736,35.3010702612147,80.29605541589041,83.63734612243384,64.89731171947705,91.85474232022439,2009,-579.3993158992693
9,41701.0223,204261.7069,36.2588091772127,48.57405899826094,57.7315590520657,61.77247398106055,92.14536306252165,75.41389326039275,86.02642380744926,93.09959269053839,2010,-579.3993158992693
10,41513.61527,204286.1329,66.14229801290533,93.51582664748676,70.06086265259991,48.11079176560045,70.1516240128111,65.0155983697613,76.08705525104457,83.38429608917025,2011,-579.3993158992693
11,41619.48192,204273.3088,98.00443793809765,73.3786530627656,64.52663605550758,66.443253728083,68.52126708092392,44.73199471817663,90.50300413122235,97.82881663253515,2012,-579.3993158992693
12,41684.4859,204247.3604,63.83367908288981,64.69602892687121,86.22786037789135,90.51470927271299,49.17869713858716,78.23934003845754,93.16787162756039,90.18623358587399,2013,-579.3993158992693
13,41591.14582,204181.2118,70.87437614064413,91.79115493362166,85.26310548591192,69.07211682923366,74.2738130303811,69.86747166929392,92.75932752212205,88.59813761056385,2014,-579.3993158992693
14,41563.2081,204364.9004,81.86052542067841,77.19756974213512,59.550067696650316,82.43708445765854,88.57530465066105,67.02277158325053,56.32431985249943,99.32670153517665,2015,-579.3993158992693
