DATE,GPS_TIME,GPS_FIX,WGS84_LON,WGS84_LAT,WGS84_ALT,WGS84_HAE,SPEED_KPH,STATION_ID,REMARK,AUX_X0,AUX_X1,AUX_X2,AUX_X3,AUX_X4,AUX_X5,AUX_X6,AUX_X7,AUX_X8,AUX_X9,AUX_X10,AUX_X11,AUX_X12
20230428,124451.7,,,,,,,,,$PDLM2,152533.581,+51.5,+1.30,+30.5,-2.49,,,,,,,
20230428,124451.75,,,,,,,,,$PDLMH,152533.681,+18.5,+0.89,+8.9,+0.79,,,,,,,
20230428,124451.78,,,,,,,,,$PDLM1,152533.681,+38.4,+0.92,+17.6,+0.13,,,,,,,
20230428,124451.8,,,,,,,,,$PDLM2,152533.681,+51.6,+1.30,+30.3,-2.47,,,,,,,
20230428,124451.85,,,,,,,,,$PDLMH,152533.781,+18.5,+0.89,+9.0,+0.79,,,,,,,
20230428,124451.88,,,,,,,,,$PDLM1,152533.781,+38.6,+0.92,+17.6,+0.13,,,,,,,
20230428,124451.9,,,,,,,,,$PDLM2,152533.781,+51.5,+1.32,+30.2,-2.46,,,,,,,
20230428,124451.95,,,,,,,,,$PDLMH,152533.881,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124451.98,,,,,,,,,$PDLM1,152533.881,+38.6,+0.91,+17.5,+0.12,,,,,,,
20230428,124452.0,,,,,,,,,$PDLM2,152533.881,+51.3,+1.33,+30.1,-2.45,,,,,,,
20230428,124452,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124452.02,,,,,,,,,$PDLMH,152533.981,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124452.05,,,,,,,,,$PDLM1,152533.981,+38.3,+0.91,+17.5,+0.12,,,,,,,
20230428,124452.08,,,,,,,,,$PDLM2,152533.981,+51.1,+1.32,+30.2,-2.46,,,,,,,
20230428,124452.12,,,,,,,,,$PDLMH,152534.081,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124452.15,,,,,,,,,$PDLM1,152534.081,+38.0,+0.90,+17.6,+0.12,,,,,,,
20230428,124452.18,,,,,,,,,$PDLM2,152534.081,+51.1,+1.30,+30.2,-2.48,,,,,,,
20230428,124452.22,,,,,,,,,$PDLMH,152534.181,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124452.25,,,,,,,,,$PDLM1,152534.181,+37.9,+0.90,+17.6,+0.13,,,,,,,
20230428,124452.28,,,,,,,,,$PDLM2,152534.181,+51.2,+1.31,+30.3,-2.50,,,,,,,
20230428,124452.32,,,,,,,,,$PDLMH,152534.281,+18.4,+0.89,+9.0,+0.79,,,,,,,
20230428,124452.35,,,,,,,,,$PDLM1,152534.281,+38.1,+0.91,+17.6,+0.12,,,,,,,
20230428,124452.38,,,,,,,,,$PDLM2,152534.281,+51.2,+1.31,+30.5,-2.51,,,,,,,
20230428,124452.42,,,,,,,,,$PDLMH,152534.381,+18.3,+0.89,+9.0,+0.79,,,,,,,
20230428,124452.43,,,,,,,,,$PDLM1,152534.381,+38.2,+0.91,+17.6,+0.12,,,,,,,
20230428,124452.45,,,,,,,,,$PDLM2,152534.381,+51.3,+1.29,+30.6,-2.50,,,,,,,
20230428,124452.52,,,,,,,,,$PDLMH,152534.481,+18.3,+0.89,+9.1,+0.79,,,,,,,
20230428,124452.53,,,,,,,,,$PDLM1,152534.481,+38.1,+0.91,+17.5,+0.12,,,,,,,
20230428,124452.55,,,,,,,,,$PDLM2,152534.481,+51.5,+1.28,+30.6,-2.48,,,,,,,
20230428,124452.62,,,,,,,,,$PDLMH,152534.581,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124452.64,,,,,,,,,$PDLM1,152534.581,+38.0,+0.91,+17.4,+0.13,,,,,,,
20230428,124452.65,,,,,,,,,$PDLM2,152534.581,+51.5,+1.29,+30.5,-2.47,,,,,,,
20230428,124452.72,,,,,,,,,$PDLMH,152534.681,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124452.74,,,,,,,,,$PDLM1,152534.681,+38.0,+0.91,+17.4,+0.13,,,,,,,
20230428,124452.75,,,,,,,,,$PDLM2,152534.681,+51.3,+1.30,+30.5,-2.49,,,,,,,
20230428,124452.82,,,,,,,,,$PDLMH,152534.781,+18.6,+0.89,+9.0,+0.79,,,,,,,
20230428,124452.84,,,,,,,,,$PDLM1,152534.781,+38.0,+0.91,+17.3,+0.13,,,,,,,
20230428,124452.85,,,,,,,,,$PDLM2,152534.781,+50.9,+1.31,+30.4,-2.50,,,,,,,
20230428,124452.92,,,,,,,,,$PDLMH,152534.881,+18.6,+0.89,+8.9,+0.79,,,,,,,
20230428,124452.94,,,,,,,,,$PDLM1,152534.881,+37.8,+0.91,+17.4,+0.13,,,,,,,
20230428,124452.96,,,,,,,,,$PDLM2,152534.881,+50.9,+1.30,+30.4,-2.50,,,,,,,
20230428,124453,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124453.05,,,,,,,,,$PDLMH,152534.981,+18.5,+0.89,+9.0,+0.79,,,,,,,
20230428,124453.07,,,,,,,,,$PDLM1,152534.981,+37.7,+0.92,+17.5,+0.13,,,,,,,
20230428,124453.09,,,,,,,,,$PDLM2,152534.981,+51.3,+1.29,+30.4,-2.49,,,,,,,
20230428,124453.15,,,,,,,,,$PDLMH,152535.081,+18.5,+0.89,+9.0,+0.79,,,,,,,
20230428,124453.17,,,,,,,,,$PDLM1,152535.081,+37.8,+0.92,+17.6,+0.12,,,,,,,
20230428,124453.19,,,,,,,,,$PDLM2,152535.081,+51.3,+1.29,+30.6,-2.48,,,,,,,
20230428,124453.25,,,,,,,,,$PDLMH,152535.181,+18.6,+0.89,+9.0,+0.79,,,,,,,
20230428,124453.27,,,,,,,,,$PDLM1,152535.181,+37.8,+0.91,+17.6,+0.12,,,,,,,
20230428,124453.29,,,,,,,,,$PDLM2,152535.181,+51.1,+1.29,+30.8,-2.49,,,,,,,
20230428,124453.35,,,,,,,,,$PDLMH,152535.281,+18.4,+0.89,+8.9,+0.79,,,,,,,
20230428,124453.37,,,,,,,,,$PDLM1,152535.281,+37.9,+0.91,+17.7,+0.12,,,,,,,
20230428,124453.39,,,,,,,,,$PDLM2,152535.281,+51.1,+1.29,+30.9,-2.48,,,,,,,
20230428,124453.45,,,,,,,,,$PDLMH,152535.381,+18.3,+0.89,+9.0,+0.79,,,,,,,
20230428,124453.47,,,,,,,,,$PDLM1,152535.381,+38.2,+0.91,+17.8,+0.13,,,,,,,
20230428,124453.49,,,,,,,,,$PDLM2,152535.381,+51.4,+1.30,+30.7,-2.46,,,,,,,
20230428,124453.55,,,,,,,,,$PDLMH,152535.481,+18.3,+0.89,+9.0,+0.79,,,,,,,
20230428,124453.58,,,,,,,,,$PDLM1,152535.481,+38.2,+0.91,+17.8,+0.13,,,,,,,
20230428,124453.6,,,,,,,,,$PDLM2,152535.481,+51.5,+1.30,+30.4,-2.45,,,,,,,
20230428,124453.65,,,,,,,,,$PDLMH,152535.581,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124453.67,,,,,,,,,$PDLM1,152535.581,+38.0,+0.91,+17.6,+0.13,,,,,,,
20230428,124453.7,,,,,,,,,$PDLM2,152535.581,+51.4,+1.31,+30.5,-2.46,,,,,,,
20230428,124453.75,,,,,,,,,$PDLMH,152535.681,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124453.78,,,,,,,,,$PDLM1,152535.681,+37.9,+0.91,+17.4,+0.12,,,,,,,
20230428,124453.8,,,,,,,,,$PDLM2,152535.681,+51.3,+1.32,+30.8,-2.47,,,,,,,
20230428,124453.85,,,,,,,,,$PDLMH,152535.781,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124453.88,,,,,,,,,$PDLM1,152535.781,+37.9,+0.91,+17.4,+0.12,,,,,,,
20230428,124453.9,,,,,,,,,$PDLM2,152535.781,+51.4,+1.32,+30.9,-2.50,,,,,,,
20230428,124453.95,,,,,,,,,$PDLMH,152535.881,+18.7,+0.89,+9.0,+0.79,,,,,,,
20230428,124453.98,,,,,,,,,$PDLM1,152535.881,+37.9,+0.91,+17.5,+0.12,,,,,,,
20230428,124454.01,,,,,,,,,$PDLM2,152535.881,+51.5,+1.32,+30.8,-2.51,,,,,,,
20230428,124454,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124454.03,,,,,,,,,$PDLMH,152535.981,+18.8,+0.89,+9.1,+0.79,,,,,,,
20230428,124454.06,,,,,,,,,$PDLM1,152535.981,+37.9,+0.92,+17.4,+0.12,,,,,,,
20230428,124454.08,,,,,,,,,$PDLM2,152535.981,+51.5,+1.31,+30.6,-2.50,,,,,,,
20230428,124454.14,,,,,,,,,$PDLMH,152536.081,+18.8,+0.89,+9.2,+0.79,,,,,,,
20230428,124454.16,,,,,,,,,$PDLM1,152536.081,+37.9,+0.92,+17.4,+0.12,,,,,,,
20230428,124454.17,,,,,,,,,$PDLM2,152536.081,+51.4,+1.30,+30.5,-2.49,,,,,,,
20230428,124454.21,,,,,,,,,$PDLMH,152536.181,+18.6,+0.89,+9.2,+0.79,,,,,,,
20230428,124454.22,,,,,,,,,$PDLM1,152536.181,+37.8,+0.92,+17.4,+0.12,,,,,,,
20230428,124454.23,,,,,,,,,$PDLM2,152536.181,+51.3,+1.31,+30.6,-2.50,,,,,,,
20230428,124454.31,,,,,,,,,$PDLMH,152536.281,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124454.32,,,,,,,,,$PDLM1,152536.281,+37.6,+0.91,+17.4,+0.12,,,,,,,
20230428,124454.33,,,,,,,,,$PDLM2,152536.281,+51.1,+1.32,+30.7,-2.51,,,,,,,
20230428,124454.41,,,,,,,,,$PDLMH,152536.381,+18.3,+0.89,+9.1,+0.79,,,,,,,
20230428,124454.42,,,,,,,,,$PDLM1,152536.381,+37.5,+0.91,+17.5,+0.13,,,,,,,
20230428,124454.43,,,,,,,,,$PDLM2,152536.381,+51.2,+1.32,+30.6,-2.51,,,,,,,
20230428,124454.51,,,,,,,,,$PDLMH,152536.481,+18.3,+0.89,+9.1,+0.79,,,,,,,
20230428,124454.52,,,,,,,,,$PDLM1,152536.481,+37.6,+0.91,+17.4,+0.13,,,,,,,
20230428,124454.54,,,,,,,,,$PDLM2,152536.481,+51.3,+1.31,+30.6,-2.50,,,,,,,
20230428,124454.61,,,,,,,,,$PDLMH,152536.581,+18.3,+0.89,+9.1,+0.79,,,,,,,
20230428,124454.63,,,,,,,,,$PDLM1,152536.581,+37.7,+0.91,+17.3,+0.13,,,,,,,
20230428,124454.64,,,,,,,,,$PDLM2,152536.581,+51.2,+1.32,+30.6,-2.47,,,,,,,
20230428,124454.71,,,,,,,,,$PDLMH,152536.681,+18.4,+0.89,+9.2,+0.79,,,,,,,
20230428,124454.73,,,,,,,,,$PDLM1,152536.681,+37.8,+0.91,+17.3,+0.13,,,,,,,
20230428,124454.74,,,,,,,,,$PDLM2,152536.681,+51.0,+1.33,+30.6,-2.46,,,,,,,
20230428,124454.81,,,,,,,,,$PDLMH,152536.781,+18.5,+0.89,+9.2,+0.79,,,,,,,
20230428,124454.83,,,,,,,,,$PDLM1,152536.781,+37.9,+0.91,+17.4,+0.13,,,,,,,
20230428,124454.85,,,,,,,,,$PDLM2,152536.781,+51.1,+1.34,+30.7,-2.46,,,,,,,
20230428,124454.91,,,,,,,,,$PDLMH,152536.881,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124454.93,,,,,,,,,$PDLM1,152536.881,+38.1,+0.91,+17.5,+0.13,,,,,,,
20230428,124454.95,,,,,,,,,$PDLM2,152536.881,+51.6,+1.33,+30.8,-2.47,,,,,,,
20230428,124455,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124455.05,,,,,,,,,$PDLMH,152536.981,+18.3,+0.89,+9.0,+0.79,,,,,,,
20230428,124455.97,,,,,,,,,$PDLM1,152536.981,+38.2,+0.91,+17.6,+0.13,,,,,,,
20230428,124456,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124456.02,,,,,,,,,$PDLM2,152536.981,+51.7,+1.31,+30.8,-2.50,,,,,,,
20230428,124456.03,,,,,,,,,$PDLMH,152537.081,+18.4,+0.89,+9.0,+0.79,,,,,,,
20230428,124456.06,,,,,,,,,$PDLM1,152537.081,+38.1,+0.91,+17.7,+0.13,,,,,,,
20230428,124456.08,,,,,,,,,$PDLM2,152537.081,+51.4,+1.31,+30.8,-2.52,,,,,,,
20230428,124456.1,,,,,,,,,$PDLMH,152537.181,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.13,,,,,,,,,$PDLM1,152537.181,+37.8,+0.92,+17.6,+0.13,,,,,,,
20230428,124456.15,,,,,,,,,$PDLM2,152537.181,+51.2,+1.31,+30.7,-2.51,,,,,,,
20230428,124456.17,,,,,,,,,$PDLMH,152537.281,+18.9,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.2,,,,,,,,,$PDLM1,152537.281,+37.8,+0.92,+17.6,+0.12,,,,,,,
20230428,124456.22,,,,,,,,,$PDLM2,152537.281,+51.4,+1.31,+30.5,-2.50,,,,,,,
20230428,124456.25,,,,,,,,,$PDLMH,152537.381,+18.9,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.27,,,,,,,,,$PDLM1,152537.381,+37.8,+0.92,+17.6,+0.12,,,,,,,
20230428,124456.3,,,,,,,,,$PDLM2,152537.381,+51.6,+1.29,+30.4,-2.49,,,,,,,
20230428,124456.32,,,,,,,,,$PDLMH,152537.481,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.35,,,,,,,,,$PDLM1,152537.481,+38.0,+0.91,+17.6,+0.12,,,,,,,
20230428,124456.38,,,,,,,,,$PDLM2,152537.481,+51.5,+1.28,+30.3,-2.49,,,,,,,
20230428,124456.4,,,,,,,,,$PDLMH,152537.581,+18.3,+0.89,+9.0,+0.79,,,,,,,
20230428,124456.43,,,,,,,,,$PDLM1,152537.581,+38.1,+0.91,+17.6,+0.12,,,,,,,
20230428,124456.46,,,,,,,,,$PDLM2,152537.581,+51.4,+1.31,+30.3,-2.51,,,,,,,
20230428,124456.49,,,,,,,,,$PDLMH,152537.681,+18.3,+0.89,+9.0,+0.79,,,,,,,
20230428,124456.52,,,,,,,,,$PDLM1,152537.681,+38.0,+0.92,+17.7,+0.13,,,,,,,
20230428,124456.55,,,,,,,,,$PDLM2,152537.681,+51.4,+1.34,+30.4,-2.53,,,,,,,
20230428,124456.58,,,,,,,,,$PDLMH,152537.781,+18.4,+0.89,+9.0,+0.79,,,,,,,
20230428,124456.58,,,,,,,,,$PDLM1,152537.781,+38.0,+0.92,+17.7,+0.13,,,,,,,
20230428,124456.59,,,,,,,,,$PDLM2,152537.781,+51.5,+1.35,+30.6,-2.52,,,,,,,
20230428,124456.6,,,,,,,,,$PDLMH,152537.881,+18.4,+0.89,+9.0,+0.79,,,,,,,
20230428,124456.61,,,,,,,,,$PDLM1,152537.881,+38.1,+0.92,+17.6,+0.13,,,,,,,
20230428,124456.61,,,,,,,,,$PDLM2,152537.881,+51.5,+1.37,+30.7,-2.49,,,,,,,
20230428,124456.62,,,,,,,,,$PDLMH,152537.981,+18.4,+0.89,+9.0,+0.79,,,,,,,
20230428,124456.63,,,,,,,,,$PDLM1,152537.981,+38.2,+0.92,+17.7,+0.13,,,,,,,
20230428,124456.64,,,,,,,,,$PDLM2,152537.981,+51.6,+1.36,+30.8,-2.47,,,,,,,
20230428,124456.65,,,,,,,,,$PDLMH,152538.081,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.66,,,,,,,,,$PDLM1,152538.081,+38.1,+0.91,+17.6,+0.13,,,,,,,
20230428,124456.67,,,,,,,,,$PDLM2,152538.081,+51.9,+1.34,+30.7,-2.48,,,,,,,
20230428,124456.68,,,,,,,,,$PDLMH,152538.181,+18.7,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.69,,,,,,,,,$PDLM1,152538.181,+38.0,+0.91,+17.6,+0.13,,,,,,,
20230428,124456.71,,,,,,,,,$PDLM2,152538.181,+51.8,+1.32,+30.6,-2.49,,,,,,,
20230428,124456.72,,,,,,,,,$PDLMH,152538.281,+18.7,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.73,,,,,,,,,$PDLM1,152538.281,+37.9,+0.91,+17.8,+0.13,,,,,,,
20230428,124456.74,,,,,,,,,$PDLM2,152538.281,+51.5,+1.31,+30.5,-2.50,,,,,,,
20230428,124456.76,,,,,,,,,$PDLMH,152538.381,+18.6,+0.89,+9.2,+0.79,,,,,,,
20230428,124456.77,,,,,,,,,$PDLM1,152538.381,+37.9,+0.91,+17.8,+0.13,,,,,,,
20230428,124456.79,,,,,,,,,$PDLM2,152538.381,+51.3,+1.32,+30.3,-2.51,,,,,,,
20230428,124456.8,,,,,,,,,$PDLMH,152538.481,+18.5,+0.89,+9.2,+0.79,,,,,,,
20230428,124456.82,,,,,,,,,$PDLM1,152538.481,+38.1,+0.91,+17.6,+0.13,,,,,,,
20230428,124456.84,,,,,,,,,$PDLM2,152538.481,+51.3,+1.34,+30.2,-2.51,,,,,,,
20230428,124456.85,,,,,,,,,$PDLMH,152538.581,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.87,,,,,,,,,$PDLM1,152538.581,+38.2,+0.91,+17.5,+0.12,,,,,,,
20230428,124456.88,,,,,,,,,$PDLM2,152538.581,+51.5,+1.35,+30.2,-2.49,,,,,,,
20230428,124456.9,,,,,,,,,$PDLMH,152538.681,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.92,,,,,,,,,$PDLM1,152538.681,+38.1,+0.91,+17.4,+0.12,,,,,,,
20230428,124456.94,,,,,,,,,$PDLM2,152538.681,+51.3,+1.35,+30.3,-2.48,,,,,,,
20230428,124456.96,,,,,,,,,$PDLMH,152538.781,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124456.98,,,,,,,,,$PDLM1,152538.781,+38.0,+0.91,+17.3,+0.12,,,,,,,
20230428,124457.0,,,,,,,,,$PDLM2,152538.781,+51.1,+1.34,+30.5,-2.50,,,,,,,
20230428,124457,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124457.02,,,,,,,,,$PDLMH,152538.881,+18.2,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.04,,,,,,,,,$PDLM1,152538.881,+38.2,+0.91,+17.2,+0.12,,,,,,,
20230428,124457.06,,,,,,,,,$PDLM2,152538.881,+51.1,+1.32,+30.7,-2.51,,,,,,,
20230428,124457.09,,,,,,,,,$PDLMH,152538.981,+18.3,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.11,,,,,,,,,$PDLM1,152538.981,+38.2,+0.91,+17.4,+0.12,,,,,,,
20230428,124457.13,,,,,,,,,$PDLM2,152538.981,+51.2,+1.30,+30.8,-2.51,,,,,,,
20230428,124457.16,,,,,,,,,$PDLMH,152539.081,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.18,,,,,,,,,$PDLM1,152539.081,+38.1,+0.91,+17.5,+0.12,,,,,,,
20230428,124457.21,,,,,,,,,$PDLM2,152539.081,+51.5,+1.29,+30.9,-2.50,,,,,,,
20230428,124457.24,,,,,,,,,$PDLMH,152539.181,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.26,,,,,,,,,$PDLM1,152539.181,+38.0,+0.91,+17.5,+0.13,,,,,,,
20230428,124457.29,,,,,,,,,$PDLM2,152539.181,+51.6,+1.29,+30.7,-2.49,,,,,,,
20230428,124457.32,,,,,,,,,$PDLMH,152539.281,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.35,,,,,,,,,$PDLM1,152539.281,+38.0,+0.91,+17.4,+0.13,,,,,,,
20230428,124457.37,,,,,,,,,$PDLM2,152539.281,+51.5,+1.31,+30.4,-2.50,,,,,,,
20230428,124457.42,,,,,,,,,$PDLMH,152539.381,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.45,,,,,,,,,$PDLM1,152539.381,+38.0,+0.91,+17.4,+0.13,,,,,,,
20230428,124457.48,,,,,,,,,$PDLM2,152539.381,+51.3,+1.33,+30.3,-2.51,,,,,,,
20230428,124457.52,,,,,,,,,$PDLMH,152539.481,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.55,,,,,,,,,$PDLM1,152539.481,+38.0,+0.91,+17.3,+0.13,,,,,,,
20230428,124457.58,,,,,,,,,$PDLM2,152539.481,+51.2,+1.34,+30.4,-2.53,,,,,,,
20230428,124457.62,,,,,,,,,$PDLMH,152539.581,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.63,,,,,,,,,$PDLM1,152539.581,+38.0,+0.91,+17.3,+0.13,,,,,,,
20230428,124457.64,,,,,,,,,$PDLM2,152539.581,+51.3,+1.33,+30.4,-2.53,,,,,,,
20230428,124457.72,,,,,,,,,$PDLMH,152539.681,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.73,,,,,,,,,$PDLM1,152539.681,+38.0,+0.91,+17.4,+0.13,,,,,,,
20230428,124457.74,,,,,,,,,$PDLM2,152539.681,+51.4,+1.32,+30.2,-2.51,,,,,,,
20230428,124457.82,,,,,,,,,$PDLMH,152539.781,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.83,,,,,,,,,$PDLM1,152539.781,+38.0,+0.90,+17.6,+0.13,,,,,,,
20230428,124457.84,,,,,,,,,$PDLM2,152539.781,+51.5,+1.30,+30.0,-2.51,,,,,,,
20230428,124457.92,,,,,,,,,$PDLMH,152539.881,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124457.93,,,,,,,,,$PDLM1,152539.881,+37.9,+0.91,+17.6,+0.13,,,,,,,
20230428,124457.94,,,,,,,,,$PDLM2,152539.881,+51.6,+1.29,+30.1,-2.51,,,,,,,
20230428,124458,22007,3.7675845,50.9587812,28.2,73.2,0,2599,gps,,,,,,,,,,,,,
20230428,124458.05,,,,,,,,,$PDLMH,152539.981,+18.5,+0.89,+9.1,+0.79,,,,,,,
20230428,124458.07,,,,,,,,,$PDLM1,152539.981,+37.6,+0.91,+17.7,+0.13,,,,,,,
20230428,124458.09,,,,,,,,,$PDLM2,152539.981,+51.5,+1.28,+30.2,-2.49,,,,,,,
20230428,124458.15,,,,,,,,,$PDLMH,152540.081,+18.6,+0.89,+9.1,+0.79,,,,,,,
20230428,124458.17,,,,,,,,,$PDLM1,152540.081,+37.7,+0.91,+17.6,+0.13,,,,,,,
20230428,124458.18,,,,,,,,,$PDLM2,152540.081,+51.4,+1.29,+30.3,-2.48,,,,,,,
20230428,124458.25,,,,,,,,,$PDLMH,152540.181,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124458.27,,,,,,,,,$PDLM1,152540.181,+38.1,+0.91,+17.5,+0.12,,,,,,,
20230428,124458.29,,,,,,,,,$PDLM2,152540.181,+51.5,+1.31,+30.3,-2.48,,,,,,,
20230428,124458.35,,,,,,,,,$PDLMH,152540.281,+18.4,+0.89,+9.1,+0.79,,,,,,,
20230428,124458.37,,,,,,,,,$PDLM1,152540.281,+38.4,+0.91,+17.5,+0.12,,,,,,,
20230428,124458.39,,,,,,,,,$PDLM2,152540.281,+51.6,+1.32,+30.1,-2.48,,,,,,,
20230428,124458.45,,,,,,,,,$PDLMH,152540.381,+18.5,+0.89,+9.0,+0.79,,,,,,,
20230428,124458.48,,,,,,,,,$PDLM1,152540.381,+38.4,+0.91,+17.5,+0.12,,,,,,,
20230428,124458.5,,,,,,,,,$PDLM2,152540.381,+51.6,+1.32,+30.1,-2.47,,,,,,,
20230428,124458.55,,,,,,,,,$PDLMH,152540.481,+18.5,+0.89,+9.0,+0.79,,,,,,,
20230428,124458.58,,,,,,,,,$PDLM1,152540.481,+38.2,+0.91,+17.5,+0.12,,,,,,,
20230428,124458.6,,,,,,,,,$PDLM2,152540.481,+51.5,+1.31,+30.4,-2.48,,,,,,,
