x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP
553904.5009434834,5645530.634338222,26.55,43500.509999999995,17.9,6.2,33.5,12.2,48.6,23.7,0.96,0.99,1.04,0.57,1.32,-1.72
553904.4025311483,5645530.519958681,26.55,43500.619999999995,17.9,6.0,33.0,12.0,48.3,23.7,0.95,1.0,1.04,0.61,1.32,-1.72
553904.309503955,5645530.407561014,26.55,43500.72,17.8,5.8,32.7,11.9,48.2,23.6,0.95,1.0,1.03,0.62,1.34,-1.78
553904.2109184678,5645530.284342804,26.55,43500.82000000001,17.6,5.6,32.6,12.0,47.9,23.7,0.94,1.0,1.02,0.62,1.34,-1.97
553904.1388495394,5645530.192136919,26.55,43500.89,17.4,5.5,32.7,12.2,47.9,24.0,0.94,1.0,1.01,0.6,1.34,-2.27
553904.0103776373,5645530.024320276,26.55,43501.009999999995,17.4,5.6,33.0,12.5,46.8,24.0,0.94,1.0,1.01,0.57,1.33,-2.58
553903.9217216509,5645529.906348654,26.55,43501.09,17.5,5.9,33.1,12.7,46.8,23.9,0.94,1.0,1.02,0.53,1.33,-2.76
553903.8081741221,5645529.753153303,26.55,43501.19,17.6,6.3,32.7,13.1,46.5,23.9,0.95,0.99,1.01,0.47,1.34,-2.76
553903.6805958523,5645529.578714928,26.55,43501.3,17.9,6.7,32.2,13.5,46.1,23.9,0.95,0.99,1.01,0.42,1.36,-2.81
553903.5747360341,5645529.432396748,26.55,43501.39,18.0,7.0,32.1,13.8,45.6,24.2,0.95,0.98,1.01,0.4,1.38,-2.78
553903.4450906749,5645529.251598378,26.55,43501.5,17.9,7.4,32.4,14.0,45.3,24.8,0.95,0.98,1.02,0.4,1.38,-2.7
553903.3334272169,5645529.094406265,26.55,43501.600000000006,18.0,7.9,32.8,14.3,45.2,25.2,0.96,0.99,1.03,0.43,1.36,-2.61
553902.7846754936,5645528.359181437,26.55,43501.7,18.3,8.5,33.0,15.0,45.0,25.7,0.96,0.99,1.05,0.48,1.34,-2.6
553902.7850165075,5645528.347856595,26.55,43501.8,18.7,8.4,33.0,15.4,44.7,26.1,0.96,0.99,1.05,0.44,1.33,-2.64
553902.7932913273,5645528.322626923,26.55,43501.91,18.8,8.4,33.1,15.3,44.7,26.5,0.96,0.99,1.04,0.47,1.33,-2.65
553902.7539709113,5645528.328190493,26.516233800000084,43502.020000000004,18.7,8.4,33.3,15.4,44.3,26.8,0.96,0.99,1.03,0.44,1.34,-2.69
553902.6327254403,5645528.185271875,26.452800000000313,43502.100000000006,18.7,8.1,33.5,15.5,44.1,27.2,0.96,0.99,1.03,0.42,1.37,-2.76
553902.4723524904,5645528.009778938,26.45,43502.2,18.7,8.6,33.8,15.8,44.1,27.6,0.96,0.97,1.03,0.4,1.39,-2.76
553902.2989896308,5645527.8272014465,26.45,43502.3,19.0,9.2,34.0,16.2,44.1,27.9,0.96,0.96,1.03,0.4,1.38,-2.7
553902.1452181038,5645527.662764525,26.45,43502.399999999994,19.3,9.5,34.1,16.5,44.3,28.0,0.96,0.96,1.04,0.43,1.35,-2.77
553901.9713249655,5645527.471070127,26.45,43502.5,19.4,9.2,34.0,16.5,44.4,27.9,0.96,0.97,1.05,0.45,1.33,-2.96
553901.8675450615,5645527.352078557,26.4503135999999,43502.57000000001,19.3,9.2,33.8,16.3,44.2,27.6,0.96,0.97,1.05,0.43,1.33,-3.11
553901.7020391631,5645527.152348443,26.452286900000022,43502.67,19.1,8.6,33.5,16.1,44.1,27.5,0.96,0.97,1.05,0.38,1.35,-3.13
553901.5357541968,5645526.9406511905,26.46624089999978,43502.770000000004,18.8,8.2,33.3,16.0,44.0,27.5,0.96,0.98,1.05,0.36,1.35,-2.98
553901.4004895866,5645526.76291004,26.476727900000398,43502.869999999995,18.5,8.0,33.2,15.8,44.0,27.5,0.96,0.99,1.04,0.37,1.35,-2.69
553901.1851196764,5645526.472469317,26.50304719999938,43503.009999999995,18.3,7.6,33.2,15.6,43.8,27.6,0.96,1.0,1.03,0.42,1.33,-2.31
553901.0640131232,5645526.306090024,26.516355200000156,43503.09,18.3,7.6,33.3,15.5,43.8,28.0,0.96,1.0,1.03,0.49,1.31,-2.02
553900.9136221833,5645526.0972459875,26.53792309999993,43503.19,18.1,7.5,33.4,15.6,44.0,28.4,0.96,1.01,1.03,0.54,1.3,-1.92
553900.7538855176,5645525.872880794,26.550999999999476,43503.3,18.1,7.8,33.0,15.8,44.2,28.3,0.95,1.01,1.02,0.57,1.31,-1.99
553900.6037184957,5645525.656925167,26.558999999999653,43503.399999999994,18.4,9.2,32.6,15.7,44.2,27.9,0.95,0.99,1.01,0.56,1.3,-2.16
553900.4640108676,5645525.44919352,26.569000000000234,43503.5,18.5,9.2,32.4,14.9,44.3,27.7,0.94,0.99,1.02,0.55,1.29,-2.28
553900.2991231552,5645525.198527497,26.588999999999942,43503.600000000006,18.1,8.4,32.4,14.4,44.5,28.1,0.95,1.0,1.03,0.55,1.29,-2.29
553900.155193551,5645524.97680716,26.6,43503.7,18.0,8.4,32.5,14.6,44.7,28.5,0.95,1.0,1.03,0.53,1.31,-2.25
553900.0374223719,5645524.794409359,26.610000000000582,43503.8,18.4,8.0,32.9,15.3,44.7,28.3,0.95,1.0,1.03,0.52,1.31,-2.3
553899.8919442297,5645524.569064601,26.61999999999971,43503.899999999994,18.7,7.7,33.4,15.8,44.4,28.3,0.95,1.0,1.01,0.52,1.33,-2.3
553899.6857775515,5645524.252225388,26.630000000000294,43504.03,18.7,8.0,33.4,16.1,43.3,28.5,0.95,1.01,1.01,0.51,1.33,-2.66
553899.5524123597,5645524.050260713,26.64100000000035,43504.119999999995,18.8,8.2,33.3,16.4,43.2,29.0,0.95,1.0,1.01,0.47,1.33,-2.7
553899.4168329332,5645523.84818428,26.652039200000424,43504.21000000001,18.8,8.2,33.4,16.8,43.1,29.4,0.95,1.0,1.01,0.43,1.33,-2.67
553899.3232722488,5645523.71013909,26.66090000000068,43504.270000000004,18.9,8.2,33.8,17.1,43.0,29.9,0.95,1.0,1.01,0.43,1.32,-2.61
553899.2048917483,5645523.536403714,26.67319999999963,43504.36,19.1,8.1,34.4,17.2,43.2,30.3,0.95,1.01,1.01,0.46,1.32,-2.5
553899.0307952608,5645523.282538972,26.68630000000039,43504.47,19.2,7.9,34.8,17.0,43.4,30.4,0.95,1.01,1.0,0.48,1.31,-2.36
553898.8877837535,5645523.075097872,26.699599999999233,43504.57000000001,19.3,7.8,34.9,16.7,43.3,30.1,0.95,1.02,1.0,0.5,1.3,-2.3
553898.7337568908,5645522.8525445135,26.712500000000002,43504.67,19.4,7.8,34.7,16.4,43.1,29.9,0.95,1.02,1.0,0.52,1.3,-2.36
553898.5869594794,5645522.640990028,26.720970700000816,43504.770000000004,19.3,7.8,34.4,16.4,43.1,29.9,0.95,1.02,1.0,0.52,1.3,-2.45
553898.4379180666,5645522.426535273,26.73181369999983,43504.880000000005,19.1,7.7,34.3,16.5,43.2,29.9,0.95,1.02,0.99,0.5,1.31,-2.45
553898.2214482087,5645522.115190516,26.746839699999782,43505.020000000004,18.6,7.6,34.3,16.4,43.1,29.4,0.95,1.01,0.99,0.48,1.3,-2.42
553898.1100838417,5645521.954886902,26.746839699999782,43505.09,18.6,7.5,34.0,16.2,42.7,28.9,0.95,1.01,0.99,0.48,1.29,-2.36
553897.9592117128,5645521.737462097,26.75,43505.19,18.5,7.4,33.5,16.0,42.2,28.4,0.95,1.02,0.99,0.49,1.28,-2.34
553897.7979345723,5645521.504862081,26.75,43505.28999999999,18.3,7.3,33.0,16.0,41.8,28.2,0.95,1.02,0.99,0.51,1.26,-2.29
553897.6660245683,5645521.314683299,26.75,43505.39,18.3,7.2,32.6,15.9,41.6,28.1,0.95,1.02,1.0,0.52,1.25,-2.22
553897.539993458,5645521.13307994,26.75,43505.490000000005,18.0,7.2,32.4,15.7,41.6,28.2,0.95,1.02,1.0,0.53,1.25,-2.17
553897.3720209671,5645520.891271511,26.75,43505.59,17.8,7.1,32.5,15.6,41.9,28.4,0.95,1.02,1.0,0.54,1.28,-2.13
553897.2174284185,5645520.669021116,26.75,43505.7,17.5,7.0,32.9,15.4,42.5,28.6,0.95,1.02,0.99,0.55,1.31,-2.12
553897.0339376576,5645520.405722054,26.75,43505.8,17.2,6.8,33.2,15.3,43.1,28.8,0.94,1.03,0.99,0.56,1.33,-2.2
553896.8976522628,5645520.2105849255,26.75,43505.899999999994,17.2,6.7,33.2,15.2,43.6,28.9,0.94,1.03,0.98,0.55,1.33,-2.34
553896.720597341,5645519.957731842,26.75,43506.020000000004,17.3,6.7,33.1,15.2,44.5,28.8,0.94,1.03,0.98,0.52,1.32,-2.41
553896.5751288348,5645519.750600805,26.75,43506.100000000006,17.5,6.7,33.2,15.0,45.3,28.6,0.94,1.03,0.98,0.49,1.3,-2.37
553896.4383130803,5645519.556408527,26.75,43506.2,17.7,6.8,33.5,14.9,45.2,28.2,0.94,1.03,0.98,0.49,1.29,-2.3
553896.2723045554,5645519.3218418555,26.75,43506.3,17.9,6.9,33.7,14.8,44.8,28.1,0.95,1.03,0.98,0.51,1.27,-2.26
553896.1367476244,5645519.1310871085,26.75,43506.399999999994,18.1,7.0,33.8,15.0,44.5,28.3,0.95,1.03,0.97,0.53,1.25,-2.28
553895.9563693556,5645518.878101279,26.75,43506.5,18.2,7.2,34.0,15.6,44.3,28.8,0.95,1.03,0.97,0.54,1.25,-2.33
553895.8071016598,5645518.669239983,26.75,43506.600000000006,18.5,7.5,34.3,16.4,44.3,29.6,0.95,1.03,0.98,0.53,1.25,-2.4
553895.6241283463,5645518.413507341,26.75,43506.71000000001,18.9,8.1,34.7,17.1,44.3,30.7,0.95,1.02,0.98,0.51,1.27,-2.48
553895.4753458258,5645518.205576353,26.75,43506.8,19.1,8.1,35.2,17.8,44.6,31.6,0.95,1.02,0.98,0.5,1.26,-2.55
553895.3083364449,5645517.971921554,26.75,43506.91,19.4,8.4,35.7,18.4,44.4,32.1,0.95,1.02,0.98,0.49,1.27,-2.66
553895.1265778798,5645517.717044812,26.75,43507.020000000004,20.0,8.9,36.0,18.8,44.2,32.5,0.95,1.03,0.98,0.47,1.29,-2.81
553895.0052712813,5645517.546434404,26.75,43507.100000000006,20.3,9.2,36.1,19.2,44.2,32.7,0.95,1.02,0.98,0.45,1.3,-2.92
553894.8527727976,5645517.3309163395,26.75,43507.19,20.4,9.3,36.1,19.4,44.1,33.0,0.95,1.02,0.98,0.42,1.3,-2.9
553894.7135405721,5645517.132903305,26.75,43507.28999999999,20.4,9.3,36.1,19.5,44.1,33.3,0.95,1.02,0.98,0.41,1.3,-2.73
553894.5475664338,5645516.895799727,26.75,43507.39,20.5,9.4,36.4,19.6,44.1,33.6,0.95,1.03,0.99,0.44,1.29,-2.49
553894.3780325137,5645516.653049441,26.75,43507.5,20.8,9.5,36.7,19.8,44.9,33.9,0.95,1.03,0.99,0.48,1.25,-2.3
553894.2251033842,5645516.434155801,26.75,43507.59,21.1,9.4,37.0,19.8,45.5,34.4,0.95,1.03,0.98,0.52,1.25,-2.22
553894.068884824,5645516.211115163,26.75,43507.7,21.4,9.4,37.3,19.5,45.8,34.7,0.95,1.03,0.98,0.55,1.26,-2.19
553893.9723639,5645516.073820877,26.75,43507.770000000004,21.6,9.4,37.7,19.5,45.5,34.9,0.94,1.03,0.98,0.55,1.27,-2.26
553893.8321509308,5645515.875368969,26.75,43507.869999999995,21.7,9.5,38.0,19.8,45.1,35.0,0.94,1.03,0.98,0.54,1.29,-2.42
553893.6289295949,5645515.590503367,26.75,43508.009999999995,21.9,10.1,38.0,20.3,44.9,35.1,0.95,1.02,0.98,0.52,1.31,-2.62
553893.486087827,5645515.392745395,26.750118400000048,43508.09,21.9,10.1,38.2,20.9,45.0,35.3,0.95,1.02,0.98,0.48,1.31,-2.77
553893.3762839701,5645515.241641955,26.750118400000048,43508.19,22.1,10.3,38.6,21.4,45.0,35.5,0.95,1.02,0.98,0.45,1.31,-2.84
553893.1991850327,5645514.998100294,26.752800000000313,43508.28999999999,22.2,10.4,39.1,21.5,45.8,35.7,0.95,1.02,0.98,0.44,1.3,-2.81
553893.0422209663,5645514.78212088,26.760399999999724,43508.399999999994,22.3,10.4,39.4,21.3,46.7,35.9,0.95,1.02,0.98,0.43,1.31,-2.66
553892.8974279223,5645514.583436793,26.771600000000365,43508.5,22.5,10.2,39.4,21.1,47.8,35.8,0.95,1.02,0.98,0.44,1.32,-2.45
553892.7581248472,5645514.393301793,26.78519999999916,43508.600000000006,22.6,10.0,39.5,20.9,48.9,35.5,0.95,1.03,0.98,0.46,1.31,-2.29
553892.5775380862,5645514.149162699,26.8,43508.7,22.6,9.7,39.8,20.6,49.6,35.3,0.95,1.03,0.98,0.5,1.31,-2.23
553892.4275337099,5645513.949037072,26.81480000000084,43508.8,22.5,9.7,40.0,20.3,49.6,35.5,0.95,1.03,0.98,0.52,1.29,-2.23
553892.245026409,5645513.709716205,26.829647800000792,43508.899999999994,22.4,9.8,39.9,20.5,49.5,35.9,0.94,1.03,0.98,0.52,1.27,-2.27
553892.0456107779,5645513.454592055,26.83960000000028,43509.03,22.7,10.1,39.8,21.0,49.4,36.2,0.94,1.03,0.98,0.51,1.27,-2.36
553891.9086550188,5645513.283902763,26.847715800000174,43509.11,22.7,10.5,40.0,21.5,49.4,36.4,0.94,1.03,0.97,0.51,1.28,-2.5
553891.7256008139,5645513.062215463,26.85,43509.21000000001,23.6,10.8,40.6,22.1,49.5,36.9,0.94,1.03,0.97,0.5,1.27,-2.62
553891.5725393738,5645512.881985805,26.85,43509.31,23.6,11.2,41.3,22.8,49.4,37.4,0.94,1.03,0.98,0.48,1.27,-2.66
553891.3725106601,5645512.652203962,26.85,43509.41,24.1,11.5,41.9,23.4,49.1,37.7,0.95,1.03,0.98,0.46,1.3,-2.68
553891.2846173865,5645512.553085019,26.85,43509.47,24.6,11.5,42.4,24.0,48.8,38.0,0.95,1.03,0.97,0.45,1.32,-2.76
553891.1049255144,5645512.353953388,26.85,43509.57000000001,25.1,11.9,42.6,24.4,48.7,38.5,0.95,1.02,0.98,0.45,1.32,-2.83
553890.8862772624,5645512.116114086,26.85,43509.67999999999,25.4,12.6,42.4,24.8,48.9,39.3,0.95,1.02,0.98,0.44,1.33,-2.79
553890.7402039858,5645511.959823541,26.85,43509.770000000004,25.6,12.6,42.4,25.3,48.9,40.3,0.95,1.02,0.98,0.43,1.33,-2.71
553890.5304125806,5645511.737968974,26.85,43509.880000000005,25.8,12.9,43.0,25.9,49.3,41.3,0.95,1.02,0.99,0.43,1.32,-2.67
553890.292633459,5645511.488956392,26.85,43510.009999999995,26.4,13.0,44.3,26.6,51.1,42.3,0.95,1.02,0.99,0.45,1.29,-2.63
553890.164671462,5645511.355468031,26.85,43510.09,26.4,13.0,45.7,26.8,51.1,42.3,0.95,1.02,0.99,0.46,1.29,-2.63
553889.95397329,5645511.137139701,26.85,43510.19,26.8,12.9,46.6,26.6,51.1,42.3,0.95,1.02,1.0,0.48,1.29,-2.63
553888.4001037531,5645509.603373043,26.85,43511.020000000004,28.1,14.1,46.7,26.4,52.5,43.4,0.95,1.02,1.0,0.48,1.33,-2.71
553888.27941008,5645509.48442501,26.85,43511.08,28.1,14.1,46.4,26.8,51.5,42.7,0.95,1.02,0.99,0.47,1.32,-2.86
553888.1370137855,5645509.343871816,26.85,43511.149999999994,28.1,14.1,45.8,27.8,50.3,42.1,0.95,1.02,0.99,0.44,1.31,-2.92
553887.99358268,5645509.202089887,26.85,43511.22,28.4,15.2,45.5,29.0,49.4,42.2,0.95,1.02,0.99,0.41,1.3,-2.84
553887.8293025101,5645509.039476472,26.85,43511.3,28.9,15.8,45.9,30.0,49.0,43.1,0.95,1.02,0.99,0.41,1.3,-2.71
553887.6860380016,5645508.897496621,26.85,43511.369999999995,29.4,15.9,46.6,30.7,49.6,44.6,0.95,1.02,0.99,0.43,1.31,-2.56
553887.5036888672,5645508.71658635,26.85,43511.46000000001,29.7,15.7,47.2,30.9,50.8,45.9,0.95,1.02,1.0,0.45,1.32,-2.39
553887.3248121111,5645508.538938841,26.85,43511.55,29.5,15.5,47.7,30.7,55.1,48.1,0.95,1.02,0.99,0.49,1.31,-2.26
553887.1505878934,5645508.365701758,26.85,43511.64,29.6,15.0,48.4,30.3,57.2,48.9,0.95,1.03,0.99,0.53,1.35,-2.47
553887.1126661797,5645508.327850529,26.85,43511.66,29.6,15.0,49.2,30.3,57.9,49.5,0.95,1.03,0.98,0.53,1.36,-2.63
553887.0599889611,5645508.275277807,26.85,43511.69,29.6,15.0,50.2,30.5,57.9,49.5,0.95,1.03,0.98,0.53,1.36,-2.63
553887.0145020828,5645508.229900405,26.85,43511.72,29.9,14.8,51.0,30.5,58.3,49.5,0.94,1.03,0.97,0.53,1.34,-2.63
553886.9426433763,5645508.158211211,26.85,43511.759999999995,30.3,14.6,51.4,30.8,58.3,50.5,0.94,1.03,0.97,0.52,1.34,-2.78
553886.8387945914,5645508.054602718,26.85,43511.8,30.7,14.9,51.8,32.6,58.7,50.5,0.94,1.03,0.97,0.49,1.32,-2.78
553886.7637150552,5645507.979698683,26.85,43511.84,31.1,15.5,52.4,33.7,59.7,51.9,0.94,1.03,0.97,0.46,1.32,-2.81
553886.698399726,5645507.91453865,26.85,43511.89,31.7,16.4,53.2,33.7,59.7,51.9,0.94,1.03,0.98,0.46,1.32,-2.81
553886.5598236772,5645507.776311287,26.85,43511.95,32.7,17.2,54.5,34.8,61.1,53.3,0.95,1.03,0.98,0.44,1.33,-2.72
553886.3730941329,5645507.590101005,26.85,43512.03999999999,33.6,17.7,56.3,36.4,62.1,56.3,0.95,1.03,0.98,0.46,1.32,-2.59
553886.2889819305,5645507.5062706815,26.85,43512.100000000006,34.9,17.7,58.2,36.4,62.1,56.3,0.95,1.03,0.98,0.46,1.32,-2.59
553886.1938424205,5645507.411534972,26.85,43512.17,34.9,17.8,59.6,37.1,61.9,57.5,0.95,1.03,0.98,0.49,1.33,-2.65
553885.9948057584,5645507.213763461,26.85,43512.259999999995,37.0,18.5,60.3,38.4,61.8,58.5,0.95,1.03,0.98,0.49,1.33,-2.76
553885.8204350661,5645507.040516781,26.85,43512.36,38.1,19.8,60.9,40.4,61.8,59.6,0.95,1.03,0.98,0.47,1.33,-2.84
553885.6017159339,5645506.823227364,26.85,43512.46000000001,39.5,22.1,61.9,42.6,60.4,61.0,0.95,1.02,0.98,0.44,1.31,-2.85
553885.3965114912,5645506.61943751,26.85,43512.56,41.7,22.6,63.4,44.6,60.1,63.1,0.95,1.02,0.98,0.43,1.31,-2.8
553885.2596133439,5645506.483427282,26.85,43512.66,41.7,22.6,65.1,46.1,60.1,65.5,0.95,1.02,0.98,0.43,1.31,-2.7
553885.0248556401,5645506.249893484,26.849881599999954,43512.759999999995,42.4,22.9,66.3,47.0,60.4,67.2,0.95,1.03,0.98,0.45,1.34,-2.61
553884.8632331685,5645506.088766281,26.849881599999954,43512.84,43.2,22.9,67.3,47.4,60.9,67.2,0.95,1.03,0.99,0.48,1.35,-2.61
553884.5661073384,5645505.791436922,26.849881599999954,43513.009999999995,44.0,22.9,68.2,47.6,63.1,68.9,0.95,1.03,0.99,0.49,1.32,-2.57
553884.4226443217,5645505.647233624,26.849881599999954,43513.09,44.0,22.8,68.8,47.5,63.1,69.4,0.95,1.02,0.99,0.48,1.32,-2.49
553884.2242401276,5645505.44652865,26.848182399999924,43513.19,44.0,22.8,69.2,47.3,64.3,69.8,0.95,1.02,0.99,0.48,1.32,-2.34
553884.0110559576,5645505.228452138,26.84392500000045,43513.3,44.0,22.5,69.7,46.9,65.3,70.2,0.95,1.02,0.99,0.5,1.33,-2.22
553883.8285742766,5645505.040578099,26.828399999999636,43513.399999999994,44.1,22.1,70.1,46.7,66.2,70.6,0.95,1.03,0.99,0.53,1.33,-2.21
553883.6247578345,5645504.829737753,26.81906060000065,43513.5,44.3,21.8,70.3,46.5,67.6,70.9,0.94,1.03,0.98,0.55,1.35,-2.32
553883.4302814455,5645504.627976356,26.80598719999905,43513.600000000006,44.6,21.7,70.3,46.7,67.4,70.5,0.94,1.04,0.97,0.54,1.35,-2.42
553883.2258959966,5645504.415708506,26.792524999999568,43513.7,44.8,21.8,70.4,47.1,66.8,69.8,0.94,1.03,0.97,0.51,1.32,-2.45
553883.0589646648,5645504.242430558,26.772871799999702,43513.8,44.7,22.1,70.4,47.4,66.8,69.8,0.94,1.03,0.97,0.5,1.32,-2.45
553882.8551455482,5645504.031356513,26.76039999999972,43513.899999999994,44.6,22.6,70.2,47.7,66.0,69.0,0.95,1.03,0.98,0.5,1.3,-2.45
553882.5643009341,5645503.731903329,26.750725000000084,43514.05,45.0,23.8,69.9,48.0,65.5,69.0,0.95,1.03,0.99,0.51,1.33,-2.47
553882.4260228046,5645503.590475626,26.75,43514.119999999995,45.0,24.1,69.9,48.4,65.7,69.2,0.95,1.03,0.99,0.51,1.36,-2.58
553882.2585586526,5645503.420098429,26.75,43514.22,45.3,24.1,70.3,48.6,66.2,69.4,0.95,1.02,0.99,0.49,1.38,-2.77
553882.0782355168,5645503.237556477,26.75,43514.32000000001,45.4,24.1,70.9,48.5,67.2,69.4,0.95,1.02,0.99,0.46,1.37,-2.93
553881.8544003331,5645503.011852774,26.75,43514.42,45.5,23.4,71.3,48.0,68.0,69.0,0.95,1.02,1.0,0.43,1.34,-2.93
553881.6822030741,5645502.838641102,26.75,43514.520000000004,45.2,23.1,71.4,47.5,68.2,68.8,0.95,1.02,1.0,0.41,1.31,-2.78
553881.5249550104,5645502.680606671,26.75,43514.600000000006,45.2,23.1,71.0,47.2,68.1,68.7,0.95,1.02,0.99,0.42,1.29,-2.62
553881.3512323953,5645502.505952723,26.75,43514.7,45.1,23.1,70.5,47.2,68.1,68.7,0.95,1.03,0.98,0.46,1.3,-2.52
553881.1289039613,5645502.282021035,26.75,43514.8,45.2,23.3,70.4,47.6,68.2,68.7,0.95,1.03,0.98,0.49,1.3,-2.47
553880.946948365,5645502.098194381,26.75,43514.899999999994,45.4,23.3,70.9,47.8,68.3,68.9,0.95,1.03,0.98,0.51,1.31,-2.44
553880.7598912062,5645501.908182295,26.75,43515.009999999995,45.4,23.2,71.3,47.9,68.3,69.0,0.95,1.03,0.99,0.51,1.32,-2.5
553880.5922714531,5645501.73710466,26.75,43515.09,45.5,23.2,71.3,47.9,68.2,69.1,0.95,1.03,0.99,0.51,1.32,-2.59
553880.4151954514,5645501.55547832,26.75,43515.19,45.6,23.4,71.3,48.0,68.1,69.2,0.95,1.03,0.99,0.49,1.31,-2.58
553880.2443930168,5645501.379655879,26.75,43515.28999999999,45.6,23.5,71.2,48.1,68.1,69.2,0.95,1.03,0.99,0.47,1.31,-2.58
553880.0558412253,5645501.185009082,26.75,43515.399999999994,45.6,23.7,71.1,48.3,68.2,69.6,0.95,1.03,0.99,0.47,1.32,-2.36
553879.8093506779,5645500.92971232,26.75,43515.509999999995,45.9,24.3,71.3,48.8,69.2,70.0,0.95,1.03,0.99,0.49,1.35,-2.27
553879.671112671,5645500.7861316735,26.75,43515.600000000006,46.4,24.3,72.0,49.3,69.4,70.4,0.95,1.03,0.98,0.52,1.36,-2.28
553879.5268286889,5645500.635977891,26.75,43515.7,46.9,24.3,72.8,49.8,69.4,70.6,0.95,1.03,0.98,0.54,1.37,-2.46
553879.3553635224,5645500.457157949,26.75,43515.8,47.3,24.3,73.3,50.1,69.7,70.4,0.94,1.03,0.99,0.54,1.37,-2.75
553879.1631845972,5645500.25625625,26.75,43515.91,47.5,24.5,73.2,50.1,69.9,70.0,0.94,1.03,0.99,0.5,1.36,-2.98
553878.9268334811,5645500.008528844,26.75,43516.03,47.4,25.2,72.6,49.8,69.6,69.0,0.95,1.02,0.99,0.43,1.36,-2.97
553878.8092028762,5645499.884965213,26.75,43516.11,47.4,25.3,72.0,49.4,69.1,68.5,0.95,1.02,0.98,0.4,1.37,-2.74
553878.6831892853,5645499.75240776,26.750725000000084,43516.21000000001,47.3,25.3,71.6,49.4,68.5,68.5,0.95,1.02,0.99,0.4,1.36,-2.74
553878.5479337127,5645499.609937141,26.750725000000084,43516.28999999999,47.5,25.5,71.7,49.8,67.9,68.5,0.95,1.02,0.99,0.44,1.36,-2.47
553878.4331928431,5645499.488865343,26.753974399999706,43516.36,47.9,25.7,72.3,50.2,67.4,69.1,0.95,1.03,0.99,0.5,1.35,-2.26
553878.2398641476,5645499.284453266,26.76239040000012,43516.46000000001,48.2,25.6,72.7,50.5,67.0,69.7,0.95,1.04,0.98,0.54,1.34,-2.16
553878.0718319829,5645499.106415119,26.77416640000091,43516.56,48.0,25.2,72.9,50.6,66.9,70.5,0.95,1.04,0.98,0.55,1.32,-2.16
553877.8946120574,5645498.9182007685,26.788102399999744,43516.67,47.8,24.9,73.0,50.7,67.0,71.3,0.95,1.04,0.98,0.54,1.3,-2.23
553877.7074009033,5645498.718920614,26.80299840000061,43516.770000000004,47.8,24.9,73.3,51.0,67.3,71.7,0.94,1.03,0.98,0.53,1.3,-2.36
553877.5645945568,5645498.566577026,26.81480000000084,43516.869999999995,47.8,24.9,73.7,51.4,67.3,71.8,0.94,1.03,0.98,0.53,1.3,-2.48
553877.2986550553,5645498.282073531,26.828399999999636,43517.020000000004,48.2,25.1,74.0,51.5,67.3,71.8,0.94,1.03,0.98,0.52,1.29,-2.52
553877.1638063211,5645498.137432287,26.83960000000028,43517.09,48.2,25.1,74.1,51.3,67.2,71.9,0.94,1.03,0.98,0.49,1.28,-2.48
553877.0192811379,5645497.982059475,26.847199999999688,43517.17999999999,48.1,25.1,73.8,51.1,67.2,71.9,0.95,1.02,0.98,0.47,1.3,-2.48
553876.8310663276,5645497.77921916,26.849970200000033,43517.28,47.8,25.3,73.5,51.0,67.2,71.7,0.95,1.02,0.98,0.48,1.31,-2.56
553876.6627580766,5645497.597446818,26.847715800000174,43517.39,47.5,25.4,73.1,50.9,67.6,71.3,0.95,1.02,0.99,0.5,1.3,-2.71
553876.5106581816,5645497.432909185,26.840541799999787,43517.479999999996,47.4,25.1,72.8,50.5,68.3,71.2,0.95,1.02,0.99,0.49,1.29,-2.83
553876.3197158127,5645497.225912929,26.829647800000792,43517.58,47.1,24.5,72.6,49.8,69.2,71.2,0.95,1.02,0.99,0.46,1.3,-2.88
553876.154863514,5645497.046777973,26.81480000000084,43517.69,46.6,23.8,72.4,48.9,70.2,71.1,0.95,1.02,0.99,0.42,1.31,-2.85
553875.9464622714,5645496.81959437,26.798500200000785,43517.78999999999,45.9,22.9,72.2,48.0,71.1,70.8,0.95,1.02,0.99,0.42,1.31,-2.68
553875.803683356,5645496.663434807,26.78519999999916,43517.89,45.9,22.2,72.3,47.3,71.1,70.4,0.95,1.02,0.99,0.44,1.31,-2.42
553875.5407796182,5645496.37471708,26.76039999999972,43518.03,45.5,22.0,72.4,46.6,71.8,69.6,0.95,1.03,0.99,0.49,1.28,-2.24
553875.4022614898,5645496.2219689535,26.752284199999828,43518.100000000006,45.1,22.0,72.1,45.9,71.1,68.3,0.95,1.03,0.98,0.53,1.29,-2.27
553875.2548696779,5645496.058899853,26.75,43518.2,45.1,22.1,71.4,45.7,71.1,67.1,0.95,1.03,0.97,0.54,1.29,-2.49
553875.0711012415,5645495.854729894,26.75,43518.3,45.3,22.6,70.3,45.9,69.8,66.1,0.95,1.03,0.98,0.52,1.3,-2.73
553874.8752592503,5645495.635872387,26.75,43518.399999999994,45.3,23.1,69.2,46.4,66.9,65.6,0.95,1.02,0.99,0.48,1.33,-2.82
