    0.76258E+00   -0.24980E+01    0.14932E+00   -0.82589E+00
    0.43571E+02   -0.28680E+01    0.47102E+00   -0.32696E+00
    0.29195E+02   -0.23045E+00    0.20114E+02    0.13035E+01
    0.14038E+02   -0.26185E+00    0.27561E+02    0.14403E+01
    0.52857E+02   -0.40983E+00    0.68690E+01    0.83689E+00
    0.33639E+02   -0.21022E+00    0.22325E+02    0.13488E+01
    0.69151E+01   -0.37620E+01    0.46301E+00   -0.33441E+00
    0.28896E+02   -0.45243E+01    0.39931E+00   -0.39869E+00
    0.42885E+02   -0.28831E+01    0.58840E+00   -0.23033E+00
    0.43365E+02   -0.26711E+01    0.36130E+00   -0.44213E+00
    0.61473E+00   -0.56064E+00    0.70671E+00   -0.15076E+00
    0.22003E+02   -0.27523E+01    0.46852E+00   -0.32927E+00
    0.35791E+02   -0.24862E+00    0.21408E+02    0.13306E+01
    0.13966E+02   -0.19257E+00    0.18112E+02    0.12580E+01
    0.49696E+02   -0.29594E+01    0.34202E+00   -0.46594E+00
    0.14433E+02   -0.29900E+01    0.52144E+00   -0.28279E+00
    0.33714E+02   -0.28071E+00    0.20522E+02    0.13122E+01
    0.23118E+01   -0.41064E+01    0.14521E+00   -0.83800E+00
    0.40273E+02   -0.30721E+01    0.51495E+00   -0.28824E+00
    0.23769E+02   -0.25364E+00    0.21409E+02    0.13306E+01
    0.55155E+02   -0.55848E+00    0.55408E+01    0.74357E+00
    0.27857E+02   -0.22129E+00    0.31998E+02    0.15051E+01
    0.55902E+01   -0.68525E-01    0.38361E+03    0.25839E+01
    0.48221E+02   -0.14880E+01    0.90201E+00   -0.44787E-01
    0.24190E+02   -0.24769E+01    0.59652E+00   -0.22438E+00
    0.50427E+02   -0.29310E+01    0.53997E+00   -0.26763E+00
    0.47395E+02   -0.10941E+01    0.54504E+00   -0.26357E+00
    0.17573E+02   -0.29922E+00    0.14305E+02    0.11555E+01
    0.41893E+02   -0.28627E+00    0.28125E+02    0.14491E+01
    0.20418E+02   -0.33132E+00    0.11229E+02    0.10504E+01
    0.82501E+01   -0.15410E+01    0.13090E+01    0.11693E+00
    0.48399E+02   -0.15028E+01    0.65686E+00   -0.18253E+00
    0.10472E+02   -0.21561E+00    0.14214E+02    0.11527E+01
    0.47180E+02   -0.27238E+01    0.29944E+00   -0.52369E+00
    0.25264E+02   -0.11590E+01    0.12628E+01    0.10135E+00
    0.33917E+02   -0.29509E+00    0.23921E+02    0.13788E+01
    0.71971E+01   -0.11365E+01    0.12014E+01    0.79695E-01
    0.56066E+02   -0.29834E+01    0.17036E+00   -0.76862E+00
    0.91972E+01   -0.10986E+01    0.96991E+00   -0.13268E-01
    0.52832E+02   -0.53553E+00    0.45803E+01    0.66089E+00
    0.55182E+02   -0.43174E+00    0.63306E+01    0.80144E+00
    0.24046E+02   -0.44420E+01    0.42438E+00   -0.37225E+00
    0.49876E+02   -0.27506E+01    0.39110E+00   -0.40771E+00
    0.15424E+02   -0.12103E+01    0.73994E+00   -0.13081E+00
    0.44050E+02   -0.20271E+00    0.22002E+02    0.13425E+01
    0.57549E+02   -0.55632E+00    0.25730E+01    0.41044E+00
    0.53464E+02   -0.24683E+00    0.63794E+01    0.80478E+00
    0.29612E+02   -0.49974E+00    0.63670E+01    0.80393E+00
    0.41853E+02   -0.10503E+01    0.62029E+00   -0.20741E+00
