	 3.66898e+01	-2.72076e+01	 1.00000e+02	 2.00000e+00
	 1.44152e+02	-8.40247e+00	 1.00000e+02	 2.00000e+00
	-1.37190e+01	-2.26083e+00	 1.00000e+02	 2.00000e+00
	-1.13768e+01	-6.79862e+01	 1.00000e+02	 2.00000e+00
	-1.09929e+02	-5.56542e+01	 1.00000e+02	 2.00000e+00
	 2.63199e+02	-1.46875e+02	 1.00000e+02	 2.00000e+00
	-2.66787e+02	-6.75554e+01	 1.00000e+02	 2.00000e+00
	 1.52802e+01	-1.72808e+01	 1.00000e+02	 2.00000e+00
	 6.14254e+01	-7.00290e+00	 1.00000e+02	 2.00000e+00
	 2.85564e+01	-5.34617e+00	 1.00000e+02	 2.00000e+00
	-2.78100e+00	-1.70264e+01	 1.00000e+02	 2.00000e+00
	 1.23825e+02	-1.93551e+00	 1.00000e+02	 2.00000e+00
	-5.31096e+00	-1.63851e+00	 1.00000e+02	 2.00000e+00
	 3.41755e+01	-1.20462e+01	 1.00000e+02	 2.00000e+00
	-2.53312e+00	-7.90031e+00	 1.00000e+02	 2.00000e+00
	-1.30091e+01	-1.69403e+00	 1.00000e+02	 2.00000e+00
	-2.03243e+00	-8.19890e+00	 1.00000e+02	 2.00000e+00
	 6.71284e+01	-2.80905e+00	 1.00000e+02	 2.00000e+00
	 7.49946e+01	-7.28951e+00	 1.00000e+02	 2.00000e+00
	-2.24037e+02	-3.63247e+01	 1.00000e+02	 2.00000e+00
	 1.13397e+01	-7.04430e+00	 1.00000e+02	 2.00000e+00
	 2.56972e+01	-1.62560e+01	 1.00000e+02	 2.00000e+00
	 3.50154e+01	-7.35897e+00	 1.00000e+02	 2.00000e+00
	 5.49971e+01	-6.44957e+00	 1.00000e+02	 2.00000e+00
	 1.18778e+01	-7.08917e+00	 1.00000e+02	 2.00000e+00
	-8.74522e+00	-4.60016e+01	 1.00000e+02	 2.00000e+00
	 5.10833e+01	-2.59287e+01	 1.00000e+02	 2.00000e+00
	-1.14085e+02	-5.08534e+01	 1.00000e+02	 2.00000e+00
	 5.54710e+01	-6.09452e+00	 1.00000e+02	 2.00000e+00
	-2.03424e+01	-7.93203e+00	 1.00000e+02	 2.00000e+00
	-2.64776e+00	-1.54578e+01	 1.00000e+02	 2.00000e+00
	 4.81361e+01	-4.64237e+01	 1.00000e+02	 2.00000e+00
	-1.05314e+02	-1.53791e+01	 1.00000e+02	 2.00000e+00
	 1.62393e+01	-4.32021e+01	 1.00000e+02	 2.00000e+00
	 5.68606e+01	-9.77308e+00	 1.00000e+02	 2.00000e+00
	 3.17728e+01	-5.34183e+00	 1.00000e+02	 2.00000e+00
	 6.77748e+01	-7.02645e+01	 1.00000e+02	 2.00000e+00
	 6.42712e+01	-1.34947e+00	 1.00000e+02	 2.00000e+00
	 1.21297e+02	-3.28088e+00	 1.00000e+02	 2.00000e+00
	 4.61425e+01	-2.70929e+01	 1.00000e+02	 2.00000e+00
	-6.91024e-01	-1.70703e+02	 1.00000e+02	 2.00000e+00
	 6.54306e+01	-2.10612e+01	 1.00000e+02	 2.00000e+00
	-1.51006e+01	-7.05477e+01	 1.00000e+02	 2.00000e+00
	-1.20117e+02	-9.61915e+01	 1.00000e+02	 2.00000e+00
	 7.99722e+01	-5.38932e+00	 1.00000e+02	 2.00000e+00
	 3.21663e+01	-7.50209e+00	 1.00000e+02	 2.00000e+00
	 2.19982e+01	-4.60043e+01	 1.00000e+02	 2.00000e+00
	 3.64368e+01	-5.54310e+00	 1.00000e+02	 2.00000e+00
	 5.06552e+01	-7.05153e+01	 1.00000e+02	 2.00000e+00
	 5.18988e+01	-1.25698e+01	 1.00000e+02	 2.00000e+00
	 5.18208e+01	-1.14755e+01	 1.00000e+02	 2.00000e+00
	 6.40892e+00	-1.38759e+01	 1.00000e+02	 2.00000e+00
	-5.14806e+00	-1.11844e+00	 1.00000e+02	 2.00000e+00
	 2.14874e+01	-5.00559e+01	 1.00000e+02	 2.00000e+00
	 1.07429e+01	-6.14483e+00	 1.00000e+02	 2.00000e+00
	 8.50035e+01	-3.11358e+00	 1.00000e+02	 2.00000e+00
	 8.97856e+00	-2.76869e+01	 1.00000e+02	 2.00000e+00
	 3.23904e+01	-2.23248e+01	 1.00000e+02	 2.00000e+00
	 3.90797e+01	-7.38470e+00	 1.00000e+02	 2.00000e+00
	 1.39041e+01	-4.52559e+01	 1.00000e+02	 2.00000e+00
	 2.79411e+02	-2.36402e+01	 1.00000e+02	 2.00000e+00
	 5.29300e+01	-1.31482e+01	 1.00000e+02	 2.00000e+00
	-1.04199e+02	-1.04423e+01	 1.00000e+02	 2.00000e+00
	 1.66343e+02	-1.03472e+01	 1.00000e+02	 2.00000e+00
	 3.47029e+01	-1.27167e+01	 1.00000e+02	 2.00000e+00
	-1.83085e+02	-4.41446e+01	 1.00000e+02	 2.00000e+00
	 2.29078e+01	-1.71471e+01	 1.00000e+02	 2.00000e+00
	-1.26225e+02	-1.01212e+02	 1.00000e+02	 2.00000e+00
	 4.90576e+01	-7.90568e+00	 1.00000e+02	 2.00000e+00
	 1.11932e+02	-5.55743e+00	 1.00000e+02	 2.00000e+00
	 3.68154e+01	-5.27162e+00	 1.00000e+02	 2.00000e+00
	-1.16343e+01	-4.80255e+01	 1.00000e+02	 2.00000e+00
	 1.33774e+02	-8.39538e+00	 1.00000e+02	 2.00000e+00
	 6.08057e+01	-7.17988e+00	 1.00000e+02	 2.00000e+00
	 5.95853e+01	-7.68462e+00	 1.00000e+02	 2.00000e+00
	-1.14288e+01	-2.32017e+00	 1.00000e+02	 2.00000e+00
	 6.77395e+01	-1.53920e+01	 1.00000e+02	 2.00000e+00
	 4.78434e+01	-4.99772e+01	 1.00000e+02	 2.00000e+00
	 2.54587e+02	-1.51385e+02	 1.00000e+02	 2.00000e+00
	 2.86965e+02	-1.99265e+01	 1.00000e+02	 2.00000e+00
	 3.65374e+01	-2.90351e+01	 1.00000e+02	 2.00000e+00
	 2.17589e+01	-1.70758e+01	 1.00000e+02	 2.00000e+00
	 6.78080e+01	-2.58107e+00	 1.00000e+02	 2.00000e+00
	 2.25644e+01	-2.89591e+01	 1.00000e+02	 2.00000e+00
	-2.35955e+01	-3.97513e+01	 1.00000e+02	 2.00000e+00
	 5.00841e+00	-8.12118e+00	 1.00000e+02	 2.00000e+00
	 4.91949e+01	-8.57233e+00	 1.00000e+02	 2.00000e+00
	-8.52955e+00	-1.10752e+01	 1.00000e+02	 2.00000e+00
	-1.19797e+01	-1.40142e+01	 1.00000e+02	 2.00000e+00
	-4.66443e+00	-2.80277e+01	 1.00000e+02	 2.00000e+00
	-2.23003e+02	-1.40864e+02	 1.00000e+02	 2.00000e+00
	 1.09731e+02	-6.35563e+00	 1.00000e+02	 2.00000e+00
	-2.32440e+02	-3.34118e+01	 1.00000e+02	 2.00000e+00
	 6.43077e+01	-1.86700e+00	 1.00000e+02	 2.00000e+00
	-9.79338e+00	-1.17883e+01	 1.00000e+02	 2.00000e+00
	 3.18899e+00	-1.78891e+01	 1.00000e+02	 2.00000e+00
	 6.62879e+01	-6.10950e+01	 1.00000e+02	 2.00000e+00
	 3.90533e+01	-8.04470e+00	 1.00000e+02	 2.00000e+00
	 8.02338e+01	-7.00796e+00	 1.00000e+02	 2.00000e+00
	 5.67573e+00	-7.73764e+00	 1.00000e+02	 2.00000e+00
	-1.75571e+02	-1.53502e+02	 1.00000e+02	 2.00000e+00
	-2.19294e+01	-8.58363e+00	 1.00000e+02	 2.00000e+00
	-5.19098e+00	-4.67158e+01	 1.00000e+02	 2.00000e+00
	 1.51637e+01	-1.88232e+01	 1.00000e+02	 2.00000e+00
	 2.96413e+00	-1.65013e+01	 1.00000e+02	 2.00000e+00
	 2.12179e+02	-1.79801e+01	 1.00000e+02	 2.00000e+00
	 1.40630e+02	-9.76637e+00	 1.00000e+02	 2.00000e+00
	 5.24604e+01	-1.08622e+01	 1.00000e+02	 2.00000e+00
	 5.68989e+01	-1.07586e+01	 1.00000e+02	 2.00000e+00
	 9.55546e+01	-1.44139e+02	 1.00000e+02	 2.00000e+00
	-2.67645e+02	-7.77665e+01	 1.00000e+02	 2.00000e+00
	-2.29275e+01	-7.48116e+00	 1.00000e+02	 2.00000e+00
	 5.45029e+01	-6.11036e+00	 1.00000e+02	 2.00000e+00
	 2.40845e+01	-9.05984e+00	 1.00000e+02	 2.00000e+00
	 1.02899e+00	-3.29806e+01	 1.00000e+02	 2.00000e+00
	-3.96734e+00	-3.76244e+00	 1.00000e+02	 2.00000e+00
