ID,x_ert,y_ert,x_em,y_em,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,forward_HCP1QP,forward_PRP1QP,forward_HCP2QP,forward_PRP2QP,forward_HCP4QP,forward_PRP4QP
25.0,41669.81435,204308.8737,41669.81435,204308.8737,136.3,51.7,176.4,98.9,191.6,177.2,118.09536344199435,59.53187513569877,155.0794748568316,102.02769966518166,157.84091230702128,157.44826417192996
26.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,121.75999794256454,61.4934944299279,159.12425472755868,106.15953808562692,158.69469204452994,161.64148648664278
27.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,117.8926097852807,60.43008069034088,153.6382876601637,102.68454587792216,154.28832001699075,155.83843402847205
28.0,41670.15453,204307.6858,41670.15453,204307.6858,137.5,50.6,177.6,100.7,191.5,178.0,111.74866067849375,55.27239079768205,147.37564025719473,96.0753157558599,151.02812764435333,148.6462317375224
29.0,41670.3466,204307.0499,41670.3466,204307.0499,138.1,50.6,179.7,101.5,191.4,179.2,114.430870898907,53.37484629431088,152.47310510420826,97.47619255930005,156.71039816507513,153.53654371033693
30.0,41670.52277,204306.4886,41670.52277,204306.4886,138.3,50.3,180.5,101.7,192.0,181.6,120.16621673014694,54.22357070011158,163.76537544026607,101.90304972602686,169.63979240369457,166.10111065167956
31.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,123.67645039446953,56.52967795931411,171.20872302445844,104.37575497385802,180.65641271605176,175.49286515812364
32.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,124.5259020745183,60.193983826464326,169.57223359096997,105.1895211962248,180.56203799129628,174.75467961856518
33.0,41670.91631,204305.3064,41670.91631,204305.3064,138.8,51.0,183.1,102.4,199.9,185.5,125.83376053425386,62.184112429525165,167.06200763340863,107.13564233339685,174.97800103113963,171.6245453219945
34.0,41671.12674,204304.7098,41671.12674,204304.7098,139.0,50.1,186.0,100.3,205.4,185.9,125.69420706432885,63.22782614014801,164.86742097687235,108.21003408341973,169.64072798272278,168.83408722014806
35.0,41671.35487,204304.085,41671.35487,204304.085,139.4,47.9,187.6,97.2,210.2,185.9,123.77998961237356,60.87637904208818,163.00481735383153,107.11675188362179,165.1571322437288,166.01114132448822
36.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,127.6891388641508,61.096635848536586,168.22219922281474,111.51311270714208,165.62673657550093,170.85904762689142
37.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,136.76604236382084,67.45110068909592,178.03427705669444,121.23404006809872,170.31793796368132,181.79873692164782
38.0,41671.80629,204302.9022,41671.80629,204302.9022,138.7,46.8,188.5,96.4,216.0,183.9,145.33621608033968,71.44945959890019,187.86159420706153,129.64647276685614,175.92702534367814,192.32281418726404
39.0,41672.04435,204302.3028,41672.04435,204302.3028,141.1,47.7,189.9,97.9,215.5,183.0,144.92820622864824,68.70952801887428,189.6389317677089,128.4816808875782,178.75556519743552,193.97021257752303
40.0,41672.25241,204301.7912,41672.25241,204301.7912,142.2,47.3,189.9,98.6,213.5,182.6,142.95614349463156,67.25631597127355,189.67136859924196,125.84008860874819,182.3030369187103,194.5197554758713
41.0,41672.50386,204301.1875,41672.50386,204301.1875,141.3,46.8,191.6,98.7,210.9,183.3,151.4367177011894,70.66777791338131,203.02334912613216,133.7285930370864,194.22463055903398,209.66486202170833
42.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,154.13977527382755,70.82183626758665,209.30218359039424,135.56744018206126,202.22958594256988,217.34396155431503
43.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,156.49974784513844,72.44839123382171,211.80505009617963,137.4406917752468,205.4494560047849,220.923185523705
44.0,41672.97563,204300.0954,41672.97563,204300.0954,141.6,47.2,190.7,101.6,206.9,187.6,156.98441990032475,70.55053581218364,215.09898006403174,137.09000337852518,210.33281535025557,225.0306634017295
45.0,41673.24592,204299.4919,41673.24592,204299.4919,142.2,48.0,191.9,103.4,205.1,190.2,163.9489662306584,72.91104006356309,225.51999093079624,143.68810987896896,218.5705255992508,237.11189579027217
46.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,188.80324090893208,85.10207011255754,254.17722180921677,169.00817705720775,233.61071385862846,268.7279345481606
47.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,193.71266044007913,83.89615544393132,262.3359089755938,173.6490779079446,238.15438277400452,276.81896967133395
48.0,41673.78986,204298.3172,41673.78986,204298.3172,143.4,48.3,192.3,104.7,208.1,196.1,174.59294145989318,73.23106076165242,242.09758023646265,153.99940573593736,228.65677701637253,254.5133073336268
49.0,41674.09147,204297.6848,41674.09147,204297.6848,142.7,49.0,193.4,104.0,212.6,198.0,172.44342370683165,77.18917248914852,233.78394118712342,152.5626224752558,220.99641161188907,245.71811219304118
50.0,41674.34996,204297.1527,41674.34996,204297.1527,142.9,48.1,196.7,103.8,218.7,198.8,170.37788887203018,79.08577047230452,227.80175068350778,151.18985742857157,214.96881055516602,238.80931760504495
51.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,156.993607438206,71.36848174944579,213.63044794875444,137.81829496188948,206.8494493233615,222.76396681938434
52.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,149.32705452200165,66.17110539422033,206.03416794938877,130.09077241809345,202.48053099085837,213.88949254879526
53.0,41674.89751,204296.0484,41674.89751,204296.0484,145.0,46.9,200.7,100.4,229.2,197.0,145.36629309594676,62.77313470450809,201.35599418420225,125.74376610648925,199.37504992878002,208.16758284143629
54.0,41675.19683,204295.4501,41675.19683,204295.4501,146.2,47.1,201.0,99.8,230.4,195.0,143.0973685799914,62.550856811321474,198.25588808515954,123.23534009093234,198.62033806944174,205.17509894488805
55.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,148.37156421528653,66.21813203726606,204.57460386788895,128.44705086138026,203.60727253430036,212.66690499846308
56.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,158.04736778869082,70.72152148320717,217.19764716547417,137.78891205635662,212.85036965952622,227.00968364818283
57.0,41675.77523,204294.2865,41675.77523,204294.2865,148.5,49.3,200.5,104.6,223.2,191.9,163.90648992941618,74.77603744073878,224.4014666049617,143.84739978009156,217.9395590545419,235.48926956057994
58.0,41676.04072,204293.7455,41676.04072,204293.7455,150.5,51.4,201.1,108.7,217.8,193.3,165.2090107897943,74.4200817305126,224.69168440531672,145.01361562324644,216.7476810981164,235.19996093439414
59.0,41676.29089,204293.231,41676.29089,204293.231,152.5,53.2,202.1,112.7,212.8,197.3,169.8855608829116,77.50751455784226,227.15264695192494,150.25322698073,215.06946982392517,237.18442052500632
60.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,169.52377058161554,75.76981211508331,226.6430167010143,149.9352997189536,213.2982116281609,235.84509852276636
61.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,176.02831400409636,79.29195417414299,233.7157067880253,156.63619237214272,216.58263926011884,243.47286596618517
62.0,41676.87209,204292.0204,41676.87209,204292.0204,154.9,56.0,205.8,118.8,211.9,207.8,188.97414467923699,88.51148056922978,247.16050528207373,170.29063994858478,223.3294713831295,258.71803050373774
63.0,41677.14555,204291.4439,41677.14555,204291.4439,156.2,56.7,209.6,119.7,217.0,212.7,195.1335377554048,91.37775922151283,254.76700350826422,176.50156747905388,227.6878220141982,266.93177970512517
64.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,180.51407383272826,82.84028845098882,240.59558948927912,161.31560125674338,222.2221869264312,251.65229468689247
65.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,181.95754465822048,82.37754707397181,243.39708234244458,162.581694590781,224.22243094763172,254.41977371622153
66.0,41677.74764,204290.1592,41677.74764,204290.1592,156.9,54.2,216.5,117.9,230.6,220.9,176.76141777677083,79.83244358810728,237.96612767686614,157.17584752321022,222.15598076223728,248.78359509935592
67.0,41678.03277,204289.5444,41678.03277,204289.5444,158.4,54.4,218.8,119.5,237.2,223.0,168.29014484274748,77.4009526049553,227.5024429746092,148.59392010567652,217.28287138442877,238.13654335476014
68.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,169.92711471770684,79.49061196013028,227.90354999370214,150.37532528583387,216.94258458756494,238.7479710873997
69.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,174.9494190173349,83.77317862209858,231.8898091097587,155.9507840494819,217.83339232546496,243.39636553399916
70.0,41678.59956,204288.3099,41678.59956,204288.3099,161.3,56.8,225.4,124.5,244.2,225.2,178.0081678071395,82.7091680697189,235.89059169447611,158.82706320778584,218.90736593513856,246.96180677601046
71.0,41678.84775,204287.7648,41678.84775,204287.7648,164.1,56.1,229.8,127.0,245.3,228.7,182.5854476062604,83.19569731691038,240.79000915039478,163.37135765856127,220.2332863373896,251.51814532125357
72.0,41679.07986,204287.2537,41679.07986,204287.2537,168.5,57.9,229.8,129.8,246.7,234.9,175.6592798382734,78.894056663183,233.61832812748332,156.06244821836808,217.29126970554415,243.79852919499038
73.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,193.83751917275723,89.48663290159833,253.16050633090455,174.3292104308735,228.2651762808522,265.76559488315263
74.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,205.18388076802847,93.48012051846082,269.44871572119746,185.47206424628442,239.52778794371486,283.9886187829723
75.0,41679.61891,204286.0692,41679.61891,204286.0692,177.0,62.5,245.8,141.5,250.7,249.4,201.82495019105656,92.1642755401375,268.0598562256506,181.50580978337678,242.54364361062156,283.7416907568191
76.0,41679.92256,204285.4073,41679.92256,204285.4073,182.0,64.6,252.7,146.4,251.5,255.9,206.61205514866327,93.97597212778925,275.6354066276138,186.24467737106582,248.29467237248014,292.4347219892069
77.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,211.36617394046584,95.559880984609,281.66205476725867,190.85518761952775,251.8960434061469,298.9142537013276
78.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,201.41405115208505,87.04903552619584,274.22965409998795,180.2782127534392,249.81645005459237,290.15387280668443
79.0,41680.46309,204284.2403,41680.46309,204284.2403,189.7,67.9,260.4,153.5,254.0,264.9,205.69140903136443,87.28942340841327,279.90564713401085,184.50762043550654,252.1971881712476,295.56346115359025
80.0,41680.72465,204283.6791,41680.72465,204283.6791,192.2,69.0,263.3,156.0,253.9,268.5,223.7661447826132,97.17858652406477,299.6371359574237,203.39453519784863,261.0023514446011,317.0463459948318
81.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,224.95902402370442,98.18856421833841,302.254324851979,204.73286150209074,263.2866699173847,320.3560799162798
82.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,226.82206962819126,100.76830413118222,302.51336990879156,206.87460752462732,262.35646434280187,320.78701303324505
83.0,41681.27949,204282.4925,41681.27949,204282.4925,197.0,70.6,267.6,162.3,253.3,276.5,233.12330519000218,107.26521050269469,304.5688414562378,214.0671966784595,259.7083939366503,322.8627022851392
84.0,41681.54837,204281.9186,41681.54837,204281.9186,200.2,72.3,270.5,165.0,254.2,279.5,238.1184031827006,111.2683851581834,306.60108014316427,219.6496439728804,257.4539629774951,324.8593249448189
85.0,41681.80318,204281.3745,41681.80318,204281.3745,201.8,71.7,270.5,164.9,256.1,281.7,230.41350261317953,104.82324799423903,299.30398707836235,211.74868731414804,253.2887922762023,316.01702960322206
86.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,234.2730138150028,106.48086752059537,303.3148414702221,215.6069091262479,254.90715720108588,320.47684505880795
87.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,244.7714049218286,111.5417986150083,315.6329063546094,226.49196942060573,261.20160449148807,334.03235581078957
88.0,41682.32344,204280.2589,41682.32344,204280.2589,202.2,70.3,277.0,162.9,262.9,286.9,238.91834592321743,109.69764291645032,309.46337639029184,220.28046666537932,259.97237312243954,328.30585876597183
89.0,41682.6051,204279.6501,41682.6051,204279.6501,202.8,68.8,279.9,162.9,265.5,287.8,231.68516678294003,106.3842051752096,301.62854728494506,212.53706605158956,257.4595978684797,320.41762924484016
90.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,218.67281312446087,95.84707915391145,291.5824563981248,198.86053223547114,254.55030936513555,308.9503090277148
91.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,220.85619402033586,98.12878345747566,292.54668785611136,201.1935353452146,254.36715925531087,310.02274253093026
92.0,41683.20143,204278.3488,41683.20143,204278.3488,205.7,71.3,278.2,163.8,263.6,282.8,228.68424891058515,105.55193991537894,297.54179804155086,209.84941180350148,254.611086788463,315.68956776243937
93.0,41683.47068,204277.7578,41683.47068,204277.7578,206.5,73.1,275.0,163.5,258.5,277.8,234.35697223895238,110.86091152077839,301.1889115800254,215.95223480809844,255.08382208669224,319.7940664007046
94.0,41683.69099,204277.2739,41683.69099,204277.2739,206.0,73.7,275.0,162.7,251.2,272.4,236.2915871711412,109.24480844064931,305.25966672760126,217.49141230775192,257.56403056378065,323.4934531165723
95.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,243.1145530066642,110.82557827841077,315.94072135758796,224.53480278805503,263.8044109837151,335.03799103093854
96.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,249.62527117303284,116.60176201639398,323.16931742284896,231.43885318980756,268.542444901486,343.9243457892107
97.0,41684.26677,204276.0093,41684.26677,204276.0093,200.1,71.6,259.1,156.3,239.2,263.7,246.19994054083384,116.61721210421899,319.13002249480195,227.85379004894597,267.8847360987005,340.2840360248988
98.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,243.4985828368907,115.60475626972479,315.3944874930169,224.93788397723114,266.10365023404364,336.18288851943663
99.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,241.62508894548156,113.36845831954918,311.47081612012886,222.58614854673007,262.6371297864106,330.8327619473766
100.0,41684.7968,204274.8488,41684.7968,204274.8488,189.7,66.0,247.1,145.2,236.1,254.1,228.49708704057423,107.26997319966368,295.61341167156723,209.31105195035622,253.9658783992693,313.43636689142807
101.0,41685.06687,204274.2605,41685.06687,204274.2605,183.3,62.3,241.9,138.3,237.8,251.0,215.24525594848905,101.17181660106006,279.98226550646854,195.8618757316588,245.8340823593031,296.3767634681313
102.0,41685.34879,204273.6497,41685.34879,204273.6497,177.7,60.4,238.5,134.3,241.3,247.2,213.50958573909887,101.54414544146756,275.2742875186435,194.13060460314844,241.96291703984988,291.0129262327708
103.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,197.34048876563446,91.75598616399431,257.93869468917507,177.39394643879334,233.2229641834191,271.72798121602364
104.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,180.583380216396,84.14105616146189,239.05986462406784,160.56056301067815,223.5061671957176,251.33770483700087
105.0,41685.88641,204272.493,41685.88641,204272.493,173.3,58.3,233.1,125.7,246.6,233.1,178.27917177980214,84.84786383502377,234.71464967168356,158.8476734841298,219.5066600551194,246.65614851931272
106.0,41686.15911,204271.9073,41686.15911,204271.9073,169.7,57.0,229.4,121.5,247.4,226.4,179.32581072617165,86.78823473207498,233.33116565920406,160.3790428491303,216.3238172876263,244.86467153844916
107.0,41686.40347,204271.3808,41686.40347,204271.3808,167.8,56.6,226.9,119.3,246.7,220.5,170.29760112482722,83.84884343794994,221.67497611966178,151.801593149014,208.68051720841086,232.12797041369026
108.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,163.68311723958885,81.50146529266952,213.64983869192994,145.3227017043461,204.1468437936228,223.54119274693096
109.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,170.05318551673247,83.76421500824041,221.04941193993028,151.3894039770585,208.4200936639823,231.3849033108451
110.0,41686.95446,204270.1836,41686.95446,204270.1836,164.5,53.8,222.4,116.3,238.4,211.8,185.92332306592388,89.11210256976614,241.48637885640127,166.84141250656532,221.05420606592966,253.33277949463962
