ID,x_ert,y_ert,x_em,y_em,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,forward_HCP1QP,forward_PRP1QP,forward_HCP2QP,forward_PRP2QP,forward_HCP4QP,forward_PRP4QP
25.0,41669.81435,204308.8737,41669.81435,204308.8737,136.3,51.7,176.4,98.9,191.6,177.2,119.53824671192046,61.912249570218165,154.3408186321819,103.57339136214453,156.40282459197505,156.85937607718526
26.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,122.84957001206269,63.92258400660525,157.73450915392456,107.36507954663402,156.73093999438473,160.37816168017972
27.0,41670.00186,204308.2093,41670.00186,204308.2093,137.2,51.2,177.6,99.5,191.8,177.6,119.52462290857643,63.085616862276346,153.07933333694638,104.3612227715746,153.1343364913078,155.52100441636713
28.0,41670.15453,204307.6858,41670.15453,204307.6858,137.5,50.6,177.6,100.7,191.5,178.0,114.27588749697455,58.158315511720005,148.15740129174583,98.61599263004221,150.83130004356804,149.7179396893539
29.0,41670.3466,204307.0499,41670.3466,204307.0499,138.1,50.6,179.7,101.5,191.4,179.2,117.13178680224703,56.47488221967503,153.5391224462648,100.22583893370405,156.72267951435006,155.0083337233927
30.0,41670.52277,204306.4886,41670.52277,204306.4886,138.3,50.3,180.5,101.7,192.0,181.6,122.31832815484582,56.941013471313354,164.2185028150507,104.13168032454442,169.1912921231491,166.89537003569748
31.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,125.03724430083939,58.51977611693616,170.78926059524343,105.94018105392638,179.19472933920113,175.14017931432875
32.0,41670.73131,204305.8502,41670.73131,204305.8502,138.5,50.6,181.1,102.3,194.8,184.1,125.57696599327618,61.79329537029767,168.97338273835723,106.52660531946059,178.7776358822833,174.10858875401956
33.0,41670.91631,204305.3064,41670.91631,204305.3064,138.8,51.0,183.1,102.4,199.9,185.5,128.5085531127336,64.97725260275227,168.29614110571072,109.99096935793162,174.65446834327642,173.17670807484248
34.0,41671.12674,204304.7098,41671.12674,204304.7098,139.0,50.1,186.0,100.3,205.4,185.9,128.57800120010344,66.67944725155797,166.1465894587323,111.09995701344262,169.97506995239146,170.7227581092507
35.0,41671.35487,204304.085,41671.35487,204304.085,139.4,47.9,187.6,97.2,210.2,185.9,123.96335958761314,62.924367495069774,161.4506364707946,107.12130290891496,164.4794664019732,164.94413642507686
36.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,126.90170537068101,62.54076784438396,165.55799423786922,110.51787123673961,164.3471906053697,168.53953423971166
37.0,41671.59446,204303.4493,41671.59446,204303.4493,138.4,46.2,188.0,95.7,214.1,185.5,131.5919555678803,67.10351002898632,169.5674099042416,115.81981845938743,165.5011271651984,173.23216124737462
38.0,41671.80629,204302.9022,41671.80629,204302.9022,138.7,46.8,188.5,96.4,216.0,183.9,142.393999912221,72.3492115108133,181.71341845543316,126.51736051731865,172.24008771287276,186.193708345282
39.0,41672.04435,204302.3028,41672.04435,204302.3028,141.1,47.7,189.9,97.9,215.5,183.0,142.23908679838806,69.87127942193722,183.46473320444292,125.7050194838361,174.67942167535074,187.75367634566854
40.0,41672.25241,204301.7912,41672.25241,204301.7912,142.2,47.3,189.9,98.6,213.5,182.6,139.0973574970776,68.2708830999407,181.14900285498803,121.88680956363409,176.46860249195936,185.78528563723592
41.0,41672.50386,204301.1875,41672.50386,204301.1875,141.3,46.8,191.6,98.7,210.9,183.3,148.22731822204958,71.75913832016768,195.67852044421033,130.39914937637766,189.26823638647656,202.0536288728634
42.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,149.55235347188432,71.22069149473224,200.3644208555071,130.79430150214867,196.58500383503542,207.95824380550118
43.0,41672.71463,204300.6931,41672.71463,204300.6931,141.1,46.9,191.6,99.6,208.8,185.3,154.48304491331626,73.70162192926783,206.55089071769066,135.29502765268612,202.0243778383867,215.41822690303735
44.0,41672.97563,204300.0954,41672.97563,204300.0954,141.6,47.2,190.7,101.6,206.9,187.6,158.37745931057998,73.76872789866019,213.52129633043103,138.35978489425742,209.007545936058,223.57338738641192
45.0,41673.24592,204299.4919,41673.24592,204299.4919,142.2,48.0,191.9,103.4,205.1,190.2,161.70922086670552,73.76589504966084,220.18723910747886,141.27874614216745,215.25913187642323,231.54230413197908
46.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,185.0599246616757,85.74437482064799,247.01532226240863,164.9442950554916,229.88025623787783,261.358192060865
47.0,41673.52098,204298.892,41673.52098,204298.892,143.5,48.4,192.3,104.9,205.4,193.2,188.64499700618177,83.60026734309403,254.37131291732305,168.13125428997125,234.57707158121505,268.71375386068775
48.0,41673.78986,204298.3172,41673.78986,204298.3172,143.4,48.3,192.3,104.7,208.1,196.1,169.2084102688737,72.28340562573295,234.27604512204832,148.19505846238096,225.1539023489228,246.4617103147937
49.0,41674.09147,204297.6848,41674.09147,204297.6848,142.7,49.0,193.4,104.0,212.6,198.0,172.23965502079858,79.49930891604602,230.51314701800518,152.1076387543411,219.0609153372177,242.63365558742422
50.0,41674.34996,204297.1527,41674.34996,204297.1527,142.9,48.1,196.7,103.8,218.7,198.8,169.6216321097584,81.04659996209965,223.79487442818828,150.25121180554385,212.32323992054566,234.60210171446386
51.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,155.8071922086908,72.92500929090072,209.3430661314987,136.49637549998863,203.95078729115946,218.2066708820081
52.0,41674.60376,204296.6378,41674.60376,204296.6378,143.4,46.4,199.8,102.4,224.8,198.3,147.33635934281745,66.97196957558648,201.49383661555385,127.95338749914977,199.71799869718575,209.0644948556088
53.0,41674.89751,204296.0484,41674.89751,204296.0484,145.0,46.9,200.7,100.4,229.2,197.0,144.3497877458789,64.07367717602106,197.78097275818473,124.67291429952273,196.8053687726058,204.32764185929724
54.0,41675.19683,204295.4501,41675.19683,204295.4501,146.2,47.1,201.0,99.8,230.4,195.0,143.1783718171131,65.0654165769087,195.05031967499932,123.32628374315986,195.86331192432684,201.85408390826967
55.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,148.91549427890294,68.57306501499804,202.20922377234095,129.0169925349913,201.29304851064106,210.20172399817005
56.0,41675.50823,204294.8259,41675.50823,204294.8259,147.0,47.7,200.7,101.5,227.6,192.9,158.3047668462038,72.69651927425173,214.81296667640217,138.07536274400505,210.62490074472373,224.56440011349565
57.0,41675.77523,204294.2865,41675.77523,204294.2865,148.5,49.3,200.5,104.6,223.2,191.9,162.65024426297765,76.08798119230298,220.35697574048967,142.56329038887446,215.0178820817614,231.37754707770705
58.0,41676.04072,204293.7455,41676.04072,204293.7455,150.5,51.4,201.1,108.7,217.8,193.3,163.72325800647536,76.11863360168455,220.0011779918863,143.43019101018274,213.63262302443644,230.52821943091678
59.0,41676.29089,204293.231,41676.29089,204293.231,152.5,53.2,202.1,112.7,212.8,197.3,169.87398560663982,79.69766198789462,225.04078470383374,150.07838216632183,213.96724540977468,235.43141559461122
60.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,166.9958642803314,76.54768595727683,222.0658867073685,147.08419855093334,211.390933815019,231.51390932263206
61.0,41676.59609,204292.5978,41676.59609,204292.5978,153.6,54.4,203.6,116.0,210.4,202.7,173.30870490740563,80.20071688097393,228.65361424007537,153.5567027921102,214.4606565896628,238.67706664145513
62.0,41676.87209,204292.0204,41676.87209,204292.0204,154.9,56.0,205.8,118.8,211.9,207.8,183.50301660779738,88.49269434672529,238.568418832628,164.29052438153394,219.6018622194725,250.27228135481397
63.0,41677.14555,204291.4439,41677.14555,204291.4439,156.2,56.7,209.6,119.7,217.0,212.7,191.5273970399144,92.35774190008406,247.30481283571174,172.49302038739458,223.6850377566783,259.4523400370368
64.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,175.10060045443902,82.81524589883466,231.10115365537695,155.51096379964815,217.03961692721884,241.9303350805342
65.0,41677.43202,204290.8352,41677.43202,204290.8352,156.6,55.8,213.5,118.3,223.7,217.2,180.4241992830677,83.99153295754505,238.71996587919466,160.78471105762927,221.52387518891345,249.85068311714176
66.0,41677.74764,204290.1592,41677.74764,204290.1592,156.9,54.2,216.5,117.9,230.6,220.9,172.66044766788585,80.388499249159,229.762590777248,152.89397345347237,217.00199523590854,240.33379252492043
67.0,41678.03277,204289.5444,41678.03277,204289.5444,158.4,54.4,218.8,119.5,237.2,223.0,167.5185644288186,80.12334809077589,222.35756421290307,147.73444462798955,213.39842871545133,232.9863455966187
68.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,169.13177998881602,81.5230349353381,223.95407461950393,149.45118314982543,214.2940439486612,234.85527092022653
69.0,41678.2827,204289.0021,41678.2827,204289.0021,160.4,56.7,221.3,121.6,242.0,223.9,173.88206073938252,85.72737046997992,227.57908592229455,154.76549436131245,214.9518824121856,239.1200338430364
70.0,41678.59956,204288.3099,41678.59956,204288.3099,161.3,56.8,225.4,124.5,244.2,225.2,176.38457576387827,84.62667023033028,230.99026069854688,156.9526739313821,216.19437406603126,242.25601289120326
71.0,41678.84775,204287.7648,41678.84775,204287.7648,164.1,56.1,229.8,127.0,245.3,228.7,181.24715470667343,85.10152123275014,236.4520595952146,161.60415422171104,218.2690515149957,247.57294756954997
72.0,41679.07986,204287.2537,41679.07986,204287.2537,168.5,57.9,229.8,129.8,246.7,234.9,176.35394601187107,81.4322037521417,231.92836724023874,156.49584944577396,216.41334941138527,242.55094180126022
73.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,198.45840919852114,95.625516792471,253.62958269795763,178.75382278160654,227.72545041518757,267.1146043442483
74.0,41679.35791,204286.6417,41679.35791,204286.6417,172.7,60.2,238.7,135.3,248.8,242.2,203.697314575598,95.53158904510856,264.4193419889019,183.62248792181074,236.79509787054658,279.2322377335212
75.0,41679.61891,204286.0692,41679.61891,204286.0692,177.0,62.5,245.8,141.5,250.7,249.4,201.94419005341965,95.05797982627563,265.15507265564224,181.4582556489663,240.77167656095764,281.2103795084145
76.0,41679.92256,204285.4073,41679.92256,204285.4073,182.0,64.6,252.7,146.4,251.5,255.9,205.534380487566,96.20459061998883,271.4631270009239,184.96633386189492,245.92708179853653,288.5024541042053
77.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,211.2750018720141,98.32846712277775,277.9871950912243,190.60432371053074,249.28572495432434,295.37905962004936
78.0,41680.17222,204284.8667,41680.17222,204284.8667,187.0,66.4,257.3,150.6,253.0,261.0,200.38547326465297,88.94255282847604,270.08072528325573,179.04028879204375,247.2512906977844,286.0972424059852
79.0,41680.46309,204284.2403,41680.46309,204284.2403,189.7,67.9,260.4,153.5,254.0,264.9,202.014020220716,87.71955194855427,273.5251005801563,180.5337467443342,249.05903588549296,289.1984563846518
80.0,41680.72465,204283.6791,41680.72465,204283.6791,192.2,69.0,263.3,156.0,253.9,268.5,217.08064233499826,96.094937903077,290.0996076048963,196.24525189957868,256.69976537936657,307.28215867093763
81.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,218.5826147250865,97.5567723803415,291.88434434309744,197.88676642761658,257.93792853627326,309.53303283661177
82.0,41681.01064,204283.067,41681.01064,204283.067,194.8,69.2,265.4,158.8,253.3,272.6,221.5066254095274,100.97542817673327,292.8239880323664,201.13801659261367,257.09714904710154,310.696235480767
83.0,41681.27949,204282.4925,41681.27949,204282.4925,197.0,70.6,267.6,162.3,253.3,276.5,227.8328792309922,107.83558079221538,294.63810519645136,208.27043288003074,254.49807448575334,312.6277492501855
84.0,41681.54837,204281.9186,41681.54837,204281.9186,200.2,72.3,270.5,165.0,254.2,279.5,234.44173826815447,112.67257455732212,298.64976177953605,215.42698181525574,253.52762589410654,316.9811561485115
85.0,41681.80318,204281.3745,41681.80318,204281.3745,201.8,71.7,270.5,164.9,256.1,281.7,224.06243485141056,104.05947031554776,289.74822013519884,204.7176516191688,249.2809092326889,306.4306308249073
86.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,231.33328650801573,109.10398765573711,295.17842235755614,212.0088709246448,250.86131150249864,312.71035839530714
87.0,41682.08997,204280.7607,41682.08997,204280.7607,201.7,71.0,274.4,163.4,258.9,284.4,231.50558321996596,106.45945366842852,300.5537770526697,212.23382560212522,256.03719112170546,318.5890833576647
88.0,41682.32344,204280.2589,41682.32344,204280.2589,202.2,70.3,277.0,162.9,262.9,286.9,222.67474740561363,102.90270806908943,291.57939019159664,202.83351005905908,254.039500121173,309.8488365239485
89.0,41682.6051,204279.6501,41682.6051,204279.6501,202.8,68.8,279.9,162.9,265.5,287.8,228.60116365130816,107.56671342170856,295.27335137659514,208.869202748962,254.83705985100127,314.2511005285501
90.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,209.92775661158444,92.87132552807738,281.2935419764165,189.41599032195836,251.02130218505351,298.4839307418979
91.0,41682.88919,204279.032,41682.88919,204279.032,204.0,68.8,280.5,163.4,265.7,286.5,213.24714132896784,95.97478592466194,283.27198334904165,192.9144936685525,251.2614876399963,300.7476317466555
92.0,41683.20143,204278.3488,41683.20143,204278.3488,205.7,71.3,278.2,163.8,263.6,282.8,220.52623095507295,105.7985647607732,287.1078717684109,201.67954775811785,251.016630196167,305.9635540086635
93.0,41683.47068,204277.7578,41683.47068,204277.7578,206.5,73.1,275.0,163.5,258.5,277.8,227.30542388262091,112.53435953563645,291.32447473580913,209.01718146842728,251.6255708308664,310.7819237970418
94.0,41683.69099,204277.2739,41683.69099,204277.2739,206.0,73.7,275.0,162.7,251.2,272.4,232.60465088962036,110.40766385617816,297.76388924415784,213.24624365869636,254.05815601980325,316.2035744914845
95.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,232.91594162188062,108.176752382591,302.6757384842279,213.5243319061996,258.5924520838856,321.50708883077357
96.0,41683.96418,204276.6737,41683.96418,204276.6737,204.1,73.1,271.4,160.3,244.2,267.7,239.8086957452397,114.56934710853206,309.502386514794,220.9043009878225,262.5600074839983,329.9519606895793
97.0,41684.26677,204276.0093,41684.26677,204276.0093,200.1,71.6,259.1,156.3,239.2,263.7,239.2799146536162,119.02446225528804,307.0445732660286,220.97761089787366,262.03691222380183,328.64666202338736
98.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,238.05787661291552,119.09741760503952,304.7764927635405,219.73744104852972,260.69635308299104,326.16963127550224
99.0,41684.55239,204275.3832,41684.55239,204275.3832,195.0,69.5,253.1,151.5,236.5,259.0,240.17695831800845,116.03736187296902,305.57461595600176,220.80385935205118,259.0936869965678,325.0446818386652
100.0,41684.7968,204274.8488,41684.7968,204274.8488,189.7,66.0,247.1,145.2,236.1,254.1,228.0888410720093,110.24998467723009,291.32592118051247,208.58683751156977,251.40743215928984,309.4643918809667
101.0,41685.06687,204274.2605,41685.06687,204274.2605,183.3,62.3,241.9,138.3,237.8,251.0,215.66373969013978,104.3209381947816,277.0105747633366,195.99815597361155,244.04320235288884,293.80576195735745
102.0,41685.34879,204273.6497,41685.34879,204273.6497,177.7,60.4,238.5,134.3,241.3,247.2,215.56094182434865,105.59777070691926,274.0498963554543,195.970256546182,240.90707122450613,290.3847014367175
103.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,200.6711446031423,96.19692413856028,258.3219650332481,180.61035335017365,232.81887412469166,272.7089370186901
104.0,41685.63115,204273.0413,41685.63115,204273.0413,175.3,59.7,236.3,130.8,244.6,240.5,182.98532900910865,88.07894882532666,238.8508571725862,162.9036903854849,222.95614055957174,251.69955604031773
105.0,41685.88641,204272.493,41685.88641,204272.493,173.3,58.3,233.1,125.7,246.6,233.1,180.18995380632984,88.41978574345772,234.08835662393537,160.66655352227102,218.85902583271803,246.57254579689908
106.0,41686.15911,204271.9073,41686.15911,204271.9073,169.7,57.0,229.4,121.5,247.4,226.4,181.13647704871957,90.36307628112304,232.6075243473386,162.0625001944492,215.74794321375427,244.64419667022696
107.0,41686.40347,204271.3808,41686.40347,204271.3808,167.8,56.6,226.9,119.3,246.7,220.5,172.12642475444326,87.26985097808753,221.14016586434212,153.50634084985495,208.22728607078326,232.14008273375933
108.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,165.71744667338098,84.85903633105202,213.450292586425,147.26144080538833,203.79051375251805,223.77275094460103
109.0,41686.67177,204270.7996,41686.67177,204270.7996,166.6,55.1,225.2,117.9,243.5,215.3,173.358603142814,87.87904367889406,221.7538471642795,154.61289143523794,208.2274479683986,232.53173187642517
110.0,41686.95446,204270.1836,41686.95446,204270.1836,164.5,53.8,222.4,116.3,238.4,211.8,188.74688315813657,93.26868301140152,241.33586000174185,169.5386368735697,220.4040470469439,253.67228470695164
