,x,y,EC_0.30,EC_0.60,EC_1.00,EC_1.50,EC_2.00,EC_end,pos
28,41671.94620637041,204302.2810567934,69.69022947175714,106.001946053624,137.15847412895042,205.21637963215744,333.22704441686176,609.0097292143105,39
29,41672.16901693103,204301.75222894645,71.67252923931503,152.39021182913143,101.35192779559381,215.38040705407707,333.04085227519306,589.8078518720292,40
30,41672.418149533696,204301.16894879373,68.94298447276017,93.40242302024981,107.4306500519028,324.4964891258518,457.1970003476264,482.9927047317898,41
31,41672.642381302605,204300.64808439743,72.76941804683068,116.08290960554282,105.18370763544928,173.29469166444298,501.6786201638015,582.9914295172655,42
32,41672.642381302605,204300.64808439743,62.87363861989144,132.57558808815355,112.45896758949644,320.0116579082776,309.1591133227916,516.5564469965236,43
33,41672.902374380006,204300.0545223365,72.50170850685721,96.02342389371472,144.40439550586427,381.5570592617241,253.2187687416216,486.32402807473557,44
34,41673.16631176716,204299.4646925237,65.53909010704541,97.89826433859298,276.11625439890577,139.60823309604027,269.3504673372216,585.6868517697303,45
35,41673.47513777457,204298.79077981133,71.88596742052363,144.148627995226,171.71990377404882,173.8064372230477,276.4661285414571,617.0894015628031,46
36,41673.47513777457,204298.79077981133,73.65845844487998,136.41657480672936,117.02268912773883,260.8531506520538,463.6687660418352,480.37970403581676,47
37,41673.73776132126,204298.2313343752,56.28320642001397,134.63717246646613,104.19182055597346,509.24129976006935,409.45762041422313,331.2927112835548,48
38,41674.03471412658,204297.61536137853,71.42580030714566,123.7065371200774,161.22555330573664,296.11341354448416,281.0371552965203,537.531884172872,49
39,41674.25879332294,204297.1631945083,63.363390043655656,131.2493656597383,156.71283404490066,212.49648556402718,638.6197284103278,430.5725405938863,50
40,41674.55544832356,204296.57523235865,69.96740190241188,93.68288177453073,137.49108034864742,196.52353455007272,498.9906232046375,617.7948943255469,51
41,41674.55544832356,204296.57523235865,43.155974679300975,180.77882785700498,110.61745979170333,161.15304764310858,224.09545297986526,781.7153718391664,52
42,41674.85871599299,204295.9816860352,65.75588806989497,85.8491251287221,194.7090770744075,131.48831445455463,382.9607636294476,706.985883492208,53
43,41675.13143005576,204295.4506248049,76.02547586415778,115.24450138843198,94.05715045849495,130.82901254056117,552.5151214728961,685.007570970868,54
44,41675.43712564302,204294.86181928217,63.141106541310535,108.46754231459445,147.25823387435955,219.30304507574084,321.0288395353293,692.8788700038479,55
45,41675.71884495023,204294.33154914808,71.81729446213049,149.7627980265329,132.72220008133652,183.13668302251688,422.2945302665548,623.1842703019979,56
46,41675.71884495023,204294.33154914808,63.353058864355546,173.48062254489133,106.63723558322766,140.28945162506292,628.6326503398091,554.9050725538211,57
47,41676.04667801253,204293.717003014,62.485646350549644,211.58830130609454,92.04432681965258,315.34005592274855,345.64264607934297,565.4519572461871,58
48,41676.310783927416,204293.2156309234,77.1300875580227,180.6116782482684,92.71312523842566,461.4571731329034,246.14143666400162,518.0795494833958,59
49,41676.62766460766,204292.5942731276,74.90387703787557,147.594304174874,308.90014585978565,241.64166787713933,287.83164689599363,513.9349752967563,60
50,41676.62766460766,204292.5942731276,66.59226615040329,268.87559440192575,91.79961589580937,128.35605226305836,874.0452179821391,401.53590773054805,61
51,41676.90734747268,204292.0228258511,75.0137718843358,244.69535577216953,139.08918038612683,344.802047662458,225.8538918419776,592.9633612114974,62
52,41677.18009600832,204291.4498658264,74.4581901223269,264.9344745456527,113.99409817553851,383.7186965702355,216.863032737429,591.0455432131594,63
53,41677.46253073287,204290.84496424068,69.47727568962992,237.50882896770617,201.84167975855883,161.06943381434473,368.17303088709076,700.5182404100628,64
54,41677.46253073287,204290.84496424068,75.56574516583599,210.32040894000335,178.2569105555537,274.6246184686538,283.96973357121294,677.6609050056484,65
55,41677.77105295727,204290.17703766283,72.58930242245339,144.55998426345562,295.8558165803109,225.78974694673406,226.71855704307941,716.8301592204555,66
56,41678.05154486084,204289.5683624028,67.01942374044069,213.30628499800423,174.89372734400214,262.2082814276612,380.28402626431586,680.4167279746232,67
57,41678.3292432881,204288.9632352609,63.31026880945302,258.4991155120703,152.07001821859382,246.1247379582612,485.3876060124119,676.8190505849707,68
58,41678.3292432881,204288.9632352609,78.1184110722387,189.18631770777478,238.11119859947433,134.7780659274501,434.9223042293096,756.892052715677,69
59,41678.59375889391,204288.38136969783,68.80475001503105,240.0515073820965,135.5569102525144,275.57152419768664,272.8115798438036,849.7373275329817,70
60,41678.871321422,204287.7671919484,69.45762845072345,241.87181257543503,94.05760119301002,249.5120522671623,572.3635347719511,788.8961825862777,71
61,41679.094379808725,204287.2723161252,71.2297596020459,252.14501566177503,161.59213341856304,176.62287214837474,669.4245909668668,689.0517470187699,72
62,41679.36147523784,204286.67873500567,70.78139250040296,300.13225286410454,86.89078133172606,407.87403049327224,452.04214363215885,666.7120342152224,73
63,41679.36147523784,204286.67873500567,66.32410698391885,285.9560343209257,203.77803082825272,252.92997677484942,301.21930787765154,835.2298874458561,74
64,41679.65610007008,204286.01834000368,68.89645299848156,332.84622785015307,117.53323609637091,195.63098430885012,864.2872304392288,712.6501836315069,75
65,41679.91018838288,204285.4450871824,74.89942878021866,293.66822437358144,201.45502353241125,198.59681982245993,875.3242775940591,788.2020871747986,76
66,41680.15338006291,204284.89697699528,79.26009479966936,322.9998009883893,200.71539294369308,163.22822621479435,931.8799342245359,724.6773915236854,77
67,41680.15338006291,204284.89697699528,67.13880036663772,306.1974469988337,323.54434943285094,230.9896910934728,517.3323714826248,821.5095678597404,78
68,41680.438614696846,204284.2601210652,70.27663230737204,334.8808543690222,196.8612559945102,524.2881396970253,367.8087341858319,776.4531558497845,79
69,41680.70069120072,204283.6855056081,71.84102580032214,353.53483196114996,174.36540953486355,598.9201564129021,269.978054966635,800.0085160329727,80
70,41680.99601001569,204283.0517399013,73.27200427987208,358.82870824659074,164.49829504218764,493.3694070038209,383.9329629245418,866.9888118319897,81
71,41680.99601001569,204283.0517399013,71.96109365018552,303.76598849299467,256.0820105525736,612.995858189774,245.56122017850257,783.3880488355089,82
72,41681.2789164265,204282.45468353108,78.65793477665405,305.7152910115457,374.7280503458377,405.7572566242345,353.38835640807224,800.20512148588,83
73,41681.52330259091,204281.9425794212,74.17343511198018,330.11517943224953,335.8804561005104,524.6032686413632,295.7311407253747,822.4014987293478,84
74,41681.79202651055,204281.3797305944,70.509359908866,337.4963563109982,378.75648009532495,195.0339709318954,843.4393256358503,708.1387508596331,85
75,41682.08834863473,204280.75488494523,70.35736126187768,346.2423391836577,239.39378347238733,547.3617195267213,571.4796333912432,719.1543155456823,86
76,41682.08834863473,204280.75488494523,64.1159312546981,372.0875683651974,267.6985285343464,410.3885018235932,608.4390658823124,801.5793519265919,87
77,41682.32288552841,204280.25780355,79.26695066325378,356.28560106026805,118.21984649330057,583.2262388849864,531.608077398656,888.0381337470521,88
78,41682.64873569175,204279.56775961444,77.00867449807112,251.41424622803785,305.77900487798536,488.1949912220267,680.702883124519,783.3052115476855,89
79,41682.89179767045,204279.05148272123,72.2891454299617,244.72264680676562,429.73947556574615,197.8006324216069,843.9977789494219,866.7001591222252,90
80,41682.89179767045,204279.05148272123,76.4845393277681,341.15663375406996,80.26914886174386,546.2824323132551,957.8770504257068,755.4201104262953,91
81,41683.20180719695,204278.3877645144,70.54210055020997,362.0108110197645,215.88872297294444,511.44002397444496,550.8775078687037,819.5389020667408,92
82,41683.46877574678,204277.80861551315,76.876204256238,318.4535708374612,428.1611246388526,260.41945339184963,550.536562573706,845.4351388239024,93
83,41683.720664238266,204277.2534084078,70.15884544415627,304.2374148310088,567.7204651609036,243.909954049037,360.748620530818,826.1313895401325,94
84,41683.98412837069,204276.66463333648,70.17096262695902,334.19378735300495,355.83074426842234,603.2297596708421,362.5560662648354,662.5758820213548,95
85,41683.98412837069,204276.66463333648,72.83267833803664,368.7960308685016,331.3737549812921,377.46426693770337,465.2578517882449,848.6092191001018,96
86,41684.273688890185,204276.01366124584,74.2942775705084,313.64550429442477,474.03051157609355,336.615346369697,284.4449648370325,699.7959832400932,97
87,41684.550389717566,204275.3934757924,68.17519556522498,268.66218311578666,547.6770142179159,225.38391854591882,170.92799889746118,780.0750192694519,98
88,41684.79213424314,204274.85635746177,73.5585978765402,362.8437063709509,193.67641575484993,155.701597551629,767.2374791700443,705.5081493391028,99
89,41684.79213424314,204274.85635746177,71.21634200266564,295.83283765871295,321.7146660998949,343.6648883759928,206.79453788668334,813.580223803175,100
90,41685.06513840855,204274.25479858,73.83205090811114,243.65970781590232,293.5499965256614,241.7814983513719,479.32549652946653,749.5162303636027,101
91,41685.352526817456,204273.6234672312,75.53941287997068,258.5489145175697,153.0771130533176,212.81048987798704,527.991724778575,869.9191027676869,102
92,41685.601369822354,204273.07927749027,64.20710585912163,228.53246154844396,284.5192487028522,364.7986755585194,218.11560501147886,750.6063275942392,103
93,41685.601369822354,204273.07927749027,63.21525035799812,275.67124311580847,180.0014626031164,383.90530454834266,251.65741732906693,811.3013985831753,104
94,41685.86345578423,204272.50903655123,73.33811262264383,164.5244072653486,354.3084852617052,207.903111091836,253.0808180406998,820.3944648650321,105
95,41686.14020272945,204271.9114516573,62.78581488730837,242.19597239648314,161.37898476202355,301.0641349197735,361.94153656792923,762.1779351565444,106
96,41686.38777539438,204271.3828687165,72.35856633991696,193.05395424375604,93.49134441690822,420.7758374366736,242.28487995252135,827.6218974646453,107
97,41686.660923131,204270.80687516465,64.26846417890366,214.86676829939063,115.2430252519902,284.9403659431372,721.7671152564285,578.9797831391759,108
98,41686.660923131,204270.80687516465,65.85792123357746,220.94823838793758,108.56073222360897,324.8437144573334,355.27848916580206,761.1166723178209,109
99,41686.94917448965,204270.201475394,67.53412760525183,175.65704454742627,189.20922450250677,183.84249867994842,607.0909567785568,661.5826898695254,110
