,x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.75,EC_1.00,EC_1.50,EC_2.00,EC_end,pos
10,41669.24071259088,204310.8202432543,43.242637928673126,41.861014713289734,26.61468696121056,139.10992444832658,197.9811642570743,144.42732424562803,168.9304551999955,174.3364603529691,245.88064986675363,239.11977583951978,21
11,41669.383476408286,204310.13288855832,53.84952982838058,75.4323346907193,73.97235666840709,68.92467633731249,188.96204743232312,83.365728612649,300.525020436732,182.48582780052303,241.20102983417004,229.4887308408273,22
12,41669.383476408286,204310.13288855832,69.16679089505504,29.984103499699525,30.452569508126246,60.26409695246255,111.19377618780462,153.38310521158834,220.23158391521497,165.18648225416476,260.4769002303243,278.36508256032005,23
13,41669.54537208696,204309.4780747741,83.53211459412992,36.94389909075119,107.3878884456646,66.9779234480801,102.82384618596605,138.2774737058827,113.65135042555343,263.40056903590204,217.30819705913484,288.26743006176844,24
14,41669.72790131651,204308.82152952533,78.35157539097395,55.463649876500575,90.96559761106204,104.81024538239907,97.26398038688804,125.10297334346558,122.93563220539694,320.58391051505583,266.65629654184215,206.03385191688696,25
15,41669.91452752872,204308.19206115045,25.160319832803275,28.125706039990227,123.43554163617326,84.6248262241264,145.38843780475696,233.41990568157692,109.71266360450562,204.3247303897349,297.8222798393255,235.23463680032472,26
16,41669.91452752872,204308.19206115045,18.842698098453624,73.15354454558835,66.60517215556942,241.61638509450444,68.8471946328109,103.86772439232735,243.6791547946466,210.27889808266565,277.2682680083043,231.50724158396173,27
17,41670.06883567719,204307.6838246481,65.12321569151538,66.29989338976114,28.14909035018309,67.34118078022719,270.72025874343336,89.42012454455798,297.6816751582463,147.17635759203102,160.30651296988435,298.7834641700309,28
18,41670.26317483242,204307.0446018968,47.88090732048171,49.155919128214336,48.08866522074777,88.57213153174334,79.43368730801882,290.51685303679096,91.62600275219306,222.78600520223586,223.96654049527174,241.17278947159775,29
19,41670.44565430384,204306.45329594423,41.19498514784895,50.25640847142442,22.23722789342034,145.56217375336593,147.6836985690068,93.59915029133904,244.13439344996812,193.29503130852703,399.1829668916551,208.94521585185365,30
20,41670.62939167167,204305.8741119178,47.82985971297826,39.65471964871707,53.27170630085078,237.76047562012656,165.30935496410004,113.75120498440288,196.48994998800475,145.4834329751908,189.17088527088148,334.58811897910977,31
21,41670.62939167167,204305.8741119178,12.20929979765772,65.87425675743035,27.69889355474608,110.81867154435628,120.37006793651764,184.56490099517794,109.97748599592775,205.35863557604586,425.719216223202,232.52823433642496,32
22,41670.82280811161,204305.28322808532,11.904466015401075,35.2322400889965,80.12232258236754,88.5541185047368,59.67725782899409,279.2130789156631,150.44245383019393,160.25925570817458,456.0008518856562,197.70411916881625,33
23,41671.04115817082,204304.64091594703,58.42567439001657,38.84733230833892,78.78100263446832,86.88819023264716,157.05951017707508,114.15775570512929,259.7132258200493,141.18561759378767,303.302851408517,320.7313474996,34
24,41671.24523580557,204304.0662475042,38.08288918321973,74.71578551086336,14.20782071147027,131.63600861985665,229.11453762098313,150.85170720256377,112.30407724498451,150.28128988048235,306.0941660230576,330.9314124943227,35
25,41671.4871630702,204303.4203333482,64.90319562448315,37.03444265474937,19.767578241760944,103.81447877932011,63.8487836462857,145.3237770009685,141.7679226285979,166.4577787618821,407.48881432014457,330.70182555709596,36
26,41671.4871630702,204303.4203333482,36.80684857822651,29.77618191932233,55.28708777059653,83.7386939105109,146.56152034440066,96.83469397453732,217.73540724206987,138.1257733481536,251.96259507316188,376.96300325428473,37
27,41671.714149682026,204302.84615405928,66.14260749771942,30.801322163696444,44.451930180308295,84.04309102083454,194.06833518740655,109.74701586381128,120.15300914283216,206.67028919819973,532.3189948863279,202.47156167669556,38
28,41671.94620637041,204302.2810567934,27.56414890509221,33.20620946379925,25.71853006266532,193.9248428244199,179.02922384971043,100.98632596183766,131.6993075596254,290.752024510616,177.1719694798357,307.5140945679574,39
29,41672.16901693103,204301.75222894645,31.866273441660667,44.11058535730736,136.90325823878143,151.4546990016067,142.13963692804813,107.26238294677188,127.05717611883517,156.02788568582497,380.26886798894424,337.59482894878465,40
30,41672.418149533696,204301.16894879373,63.517033540735085,43.66789678145665,114.60897025203043,84.32008284398815,76.43523849125131,130.6247138217916,112.92368148345453,210.0228846362684,644.8473429099151,205.4650492533595,41
31,41672.642381302605,204300.64808439743,27.218215802806625,35.81485539463037,31.37464259367531,91.93041346021084,122.73525492597031,178.9607471626354,191.6998496158647,260.6817133290858,340.92267482634475,257.7366642243194,42
32,41672.642381302605,204300.64808439743,64.30144222296539,45.55081911413326,24.422362714249093,64.311873174174,115.52367013148711,207.42375571960537,180.5385990492352,210.53032512047304,246.6073789615192,310.464714282636,43
33,41672.902374380006,204300.0545223365,53.058953712930006,28.647716945253332,27.479287489625932,76.00743981178313,180.9821061013986,213.58949990554322,91.31936522472039,293.85202703238514,296.39143432232765,251.12382366345435,44
34,41673.16631176716,204299.4646925237,22.531035884753102,36.420848362225186,50.0669095046871,190.8612718943653,87.01315350226866,145.69824163004142,152.0960864520521,245.61518525418717,504.7772437526278,197.5114935350589,45
35,41673.47513777457,204298.79077981133,28.701307267247433,23.581225793251967,38.619490381316986,100.3379205611666,157.98709882873106,124.4536868339623,326.1630559817031,124.43533849667789,220.86132778072135,361.1541691088612,46
36,41673.47513777457,204298.79077981133,47.165941258024155,77.26902396110123,90.03701231147659,68.75761770869794,74.68143682290345,80.74121039161255,168.3540437657577,415.65026046695715,303.2012726201942,216.72480000873585,47
37,41673.73776132126,204298.2313343752,50.36912859043607,86.81846896683267,27.262812109026413,98.30919295538085,97.71815188296993,221.4514362246054,136.35284820994127,247.08359643405987,186.12347450259068,339.6444174217933,48
38,41674.03471412658,204297.61536137853,16.44310414736591,47.63635690698513,52.77517876298934,103.56858459088399,236.43135380061102,143.83254970554265,228.4705137191152,173.59549216073742,370.36099936857903,292.2539308267604,49
39,41674.25879332294,204297.1631945083,53.62166604392412,53.687078798084094,11.83945751631074,147.55599938566485,102.13498790737623,136.98189098735617,206.25943322892104,148.80360256724475,455.57462604079217,301.6092627962138,50
40,41674.55544832356,204296.57523235865,34.09664792547,49.923608448356816,110.62273906676378,159.39936343001358,112.62244484856888,114.26355105063797,126.29155886608397,246.2608021377506,251.4622440229995,393.72739305319976,51
41,41674.55544832356,204296.57523235865,26.31249478046092,60.020056560757524,61.868079595757976,116.53888534809687,145.81631134978198,86.59729679994707,253.3317205325524,201.53869297484687,375.17091954627233,328.0573836193289,52
42,41674.85871599299,204295.9816860352,22.036852207114496,55.147765138172744,98.30431115430538,99.86934191691938,166.1121681553823,138.62206517835406,163.31555638807066,172.249729929774,276.4954280620173,369.61126434388984,53
43,41675.13143005576,204295.4506248049,40.261290290878655,36.3230062579819,33.60487610827052,89.58385487723864,119.64958597983926,106.36905363162525,251.95131395907987,250.9088713423503,474.8627756427711,232.45575246388273,54
44,41675.43712564302,204294.86181928217,53.41180098944302,52.55121163208287,67.67755797443087,157.1952172990321,129.2455991257059,99.44004359823957,115.87799497021815,131.50135650350933,509.423206755948,352.15894849306244,55
45,41675.71884495023,204294.33154914808,30.04224033755431,31.37436774223641,131.071542085897,126.13317515006588,70.74199055846537,114.52113383604514,116.63155973551716,374.1782954038813,489.84030515982977,208.54450373524432,56
46,41675.71884495023,204294.33154914808,34.22619907642124,71.35787840062838,43.507246430268836,108.16536528839005,136.24504186069865,150.1028791539946,172.59848284979145,291.2481380026612,424.1955698331123,250.09180084520702,57
47,41676.04667801253,204293.717003014,63.230396225306436,41.22713860368661,56.00758788129849,92.7967362290271,89.86468755277824,215.85490484543533,168.61345644522447,392.24858490913715,218.82654512301502,257.0471547883403,58
48,41676.310783927416,204293.2156309234,11.659565011509681,51.084076217112745,9.102468629137212,190.58899214523746,57.25665442983157,89.51158253641847,96.37776730876459,656.1541008793621,266.23796981557444,190.0594911513995,59
49,41676.62766460766,204292.5942731276,18.933923835180632,43.52476274103742,22.831500580924562,127.91516939344072,89.93776157981314,217.9214181853734,120.94026424773298,346.52358720809497,491.57605833104543,205.34692462895606,60
50,41676.62766460766,204292.5942731276,27.20330389210954,31.463273429630995,20.287124383490053,78.15078514701881,137.11647805356395,317.37158273338315,121.41570775576213,287.68048264553175,350.25288766290396,253.05845774602278,61
51,41676.90734747268,204292.0228258511,20.638507373059202,35.56972234204264,15.01142859330652,156.33417187823932,85.95262607430767,193.88278158980347,303.0699629099505,173.0952987951652,607.2354827350468,228.3391914099463,62
52,41677.18009600832,204291.4498658264,36.474497147601625,50.46308994410591,72.29049772348974,84.0740775520905,149.35818036458377,140.7157722652398,309.93105702043465,201.11006658459206,658.9128693949651,193.45608328022263,63
53,41677.46253073287,204290.84496424068,27.108014240237505,36.95053157986403,43.22733363141877,178.98666994741814,132.29015768668896,101.46693504178802,377.5371180300667,171.43782535684088,694.2747191432111,196.6974790426266,64
54,41677.46253073287,204290.84496424068,46.39646606374204,55.365687915234744,22.598358182701638,131.00366143814122,111.23184362241875,203.0272517837293,231.1504789200003,332.9293317719904,457.25091337861824,219.51237971022687,65
55,41677.77105295727,204290.17703766283,20.87124322945316,35.479433978509995,107.91395984604215,119.46495652586322,77.77207922507681,108.41139499814449,384.76307612966974,285.1565135306479,393.95104882128385,272.5315564081979,66
56,41678.05154486084,204289.5683624028,19.28070864454869,23.455231222962954,8.420875156988318,62.67523862633808,211.43234818320116,118.7242059549868,518.542570032095,145.18961013464366,626.9476869057532,199.86435731836525,67
57,41678.3292432881,204288.9632352609,35.16140037514536,71.91397024854865,28.454694770331884,114.69476777542465,96.7306346632113,285.9210728927379,146.92354098571394,300.2323561373966,236.0275717969528,384.2013125199902,68
58,41678.3292432881,204288.9632352609,25.219992100382875,61.53311726793075,36.0814777019103,95.1833050863595,111.2697794414662,95.08545563631435,382.5894896623891,368.5559015257054,472.58977876963013,229.66499324462302,69
59,41678.59375889391,204288.38136969783,20.804509864451937,59.11377107506921,96.41152806002279,108.25920231020076,172.41691682897462,163.87794858813015,132.62431495103965,281.4148395001741,485.0816786369471,356.7445744096874,70
60,41678.871321422,204287.7671919484,30.773534296354534,65.33909771382856,21.521792470552906,102.84208121549528,90.46931788556907,156.16936836867916,156.80301272049167,491.2576037126348,528.2445942197155,242.51362996611195,71
61,41679.094379808725,204287.2723161252,30.13565111941682,50.467309932427085,19.217257777746415,93.31421877330845,166.4515951902724,237.34702387247683,381.34769545023846,267.19858800689076,503.1899177678479,248.50065464930285,72
62,41679.36147523784,204286.67873500567,17.905715796732906,57.702428303020596,51.323471443449115,83.95210088532372,94.54133647786965,194.22524431817496,610.680697372157,338.7576836660537,212.15494728334954,278.6122247512107,73
63,41679.36147523784,204286.67873500567,17.884024214817693,33.898409815169686,85.62575079262298,58.80706398924524,78.9336813102429,406.68611318406874,276.70166886436607,168.47522302027858,568.0097912239435,290.0873214544477,74
64,41679.65610007008,204286.01834000368,36.31891642349812,47.26388303139793,53.27526812746074,235.3938089486824,107.05650859233836,86.47910045558318,426.6423928438941,453.02817992794894,245.5046918832162,350.3995772317444,75
65,41679.91018838288,204285.4450871824,78.13512978746266,50.60391613553766,19.712737902726875,86.0872117620672,224.62984745876128,147.4193351812049,535.4398265732309,354.8943261335907,450.59998581564366,277.86392669916836,76
66,41680.15338006291,204284.89697699528,32.34192390943723,57.59839637735547,26.62046558723475,185.10135763086555,93.84413818461097,244.52582606765412,523.1403258848813,384.55095811883314,460.74720174724257,248.42003919340965,77
67,41680.15338006291,204284.89697699528,33.51107639596356,33.51475351865875,57.64268753699567,89.38385097592864,160.76856656563467,185.09737392001,539.5271319566051,578.5900566630935,220.81905430056253,258.3107375507116,78
68,41680.438614696846,204284.2601210652,25.688047847113342,55.51834426322793,110.91585642877205,81.10111305495833,111.65147744465848,217.72918826206208,519.2130486476419,440.73871750502224,528.1608923282122,215.98555090963174,79
69,41680.70069120072,204283.6855056081,55.87841261253257,67.20612208278206,51.886725752117286,110.3582822875718,162.13006686592013,150.74148751229816,459.49535638410225,724.9231810361994,227.23865981722474,229.36927801924242,80
70,41680.99601001569,204283.0517399013,41.59481426402837,70.06886140317667,24.291577991175686,77.47174747296849,58.15293659304907,417.6664598622181,494.696224590715,403.7495204725611,284.6085120284497,306.58160224835996,81
71,41680.99601001569,204283.0517399013,28.777494297572613,73.29229010894238,65.2297504158455,99.70689948112094,250.10661366948955,152.50074399925495,537.8801048220026,677.700086292065,206.94177412645217,218.1902743435869,82
72,41681.2789164265,204282.45468353108,40.45054479397875,57.27518748790109,34.61722940476737,64.87982029427492,81.5771320438839,279.0787018568445,720.6089772990717,458.75911428078996,289.05349242044963,257.7486588122011,83
73,41681.52330259091,204281.9425794212,45.01667266801822,48.77646602370115,112.03976084522616,107.08724738809046,248.32668572882238,181.82810588933563,463.92294827831665,718.9200784407498,210.39255064095056,217.39042871505933,84
74,41681.79202651055,204281.3797305944,25.940910793196554,41.371563935638875,90.6965254024605,74.16401678458271,120.74238517739727,446.2209122581454,645.4347510280212,361.94720686581223,409.0936145904085,206.0911355628058,85
75,41682.08834863473,204280.75488494523,23.32558883065981,30.023614278118988,67.06789943917398,150.94718488219883,246.04113498297858,202.66723153670722,512.9053959711285,647.9344815123113,285.6898463343883,232.28635465478033,86
76,41682.08834863473,204280.75488494523,25.885024347664753,27.809106716677423,33.21631240151812,203.8388865822037,312.3322504776991,124.45286140542258,632.3441331206902,635.9092878804556,311.0986215837425,199.38644548302818,87
77,41682.32288552841,204280.25780355,35.332507870122996,34.350392023713084,119.95989641297221,88.45565094368115,303.9114587310204,279.67903998241803,263.92330007369105,676.3994233275523,448.4481785895257,213.85569518324345,88
78,41682.64873569175,204279.56775961444,30.828040959865138,37.43697374293282,31.00914318456392,70.87259199123649,75.96177732988906,338.88410464894855,563.0198097721508,643.2758966251502,223.97556678641996,248.5763677778378,89
79,41682.89179767045,204279.05148272123,31.95651050278157,45.96867220514332,116.77215902998377,85.99857914939676,128.66361321875257,261.62564986211316,655.8106922464202,449.65158230419985,593.16854400691,187.39392071896074,90
80,41682.89179767045,204279.05148272123,20.76615805164719,76.82750722877455,91.55715307463095,104.69353718133972,95.05749669550791,223.98602888829294,587.231099052977,651.964796581618,346.37927385229784,211.7933583643002,91
81,41683.20180719695,204278.3877645144,45.48949641383412,34.31397933939622,66.77536223405832,109.63554442169493,233.8396454472032,235.1097220551697,719.6613861252804,560.3371796037986,231.04171885575528,227.8320550393601,92
82,41683.46877574678,204277.80861551315,18.081677771594606,25.397391240416294,33.50288963917445,126.58089398807063,66.05721421329186,556.905976793029,465.52613841847347,506.57416354267446,228.05249835746412,261.0553494536679,93
83,41683.720664238266,204277.2534084078,27.741899163895027,52.41297235066858,61.8641796185695,201.36200009716453,266.3054643143287,322.4299493479446,580.8922122064619,546.9765515058674,224.6986611024742,204.84506182546522,94
84,41683.98412837069,204276.66463333648,28.363549124373154,56.14086266001556,79.3480601034511,186.96702442599204,98.83380800849156,337.4687067093049,803.6679431816641,159.8126589072491,581.2072361509605,231.265428721171,95
85,41683.98412837069,204276.66463333648,38.333186726529775,38.527131598644004,52.86462860766719,99.22893188593977,299.8021732263884,450.6991543671918,360.63362090258124,601.1254490433644,255.89616083457577,202.9302892043771,96
86,41684.273688890185,204276.01366124584,43.59680736698677,38.20170175913882,164.53586701292824,71.7050619693468,337.4678306025697,444.8504100908127,123.09458880181418,603.7414329960789,316.3141347932068,204.01102411847026,97
87,41684.550389717566,204275.3934757924,39.80906398020839,38.93541702590824,129.42441940016778,187.52795797197297,113.88216952076556,421.1057940261777,256.7866281750828,536.2170184066283,299.33253306303754,205.2788475507422,98
88,41684.79213424314,204274.85635746177,22.96124152302699,77.29602444113196,124.52538366984142,78.91273734009528,171.44869771037858,309.8786815283864,675.9227032092822,214.91119104872078,401.11746370197307,217.7955534314636,99
89,41684.79213424314,204274.85635746177,35.29198832518382,42.04479137371468,31.909226689779484,118.8088954605598,97.66934953872536,373.8376418361245,530.5358589310775,505.00647786433126,175.3839287220504,202.44966747793848,100
90,41685.06513840855,204274.25479858,22.566742956282205,28.006181433604098,110.7565558357456,144.93916172174926,104.55978461702098,316.3548943017522,417.19732458140436,434.5484173953531,315.05595758988585,211.7632850471153,101
91,41685.352526817456,204273.6234672312,31.577226051813525,42.69067397311836,108.13809530420406,116.445666216034,184.29539834020653,233.5589278730459,317.2301592583946,332.5709877524773,561.0216169692701,220.0180626842378,102
92,41685.601369822354,204273.07927749027,22.402622048678094,60.44450387684486,43.10772550649899,72.13636097655298,206.81474609129998,293.60552857630125,300.65720671322197,371.4790891131359,406.08639594582957,244.39119262740923,103
93,41685.601369822354,204273.07927749027,17.649130080157082,68.62570110488197,54.00769446227354,73.41130064015655,97.2242523946591,76.95988707873958,745.7185655528483,356.8798267108815,391.99226588850536,214.32706784373522,104
94,41685.86345578423,204272.50903655123,21.716849190319788,33.22590913837618,65.68692647530402,125.83612297158399,141.10540648265385,120.5829675464285,599.5064307693317,218.15740673945493,520.0675595694585,252.93526529970518,105
95,41686.14020272945,204271.9114516573,25.760317373858395,45.39765851920075,28.294729380998376,147.24684348221953,122.46318135359266,174.01403202931215,336.8823241571198,349.8563297168254,460.52492455962295,254.01675907675008,106
96,41686.38777539438,204271.3828687165,17.42127432515237,42.93196005456601,27.73626167043775,168.47375022228275,109.87280912648725,220.63450986877547,321.5227515904675,310.7527676494322,485.432263719244,243.7778077987778,107
97,41686.660923131,204270.80687516465,22.522448571502323,54.55259967670256,137.71395618412902,64.8463712783155,127.51064360472078,121.86573614147493,228.8940299939856,437.2316003929449,296.2410872528128,320.64812411544915,108
98,41686.660923131,204270.80687516465,12.176678468530714,42.494011024751615,89.22418971391684,147.9526574543826,52.0774230563462,98.51916161123826,493.30479977858425,233.12495547222036,668.9240636860494,183.62569878047765,109
99,41686.94917448965,204270.201475394,30.382571519450536,37.68593966049755,111.4729805534611,62.351404979123025,98.45808801385365,199.5122387881122,156.05097341442496,489.1936913057895,185.79881624342892,327.8429396352061,110
