,x,y,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_2.00,EC_2.10,EC_2.20,EC_2.30,EC_2.40,EC_2.50,EC_2.60,EC_2.70,EC_2.80,EC_2.90,EC_3.00,EC_3.10,EC_3.20,EC_3.30,EC_3.40,EC_3.50,EC_3.60,EC_3.70,EC_3.80,EC_3.90,EC_4.00,EC_4.10,EC_4.20,EC_4.30,EC_4.40,EC_4.50,EC_4.60,EC_4.70,EC_4.80,EC_end,pos
0,107763.891122979,183306.285168048,32.046917175477276,33.82962372200278,36.441497738681136,39.59974405113808,43.03065729746067,46.52037197901036,49.921545831756596,53.14272793945005,56.133857902389956,58.87328664635549,61.35769404782501,63.595004780080764,65.59949278381124,67.38859609669412,68.98089808053095,70.39489177125598,71.64826076967792,72.7574974874214,73.73774612804651,74.6027525697664,75.36489855395534,76.03529720350002,76.62384790762394,77.13939421272573,77.58980906647051,77.98208434034952,78.32245285262097,78.61645370113655,78.86902106353314,79.08454287636452,79.2669362516996,79.4197074537507,79.54596252492863,79.64848973236856,79.7297945782448,79.79210158277225,79.83742352374236,79.86755280673253,79.88411382459553,79.8885513954851,79.88217515640062,79.86617388168472,79.8416143461208,79.80944053888966,79.77052462218597,79.72565042296716,79.67552438518564,79.62078812403345,11.0
1,107764.019915842,183306.079418576,33.29217943300261,34.69148190762419,37.02475683658767,40.04236209654446,43.45567317685872,47.02041651638971,50.5585053427868,53.95299225453532,57.13466738827129,60.06841212970096,62.741915384124454,65.15746364040885,67.3260721157044,69.26356362739538,70.98800931715634,72.51810582214092,73.87218452739066,75.06764399677125,76.12067322402567,77.04611438849481,77.85744259634674,78.56683500455102,79.18518693133396,79.72228055299364,80.18685637315929,80.5866967806596,80.92876150487686,81.21924729623407,81.46368551111178,81.66700068440623,81.83359631221022,81.96742157380596,82.07197030910233,82.15038441650547,82.20549157852837,82.23979729255065,82.25557429197613,82.25484229048024,82.23943558722158,82.21098052905765,82.17095340788696,82.12069619989603,82.0614108545326,81.9941545587471,81.91990912913509,81.83955473247256,81.75388298291053,81.66361264815284,12.0
2,107764.31342527,183305.61934566,36.57266545188076,37.84024804218655,40.06447752337779,43.01787011454614,46.4179019171732,50.01783289246211,53.63329001085909,57.139887311986826,60.461171766922185,63.55556882446779,66.40528261621519,69.00808033460824,71.3713243680529,73.50792599754766,75.43366063967395,77.16543133823899,78.72018042657558,80.11424096861923,81.36299487428117,82.48068167409505,83.4803354910775,84.3738212175259,85.17182053419147,85.88398248770278,86.5189763697495,87.08456079600055,87.5877102295296,88.03466457861883,88.43102067816461,88.7817846598394,89.09145429289806,89.364082589072,89.6032714761804,89.81227568715455,89.99403858238455,90.15118072348294,90.28609091303174,90.4009027915609,90.49756382046453,90.57781013095256,90.64322588575263,90.69525870330177,90.73521277586889,90.76424314024767,90.783427748544,90.7937394640715,90.79605933193382,90.7911927073771,13.0
3,107764.617230534,183305.153174397,39.72912483438453,41.600490561787254,44.51410826984636,48.146872542796686,52.15894054156357,56.27506028455995,60.30133326332916,64.11515243954685,67.6478805184564,70.86846880997757,73.77039073183433,76.36234131315938,78.66172860265745,80.69040694441155,82.47195192656567,84.02997837567136,85.38715105202635,86.56465102548466,87.58194886956558,88.45672124857427,89.20488446931964,89.84071532154528,90.37691033917052,90.82479841087087,91.19444665555338,91.49477425135062,91.7337162715102,91.91830509919787,92.05478836589752,92.14870371314358,92.2049798398994,92.22801588880768,92.22168865815921,92.18946750630582,92.13445967192798,92.05940700633,91.96678360258156,91.85877834188257,91.73736855373504,91.60429918499844,91.46114547911785,91.30933132861145,91.15012498346614,90.98463555688247,90.81388662565219,90.6387898116271,90.46015936133544,90.27872926106531,14.0
4,107764.912817767,183304.705770106,46.01196886707284,48.692180105174536,52.4150788668858,56.73089318180281,61.24479547378849,65.66966075272829,69.82264749993466,73.60258415789652,76.96550601119485,79.90453629225601,82.43509437473212,84.58494739769911,86.38765094639643,87.87849794143688,89.09211816803494,90.06114446763276,90.81555313745922,91.38242298810577,91.78595674794114,92.04761105031469,92.1863053915507,92.21868358637906,92.15930057784756,92.02092036781798,91.81470507632231,91.55039549403435,91.23652090184713,90.88052768359582,90.4889294852204,90.06741265759965,89.62095755004181,89.15393574790235,88.67014099093903,88.17290824885417,87.66517005155612,87.14946849431085,86.62805130915041,86.10286760311534,85.57563977444234,85.04785336263231,84.5208170191622,83.99568357491594,83.47345098428138,82.95496331271896,82.4409768604342,81.9321402097969,81.42900910418764,80.93206291968112,15.0
5,107765.208855885,183304.261640553,56.91515064067586,58.40647652647819,60.6819693783439,63.46846230541278,66.49067151763481,69.53241132155655,72.44654314726792,75.14448526178033,77.58087123860048,79.73965703032165,81.62332518492255,83.24536009108459,84.62509445873879,85.78441232631037,86.74570665249551,87.53067030997437,88.15962956686317,88.65122633063075,89.0223292631396,89.28804456147778,89.46180654276887,89.55552648744887,89.57968281344252,89.54352529183826,89.45518780903801,89.3218021084917,89.14964678931729,88.944227350783,88.71038228363896,88.45235250646047,88.17386981543714,87.87822655810498,87.56828663772461,87.24658117306215,86.91534796166495,86.57653158156928,86.23186326661117,85.88284875496635,85.53082822213386,85.1769607694753,84.82227505715942,84.46768445440661,84.1139840385242,83.76184812371399,83.41188894346293,83.06463563506486,82.72054587137384,82.38001936311406,16.0
6,107765.519082019,183303.798507437,62.36377575395723,63.89357023679649,66.16185042208072,68.89766146816503,71.83810219261707,74.78050069330293,77.58885424732792,80.18256990533085,82.52145786388279,84.59248118893676,86.39959636798582,87.95672749128033,89.28299313354948,90.3996731853528,91.32834491237931,92.08979135845667,92.70340962317233,93.18693841480504,93.55639330810004,93.82609206274918,94.00875068395065,94.11563027653249,94.15663045305189,94.14048252533694,94.07486005277777,93.96648891064967,93.82128741969146,93.64444419453203,93.44051815640096,93.21350518755048,92.96692096172393,92.70386649976439,92.42704111866256,92.13883009977928,91.8413420845424,91.53641119662724,91.22566972267569,90.91053884890088,90.59228319218164,90.27199817819813,89.95065599241309,89.62911989752669,89.30814232851644,88.98836336692816,88.67036341889613,88.35464505781955,88.04164380385322,87.7317404976153,17.0
7,107765.673653588,183303.567958307,62.24859496234506,65.56107280433147,69.98364105526035,74.92833875245627,79.91316545206529,84.60851400815713,88.82079264866138,92.45766506916824,95.49451096290214,97.94829792951045,99.85913339459785,101.2782988730934,102.26068868308003,102.86038141992798,103.12821300657838,103.11059972740904,102.84911926711493,102.3805376845146,101.7370961097402,100.94688311945126,100.03426022672673,99.02031511260493,97.92320392309529,96.75859447106502,95.53996841732138,94.27889780797197,92.98534048412183,91.66783427079419,90.33370583791968,88.98922230872923,87.63975449737922,86.28990829487383,84.94357790684805,83.60409418829464,82.27430011843498,80.95657441304255,79.65294731075579,78.36510269915573,77.09446394746617,75.84218711262764,74.60923145379655,73.3963857255943,72.20427147489326,71.0333459722332,69.88397727698039,68.75642272014494,67.65084629486194,66.5673373385157,18.0
8,107765.976466988,183303.116904367,68.18352131273264,72.0148746550428,76.80625252017211,81.92938937570767,86.92769804766286,91.51668473746568,95.54671066179698,98.96093764849411,101.76070750173315,103.98067858322332,105.67227542891793,106.89342536271012,107.70242892088754,108.15459275182856,108.30056816372431,108.18571259048547,107.8500409746155,107.3285001787352,106.6514097791057,105.84494381938151,104.93162091932511,103.93078380574084,102.85898770498983,101.73041978780077,100.55721444259885,99.34973281181888,98.11683423261725,96.86607475575529,95.60390020687468,94.33579536111553,93.06643009550429,91.7997792845474,90.53919138267102,89.28750534054079,88.04712117285536,86.82003682357384,85.60793416562437,84.41219733689871,83.23397613279403,82.07419466547333,80.93360210347795,79.81279667664998,78.71223537228792,77.63224239886176,76.5730575486083,75.53482869037087,74.5176259867992,73.52145598782701,19.0
9,107766.261271649,183302.695111169,76.97122713270184,80.96831512721509,85.98878738991513,91.33670568442145,96.49862631014403,101.15409558664498,105.13677170478546,108.38714096244523,110.91269752382911,112.75907040184565,113.99072223592945,114.67899880659449,114.89501079879163,114.70576525106007,114.17229905666045,113.34900869188571,112.28366527125047,111.01780081193564,109.58728282504157,108.02292550425719,106.35110391549593,104.59435171315599,102.77183736594667,100.89988513399175,98.99235962328883,97.06100627742838,95.11578494935446,93.16510904512135,91.21608073284628,89.27467013551349,87.34589316423262,85.43395639080597,83.54233493794871,81.67391723476294,79.83108896607504,78.01577302972645,76.22953680769551,74.47360939629824,72.74896037020875,71.05630565615904,69.39617071309002,67.76891831869023,66.17475760941244,64.61375190597369,63.08588063512511,61.59102639743522,60.12899157149931,58.69951502914983,20.0
