,x,y,EC_0.30,EC_0.60,EC_1.00,EC_1.50,EC_2.00,EC_end,pos
0,41668.19202084596,204315.99513202533,29.198923562920097,76.45417057177579,112.09851975429754,164.6676571170716,259.4850780747829,218.35378394732874,11
1,41668.3472825393,204315.37241863552,54.15868635835601,64.56395213315503,96.43264978981418,164.54888757400127,258.28809964147115,309.9991993200598,12
2,41668.50903895529,204314.7196479328,64.32044690120445,77.12792828254082,148.10602014493773,139.35503068984033,374.48922637591374,232.56253228543565,13
3,41668.63501882799,204314.1905125501,76.29677666922564,150.39467979099663,150.96694370760935,140.26411775154597,212.19733990509167,244.21916313374481,14
4,41668.77709984346,204313.54194829613,67.09420570443099,107.17045865780027,170.59197899644755,290.77510423667036,167.3429785103623,230.1252446265452,15
5,41668.77709984346,204313.54194829613,49.25482974340716,156.44241419532747,117.46263397063511,236.39462253855962,288.07186097578943,243.4354211025364,16
6,41668.90555317087,204312.8592560692,72.51133132092005,219.19351562150646,127.82299815698823,219.74070621076783,186.2592038776457,255.9690746301262,17
7,41669.0166532396,204312.1780343056,66.19607206402361,249.31522057729893,112.8579607015642,148.4149368705293,412.4775951713451,256.65922671748353,18
8,41669.11323629835,204311.5631052591,66.06769330812527,234.73125860212434,110.76097452946001,134.50184230063388,608.9804680513732,229.85118524230805,19
9,41669.11323629835,204311.5631052591,74.27164147910976,222.24530514740206,108.03989310202643,132.21706584012995,400.96019576103697,368.9684770121351,20
10,41669.24071259088,204310.8202432543,69.04722690415952,210.34259065667072,104.68651542867957,297.53221247914263,176.10893299348248,409.2296216087459,21
11,41669.383476408286,204310.13288855832,67.5436347216994,247.3915075249863,146.57557537811977,125.4287297951141,238.28286630442315,463.2094427866881,22
12,41669.383476408286,204310.13288855832,70.25024927248762,272.4888371473031,103.56977997245485,122.27618390050439,327.15435727590875,414.74529360692236,23
13,41669.54537208696,204309.4780747741,73.36584669284298,205.22836851852426,174.73957281601042,137.1357941364845,174.4605453447739,486.09685718611684,24
14,41669.72790131651,204308.82152952533,77.12987424814158,218.47351968590144,126.59401251003798,133.37256349999288,265.9254980485954,502.27953823485694,25
15,41669.91452752872,204308.19206115045,68.92179271014352,228.24351997596688,89.87442726405533,211.8591824375502,395.96456042085987,406.4423653541893,26
16,41669.91452752872,204308.19206115045,70.81657837468353,207.99664776038293,106.3320573115707,283.576277862422,212.4283951133006,432.4099817728156,27
17,41670.06883567719,204307.6838246481,61.95887387706955,227.4485869238349,131.74229108097597,213.8049081794804,199.25541363164018,499.2820161903626,28
18,41670.26317483242,204307.0446018968,73.60777313845426,174.36026895328564,185.15657368189807,185.83863364546102,413.1930813721098,373.3209894696728,29
19,41670.44565430384,204306.45329594423,81.2624186730131,199.6864548907689,90.8955127214575,130.5644615971258,505.98572859858655,447.8108354321894,30
20,41670.62939167167,204305.8741119178,76.34889416032094,177.36581379078288,185.9782955019901,246.44692179247568,210.33362273259752,447.8545369650103,31
21,41670.62939167167,204305.8741119178,58.4770112274345,247.63501298113013,109.41475715399193,244.51006821431147,176.9867823787481,497.15211284091964,32
22,41670.82280811161,204305.28322808532,74.40899760842764,177.21853854689448,179.25729118506905,128.2373139468075,384.5504633762067,502.81996159911205,33
23,41671.04115817082,204304.64091594703,75.6342595725158,155.95734551071988,102.15827060985175,174.76090827280692,591.1997868257021,442.09167518455865,34
24,41671.24523580557,204304.0662475042,66.50446733010173,147.88498668072413,107.82673581478218,180.71664431311464,305.92101889283185,624.0395879970918,35
25,41671.4871630702,204303.4203333482,65.01024182024233,123.78990768876461,109.3894815314554,233.33045716701233,338.4075238189828,542.8266215031479,36
26,41671.4871630702,204303.4203333482,64.61123584118305,147.73997462906414,90.68850020326269,144.04256237589416,499.5678686681475,540.9629467163317,37
27,41671.714149682026,204302.84615405928,65.60821506397804,139.12930748423165,105.10223768198163,177.231376725204,258.4900914854657,667.1743027585205,38
28,41671.94620637041,204302.2810567934,63.76530365270224,132.11873470874855,114.16856792964228,222.07819884042965,454.97223130063276,504.2100184516142,39
29,41672.16901693103,204301.75222894645,68.89643290082472,110.17796175634754,101.99579178867262,274.9753998860619,432.64762827389575,522.9624835527495,40
30,41672.418149533696,204301.16894879373,56.24588912976398,117.97710778148215,189.06001688085829,146.43185263648897,516.414182584837,493.90913402441635,41
31,41672.642381302605,204300.64808439743,77.34265143899313,102.05758818551777,112.77714735613009,151.50969512673822,851.1805919357012,396.339079245124,42
32,41672.642381302605,204300.64808439743,76.86894547490537,107.99106297075116,91.30534557098126,204.48505870281392,472.30059084753924,568.3331978665631,43
33,41672.902374380006,204300.0545223365,67.38081568189388,161.50549112788912,113.36497273988094,120.95506898166572,538.3606998907378,534.9790787118718,44
34,41673.16631176716,204299.4646925237,78.28608362781839,119.17713511325074,146.28250484955953,153.8055267646003,435.4277865068751,568.4526731110141,45
35,41673.47513777457,204298.79077981133,75.90341611004055,75.3341878305267,181.57077467353125,387.49656098951215,516.4429813000985,337.74556523746355,46
36,41673.47513777457,204298.79077981133,73.34568425661169,144.31890930926818,149.33142896179618,152.31694268595874,255.03286880282872,666.3676562758138,47
37,41673.73776132126,204298.2313343752,70.89679568138229,150.19066288020105,107.2481665412555,138.10736762476566,726.5270368230347,454.1947312920132,48
38,41674.03471412658,204297.61536137853,68.99019600746692,160.10117932027802,128.5956064953786,147.8289369673605,313.81025616834404,672.4286220722502,49
39,41674.25879332294,204297.1631945083,76.85525358601522,102.32678889391923,115.4669614246619,411.2492509814096,286.5723538694907,498.5862355405124,50
40,41674.55544832356,204296.57523235865,58.87123739782113,134.26563260108557,135.87974326537045,189.31038273945563,275.57155546066235,733.6877329612986,51
41,41674.55544832356,204296.57523235865,79.38159175392296,77.4491094434135,118.34516793810403,125.8183544529633,830.3497977963937,499.3015491004451,52
42,41674.85871599299,204295.9816860352,71.01967792025468,113.31938564764351,150.07628892448585,160.80884661865704,199.9539400515826,797.1136462640677,53
43,41675.13143005576,204295.4506248049,61.036024174171345,123.2878818701172,154.04070117718396,155.46951339376943,239.87426895033084,768.0601701352382,54
44,41675.43712564302,204294.86181928217,67.83386011088658,109.16905220634251,109.8098790419059,312.43935149733124,510.60374027403384,527.900399897058,55
45,41675.71884495023,204294.33154914808,74.18341480678603,84.5268554132162,165.01356197788718,437.7823340573616,285.07081745233313,500.4468801076557,56
46,41675.71884495023,204294.33154914808,68.70152311318151,130.63213352482902,141.21324418513717,170.8865870081843,430.087609471893,644.1501637619333,57
47,41676.04667801253,204293.717003014,60.32600044020964,204.41356827823694,120.81947278935826,231.7120233424894,503.1622378374326,524.5018595550216,58
48,41676.310783927416,204293.2156309234,76.97891946822158,128.78079224231172,310.3047362210135,137.2659327481023,488.0374480807169,502.5948937681781,59
49,41676.62766460766,204292.5942731276,76.40193169231043,187.8711413261185,119.06104498390312,379.6493004669197,741.0733422234913,297.686820370822,60
50,41676.62766460766,204292.5942731276,81.32242789638521,158.2546145262818,197.93479788534523,279.75921951374414,916.1233377640049,253.57052386485424,61
51,41676.90734747268,204292.0228258511,63.89599449300135,292.75364234600875,106.87888689062285,145.73395410126213,779.8298383275451,427.84931380472176,62
