,x,y,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_2.00,EC_2.10,EC_2.20,EC_2.30,EC_2.40,EC_2.50,EC_2.60,EC_2.70,EC_2.80,EC_2.90,EC_3.00,EC_3.10,EC_3.20,EC_3.30,EC_3.40,EC_3.50,EC_3.60,EC_3.70,EC_3.80,EC_3.90,EC_4.00,EC_4.10,EC_4.20,EC_4.30,EC_4.40,EC_4.50,EC_4.60,EC_4.70,EC_4.80,EC_end,pos
0,107720.117738372,183326.959902559,91.01852694399004,88.25070049356354,84.76631827641606,80.87064235005514,76.77609139049586,72.6247473988096,68.50871102884743,64.4857612317488,60.59056362517217,56.842415053103444,53.250505078842615,49.81745416804226,46.54168981292058,43.41903181282426,40.443749946923724,37.60926560152103,34.9086133828963,32.33474213906287,29.880708273930253,27.539794375802444,25.30557952920946,23.17197659320738,21.13324722363425,19.18400348275644,17.31919991381546,15.534120567319961,13.82436094817847,12.185810853297887,10.614635193669487,9.107255544602646,7.660331276836122,6.270743275279019,4.935576496964345,3.652105466267042,2.4177796434179584,1.2302104178125446,0.08715884049075195,-1.013475343206755,-2.0736643591885318,-3.0952615466026696,-4.08001021643884,-5.029551661377669,-5.945432586980214,-6.829111551021074,-7.681964894242586,-8.505293277172212,-9.300326429518737,-10.06822771659051,1
1,107755.589190752,183331.100489861,33.39252004160338,32.946119291151895,32.47321839681052,32.0175174109743,31.59266088448497,31.19899965058631,30.83220207168794,30.487115366410638,30.15923061965952,29.845060735089152,29.542089107497475,29.24857532850247,28.963357168328127,28.685677571637726,28.415053587006362,28.151181051339638,27.89386665845173,27.64298261788599,27.398437875195977,27.160157891364882,26.92807299291858,26.70211142475165,26.48219496272808,26.26823769979603,26.060145666264837,25.857817942686463,25.661145278123193,25.47001295337238,25.28430137490725,25.10388767164357,24.928645540517604,24.758447899253344,24.593165994919673,24.432671390646895,24.2768359186775,24.125532469093397,23.978635273196353,23.83602067912867,23.697566858660046,23.5631545064489,23.432666873460956,23.305989775929906,23.183011601354806,23.063623801584857,22.947721319396546,22.83520129603991,22.725963779786994,22.619912132342872,2
2,107797.401544918,183278.57899222,118.8010439781207,120.15471766625092,121.89810054917392,123.85520070952204,125.89322433454674,127.92158504912692,129.88344956485128,131.7463316816545,133.49420838922546,135.12165632360936,136.62976895486798,138.0234226781721,139.30950884422657,140.49581519532413,141.5903415185547,142.60089632713763,143.53487228935546,144.3991353234294,145.19998389439428,145.9431483295048,146.63381463710735,147.2766606581715,147.87589730681728,148.43531187502325,148.95830994461554,149.44795532405902,149.90700488864275,150.33794284164065,150.74301005622286,151.12423095831812,151.48343631650548,151.8222853557254,152.14228311950504,152.44479772639838,152.73107440624347,153.00224849607875,153.25935667363865,153.50334728225272,153.73508882453154,153.95537816569805,154.1649474537282,154.36447025655875,154.55456705783294,154.73581049554232,154.90873004744478,155.07381509899042,155.2315189675449,155.3822623759396,3
3,107763.815597682,183318.112286904,19.976678560413646,19.390876804663645,18.822457200837558,18.345333687881375,17.981522945618376,17.72737769104056,17.568699498783662,17.488495657599955,17.47053918174371,17.50073623145616,17.56744051572861,17.661294456117183,17.774914480107494,17.902538941791832,18.039707318097197,18.18298714125766,18.329749254193935,18.477989878140935,18.626192187699885,18.773215749001125,18.918211964178994,19.06055829314243,19.199806381574245,19.335643070488747,19.467859688487692,19.596329112868965,19.720984163110195,19.84180556006604,19.958809890757355,20.072041443505164,20.18156366271457,20.28745606589731,20.389807679061917,20.48871543586041,20.584280684536136,20.676607534521448,20.765801093280682,20.85196683895492,20.93520890855037,21.01563002324728,21.093330801787953,21.16840918956961,21.240960085506675,21.311075731219567,21.378846121144107,21.444357186654862,21.507691730778706,21.568930029424127,4
4,107723.005060785,183309.181768966,109.33489817178948,106.25392890458235,102.31210043477704,97.83934691523952,93.07548623563652,88.1883542196777,83.29219796488277,78.46283058614287,73.74907097313371,69.18102097401326,64.77592827313086,60.54228909253896,56.48270698636826,52.59587409572682,48.87794325707719,45.32347505734926,41.926089121253,38.6789100308481,35.57487072084575,32.60691493118546,29.768130654384116,27.051835002937896,24.45162510015634,21.961406358260994,19.575404420545624,17.288166741253185,15.094555810654704,12.989739349989078,10.969176772869817,9.028604410979788,7.164019446642947,5.371664765209232,3.6480127155269866,1.9897505869738552,0.3937660131075029,-1.1428665067928234,-2.6228984599981136,-4.048919151805977,-5.42336708491402,-6.748540101601562,-8.026605177770584,-9.259607326369217,-10.44947796801012,-11.598042382111434,-12.707026622375436,-13.778064637749512,-14.812704008162887,-15.812411420233545,5
5,107742.786781999,183330.053314048,54.757261415317096,53.51840037941336,51.998606204339204,50.32372275336593,48.57282175146656,46.79559340121479,45.02354713623933,43.276816538752286,41.5682511528892,39.90591358850438,38.29465088933002,36.73710798648931,35.23441166076485,33.78663568024923,32.393127745715,31.052741271500416,29.764000317149264,28.52521901857655,27.334588850560106,26.190239748966697,25.090284743558524,24.03285145957049,23.016103488212845,22.03825578999794,21.097584454907143,20.192433361107632,19.321215465657573,18.482415657040992,17.67459010607481,16.896365483413323,16.14643601803443,15.423562622524534,14.726568682505242,14.054338327875785,13.405812926774482,12.779988392123055,12.175912154029346,11.592680704159665,11.029436367538974,10.485365132984715,9.959694007565677,9.451688577135219,8.960650674493872,8.48591666637988,8.02685581978041,7.5828672614267,7.153378871301204,6.737846001867031,6
6,107805.822078311,183273.987327432,102.04154488150665,104.91500914093052,108.61199483850791,112.80072707666857,117.23415087191097,121.74003253135781,126.20424385851547,130.5547438879606,134.74871617046114,138.7630583230538,142.5876603630566,146.22077533295874,149.66588997708527,152.92963268861865,156.0203918811951,158.94741419489435,161.72022413353773,164.3482593891997,166.84064936726784,169.20608738071886,171.45276504067658,173.58834653722187,175.61996804520774,177.55425302573846,179.39733664394032,181.1548952573287,182.83217688252188,184.43403360600604,185.96495228584723,187.42908426972647,188.8302725895492,190.17207841625125,191.45780414935308,192.69051571720902,193.87306223023208,195.00809425627764,196.0980803102142,197.14532208386856,198.15196787684272,199.12002516449448,200.05137189598045,200.94776664563372,201.81085794834107,202.64219293187523,203.44322519075638,204.21532134980254,204.95976774270414,205.67777647541075,7
7,107758.685246777,183312.601172566,34.61892799613085,33.776430205745235,32.8573309438441,31.951673911465928,31.096198084688766,30.30102115104072,29.564507843974415,28.880728514774823,28.24287541268703,27.64464868952025,27.080699592698505,26.546654623010518,26.03900060180794,25.55492375366175,25.092160698768097,24.648873057082945,24.22354614452557,23.814912475305373,23.421895765394588,23.043566302677046,22.679109154360813,22.327800266556576,21.988987634062802,21.66207853673114,21.346529374195146,21.04183896095263,20.74753928228214,20.46319351337054,20.18839156717205,19.9227478787119,19.665897254192082,19.41749541793339,19.1772148088303,18.94474502497327,18.719790615155862,18.50207039792741,18.29131628787377,18.0872730634583,17.889696741718843,17.698354572523353,17.51302419124561,17.333492845812255,17.159556723976475,16.991021081791423,16.827700349198583,16.669415767735398,16.515996031173604,16.36727753175755,8
8,107776.692175805,183310.755670886,55.94707765206411,57.09890895422436,58.638464940297084,60.42368827294924,62.33772964286001,64.29443077470687,66.23487889361351,68.12132152546418,69.93127969354597,71.65278952762014,73.28087407221065,74.81504209602069,76.25757863291652,77.61239418671009,78.88426806063855,80.07835918952854,81.19989586109182,82.25398637266625,83.24550962089626,84.17905530303756,85.05889820093661,85.88899307897125,86.67298170745055,87.41420816132472,88.11573770151834,88.7803779460208,89.41069780200039,90.00904938893856,90.57758687742725,91.11828494255515,91.63295431255564,92.12325846188479,92.590725915494,93.03676385333402,93.46266880992447,93.86963707993176,94.25877374933415,94.63110131459568,94.98756658842291,95.3290477711142,95.65636036465382,95.97026245569253,96.27145953768049,96.56060928173814,96.83832585335807,97.10518238389275,97.36171483929287,97.60842535647653,9
9,107726.370663997,183318.719064341,124.87191305307407,121.98813057077248,118.24207901732609,113.9233374914084,109.25086706630076,104.38561882801454,99.44357459768887,94.50689352973285,89.63272594179962,84.85992666184676,80.21406989432624,75.71114975703078,71.3602969353496,67.16576040315081,63.1283511092103,59.2464904315891,55.51697008796,51.935501954545565,48.49711536307827,45.19644160045975,42.02791749275335,38.98592942289562,36.06491366753165,33.259425760356024,30.564186399993105,27.974111073795182,25.484326507630314,23.090179847442567,20.78724084547485,18.57129998993909,16.438363157620095,14.384645176043422,12.406560892555193,10.500716578748131,8.663900297556363,6.893072485221497,5.185356459960994,3.538029334285116,1.948512942458203,0.4143655700263529,-1.066726318672621,-2.4969556952868563,-3.8784023188018484,-5.213039355203842,-6.502739625694686,-7.7492821433730334,-8.954357431260503,-10.119572681950991,10
