,x,y,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_2.00,EC_2.10,EC_2.20,EC_2.30,EC_2.40,EC_2.50,EC_2.60,EC_2.70,EC_2.80,EC_2.90,EC_3.00,EC_3.10,EC_3.20,EC_3.30,EC_3.40,EC_3.50,EC_3.60,EC_3.70,EC_3.80,EC_3.90,EC_4.00,EC_4.10,EC_4.20,EC_4.30,EC_4.40,EC_4.50,EC_4.60,EC_4.70,EC_4.80,EC_end,pos
0,107720.117738372,183326.959902559,108.23279338412463,101.19150912955931,93.13743442831299,84.9295308209458,77.02911176313127,69.65340597139891,62.88044218425484,56.71381617915375,51.12040338019601,46.05139407712428,41.45358195160823,37.27505293855854,33.46785632905812,29.988982719073412,26.80049757805449,23.86925643282697,21.166434293693147,18.667012356314896,16.349285284308746,14.194396487921287,12.185934002891015,10.309578669802395,8.552798163521782,6.904592906368804,5.355278151680835,3.896304083079314,2.5200851870344927,1.2198798701568205,-0.01032511701005756,-1.1759067105307741,-2.281694488954117,-3.3320287706601643,-4.3308311920019396,-5.281647425827231,-6.187695432026075,-7.051901629721279,-7.8769347115104384,-8.665231406830062,-9.419025125726913,-10.140364621937469,-10.831133860785904,-11.493069572106343,-12.127776477987693,-12.736737480420238,-13.32132259842519,-13.882807632217157,-14.422378586389156,-14.941136920770138,1
1,107755.589190752,183331.100489861,36.70184314757706,34.09362755911189,31.899752523893476,30.35367146121953,29.41438656691196,28.94595110426269,28.802303980002474,28.859664779044596,29.024154823806114,29.22937923922657,29.43099489263567,29.60105729545678,29.72334362258644,29.78968821465722,29.797308034293103,29.746895888196374,29.641278100285422,29.484506404724034,29.28126201957646,29.036444508334455,28.754918809798124,28.44135842591467,28.100147590423614,27.735339889878315,27.350640864060153,26.949417104229088,26.53468387260565,26.109144817961486,25.67520881404481,25.23501970114379,24.79046701365511,24.34322863941241,23.89477345278692,23.446395978838893,22.99922764108842,22.554256834761926,22.11234268192016,21.67423368902344,21.240573680307524,20.811918232153538,20.38874313193116,19.971451827805296,19.560382421556106,19.15581955116803,18.75800506851735,18.367128979174026,17.98334242069085,17.606766931310133,2
2,107797.401544918,183278.57899222,105.2479954704446,109.93698786607511,116.07749575491395,122.85597406187048,129.6274672744102,135.96160529493164,141.6124902929581,146.46860799733483,150.50678859007124,153.75711886240452,156.27870691886426,158.1439114855486,159.42870621271922,160.20705915627502,160.5479403611468,160.51394543150332,160.1608762204,159.53788258467404,158.68790693929,157.64824539100934,156.45116076755716,155.12448264231864,153.6921627023102,152.17478756573274,150.59003162609227,148.95306119685375,147.27686334955862,145.57256152771294,143.84967077855597,142.1163251655598,140.37946011436702,138.64499136213573,136.9179423397846,135.20257613761916,133.502494510784,131.82072987394758,130.15982130866564,128.52188450943663,126.90866440889786,125.3215886724851,123.76180916706485,122.23023811631055,120.7275793498293,119.25435971753899,117.81095647107078,116.39760742291503,115.01443513384278,113.66146624835817,3
3,107763.815597682,183318.112286904,29.105909261983996,23.380327438759338,17.95270205714395,13.515522922323026,10.23637770153659,8.037067762251057,6.748212684537538,6.184868634062073,6.17879077126844,6.589012477365078,7.302615801212437,8.23147529903063,9.308029490728291,10.481083463655866,11.712208726900514,12.972803265832148,14.24174814219784,15.503603817328095,16.747243734839508,17.96478479471532,19.150789793334294,20.30166034171058,21.41516683468132,22.49010579068747,23.526035120532008,24.523083695965287,25.481765330899716,26.402890385792237,27.287470056338844,28.13665750414673,28.951679626588348,29.733825229818258,30.484390866145542,31.204678889488196,31.895971951625146,32.5595258520115,33.1965593967274,33.80825540489816,34.395748429525966,34.960129666966914,35.50244410937978,36.0236883271741,36.5248097595988,37.006714002539944,37.47027187061199,37.91630128462901,38.34557948048074,38.7588511962288,4
4,107723.005060785,183309.181768966,124.9269348906498,119.0970484953971,112.13668247402637,104.71300623274085,97.2247575790958,89.897178992381,82.84922145937358,76.13680555092608,69.7794013869543,63.775965151657054,58.11438373023651,52.77698488623189,47.74375804572443,42.99417375990037,38.50819564057405,34.266809134043285,30.252262438004223,26.448148340831043,22.83939846016105,19.412218802315962,16.154005619420143,13.053250569069835,10.09944188592051,7.282973473269912,4.595057971984854,2.0276497519897996,-0.42663645767639546,-2.7745837807265703,-5.022433987267782,-7.175938082619414,-9.240407942891748,-11.220751423088288,-13.121516633100416,-14.946920333877209,-16.70088045094828,-18.387041745073024,-20.00880036752001,-21.56932369347984,-23.071571929151965,-24.51831358097001,-25.91214171919602,-27.255488556195,-28.550638593626825,-29.79973845412435,-31.004805803169774,-32.167744083245225,-33.29034831507184,-34.37431130417136,5
5,107742.786781999,183330.053314048,60.75744858834756,57.53509712786602,54.36131123513995,51.52907997704367,49.07520517950616,46.93797830969464,45.03342574318432,43.286050847564034,41.63778475210029,40.04784145549128,38.48957704389628,36.9468195546287,35.41076532545166,33.877527645900535,32.34636764514471,30.818454719823222,29.29601266958301,27.781763770768997,26.278584579956167,24.78927726735385,23.316444908293292,21.862425163766474,20.429256347670645,19.01867863971418,17.63214549431192,16.270850334153764,14.935728592104732,13.627500832122516,12.346692680377082,11.093663602631215,9.868617398586618,8.67163925118578,7.502696955081183,6.36166948067223,5.2483546901817935,4.162484475475921,3.103734215302298,2.0717364228601163,1.066083297365255,0.08633848994856752,-0.8679581119925608,-1.7972863039649747,-2.7021418627329146,-3.5830284215821866,-4.440450300154653,-5.2749224829729515,-6.086961206174632,-6.877077716522193,6
6,107805.822078311,183273.987327432,82.2329872111852,89.15565563588305,97.92441530162739,107.53426246778213,117.24685745726602,126.58369439916034,135.2700913571019,143.17389656077617,150.25514586088693,156.52955421626905,162.04388511872426,166.86009649578278,171.04561298408177,174.66758674520156,177.78973475555884,180.47076925544638,182.7637849281281,184.71621208694896,186.37008499695025,187.7624545738333,188.92586958646388,189.88886560457345,190.6764298158605,191.3104353850983,191.81003137229172,192.19199305651443,192.47101677214073,192.65999584127323,192.77025080886796,192.81173391393978,192.79319867853104,192.72235991475284,192.60601690725633,192.45017336410334,192.26013295439648,192.04058623447764,191.79568429603853,191.529105433009,191.24410868371427,190.94358524766798,190.63010060462227,190.3059315000193,189.97309832224371,189.63339601981716,189.28842130996503,188.93958864746045,188.58815331903014,188.23523078675188,7
7,107758.685246777,183312.601172566,41.951860302980606,37.06005917210345,32.60495171477076,29.094421744315284,26.57030676644697,24.886349221692985,23.848650384633995,23.27603115104867,23.02017210531213,22.967817690660215,23.036270462122975,23.1670549053561,23.32007179381476,23.46867465201003,23.59587520155066,23.691499994789638,23.75008813211289,23.76939032997705,23.749318628569725,23.691175191549565,23.59712799203253,23.46984512511941,23.312233381513384,23.12727610334219,22.917921260423107,22.687021413161407,22.43725358394296,22.17112509384024,21.89095409650931,21.59887595299957,21.296827545995875,20.98658328439496,20.66973660548933,20.34773181679434,20.021864540369975,19.69329752195141,19.363069245767683,19.03211146476137,18.70124953756354,18.37121935320011,18.04267369158586,17.716187906166134,17.392265754349314,17.071352979743942,16.753849683953057,16.4400942927088,16.130380142395275,15.824967011497465,8
8,107776.692175805,183310.755670886,47.122829887187606,49.29776421720073,52.75019901172327,57.053576422424285,61.759358904835246,66.5094839046621,71.05813556223869,75.25644948880785,79.0277504690906,82.34455404051602,85.2106849781193,87.64845243235743,89.69006919252969,91.37206229967181,92.73182223129342,93.80556542468476,94.62720463209953,95.22781509336556,95.63547259277352,95.8752826821786,95.96954193431502,95.93795724497063,95.79788204684903,95.56456569746938,95.25138772498423,94.87008250798254,94.43091436817252,93.94287341403023,93.4138277593968,92.85066764572177,92.25941552897176,91.64535058057498,91.01308464907135,90.36665678963053,89.70959769584182,89.04499453132354,88.37554356739071,87.7036017349657,87.03122198840096,86.36019419896148,85.69207524337759,85.02821539062298,84.36978160775838,83.7177832018968,83.07309446891742,82.43645777826131,81.80850530096777,81.1897760857781,9
9,107726.370663997,183318.719064341,133.77405761842104,130.85968947582467,127.19582251495413,122.97750009996052,118.32422920729664,113.32639140827614,108.0625688080037,102.60396669549002,97.01449646175081,91.35008805662586,85.65839564470366,79.97901729153878,74.34414700790151,68.7794180585688,63.30482248923477,57.935603084311914,52.68306381250725,47.555285364606014,42.55774252938758,37.69381502916732,32.96521544871519,28.372340095184136,23.91455255834257,19.590417856598766,15.397889766869763,11.334464586027329,7.397293889595052,3.5832883163612124,-0.11080711410498378,-3.688349825440886,-7.152755524922057,-10.507453597073697,-13.755863862585286,-16.901368701617276,-19.947297869557843,-22.89691416085854,-25.753404179703598,-28.519869790470814,-31.19932550319535,-33.794693560051506,-36.30880308202485,-38.74438987302479,-41.10409726249647,-43.3904754497957,-45.605981563642175,-47.75298668351875,-49.83377529314106,-51.850546196980005,10
