x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP,geometry,p_ID
107769.96654966756,183297.11726810876,27.846025600000296,34535.33,83.67443823898876,43.6043390158781,96.48738519859678,76.24373833482487,71.22123116990295,94.99311705255474,1.459125253095016,0.2742871602312176,2.805146730369497,0.1401303857405647,3.839248663296216,-4.624911756345269,POINT (553915.6453032356 5645480.6009082),33
107770.28000201994,183296.65745428484,27.846025600000296,34535.130000000005,81.46490894296963,45.260362570899446,94.3659737852765,74.97537593514315,71.22123116990295,94.99311705255474,1.469125253095016,0.2742871602312176,2.8151467303694964,0.1601303857405647,3.839248663296216,-4.5649117563452695,POINT (553915.9670962818 5645480.147121985),34
107770.28000201994,183296.65745428484,27.846025600000296,34535.130000000005,81.46490894296963,45.260362570899446,94.3659737852765,74.97537593514315,71.22123116990295,94.99311705255474,1.469125253095016,0.2742871602312176,2.8151467303694964,0.1601303857405647,3.839248663296216,-4.5649117563452695,POINT (553915.9670962818 5645480.147121985),35
107770.64370392592,183296.123767131,27.85,34534.899999999994,80.36014429496007,44.98435864506256,92.64232701195375,75.11630509066335,69.90179314688395,94.45776290727454,1.469125253095016,0.2842871602312176,2.8551467303694964,0.1901303857405647,3.659248663296216,-4.754911756345269,POINT (553916.3404789468 5645479.620428809),36
107770.91272622172,183295.72907154262,27.85,34534.7,81.62273246411385,45.3983645338179,92.2445623719562,77.23024242346621,68.81182260612914,94.45776290727454,1.459125253095016,0.2842871602312176,2.8651467303694966,0.1901303857405647,3.659248663296216,-4.754911756345269,POINT (553916.6166607587 5645479.23090648),37
107771.22782923924,183295.26780440193,27.85,34534.5,81.46490894296963,46.502380237165454,91.71420951862613,77.93488820106715,68.3528876416008,91.91483071719355,1.459125253095016,0.2642871602312175,2.8751467303694964,0.1201303857405647,3.689248663296216,-4.874911756345269,POINT (553916.9401304979 5645478.775698196),38
107771.53844204318,183294.81572409533,27.85,34534.3,80.51782868363051,45.812666020864235,90.52083002383519,76.94811477297844,68.58235512386497,91.91483071719355,1.4691196613523605,0.2642923248339627,2.895181630144001,0.1101206367771402,3.599248663296216,-4.874911756345269,POINT (553917.2589424817 5645478.329589082),39
107771.83669967536,183294.38499163464,27.86530000000027,34534.100000000006,80.67565220477476,44.57064835459823,90.2556535971702,75.53882321777654,68.58235512386497,90.97796096295318,1.4591196613523605,0.2842923248339626,2.8751816301440014,0.1401206367771402,3.599248663296216,-4.914911756345269,POINT (553917.565010944 5645477.904588591),40
107772.10338826649,183294.00165710412,27.86530000000027,34533.92999999999,79.72871107790942,43.6046346141691,91.18377109049779,74.2704608180948,68.81182260612914,90.17492974503286,1.4491196613523605,0.3042923248339627,2.8551816301440014,0.1701206367771402,3.839248663296216,-4.774911756345269,POINT (553917.8386502244 5645477.526378415),41
107772.41587165532,183293.55545141548,27.8875,34533.73,77.5183356249708,41.949624087128626,91.84637975448264,73.14193781704343,69.04129008839331,90.04925727848187,1.4490996095673505,0.314302139330079,2.8751816301440014,0.1400906915258378,3.949248663296216,-4.8042173536612856,POINT (553918.1592232507 5645477.086175514),42
107772.76381213227,183293.06152975,27.91369999999961,34533.520000000004,75.78024307295092,40.43607608729343,91.97804306122005,71.86925215269734,69.84643038610534,90.58767159332156,1.4590171013183972,0.2943332068480283,2.8756251068782337,0.1299379684681873,3.929530604950227,-4.9440002351703445,POINT (553918.5161174125 5645476.598936285),43
107773.08885108236,183292.6011231076,27.93909999999932,34533.32000000001,74.67547842494136,39.4700623468643,91.97804306122005,71.02367721957621,70.47746596233182,91.39070281124187,1.4690171013183972,0.2743332068480283,2.8556251068782337,0.1199379684681873,3.869530604950227,-5.593888969579692,POINT (553918.8495021368 5645476.144771729),44
107773.3750119536,183292.19553860836,27.959737099999597,34533.119999999995,74.35983138265294,38.78005253227207,91.58027842122247,70.17810228645507,70.47746596233182,91.39070281124187,1.4690171013183972,0.2543332068480283,2.805625106878234,0.1099379684681873,3.869530604950227,-5.593888969579692,POINT (553919.1430151119 5645475.744682825),45
107773.3750119536,183292.19553860836,27.959737099999597,34533.119999999995,74.35983138265294,38.78005253227207,91.58027842122247,70.17810228645507,70.47746596233182,91.39070281124187,1.4690171013183972,0.2543332068480283,2.805625106878234,0.1099379684681873,3.869530604950227,-5.593888969579692,POINT (553919.1430151119 5645475.744682825),46
107773.99266334182,183291.32146101445,28.01124510000066,34532.71000000001,74.67547842494136,39.19405842102742,87.73522023457944,69.7553148198945,70.93640092686016,86.57251550371998,1.4690171013183972,0.2643332068480283,2.8756251068782337,0.1299379684681873,4.109530604950227,-4.203888969579692,POINT (553919.7765105853 5645474.88246627),47
107774.27526087314,183290.92249807436,28.03375910000022,34532.520000000004,74.20200786150872,40.574078050211874,87.73522023457944,69.7553148198945,71.28060215025641,85.63564574947961,1.4790171013183973,0.2743332068480283,2.8756251068782337,0.1299379684681873,4.119530604950227,-3.933888969579692,POINT (553920.0663396285 5645474.488929693),48
107774.48476256683,183290.62715427764,28.047713099999974,34532.380000000005,73.25506673464338,40.71208001313032,86.14416167458923,67.50044833157145,71.28060215025641,86.57251550371998,1.4790171013183973,0.2743332068480283,2.9156251068782337,0.1399379684681873,4.119530604950227,-4.333888969579692,POINT (553920.2811945045 5645474.197608473),49
107774.68266932221,183290.34860590193,28.047713099999974,34532.25,75.93806659409518,39.60806430978275,86.93969095458432,67.50044833157145,71.28060215025641,86.57251550371998,1.4790171013183973,0.2843332068480283,2.9156251068782337,0.1399379684681873,4.119530604950227,-4.333888969579692,POINT (553920.4841498589 5645473.92285982),50
