1465
72	24	28	6	46	0.01116586450004006	0.0005049433063445904
73	36	38	28	46	0.03812929360486931	0.001298003675608996
74	20	67	41	46	0.00914301103957231	0.00043302348126426655
75	18	69	41	46	0.0075681698166857195	0.00037445282217963546
76	16	71	41	46	0.006699268943835924	0.00034094212962492885
77	30	59	43	46	0.01594741634829446	0.0006641189194243922
78	32	57	43	46	0.022903517999064982	0.0008772124647228195
79	28	61	43	46	0.011527577877345863	0.0005174718323671339
80	14	72	40	46	0.00714871674674792	0.0003583936911023698
81	12	74	40	46	0.006196905187476152	0.00032111161357582097
82	10	76	40	46	0.005356283675920941	0.00028706783232166353
83	24	64	42	46	0.010056278125035067	0.0004659060579892564
84	26	62	42	46	0.0126724788527578	0.0005565459422647055
85	22	66	42	46	0.00825388387205081	0.0004002713853588432
86	38	52	44	46	0.07267177441925553	0.0021311416640064544
87	34	56	44	46	0.020699532855565084	0.0008115662927048226
88	36	54	44	46	0.03587805206387669	0.0012386754877978972
89	44	47	45	46	5.389251439539347	0.05838852503483301
90	40	51	45	46	0.06749294297305218	0.0020133963759245295
91	2	16	8	10	0.23420714761664851	0.005239924222883743
92	4	15	9	10	0.26378866675064333	0.005741644645764496
93	6	13	9	10	0.821872812449518	0.013754949340039633
94	8	11	9	10	8.500927643784786	0.08288866945066041
95	33	38	8	63	0.007646035875977635	0.00037741106050801035
96	57	58	52	63	0.07338411059361785	0.0021471827784087846
97	31	89	57	63	0.006898412629191924	0.00034870703307325124
98	29	91	57	63	0.005552143712419428	0.0002951039708704584
99	27	93	57	63	0.0050490086078243835	0.0002743215838479167
100	43	79	59	63	0.010862692130660169	0.0004943700212140647
101	41	81	59	63	0.008858616860021987	0.00042263108619623377
102	39	83	59	63	0.007279700811649875	0.00036343136519609797
103	55	69	61	63	0.05586053512155134	0.0017408956489319701
104	53	71	61	63	0.027452696720192182	0.001008308368777366
105	51	73	61	63	0.015775754990401864	0.0006586163682118238
106	59	60	56	63	0.26668875586967145	0.005790110412848261
107	37	84	58	63	0.0081724717539259	0.00039723277009388755
108	35	86	58	63	0.006977080582664709	0.00035176007343052295
109	33	88	58	63	0.006073765056495662	0.000316194852701674
110	49	74	60	63	0.019425255535259676	0.0007728778421877997
111	47	76	60	63	0.013927255447272273	0.0005984438735014347
112	61	64	62	63	4.8841747984726345	0.05413431103907886
113	57	68	62	63	0.05373823975214172	0.0016898215487684473
114	16	18	8	26	0.06693016775927085	0.0020004776623138505
115	6	42	22	26	0.015085851198843554	0.0006363599688522127
116	2	46	22	26	0.00862326327674176	0.00041397231019098203
117	4	44	22	26	0.011373195121982638	0.0005121358231282359
118	16	34	24	26	0.05305614640606814	0.0016733082095835665
119	18	32	24	26	0.10860182458571511	0.002902282964165788
120	14	36	24	26	0.031218455743879475	0.0011130399292214376
121	12	37	23	26	0.03082188410845619	0.0011021542589387538
122	8	41	23	26	0.01514158443481533	0.0006381665417988499
123	10	39	23	26	0.021504119586402026	0.0008357100177091645
124	24	27	25	26	4.665829145728643	0.05226405787844781
125	20	31	25	26	0.12655524681942235	0.0032645161085150475
126	9	12	10	11	5.987646881590841	0.0633113210107776
127	5	16	10	11	0.16752967778405878	0.004050077009807675
128	1	19	9	11	0.09093959533999328	0.002532096242655771
129	3	17	9	11	0.21257161698935345	0.004863668364808575
130	2	20	10	12	0.07876628593384331	0.002267250793031665
131	4	18	10	12	0.18705232144401066	0.00440823854815453
132	10	13	11	12	6.404148334380893	0.0666704376603102
133	6	17	11	12	0.1822862381173634	0.004321632515880985
134	37	38	32	43	0.06460828670590402	0.0019469092404618374
135	11	69	37	43	0.00745512082437198	0.00037014537034652585
136	9	71	37	43	0.006419208654208483	0.0003299310728480323
137	7	73	37	43	0.005558049400792712	0.00029534525289305326
138	23	59	39	43	0.013680047632181079	0.000590260913180172
139	19	63	39	43	0.00933093182043163	0.0004398494744456165
140	21	61	39	43	0.010960257530901081	0.0004977800213119971
141	35	49	41	43	0.0677507704308841	0.0020193065735203027
142	31	53	41	43	0.021674621099319287	0.000840799324589688
143	33	51	41	43	0.035283121960615754	0.0012228547900374758
144	17	64	38	43	0.010565346394003847	0.0004839334517625253
145	13	68	38	43	0.007174492866704388	0.00035938672131965294
146	15	66	38	43	0.008291649997579267	0.0004016786076853432
147	27	56	40	43	0.016553977126897153	0.0006834536715797109
148	29	54	40	43	0.02268084097988509	0.0008706485741125291
149	25	58	40	43	0.02588098389765156	0.0009636287349486163
150	37	48	42	43	0.06972142880229835	0.0020643101549860207
151	41	44	42	43	4.83524561149874	0.05371691560483563
152	16	19	17	18	5.155383041854938	0.05643068516752269
153	12	23	17	18	0.12113768870158101	0.0031565423095852724
154	14	21	17	18	0.5155139193409076	0.009610251661107953
155	10	24	16	18	0.14850766578971242	0.003691678889516751
156	6	28	16	18	0.03490797008662866	0.0012128468573603646
157	28	33	7	54	0.009482389784327826	0.0004453278807735163
158	22	80	48	54	0.00715412441743797	0.00035860209124091935
159	20	82	48	54	0.006095366026729904	0.000317058994845517
160	18	84	48	54	0.005463061643038178	0.00029145720102011994
161	34	70	50	54	0.013773460532020769	0.0005933570111684529
162	32	72	50	54	0.010743876536695476	0.0004902077256084998
163	30	74	50	54	0.00873501649236203	0.00041809049069583274
164	46	60	52	54	0.07969951656325687	0.0022878736677903575
165	42	64	52	54	0.02336264472362139	0.0008906998923426004
166	44	62	52	54	0.03730954411169393	0.0012764966877320317
167	28	75	49	54	0.009201944217717088	0.00043516761869786337
168	26	77	49	54	0.007791452303019056	0.0003829170656757875
169	24	79	49	54	0.00658023640985247	0.00033627542601539205
170	38	67	51	54	0.018114607230771806	0.0007324672484069635
171	52	53	51	54	4.06152306347969	0.04697781433263076
172	40	65	51	54	0.026520581093457236	0.0009818844465146993
173	36	69	51	54	0.013296747933781534	0.0005775050644083549
174	48	59	53	54	0.09643938219059271	0.002649017262305234
175	52	55	53	54	9.293929712460065	0.08877113718756832
176	20	23	9	34	0.03040364761373341	0.0010906387474230407
177	2	60	28	34	0.006686248279804119	0.0003404325905179312
178	12	52	30	34	0.0110427192645879	0.0005006566635622256
179	14	50	30	34	0.01401875938991752	0.0006014642565589787
180	10	54	30	34	0.008855257049928218	0.00042250785440266827
181	24	42	32	34	0.04095737279094578	0.0013713995571847256
182	26	40	32	34	0.08941790085794966	0.002499460512622375
183	22	44	32	34	0.024303922607068457	0.0009181614918027692
184	4	59	29	34	0.00660614966751187	0.00033729301326737766
185	6	57	29	34	0.00798052423316125	0.00039004065140353016
186	8	55	29	34	0.010132067379505155	0.0004686030817156797
187	20	45	31	34	0.026416047969306997	0.0009789078296423286
188	16	49	31	34	0.012357968558027748	0.000545896545277355
189	18	47	31	34	0.016513371323038043	0.0006821644974277741
190	32	33	31	34	5.735624828021474	0.06125257514948735
191	30	37	33	34	0.4400032148310874	0.008508551354982635
192	32	35	33	34	5.940150614347998	0.06292488502001174
193	28	39	33	34	0.08909484767885052	0.002492515533538859
194	49	53	31	71	0.009394130619138933	0.0004421379278717442
195	39	97	65	71	0.007220838184088992	0.00036117011216029083
196	37	99	65	71	0.006380061732650138	0.0003283831842913278
197	35	101	65	71	0.00556531114608149	0.00029564185655161753
198	67	68	64	71	0.321709447855859	0.006688207513927773
199	43	94	66	71	0.007315161183848608	0.00036479156111365196
200	41	96	66	71	0.006320401199577803	0.00032601994485564683
201	51	87	67	71	0.012394599592123367	0.0005471400780360828
202	49	89	67	71	0.009851462576090899	0.0004585938662864119
203	47	91	67	71	0.007883781403867062	0.00038640064608915604
204	57	82	68	71	0.020129168242987622	0.0007943195648391806
205	55	84	68	71	0.014316861839301481	0.0006112726852592335
206	53	86	68	71	0.010770816829965975	0.0004911524152184167
207	63	77	69	71	0.05629781774915083	0.0017513628691106274
208	61	79	69	71	0.029586920165061373	0.001068045031941811
209	59	81	69	71	0.017978845543151673	0.0007282434098787608
210	69	72	70	71	4.890452876376989	0.05418779666421371
211	65	76	70	71	0.05486630879671541	0.001717026016336784
212	12	15	13	14	5.718369376087497	0.061110860531900686
213	8	19	13	14	0.15567535856614004	0.0038279063464503947
214	6	20	12	14	0.18788528206744406	0.004423321859003019
215	2	24	12	14	0.049361577514619615	0.0015829883708547343
216	4	22	12	14	0.09345514361015819	0.0025857719428640314
217	29	33	11	51	0.011614811332003337	0.0005204796135029833
218	25	72	46	51	0.008068283456671965	0.00039333382526814223
219	23	74	46	51	0.006796118875313742	0.000344725020505633
220	21	76	46	51	0.005835512948365601	0.0003066157574019287
221	35	64	48	51	0.013870309594371584	0.0005965618759104687
222	37	62	48	51	0.02040718784896074	0.00080274026418228
223	33	66	48	51	0.010199209444115856	0.0004709884930069267
224	49	52	50	51	4.772710951526032	0.05318203213894747
225	47	54	50	51	0.2755933906010535	0.0059381693264512845
226	19	77	45	51	0.004449892114890269	0.0002489362457687243
227	17	79	45	51	0.0040890086655798324	0.00023326538120822278
228	15	81	45	51	0.0027612871344926027	0.00017249278310471278
229	31	67	47	51	0.012058830516482735	0.0005357093571679049
230	29	69	47	51	0.009364014932878839	0.00044104787248270215
231	27	71	47	51	0.007773127301820297	0.0003822245302655683
232	41	59	49	51	0.03009046447405014	0.0010819917327686138
233	43	57	49	51	0.06218752803947959	0.0018905832072046741
234	39	61	49	51	0.017569944555171937	0.0007154767390565343
235	5	23	13	15	0.06718373468596754	0.0020063014816812026
236	7	21	13	15	0.14875151968577574	0.003696338137392387
237	3	25	13	15	0.038517274692919906	0.001308145406615853
238	1	26	12	15	0.04527150098055761	0.0014811523754420977
239	13	16	14	15	6.420488641234461	0.06680117438557152
240	9	20	14	15	0.14795483596080103	0.0036811095669834998
241	11	18	14	15	0.6033785677114607	0.010846245634997321
242	21	23	13	31	0.05195487567354956	0.0016465425617436483
243	5	52	26	31	0.009842530504561945	0.0004582741838799363
244	1	56	26	31	0.006668375535231524	0.0003397328005716038
245	3	54	26	31	0.007958999556559102	0.00038923165960439023
246	17	42	28	31	0.02994214882291028	0.001077889470401164
247	13	46	28	31	0.0153217025387443	0.0006439945309567335
248	15	44	28	31	0.02040877336735928	0.0008027882102222214
249	27	34	30	31	0.4477223144801537	0.0086230721646137
250	29	32	30	31	5.29155585106383	0.05757310083403553
251	25	36	30	31	0.09882772281996786	0.0026993079199851434
252	9	49	27	31	0.011978142569799623	0.0005329515559946003
253	11	47	27	31	0.015301582165104534	0.0006433442955173132
254	7	51	27	31	0.0093316919623953	0.00043987702073796774
255	23	37	29	31	0.1070116339642299	0.0028695576109741897
256	19	41	29	31	0.02757770445113248	0.0010118362213413477
257	21	39	29	31	0.04897909650799429	0.0015735503229098405
258	2	27	13	16	0.040164747081117044	0.0013509505621918515
259	12	19	15	16	0.6585208727022849	0.011600504165285134
260	14	17	15	16	7.3032963095664645	0.07375596195923569
261	10	21	15	16	0.192718730220556	0.004510543880141836
262	4	26	14	16	0.04255948585856009	0.001412455966882494
263	6	24	14	16	0.07852331138538134	0.0022618722021377864
264	8	22	14	16	0.17280511473912546	0.00414776913368591
265	42	89	63	68	0.008912356512851074	0.00042460069462088205
266	40	91	63	68	0.00755925197604861	0.0003741135731521648
267	38	93	63	68	0.006433662487699129	0.00033050203231267325
268	54	79	65	68	0.02303371975350682	0.0008810436048166565
269	52	81	65	68	0.016035374968277154	0.0006669330937079842
270	50	83	65	68	0.01562670920322625	0.0006538275149911337
271	36	94	62	68	0.006812144479997334	0.00034534976355552523
272	34	96	62	68	0.005901513077766142	0.00030927824774723247
273	32	98	62	68	0.005356703229773516	0.0002870851184691309
274	48	84	64	68	0.012416435545152862	0.0005478809501454795
275	46	86	64	68	0.009848151192834177	0.00045847535837850945
276	44	88	64	68	0.008265202420859435	0.0004006932873631223
277	60	74	66	68	0.05927509967379486	0.0018221396408288353
278	58	76	66	68	0.03146982154287588	0.0011199232154896336
279	56	78	66	68	0.019759779125773362	0.0007830897018162628
280	66	69	67	68	5.3421934865900385	0.05799618252917857
281	62	73	67	68	0.06414173876710258	0.0019360921428872061
282	9	23	15	17	0.1726228425042599	0.004144405374033602
283	5	27	15	17	0.039879935504923504	0.0013435799683168704
284	7	25	15	17	0.07812687483270722	0.002253088237533307
285	3	28	14	17	0.042313566312488254	0.0014061774683423226
286	13	20	16	17	0.5979198082202374	0.010770730724263088
287	15	18	16	17	5.770581527936146	0.06153936392188422
288	11	22	16	17	0.14393395892520638	0.003603958543078368
289	22	69	43	48	0.009127225282283734	0.0004324486136497596
290	20	71	43	48	0.0075955520447226095	0.0003754939092571775
291	18	73	43	48	0.007005461690679324	0.00035285956439674865
292	16	74	42	48	0.006922833702218302	0.0003496556529483379
293	14	76	42	48	0.006235781225555258	0.0003226591551472149
294	12	78	42	48	0.0054388264643021175	0.00029046270857412034
295	28	64	44	48	0.012467017808593769	0.0005495959999346619
296	24	68	44	48	0.007802025029872336	0.0003833164570561991
297	38	56	46	48	0.03405677294694478	0.0011900465848054276
298	40	54	46	48	0.07010602415666393	0.0020730585772300654
299	36	58	46	48	0.019609050551338967	0.0007784934634203349
300	34	59	45	48	0.0200583066449913	0.0007921690084796664
301	32	61	45	48	0.012047792345912888	0.0005353323404644337
302	42	53	47	48	0.08662362828435563	0.0024391947386848824
303	22	23	17	28	0.10913333027067904	0.0029131963296336045
304	4	48	24	28	0.00924704540187882	0.000436806368734728
305	8	44	24	28	0.015722385539716086	0.0006569028108638623
306	20	34	26	28	0.09543474713494922	0.0026277771320811568
307	16	38	26	28	0.02407177220726009	0.0009114117546983286
308	18	36	26	28	0.0402293518351165	0.0013526207743853383
309	12	41	25	28	0.01899690457796627	0.0007597421403976755
310	14	39	25	28	0.027694333764233553	0.0010151242929196717
311	24	31	27	28	0.29383737800052756	0.006238118739808461
312	22	33	27	28	0.0796554580928319	0.0022869013079703975
313	1	37	17	21	-25.672364672364676	0.1938661183933883
314	13	27	19	21	0.11325856642581673	0.002997487371898051
315	9	31	19	21	0.029570736441022646	0.0010675958842082517
316	11	29	19	21	0.05245958922724507	0.0016588254067319162
317	5	34	18	21	0.022182798137887084	0.0008559134042333688
318	7	32	18	21	0.035209903461075845	0.0012209034792031207
319	3	36	18	21	-24.151874521805663	0.1849771544559402
320	15	26	20	21	0.08605679879142258	0.002426915106898512
321	19	22	20	21	3.5528159525734306	0.042385285182371175
322	9	27	17	19	0.06581223494963788	0.0019747402640597337
323	11	25	17	19	0.14340562801550633	0.003593784336338049
324	7	29	17	19	0.03546547135241916	0.0012277104318446932
325	5	30	16	19	0.036039626644646564	0.0012429616581672875
326	1	34	16	19	0.015624265264997769	0.0006537489032864984
327	3	32	16	19	0.023908190236031024	0.0009066465944258589
328	17	20	18	19	5.8035969752707945	0.061809857761294336
329	13	24	18	19	0.17970409216567992	0.004274493223149924
330	15	22	18	19	0.6155517616017384	0.01101408030057922
331	6	31	17	20	0.03702088123596807	0.0012688973856179475
332	2	35	17	20	-20.68673519334312	0.16421462402561043
333	4	33	17	20	0.02449037185326942	0.0009235716833043469
334	18	21	19	20	6.48337374437132	0.06730359466013404
335	14	25	19	20	0.15139920102300775	0.003746813713374697
336	12	26	18	20	0.1483647048383439	0.003688946552273146
337	8	30	18	20	0.03932751519584057	0.0013292491448225463
338	10	28	18	20	0.07398676217245444	0.002160725800429303
339	50	53	39	64	0.02101070962723987	0.0008209292540426497
340	38	85	59	64	0.007989094252290524	0.00039036260984477315
341	36	87	59	64	0.007078462041767646	0.0003556828982164924
342	34	89	59	64	0.00615116766153524	0.0003192880585524003
343	50	75	61	64	0.01801654287643484	0.0007294169924714339
344	48	77	61	64	0.012339508187802621	0.0005452695385707887
345	46	79	61	64	0.009304630540392399	0.00043889603943716586
346	60	67	63	64	0.2561371999726693	0.0056131781346168115
347	62	65	63	64	5.4858528698464015	0.05919146242130942
348	58	69	63	64	0.06234994736323909	0.0018943780400552776
349	32	90	58	64	0.006436144016174603	0.0003306000285118973
350	30	92	58	64	0.005483031924030134	0.0002922759165396719
351	28	94	58	64	0.004834403199169651	0.0002653130323455488
352	44	80	60	64	0.011448300926767218	0.0005147338211929964
353	42	82	60	64	0.008925470432744357	0.0004250809146874561
354	40	84	60	64	0.007295298147755176	0.000364029839180681
355	56	70	62	64	0.06265022186614076	0.0019013877666576723
356	54	72	62	64	0.03021559251769124	0.0010854490137908028
357	52	74	62	64	0.01670037692724752	0.0006880955953168705
358	4	37	19	22	0.014943895692450653	0.0006317515407950642
359	6	35	19	22	0.022191553887410866	0.0008561731093382979
360	8	33	19	22	0.034560864641142185	0.0012035649482144103
361	20	23	21	22	7.387508626639061	0.07440889802540977
362	16	27	21	22	0.1327378901522179	0.0033864415956156345
363	18	25	21	22	0.5929083874845058	0.010701263705033904
364	2	38	18	22	-23.53596087456847	0.1813399081150084
365	12	30	20	22	0.04738153868222243	0.001533942874236755
366	14	28	20	22	0.11197309289493144	0.0029712986013691054
367	10	32	20	22	0.028995971439058764	0.0010516072536600218
368	1	41	19	23	0.010707523355949839	0.0004889320944086134
369	3	39	19	23	0.015114998662444553	0.0006373049656238977
370	15	29	21	23	0.11053477130115917	0.0029419133083513358
371	11	33	21	23	0.030531208154514395	0.0010941547946530486
372	5	38	20	23	0.015384177823730943	0.0006460123044943451
373	7	36	20	23	0.019878785855939298	0.0007867129046869107
374	19	26	22	23	0.4857754326408619	0.00918114617288617
375	21	24	22	23	5.081702499442674	0.05580964177516332
376	47	53	19	81	0.005756995547686097	0.00030343922231473365
377	49	107	75	81	0.006192998496331502	0.0003209559756714054
378	47	109	75	81	0.005337254060671981	0.00028628345856195644
379	55	102	76	81	0.008196478810735723	0.00039812953103853275
380	53	104	76	81	0.006750031064572891	0.0003429264282416367
381	51	106	76	81	0.005707676772420919	0.00030143883984798294
382	61	97	77	81	0.012081410024974416	0.0005364803281646176
383	59	99	77	81	0.00972324282344697	0.00045399836932709565
384	57	101	77	81	0.00797385820944315	0.0003897901669744642
385	67	92	78	81	0.019410726555027145	0.0007724334051056615
386	65	94	78	81	0.01358623053278965	0.000587146493908143
387	63	96	78	81	0.010284624710297357	0.0004740178711212644
388	73	87	79	81	0.049773586783439495	0.0015931361562207243
389	71	89	79	81	0.02715268395571803	0.000999826482845698
390	69	91	79	81	0.016928474780173827	0.0006953092383098186
391	79	82	80	81	3.659730722154223	0.043362473642448295
392	75	86	80	81	0.035407002264844625	0.0012261541335973462
393	30	33	19	44	0.023718634228394445	0.0009011153661540706
394	16	67	39	44	0.008152023664713038	0.00039646847056822704
395	18	65	39	44	0.009696735801608446	0.00045304659368160846
396	14	69	39	44	0.006902223851533749	0.00034885512847071954
397	26	59	41	44	0.011686165281153247	0.0005229359917717775
398	28	57	41	44	0.015728220783165534	0.0006570902311074188
399	30	55	41	44	0.024060579038541658	0.0009110859356763875
400	42	45	43	44	6.304136253041362	0.06586856322796393
401	38	49	43	44	0.07398566962190121	0.002160701271341856
402	12	70	38	44	0.0076190157636456595	0.0003763853221888893
403	10	72	38	44	0.006495089097906017	0.00033292522572490256
404	8	74	38	44	0.005647744892375046	0.0002990025979124824
405	24	60	40	44	0.013041085237354597	0.0005689496064222207
406	20	64	40	44	0.008654254613933932	0.00041511559176851903
407	22	62	40	44	0.010519944191677226	0.00048233393646140695
408	34	52	42	44	0.036007292616226066	0.0012421042733253057
409	36	50	42	44	0.07264726039750387	0.0021305889868235856
410	32	54	42	44	0.020454016997551994	0.0008041560139182882
411	31	33	23	41	0.03706854538505631	0.0012701531277020447
412	9	67	35	41	0.008331697528844686	0.0004031692205258071
413	7	69	35	41	0.0070175075829145015	0.0003533259136550874
414	5	71	35	41	0.0059507228473038055	0.0003112589232881578
415	19	59	37	41	0.011197330284869689	0.0005060368621456864
416	21	57	37	41	0.014165984485245389	0.0006063143507534029
417	17	61	37	41	0.009149516456809224	0.0004332603212980264
418	31	49	39	41	0.04065834865576068	0.0013636958606107685
419	33	47	39	41	0.08008975619595088	0.0022964807463232836
420	29	51	39	41	0.024115055599944292	0.0009126713501949966
421	13	64	36	41	0.00900035886379886	0.0004278201455510585
422	15	62	36	41	0.010439079673209067	0.00047948112624454306
423	11	66	36	41	0.007583310340599037	0.00037502858051652424
424	27	52	38	41	0.028262063314230146	0.0010310846018227707
425	23	56	38	41	0.013954931673883623	0.0005993578994462062
426	25	54	38	41	0.018932842529271875	0.000757771773059854
427	39	42	40	41	4.998191681735985	0.055103216551048495
428	35	46	40	41	0.07185461526714226	0.0021126951825248715
429	37	44	40	41	0.35964271069193604	0.007286579025675704
430	2	5	3	4	8.87109174782163	0.08564964785171722
431	8	37	21	24	0.020840950639853747	0.0008158254015195431
432	10	35	21	24	0.03214109717861593	0.001138243205331827
433	6	39	21	24	0.01410050736262733	0.0006041587585140781
434	2	42	20	24	0.010192439827301536	0.0004707481482337947
435	4	40	20	24	0.014020975640971529	0.0006015373544306541
436	16	30	22	24	0.0867392024743179	0.00244169622121038
437	12	34	22	24	0.024805471993008758	0.0009326933493142381
438	14	32	22	24	0.04235204488000831	0.0014071604088353312
439	20	27	23	24	0.4643059972739663	0.008867579392212513
440	22	25	23	24	4.56125786163522	0.05136121002549074
441	18	29	23	24	0.09019241740573622	0.00251608745458712
442	5	41	21	25	0.015103888283729019	0.0006369448031643514
443	1	45	21	25	0.010791295121715965	0.0004918701424754973
444	3	43	21	25	0.01152489513993176	0.0005173792492123164
445	9	38	22	25	0.020572551930164787	0.0008077362456385062
446	11	36	22	25	0.03022675440053625	0.0010857572550001717
447	7	40	22	25	0.013968508609366312	0.0005998061335650787
448	23	26	24	25	5.947921225382932	0.06298815649556158
449	19	30	24	25	0.1252357910276388	0.003238319056617704
450	17	31	23	25	0.09538553548845294	0.0026267353682684173
451	13	35	23	25	0.02921962016278738	0.0010578372754457479
452	15	33	23	25	0.046708093522007776	0.0015171543309134116
453	51	53	43	61	0.03269635045859646	0.001153329992788589
454	29	87	55	61	0.007808049671613815	0.0003835439856920191
455	27	89	55	61	0.007223159078133783	0.0003612593516013324
456	25	91	55	61	0.005136763024333488	0.0002779796277370113
457	41	77	57	61	0.012456803871823657	0.0005492498145164269
458	39	79	57	61	0.009870651309845173	0.00045928041219546174
459	37	81	57	61	0.008305681954871776	0.00040220108151931363
460	53	67	59	61	0.06768595893944084	0.0020178213850830383
461	51	69	59	61	0.033175949439910576	0.0011663135377723121
462	49	71	59	61	0.01973131319009532	0.0007822222991834208
463	35	82	56	61	0.00822645403762425	0.0003992483752784411
464	33	84	56	61	0.007341219588504343	0.00036579014266092925
465	31	86	56	61	0.006868356739438019	0.00034753846583039763
466	47	72	58	61	0.02144366654102119	0.0008339033141657644
467	43	76	58	61	0.011035181533131115	0.000500393919816859
468	57	64	60	61	0.34963325183374083	0.007130167808873815
469	59	62	60	61	6.616691073135775	0.06836502665834526
470	55	66	60	61	0.07725241187786569	0.0022336759424164353
471	6	64	32	38	0.0076445176562994314	0.00037735344805693496
472	2	68	32	38	0.005425737049121468	0.0002899251573647417
473	32	33	27	38	0.09513571657287162	0.0026214450205134334
474	12	59	33	38	0.01050229704149281	0.00048171179847570527
475	10	61	33	38	0.00868061121762605	0.0004160871515748148
476	20	53	35	38	0.017817376135680768	0.0007232101323203947
477	22	51	35	38	0.020362704538286227	0.0008013947384865884
478	34	41	37	38	0.30031255292614206	0.006343531593651043
479	36	39	37	38	4.2429446936475275	0.0485828254520879
480	16	56	34	38	0.012166708059878482	0.0005393898059474362
481	18	54	34	38	0.014953882286487249	0.0006320760744969288
482	14	58	34	38	0.009584302997800727	0.00044900280529754533
483	26	48	36	38	0.02432884044047472	0.0009188850858574298
484	30	44	36	38	0.08234821855909917	0.0023461045560381017
485	2	9	5	6	1.0147155003270112	0.016174522801878734
486	4	7	5	6	10.282780410742497	0.09594650287946058
487	33	80	54	59	0.008868310388122221	0.0004229865668274911
488	31	82	54	59	0.007420698555560486	0.0003688308030582031
