    0.76258E+00   -0.24980E+01    0.15313E+00   -0.81494E+00
    0.43571E+02   -0.28680E+01    0.48024E+00   -0.31854E+00
    0.29195E+02   -0.23045E+00    0.19366E+02    0.12870E+01
    0.14038E+02   -0.26185E+00    0.30918E+02    0.14902E+01
    0.52857E+02   -0.40983E+00    0.49478E+01    0.69441E+00
    0.33639E+02   -0.21022E+00    0.21853E+02    0.13395E+01
    0.69151E+01   -0.37620E+01    0.45822E+00   -0.33892E+00
    0.28896E+02   -0.45243E+01    0.38012E+00   -0.42007E+00
    0.42885E+02   -0.28831E+01    0.60231E+00   -0.22018E+00
    0.43365E+02   -0.26711E+01    0.37176E+00   -0.42974E+00
    0.61473E+00   -0.56064E+00    0.68400E+00   -0.16495E+00
    0.22003E+02   -0.27523E+01    0.41823E+00   -0.37859E+00
    0.35791E+02   -0.24862E+00    0.20510E+02    0.13120E+01
    0.13966E+02   -0.19257E+00    0.17615E+02    0.12459E+01
    0.49696E+02   -0.29594E+01    0.33776E+00   -0.47139E+00
    0.14433E+02   -0.29900E+01    0.49118E+00   -0.30876E+00
    0.33714E+02   -0.28071E+00    0.20059E+02    0.13023E+01
    0.23118E+01   -0.41064E+01    0.14598E+00   -0.83571E+00
    0.40273E+02   -0.30721E+01    0.50835E+00   -0.29384E+00
    0.23769E+02   -0.25364E+00    0.22460E+02    0.13514E+01
    0.55155E+02   -0.55848E+00    0.46488E+01    0.66734E+00
    0.27857E+02   -0.22129E+00    0.31187E+02    0.14940E+01
    0.55902E+01   -0.68525E-01    0.40412E+03    0.26065E+01
    0.48221E+02   -0.14880E+01    0.83974E+00   -0.75857E-01
    0.24190E+02   -0.24769E+01    0.55295E+00   -0.25731E+00
    0.50427E+02   -0.29310E+01    0.52942E+00   -0.27620E+00
    0.47395E+02   -0.10941E+01    0.50497E+00   -0.29674E+00
    0.17573E+02   -0.29922E+00    0.13021E+02    0.11147E+01
    0.41893E+02   -0.28627E+00    0.27862E+02    0.14450E+01
    0.20418E+02   -0.33132E+00    0.10805E+02    0.10336E+01
    0.82501E+01   -0.15410E+01    0.12922E+01    0.11131E+00
    0.48399E+02   -0.15028E+01    0.64099E+00   -0.19315E+00
    0.10472E+02   -0.21561E+00    0.10735E+02    0.10308E+01
    0.47180E+02   -0.27238E+01    0.29361E+00   -0.53223E+00
    0.25264E+02   -0.11590E+01    0.12856E+01    0.10910E+00
    0.33917E+02   -0.29509E+00    0.23480E+02    0.13707E+01
    0.71971E+01   -0.11365E+01    0.11653E+01    0.66428E-01
    0.56066E+02   -0.29834E+01    0.17628E+00   -0.75381E+00
    0.91972E+01   -0.10986E+01    0.89799E+00   -0.46731E-01
    0.52832E+02   -0.53553E+00    0.37740E+01    0.57680E+00
    0.55182E+02   -0.43174E+00    0.46666E+01    0.66900E+00
    0.24046E+02   -0.44420E+01    0.41045E+00   -0.38674E+00
    0.49876E+02   -0.27506E+01    0.38411E+00   -0.41554E+00
    0.15424E+02   -0.12103E+01    0.71178E+00   -0.14766E+00
    0.44050E+02   -0.20271E+00    0.11662E+02    0.10668E+01
    0.57549E+02   -0.55632E+00    0.22197E+01    0.34629E+00
    0.53464E+02   -0.24683E+00    0.31358E+01    0.49635E+00
    0.29612E+02   -0.49974E+00    0.62127E+01    0.79328E+00
    0.41853E+02   -0.10503E+01    0.56577E+00   -0.24736E+00
    0.20896E+02   -0.26071E+00    0.22928E+02    0.13604E+01
    0.16282E+02   -0.26459E+00    0.11305E+02    0.10533E+01
    0.23040E+02   -0.18325E+00    0.24096E+02    0.13819E+01
    0.51568E+02   -0.48229E+00    0.87618E+01    0.94259E+00
    0.20513E+02   -0.40614E+00    0.11849E+02    0.10737E+01
    0.14710E+02   -0.25672E+00    0.15533E+02    0.11912E+01
    0.55568E+02   -0.16598E+00    0.56933E+01    0.75536E+00
    0.40399E+02   -0.37274E+01    0.41058E+00   -0.38660E+00
    0.11946E+02   -0.20336E+00    0.18338E+02    0.12634E+01
    0.14492E+02   -0.12226E+01    0.12276E+01    0.89052E-01
    0.57549E+02   -0.42616E+00    0.70361E+01    0.84733E+00
    0.40503E+02   -0.33218E+01    0.62808E+00   -0.20199E+00
    0.11584E+02   -0.25969E+00    0.15834E+02    0.11996E+01
    0.32217E+02   -0.41798E+01    0.96999E-01   -0.10132E+01
    0.73428E+01   -0.11704E+01    0.12857E+01    0.10913E+00
    0.41726E+02   -0.11442E+01    0.87026E+00   -0.60353E-01
    0.10565E+02   -0.25648E+00    0.94904E+01    0.97729E+00
    0.84275E+01   -0.14466E+01    0.83150E+00   -0.80137E-01
    0.23267E+02   -0.11457E+01    0.14170E+01    0.15137E+00
    0.38063E+02   -0.30233E+01    0.21441E+00   -0.66875E+00
    0.39901E+02   -0.42465E+00    0.25184E+01    0.40113E+00
    0.48158E+02   -0.44082E+01    0.22807E+00   -0.64192E+00
    0.18688E+01   -0.23890E+00    0.67197E+01    0.82735E+00
    0.15281E+02   -0.13085E+01    0.14099E+01    0.14920E+00
    0.66128E+01   -0.39570E+01    0.50113E+00   -0.30005E+00
    0.11025E+02   -0.11582E+01    0.12400E+01    0.93407E-01
    0.46165E+02   -0.29107E+01    0.48832E+00   -0.31130E+00
    0.11132E+02   -0.13101E+01    0.14420E+01    0.15896E+00
    0.29113E+02   -0.29413E+00    0.14991E+02    0.11758E+01
    0.79489E+01   -0.22317E+00    0.13675E+02    0.11359E+01
    0.25202E+00   -0.63559E-01    0.18656E+02    0.12708E+01
    0.29631E+02   -0.38231E+00    0.85547E+01    0.93221E+00
    0.93222E+00   -0.10088E+01    0.87493E+00   -0.58024E-01
    0.42785E+02   -0.41073E+00    0.13676E+02    0.11360E+01
    0.87548E+01   -0.45950E+00    0.58427E+01    0.76661E+00
    0.24383E+02   -0.25943E+01    0.38553E+00   -0.41394E+00
    0.21319E+02   -0.14132E+01    0.85066E+00   -0.70244E-01
    0.13144E+02   -0.12459E+01    0.70241E+00   -0.15341E+00
    0.14919E+02   -0.12752E+01    0.12192E+01    0.86072E-01
    0.23677E+02   -0.45127E+01    0.19224E+00   -0.71615E+00
    0.15219E+02   -0.25192E+00    0.84747E+01    0.92813E+00
    0.62852E+00   -0.69181E+00    0.69069E+00   -0.16072E+00
    0.57289E+02   -0.12547E+01    0.28810E+00   -0.54046E+00
    0.14797E+02   -0.11520E+01    0.57258E+00   -0.24217E+00
    0.59469E+02   -0.33622E+00    0.67047E+00   -0.17362E+00
    0.39797E+02   -0.42736E+00    0.24703E+01    0.39275E+00
    0.44326E+02   -0.11461E+01    0.74983E+00   -0.12503E+00
    0.14096E+00   -0.27704E+01    0.32279E-01   -0.14911E+01
    0.47382E+02   -0.29001E+01    0.32759E+00   -0.48467E+00
    0.12277E+02   -0.25789E+00    0.10287E+02    0.10123E+01
    0.18852E+02   -0.44713E+01    0.37772E+00   -0.42283E+00
    0.28853E+02   -0.41353E+01    0.21788E+00   -0.66178E+00
    0.52281E+02   -0.14098E+01    0.68298E+00   -0.16559E+00
