x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107766.5826,183302.2372,27.65,42157.47,58.596961476744326,26.453101609728748,81.02784464256418,50.123430023141474,82.2033958475888,79.29226443136344,0.97,1.02,1.02,0.36,1.46,-2.92,21.0
107766.9205,183301.737,27.65,42157.26,60.70932242447273,27.515256107571847,83.65882355638139,52.34261523374335,83.92719086701028,81.5253443345977,0.97,1.01,1.02,0.33,1.45,-2.89,22.0
107767.0703,183301.5159,27.65,42157.16,61.55426680356409,27.869307606852878,84.7112151219083,52.34261523374335,85.0241513339149,82.64188428621485,0.97,1.01,1.02,0.33,1.44,-2.96,23.0
107767.4281,183300.9884,27.6553312,42156.94,63.03291946697399,28.577410605414943,86.64059965870759,54.40328721501654,85.49427724830257,83.758424237832,0.98,1.01,1.02,0.33,1.44,-3.07,24.0
107767.7068,183300.5785,27.6768192,42156.74,63.66662775129251,29.28551360397701,86.81599825296207,54.561800444345245,87.53148954398252,82.48237857884098,0.98,1.01,1.02,0.32,1.47,-3.03,25.0
107768.029,183300.1056,27.7059872,42156.54,64.0890999408382,29.108487854336495,87.51759262998,53.92774752703041,90.50895366843785,82.80138999358874,0.98,1.01,1.03,0.32,1.48,-3.11,26.0
107768.3297,183299.665,27.7320666,42156.34,64.0890999408382,28.40038485577443,88.92078138401583,53.13518138038688,92.54616596411778,82.96089570096261,0.98,1.01,1.04,0.3,1.52,-3.14,27.0
107768.5048,183299.4087,27.7423126,42156.24,63.66662775129251,28.40038485577443,89.09617997827034,52.976668151058185,93.6431264310224,82.64188428621485,0.98,1.01,1.03,0.3,1.53,-3.18,28.0
107768.9068,183298.8208,27.75,42155.97,60.920558519245574,27.161204608290817,86.11440387594415,51.23302262844242,95.36692145044388,81.6848500419716,0.98,1.01,1.03,0.32,1.52,-3.15,29.0
107769.0577,183298.6003,27.75,42155.86,59.65314195060853,26.276075860088234,86.46520106445313,49.489377105826655,97.8742596605115,81.04682721247607,0.98,1.01,1.03,0.31,1.5,-3.14,30.0
107769.3743,183298.1381,27.75,42155.66,58.596961476744326,25.036895612604617,87.16679544147102,47.42870512455348,99.59805467993301,82.16336716409322,0.98,1.01,1.04,0.32,1.52,-3.08,31.0
107769.6467,183297.741,27.75,42155.46,60.920558519245574,25.39094711188565,87.16679544147102,48.53829772985441,97.71755102238227,82.00386145671935,0.97,1.01,1.04,0.35,1.52,-2.98,32.0
107769.9654,183297.2773,27.75,42155.26,61.76550289833695,28.223359106133913,85.93900528168969,51.86707554575724,93.7998350691516,80.08979296823283,0.98,1.01,1.04,0.36,1.52,-2.9,33.0
107770.2848,183296.8136,27.7503136,42155.06,60.920558519245574,29.462539353617522,83.13262777361795,52.65964169240077,92.23274868785934,79.6112758461112,0.98,1.01,1.05,0.35,1.5,-2.89,34.0
107770.5726,183296.3966,27.7601376,42154.86,59.86437804538137,27.515256107571847,84.36041793339935,50.5989697111276,92.07604004973011,80.2492986756067,0.98,1.01,1.03,0.34,1.54,-2.99,35.0
107770.8661,183295.9717,27.7778712,42154.66,60.49808632969989,26.80715310900978,85.23741090467173,50.5989697111276,92.54616596411778,82.16336716409322,0.97,1.01,1.03,0.35,1.54,-2.98,36.0
107771.0316,183295.7324,27.7900192,42154.56,60.286850234927044,27.515256107571847,85.41280949892622,51.07450939911371,91.76262277347165,82.16336716409322,0.98,1.01,1.04,0.35,1.53,-2.98,37.0
107771.2925,183295.355,27.8163552,42154.37,60.0756141401542,28.0463333564934,83.83422215063591,51.391535857771125,91.13578822095472,81.20633291984997,0.98,1.01,1.04,0.32,1.52,-2.98,38.0
107771.614,183294.8899,27.8425443,42154.17,59.23066976106284,27.33823035793133,82.781830585109,50.75748294045629,90.50895366843785,80.56831009035444,0.98,1.01,1.03,0.32,1.52,-3.07,39.0
107771.9338,183294.4267,27.8669125,42153.97,58.38572538197148,26.630127359369265,81.90483761383659,49.489377105826655,91.13578822095472,77.53770165025077,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,55.85089224469738,25.567972861526165,80.67704745405523,46.79465220723865,93.17300051663467,75.78313886913813,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,53.73853129696896,23.797715365121004,78.04606854023802,44.09992730865066,93.6431264310224,74.50709321014712,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,52.471114728331926,22.91258661691842,77.69527135172905,42.831821474021005,94.11325234541006,73.86907038065159,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,52.471114728331926,22.55853511763739,77.87066994598352,42.3562817860349,93.95654370728083,73.70956467327773,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,52.8935869178776,22.204483618356356,77.51987275747456,42.3562817860349,91.29249685908398,74.18808179539936,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,53.10482301265044,22.55853511763739,77.16907556896561,42.99033470334972,90.03882775405013,74.34758750277322,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,53.52729520219613,24.859869862964104,76.29208259769321,45.209519913951596,87.68819818211175,71.63599047741732,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
107774.1271,183291.2168,27.95,42152.48,53.316059107423285,24.682844113323583,75.4150896264208,44.73398022596548,87.37478090585329,70.04093340367855,0.98,1.01,1.03,0.32,1.52,-3.06,48.0
107774.4549,183290.7302,27.95,42152.28,53.316059107423285,23.44366386583997,74.88889384365734,43.14884793267842,89.255284563404,68.12686491519203,0.98,1.01,1.03,0.33,1.52,-3.0,49.0
107774.8051,183290.2086,27.95,42152.07,52.471114728331926,23.08961236655894,76.46748119194768,42.3562817860349,92.38945732598854,69.40291057418304,0.97,1.01,1.04,0.32,1.52,-2.99,50.0
