x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107763.8972,183306.3371,27.5189976,42159.27,35.576494333415376,24.75494672742471,45.427391201868055,31.65444870120457,61.11848015929739,45.294089161554176,0.98,1.01,1.01,0.34,1.41,-2.85,11.0
107764.0323,183306.1285,27.5318496,42159.17,36.36239467785057,25.780518421966185,47.60629992907252,32.768240026510426,63.172769427621944,46.814501007785935,0.98,1.01,1.01,0.32,1.42,-2.99,12.0
107764.3457,183305.6431,27.5563384,42158.97,39.246540144920274,27.831721271014985,53.367831500136205,35.66436357338256,68.23965470864177,50.046446892418814,0.98,1.01,1.01,0.32,1.43,-3.1,13.0
107764.6566,183305.1606,27.5810024,42158.77,43.18563529777737,28.515473160654253,56.15790320723696,38.78369530924033,72.96183111973603,55.18252856999394,0.97,1.01,1.01,0.34,1.42,-3.02,14.0
107764.9495,183304.7066,27.6074264,42158.57,48.44835841173575,31.25056867752153,62.555587789563205,43.686400906780385,76.57005926170025,61.84587133542828,0.97,1.01,1.03,0.37,1.44,-2.82,15.0
107765.2262,183304.2798,27.6308104,42158.37,54.51473065173017,37.74698371469137,66.76902674815459,50.15073349805451,78.28499561420372,64.89402220481215,0.97,1.01,1.03,0.36,1.45,-2.8,16.0
107765.5199,183303.8306,27.6463544,42158.17,59.007915660064135,41.85039030257262,72.20316462324475,54.38701712736775,83.25989539355712,69.27799262930546,0.98,1.01,1.02,0.32,1.47,-2.93,17.0
107765.665,183303.6102,27.6481,42158.07,61.1250114011729,42.53432203466683,75.43213192390222,55.94795873974652,86.3364723025863,72.52002625909333,0.98,1.01,1.01,0.31,1.46,-3.02,18.0
107765.9775,183303.1391,27.65,42157.86,66.15973188209509,43.560236032044294,83.32921774530041,60.631446945254204,91.94174118148909,81.6818341601876,0.98,1.01,1.02,0.3,1.49,-3.2,19.0
107766.2798,183302.6873,27.65,42157.67,69.60977654027728,47.66408866677606,88.61426911827954,66.87764396650836,95.05013596708166,91.81142322127928,0.98,1.01,1.02,0.33,1.48,-3.05,20.0
107766.5826,183302.2372,27.65,42157.47,72.53228520625024,51.084205958337904,91.05888277359676,70.44769171550196,95.05013596708166,94.48951511208756,0.97,1.02,1.02,0.36,1.46,-2.92,21.0
107766.9205,183301.737,27.65,42157.26,75.19164049299376,53.13638098505787,94.11933881293943,73.5719556657571,97.19363462757872,97.16858936249028,0.97,1.01,1.02,0.33,1.45,-2.89,22.0
107767.0703,183301.5159,27.65,42157.16,76.25604809555841,53.82045675722791,95.3449669649307,73.5719556657571,98.56041427633986,98.50849482776395,0.97,1.01,1.02,0.33,1.44,-2.96,23.0
107767.4281,183300.9884,27.6553312,42156.94,78.11966658477319,55.18863443389353,97.59407965181005,76.47345219751857,99.14682631573399,99.84864583269245,0.98,1.01,1.02,0.33,1.44,-3.07,24.0
107767.7068,183300.5785,27.6768192,42156.74,78.91871039641431,56.55684694137623,97.79868037555755,76.69665995770944,101.6924336543045,98.31706472758259,0.98,1.01,1.02,0.32,1.47,-3.03,25.0
107768.029,183300.1056,27.7059872,42156.54,79.45152220738807,56.21479054994329,98.6173086334931,75.80384238922844,105.42599873769466,98.69992993937494,0.98,1.01,1.03,0.32,1.48,-3.11,26.0
107768.3297,183299.665,27.7320666,42156.34,79.45152220738807,54.84658674888056,100.25564436626996,74.68787095197412,107.98943202854315,98.89137006162117,0.98,1.01,1.04,0.3,1.52,-3.14,27.0
107768.5048,183299.4087,27.7423126,42156.24,78.91871039641431,54.84658674888056,100.46053718678526,74.46468340192959,109.37271984043815,98.50849482776395,0.98,1.01,1.03,0.3,1.53,-3.18,28.0
107768.9068,183298.8208,27.75,42155.97,75.45770694427554,52.45231392651134,96.98041326970869,72.0097686276588,111.55065502657132,97.35998939492119,0.98,1.01,1.03,0.32,1.52,-3.15,29.0
107769.0577,183298.6003,27.75,42155.86,73.8616643986618,50.742184415423395,97.38950152592716,69.55512579821092,114.7276843806232,96.59441933204579,0.98,1.01,1.03,0.31,1.5,-3.14,30.0
107769.3743,183298.1381,27.75,42155.66,72.53228520625024,48.34809467333094,98.20794937951324,66.65453510453416,116.91814000191992,97.93421956280027,0.98,1.01,1.04,0.32,1.52,-3.08,31.0
107769.6467,183297.741,27.75,42155.46,75.45770694427554,49.03210940812433,98.20794937951324,68.21634438950126,114.52880404405406,97.74280449587548,0.97,1.01,1.04,0.35,1.52,-2.98,32.0
107769.9654,183297.2773,27.75,42155.26,76.522208968523,54.5045412406823,96.77590304809394,72.90243345312322,109.57050221672226,95.44621458095962,0.98,1.01,1.04,0.36,1.52,-2.9,33.0
107770.2848,183296.8136,27.7503136,42155.06,75.45770694427554,56.89890550884608,93.50683349819828,74.0183150413561,107.59458919884716,94.87217986539038,0.98,1.01,1.05,0.35,1.5,-2.89,34.0
107770.5726,183296.3966,27.7601376,42154.86,74.12761198073376,53.13638098505787,94.93633299225225,71.11713976174215,107.39723156603503,95.63756951102872,0.98,1.01,1.03,0.34,1.54,-2.99,35.0
107770.8661,183295.9717,27.7778712,42154.66,74.92559778645396,51.768255583750495,95.95808898977512,71.11713976174215,107.98943202854315,97.93421956280027,0.97,1.01,1.03,0.35,1.54,-2.98,36.0
107771.0316,183295.7324,27.7900192,42154.56,74.65957872317219,53.13638098505787,96.16250839472113,71.78660803970486,107.00264423842543,97.93421956280027,0.98,1.01,1.04,0.35,1.53,-2.98,37.0
107771.2925,183295.355,27.8163552,42154.37,74.39358341358859,54.162497910062285,94.32355300493906,72.23293146268234,106.21398029743862,96.78580433165524,0.98,1.01,1.04,0.32,1.52,-2.98,38.0
107771.614,183294.8899,27.8425443,42154.17,73.32984076115432,52.794346366614725,93.09861138840988,71.34029360626744,105.42599873769466,96.02029440531312,0.98,1.01,1.03,0.32,1.52,-3.07,39.0
107771.9338,183294.4267,27.8669125,42153.97,72.26648142283067,51.42622968106704,92.07845859553899,69.55512579821092,106.21398029743862,92.38521734779172,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,69.07872845464212,49.374120047537865,90.65121450663815,65.76212216368062,108.77962752479682,90.28152611221947,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,66.42497068275017,45.95411184856353,87.59667302361792,61.969769068414315,109.37271984043815,88.75194985569244,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,64.83391488804183,44.24418962622151,87.18979899071725,60.18535760179828,109.96619413577592,87.9872820553406,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,64.83391488804183,43.560236032044294,87.39322421176864,59.51624049480939,109.76832701090518,87.79612764001936,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,65.36416603325723,42.87629118105252,86.98639737747322,59.51624049480939,106.41108230915141,88.36960592616646,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,65.62932953518944,43.560236032044294,86.5796646746337,60.40840114624662,104.83546104017998,88.5607753838923,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,66.15973188209509,48.006090579071234,85.56324663591211,63.53124739878592,101.88855110431543,85.31157654611539,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
