x,y,z,t,HCPHQP,PRPHQP,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCPHIP,PRPHIP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,p_ID
107769.0577,183298.6003,27.75,42155.86,52.474185183399825,32.05090352538437,86.03594153851014,52.68427984814446,111.84553192167634,82.51361417292456,0.98,1.01,1.03,0.31,1.5,-3.14,30.0
107769.3743,183298.1381,27.75,42155.66,51.84969660500386,30.69896703498708,86.499585944682,50.85576107179762,113.23844527297048,83.35193521649192,0.98,1.01,1.04,0.32,1.52,-3.08,31.0
107769.6467,183297.741,27.75,42155.46,53.22377729618853,31.085231098600392,86.499585944682,51.84032921844946,111.71900652504287,83.23216915311725,0.97,1.01,1.04,0.35,1.52,-2.98,32.0
107769.9654,183297.2773,27.75,42155.26,53.72362945939253,34.17544452074845,85.68828893130824,54.794298018395324,108.56147291646161,81.79513016945013,0.98,1.01,1.04,0.36,1.52,-2.9,33.0
107770.2848,183296.8136,27.7503136,42155.06,53.22377729618853,35.52746926626634,83.83531554252382,55.497682342703115,107.30148268186265,81.43591478273736,0.98,1.01,1.05,0.35,1.5,-2.89,34.0
107770.5726,183296.3966,27.7601376,42154.86,52.599101689368496,33.40287435302064,84.64574763543705,53.66892982623116,107.17557896392009,81.91487257471186,0.98,1.01,1.03,0.34,1.54,-2.99,35.0
107770.8661,183295.9717,27.7778712,42154.66,52.97388850550401,32.63031539101987,85.22485997165938,53.66892982623116,107.55334223762036,83.35193521649192,0.97,1.01,1.03,0.35,1.54,-2.98,36.0
107771.0316,183295.7324,27.7900192,42154.56,52.848953372005305,33.40287435302064,85.34070561342546,54.09093615773509,106.92382356768377,83.35193521649192,0.98,1.01,1.04,0.35,1.53,-2.98,37.0
107771.2925,183295.355,27.8163552,42154.37,52.72402442609855,33.98230092872043,84.29837299565125,54.37227820557419,106.42052053921385,82.63336840812767,0.98,1.01,1.04,0.32,1.52,-2.98,38.0
107771.614,183294.8899,27.8425443,42154.17,52.22437095008547,33.20973356183773,83.60383330216709,53.809597704761565,105.91749553449523,82.15436329852949,0.98,1.01,1.03,0.32,1.52,-3.07,39.0
107771.9338,183294.4267,27.8669125,42153.97,51.724817624494854,32.437177401659774,83.0252640403867,52.68427984814446,106.42052053921385,79.87951984734912,0.98,1.01,1.04,0.34,1.5,-2.98,40.0
107772.2507,183293.9672,27.8929625,42153.77,50.22676160596328,31.278364181878285,82.21559450069203,50.29317049272243,108.05726917949836,78.56283058269882,0.98,1.01,1.04,0.33,1.49,-3.02,41.0
107772.5471,183293.5366,27.9074264,42153.57,48.97908090543265,29.347064902806675,80.48188155477895,47.902321177606694,108.43539597508517,77.60538827669703,0.98,1.01,1.04,0.32,1.53,-3.13,42.0
107772.8104,183293.1531,27.9297875,42153.37,48.230780620589655,28.38144157051813,80.25085360881671,46.77730565176705,108.81367868681716,77.12671445963349,0.98,1.01,1.03,0.32,1.52,-3.16,43.0
107773.1021,183292.7268,27.9463544,42153.17,48.230780620589655,27.995197151089123,80.36636362307065,46.355439690997564,108.68756716134546,77.00705093729917,0.98,1.01,1.02,0.35,1.5,-3.09,44.0
107773.4071,183292.2794,27.95,42152.96,48.480188189812004,27.608955539581356,80.13535152751322,46.355439690997564,106.54632027044552,77.36604742248882,0.98,1.01,1.04,0.36,1.5,-2.89,45.0
107773.5618,183292.0519,27.95,42152.86,48.60490170786972,27.995197151089123,79.90437105827922,46.917929440216895,105.54040895973522,77.48571686328691,0.98,1.01,1.04,0.35,1.51,-2.86,46.0
107773.984,183291.4287,27.95,42152.58,48.85434808987975,30.50583605477234,79.32705809692104,48.88675703784274,103.65732580024773,75.45160463712162,0.98,1.01,1.03,0.32,1.52,-3.01,47.0
107774.1271,183291.2168,27.95,42152.48,48.72962168262554,30.31270577588408,78.7499436482807,48.46485055244152,103.40654421231369,74.25533434878483,0.98,1.01,1.03,0.32,1.52,-3.06,48.0
107774.4549,183290.7302,27.95,42152.28,48.72962168262554,28.96081346484792,78.40377023723893,47.05855412917553,104.91227939173001,72.8200704409325,0.98,1.01,1.03,0.33,1.52,-3.0,49.0
107774.8051,183290.2086,27.95,42152.07,48.230780620589655,28.574564833451674,79.44250483082274,46.355439690997564,107.4274037808238,73.7768814774244,0.97,1.01,1.04,0.32,1.52,-2.99,50.0
