,x,y,EC_0.10,EC_0.20,EC_0.30,EC_0.40,EC_0.50,EC_0.60,EC_0.70,EC_0.80,EC_0.90,EC_1.00,EC_1.10,EC_1.20,EC_1.30,EC_1.40,EC_1.50,EC_1.60,EC_1.70,EC_1.80,EC_1.90,EC_end,pos
0,107763.971,183306.3268,30.971029166080136,37.20096162246718,45.96474292051821,54.9020684851661,62.836821074487744,69.29972575635247,74.19212022352367,77.59210529161459,79.65390081817561,80.55391442723835,80.46532793544735,79.54485683654906,77.93039882608677,75.74223174640805,73.08424341958828,70.04264642504259,66.68826074354807,63.07977287978489,59.26692743129107,55.291649919955866,11
1,107764.2384,183305.9072,32.76892663740237,40.45300045955021,50.96886230906293,61.39102275707572,70.34296603853811,77.33605560571857,82.3312489485265,85.48421662224705,87.02692583318884,87.19965061897999,86.22763808393508,84.31312705919218,81.62921819064283,78.32199054442866,74.5120862559343,70.30012186813013,65.76775800627927,60.989133828192365,56.016651849589344,50.8957345878621,12
2,107764.5171,183305.4684,33.79912573043144,42.63306881629031,54.66209405645546,66.52711234925961,76.64944184639059,84.47190070663741,89.94689769488049,93.25769701122226,94.67377006318755,94.47911002594422,92.93941639294185,90.29388712050793,86.74499576200654,82.46558271942327,77.59686395822138,72.25787285383913,66.54917313077826,60.54910202081759,54.32540218616601,47.93066343312913,13
3,107764.5171,183305.4684,33.79912573043144,42.63306881629031,54.66209405645546,66.52711234925961,76.64944184639059,84.47190070663741,89.94689769488049,93.25769701122226,94.67377006318755,94.47911002594422,92.93941639294185,90.29388712050793,86.74499576200654,82.46558271942327,77.59686395822138,72.25787285383913,66.54917313077826,60.54910202081759,54.32540218616601,47.93066343312913,14
4,107764.8731,183304.9038,36.244126413060414,46.25048965757856,59.67969372314882,72.73237229842066,83.67761285299326,91.94080260759286,97.51321668408278,100.63487765680357,101.629029832106,100.83002694726028,98.54661384330925,95.05085317317727,90.57253512988294,85.30630408463762,79.41338479247138,73.02670022681825,66.25219177239674,59.17831484196797,51.87614800254622,44.407138151302675,15
5,107765.1296,183304.495,44.49626722090299,54.26020580178106,67.16731940394433,79.52018882110622,89.68439935445849,97.13724828591651,101.90716137825312,104.24281415767182,104.48079323908759,102.95358557140835,99.9677850221826,95.7892847928347,90.64955204491957,84.73879332645286,78.21735709844167,71.21414142832369,63.83780253567361,56.17899063351714,48.30624065535976,40.27969430797436,16
6,107765.4129,183304.0435,52.43666174059866,61.67895343460152,74.38994670743264,87.03902469925023,97.8302457489407,106.01261114471008,111.4056444535572,114.12708762086298,114.43161277787287,112.62035864099897,109.00434664160346,103.86685559188551,97.46274626605118,90.01448699369372,81.71492265100792,72.72551574476674,63.18680475838621,53.21170821422744,42.89376612286031,32.31525490196198,17
7,107765.6708,183303.6337,63.31904867022143,71.15498431933982,81.5978807360838,91.64624267646242,99.86994245744287,105.73573771848451,109.18241385351739,110.37247584529699,109.56504753545876,107.04162782342851,103.0789562818117,97.9232807288739,91.79006187492134,84.8623152366305,77.29658302079353,69.2236241386448,60.75389671434395,51.97788278086057,42.97077466621126,33.796406829724305,18
8,107765.967,183303.1659,71.04500302498639,80.23729081078612,91.80873074503587,102.32709491249601,110.38164434027023,115.59177849318313,118.05433455915727,118.06121752776511,115.96751313844501,112.12246985575445,106.83622760894238,100.38825026831472,93.01051031233263,84.8998208534936,76.22078908248447,67.10758817962622,57.66443293888438,47.97962896486071,38.1250455889365,28.159979412426893,19
9,107766.1928,183302.8097,81.80776704969657,91.99424103836999,103.95630341703313,113.97941083898982,120.83331771610902,124.40534576493081,125.0277272702606,123.1613003234356,119.2729435861729,113.77646435123441,107.02003670018732,99.29600614535472,90.83612329726135,81.82936871417883,72.42541273178199,62.74546509383271,52.88195216172212,42.908028184914535,32.88169078534105,22.84971430646443,20
10,107766.4858,183302.3482,88.72909224335967,99.25391394675424,111.41288558956465,121.30077645850322,127.69582189870692,130.5644270960813,130.31633505933243,127.48699901708524,122.60060175876703,116.11265483451128,108.40051081795606,99.76292268658479,90.44411006224716,80.63045905096159,70.47065388982585,60.08396979602787,49.561761847988556,38.97712730531945,28.378139289650207,17.815773200477192,21
11,107766.7664,183301.9085,92.65633736639299,103.02277698986123,115.10196955988289,124.97436562422281,131.35880054894153,134.17910738989204,133.82292914871311,130.81357432515827,125.66404101669275,118.82736575663257,110.68598973266911,101.54782152823653,91.6635002364278,81.2313318681414,70.40776362977009,59.322105580486856,48.06799275911775,36.72503877259128,25.348766494011592,13.989919921197105,22
