x,y,z,t,HCP1QP,PRP1QP,HCP2QP,PRP2QP,HCP4QP,PRP4QP,HCP1IP,PRP1IP,HCP2IP,PRP2IP,HCP4IP,PRP4IP
553946.6187953997,5645469.904464769,28.35,35955.350000000006,93.5,35.6,96.7,65.4,85.6,90.2,1.53,0.25,2.74,0.21,4.33,-2.94
553946.2509705037,5645469.735945127,28.35,35955.55,95.4,36.5,99.1,66.9,85.5,91.4,1.51,0.25,2.57,0.18,4.22,-3.52
553945.8604379524,5645469.569086489,28.35,35955.75,97.0,37.6,100.6,68.1,84.9,92.4,1.48,0.27,2.53,0.2,4.05,-4.38
553945.4160284175,5645469.394098778,28.35,35955.95,97.8,38.8,100.6,69.2,84.9,92.4,1.48,0.28,2.53,0.16,4.05,-4.38
553944.6801607709,5645469.142697338,28.35,35956.149999999994,98.2,39.9,100.4,70.1,84.4,93.6,1.49,0.29,2.64,0.21,4.17,-4.85
553944.4234926333,5645469.015448363,28.35,35956.350000000006,98.3,41.0,97.9,71.2,84.5,93.6,1.51,0.3,3.08,0.28,4.51,-4.85
553943.9361793126,5645468.740076539,28.35,35956.55,98.7,41.8,99.4,72.4,86.0,98.6,1.53,0.3,3.12,0.27,4.54,-3.81
553943.4537429115,5645468.490248112,28.35,35956.75,99.9,41.3,103.8,73.2,91.9,101.1,1.53,0.3,3.04,0.25,4.59,-3.17
553942.9230060723,5645468.2306412365,28.35,35956.95,101.7,39.9,108.4,73.4,94.6,103.5,1.52,0.29,3.01,0.25,4.5,-3.37
553942.5902747893,5645468.076457789,28.35,35957.08,103.3,39.0,111.2,72.8,94.6,103.5,1.52,0.27,2.99,0.18,4.5,-3.37
553942.047844195,5645467.845035287,28.35,35957.28,105.1,40.3,110.8,74.5,95.7,104.1,1.54,0.24,2.88,0.12,4.53,-4.39
553941.4821704921,5645467.625053475,28.35,35957.479999999996,106.9,44.2,108.3,77.4,95.4,103.2,1.53,0.26,2.86,0.18,4.78,-5.2
553940.9056076253,5645467.41177543,28.35,35957.67999999999,107.9,48.3,108.3,77.4,93.9,102.4,1.5,0.31,2.86,0.18,4.93,-4.74
553940.3662492419,5645467.21519556,28.35,35957.880000000005,109.5,49.1,106.9,79.8,91.7,102.5,1.5,0.33,3.07,0.28,4.5,-4.05
553939.5386093572,5645466.911355198,28.35,35958.149999999994,110.9,48.0,111.1,82.6,89.2,103.1,1.53,0.3,3.32,0.3,4.43,-3.73
553938.9984106602,5645466.713473894,28.35,35958.350000000006,110.9,47.1,110.3,81.6,87.8,104.4,1.56,0.26,3.12,0.18,4.76,-3.35
553938.4830306382,5645466.527970152,28.35,35958.55,110.5,47.5,108.8,81.8,88.6,105.8,1.55,0.25,2.92,0.18,4.84,-2.97
553937.9064686081,5645466.325861177,28.35,35958.75,109.5,48.5,109.1,82.9,91.4,107.9,1.52,0.25,2.89,0.19,4.81,-3.04
553937.3088511997,5645466.12538348,28.35,35958.95,109.6,48.7,112.4,84.5,95.4,111.0,1.51,0.25,2.97,0.22,4.85,-3.4
553936.8521814849,5645465.979515633,28.35,35959.130000000005,111.6,48.0,118.4,85.6,100.8,114.5,1.51,0.25,3.01,0.22,5.11,-3.8
553936.2535039014,5645465.795121508,28.35,35959.33,114.0,46.8,123.9,85.1,106.0,117.4,1.52,0.25,3.06,0.2,5.21,-4.0
553935.7315784662,5645465.639706917,28.35,35959.53,116.1,46.4,125.8,83.9,109.2,118.0,1.52,0.25,3.02,0.17,5.1,-4.22
553935.1582177295,5645465.473511329,28.35,35959.729999999996,117.5,48.5,125.8,83.8,109.5,115.9,1.52,0.26,3.02,0.16,5.02,-4.19
553934.5536752171,5645465.3025875995,28.35,35959.92999999999,118.9,52.4,122.9,86.6,106.7,112.9,1.53,0.29,3.02,0.21,5.14,-3.43
553933.8625015629,5645465.113624091,28.34392500000045,35960.16,120.9,56.3,117.6,91.9,101.8,111.8,1.53,0.29,3.03,0.25,5.13,-2.51
553933.263467098,5645464.958781945,28.321824999999205,35960.36,124.3,60.3,119.7,99.8,95.8,114.2,1.53,0.25,2.98,0.2,5.27,-2.66
553932.665044636,5645464.806457019,28.292524999999568,35960.56,130.7,65.3,123.7,109.0,90.7,116.4,1.53,0.23,2.93,0.2,5.24,-4.43
553932.0688310859,5645464.651365867,28.265625,35960.759999999995,137.2,72.0,124.6,110.1,88.3,118.1,1.53,0.26,3.07,0.21,4.99,-5.18
553931.4660905335,5645464.484910805,28.250725000000084,35960.96000000001,136.5,72.8,122.4,106.2,89.3,121.4,1.55,0.33,3.37,0.35,5.3,-4.21
553931.0291706388,5645464.355012304,28.25,35961.130000000005,133.7,69.5,123.9,107.3,93.1,124.3,1.59,0.35,3.43,0.52,5.51,-3.09
553930.4340999183,5645464.16777878,28.25,35961.33,135.2,68.4,129.0,108.9,95.1,125.6,1.58,0.3,3.27,0.3,5.22,-3.28
553929.826089905,5645463.971921131,28.25,35961.53,137.2,66.7,131.5,109.7,95.2,125.9,1.58,0.24,3.02,0.17,5.13,-4.26
553929.2107980243,5645463.777798268,28.25,35961.729999999996,137.4,68.8,129.6,109.0,96.5,125.9,1.53,0.26,2.88,0.17,5.15,-4.7
553928.6836345361,5645463.620804268,28.25,35961.92999999999,136.7,71.7,127.4,107.7,97.8,125.0,1.48,0.3,3.04,0.26,5.15,-4.66
553928.0314444072,5645463.441143141,28.25,35962.14,137.1,70.0,127.2,106.7,97.1,121.6,1.49,0.32,3.4,0.44,5.05,-4.15
553927.3782555708,5645463.271195415,28.25,35962.350000000006,135.5,65.8,125.7,102.5,95.5,118.9,1.55,0.3,3.4,0.4,5.15,-3.72
553926.8666561284,5645463.141475567,28.25,35962.53999999999,130.9,62.6,123.3,98.7,96.0,119.2,1.56,0.26,3.12,0.26,5.15,-3.39
553926.2658994839,5645462.989429571,28.25,35962.740000000005,128.4,61.6,123.7,98.6,98.2,119.7,1.53,0.24,2.99,0.25,5.06,-2.94
553925.6408208157,5645462.827825768,28.25,35962.95,129.4,61.2,126.0,99.8,98.3,118.7,1.51,0.24,2.98,0.24,5.15,-3.44
553925.0818227867,5645462.679572686,28.245369399999685,35963.149999999994,130.6,61.6,124.6,98.8,95.8,116.5,1.52,0.23,3.06,0.17,5.36,-4.55
553924.5504502028,5645462.537798509,28.22451739999977,35963.350000000006,129.6,63.8,119.4,96.8,93.0,114.1,1.53,0.24,3.16,0.18,5.28,-5.11
553923.9615328986,5645462.379813553,28.195505400000176,35963.55,128.1,65.9,113.8,95.8,91.6,111.0,1.52,0.28,3.29,0.26,4.92,-4.78
553923.3470468142,5645462.21420635,28.167933400000486,35963.75,125.3,64.9,111.8,94.7,90.5,108.7,1.54,0.29,3.34,0.3,4.96,-4.32
553922.8223887832,5645462.072502286,28.151401400000275,35963.95,122.4,60.9,113.6,93.9,90.3,108.9,1.55,0.27,3.23,0.29,5.25,-3.97
553922.1846147878,5645461.901298426,28.150000000000002,35964.16,120.9,55.7,118.3,92.3,93.0,111.2,1.53,0.26,3.12,0.26,5.23,-3.38
553921.6627108828,5645461.763104012,28.150000000000002,35964.36,119.8,50.3,123.3,89.8,97.6,113.9,1.52,0.25,2.99,0.23,5.08,-2.99
553921.0555749385,5645461.601082435,28.150000000000002,35964.56,119.2,47.7,124.9,87.7,101.2,115.9,1.51,0.24,2.92,0.19,5.14,-3.35
553920.4825004097,5645461.443851421,28.150000000000002,35964.759999999995,119.7,49.6,122.7,88.1,101.1,112.1,1.5,0.24,2.87,0.14,4.73,-4.14
553919.9693647287,5645461.296823431,28.150000000000002,35964.96000000001,121.4,55.6,118.2,90.8,101.1,108.9,1.5,0.25,2.88,0.14,4.73,-4.59
553919.4915518083,5645461.152577272,28.14392500000045,35965.119999999995,124.0,63.1,114.9,95.6,96.8,108.9,1.49,0.26,3.02,0.17,4.64,-4.59
553918.9497834513,5645460.981423597,28.121824999999205,35965.32000000001,127.6,68.4,114.5,100.5,90.2,107.3,1.5,0.28,3.13,0.19,5.04,-4.73
553918.4008790584,5645460.801234894,28.09252499999957,35965.520000000004,130.4,70.3,115.4,103.6,84.6,107.5,1.51,0.29,3.18,0.22,4.92,-4.51
553917.784274828,5645460.593185036,28.065625,35965.72,131.4,70.8,115.4,104.1,81.5,108.8,1.51,0.28,3.18,0.24,4.43,-4.02
553917.2011155165,5645460.39333709,28.050725000000085,35965.92,130.8,70.2,115.4,103.2,80.5,110.2,1.51,0.27,3.12,0.25,4.59,-3.82
553916.5327161393,5645460.160937974,28.05,35966.149999999994,130.3,68.6,114.1,101.5,81.9,111.0,1.51,0.26,2.95,0.22,4.88,-3.95
553915.9559380253,5645459.954845659,28.05,35966.350000000006,127.8,65.4,114.7,98.8,85.3,111.9,1.51,0.26,2.93,0.19,4.81,-4.0
553915.3796289626,5645459.745426777,28.05,35966.55,124.9,61.6,116.6,95.9,85.3,111.9,1.5,0.26,2.9,0.19,4.81,-4.0
553914.8027388749,5645459.534250848,28.05,35966.75,123.5,57.9,116.6,95.9,89.2,112.7,1.49,0.26,2.9,0.19,4.73,-4.13
553912.2545326462,5645458.599863343,27.96912959999986,35967.600000000006,121.4,53.3,113.9,86.5,95.5,103.8,1.5,0.27,3.04,0.2,4.82,-4.6
553912.1326225436,5645458.554458043,27.96912959999986,35967.64,118.7,54.3,113.3,86.5,93.6,103.8,1.52,0.26,2.98,0.2,4.76,-4.6
553911.8900040275,5645458.463903951,27.951817600000076,35967.72,117.5,54.6,113.3,89.0,91.3,102.9,1.52,0.24,2.98,0.18,4.31,-5.45
553911.6801003686,5645458.385342616,27.951817600000076,35967.78999999999,119.2,54.6,115.3,89.0,91.3,102.2,1.51,0.24,2.96,0.18,4.31,-5.75
553911.0202113314,5645458.13680268,27.95,35968.020000000004,120.5,54.8,113.3,86.7,86.5,100.4,1.51,0.27,3.01,0.1,4.55,-4.94
553910.7804719805,5645458.045763053,27.95,35968.11,119.4,56.0,109.0,85.1,86.5,100.4,1.51,0.3,3.12,0.19,4.55,-4.94
553910.5546995732,5645457.959527658,27.95,35968.2,118.3,56.0,109.0,85.1,84.4,98.0,1.5,0.3,3.12,0.19,4.5,-3.91
553910.262346567,5645457.846306324,27.95,35968.3,115.9,55.6,105.8,84.9,84.4,98.0,1.52,0.3,3.12,0.32,4.5,-3.91
553909.7535963225,5645457.648143618,27.95,35968.490000000005,114.7,55.3,105.5,85.5,81.7,96.3,1.53,0.28,3.05,0.27,4.37,-3.43
553909.188232733,5645457.427589781,27.95,35968.69,115.3,54.2,105.8,85.0,80.2,96.7,1.54,0.24,2.94,0.18,4.38,-3.34
553908.633223204,5645457.212231877,27.95,35968.89,113.8,52.7,105.7,84.2,82.1,98.9,1.53,0.23,2.87,0.17,4.22,-3.35
553907.9422956059,5645456.945139633,27.885199999999163,35969.14,112.2,53.0,107.4,84.8,85.5,101.6,1.51,0.23,2.83,0.14,4.17,-3.79
553907.3611697865,5645456.721013605,27.885199999999163,35969.34,114.3,53.5,110.5,86.3,86.9,102.3,1.51,0.23,2.81,0.08,4.26,-4.7
553906.8379084272,5645456.519409917,27.885199999999163,35969.53999999999,117.2,53.6,110.8,86.2,85.5,100.5,1.51,0.24,2.83,0.09,4.11,-5.21
553906.225519827,5645456.283682401,27.86137780000064,35969.740000000005,117.5,56.5,105.6,85.3,82.9,97.4,1.5,0.27,2.92,0.13,3.72,-5.37
553905.7211379755,5645456.089821838,27.85,35969.94,116.6,60.7,100.0,86.1,80.4,94.4,1.5,0.28,3.0,0.12,3.85,-5.54
553905.1624708361,5645455.873214446,27.85,35970.130000000005,116.0,63.3,98.6,88.2,77.2,92.3,1.52,0.28,2.98,0.11,4.07,-5.41
553904.5766557766,5645455.643152959,27.85,35970.33,117.1,63.1,100.3,90.0,73.8,91.8,1.5,0.29,2.96,0.14,3.85,-4.66
553903.990012544,5645455.413679464,27.85,35970.53,117.2,60.4,102.3,89.4,72.0,92.5,1.49,0.28,2.97,0.19,3.64,-4.44
553903.4587675311,5645455.210419397,27.85,35970.729999999996,116.0,58.1,102.2,86.9,71.1,92.8,1.5,0.26,2.94,0.17,3.79,-4.88
553902.9520275403,5645455.022558769,27.85,35970.92999999999,115.0,57.2,102.2,84.3,71.2,92.1,1.51,0.25,2.94,0.12,3.8,-5.24
553902.3274002908,5645454.795545762,27.844668800000044,35971.16,112.4,56.2,96.8,81.9,72.2,89.6,1.51,0.25,2.89,0.1,3.55,-4.86
553901.7564398432,5645454.582918188,27.823180800000472,35971.36,108.1,54.6,95.2,79.3,73.8,89.1,1.52,0.26,2.86,0.14,3.44,-4.45
553901.2475627646,5645454.399329646,27.794012800000953,35971.56,106.0,51.7,95.7,77.7,74.4,88.5,1.53,0.29,2.87,0.16,3.35,-4.38
553900.7992164523,5645454.249529185,27.766764799999397,35971.759999999995,105.9,48.9,97.0,76.6,74.9,87.9,1.52,0.25,2.83,0.13,3.3,-4.76
553900.2828195791,5645454.100944519,27.751036799999923,35971.96000000001,105.7,47.6,97.2,75.0,74.9,87.2,1.49,0.22,2.72,0.07,3.38,-5.07
553899.8214016161,5645453.993078283,27.75,35972.14,105.1,48.0,96.1,74.1,74.5,85.9,1.48,0.24,2.67,0.06,3.44,-5.37
553899.3089463552,5645453.882161606,27.75,35972.34,104.9,48.8,94.6,74.4,72.9,83.6,1.48,0.26,2.68,0.09,3.07,-6.38
553898.7950029608,5645453.775594988,27.75,35972.53999999999,104.2,50.2,92.7,74.7,69.5,80.5,1.49,0.26,2.77,0.1,2.96,-7.15
553898.3213567156,5645453.689585955,27.75,35972.740000000005,103.7,52.6,89.3,74.1,69.5,78.0,1.5,0.26,2.89,0.05,2.96,-6.7
553897.73524799,5645453.610615649,27.75,35972.94,103.7,54.5,85.5,73.0,63.1,76.2,1.51,0.28,2.9,0.05,2.8,-5.73
553897.2193104788,5645453.5829577055,27.75,35973.119999999995,102.7,53.7,81.9,72.3,63.1,75.2,1.49,0.31,2.86,0.17,2.8,-5.11
553896.6595410035,5645453.59203109,27.743139199999717,35973.32000000001,100.5,51.9,80.3,71.4,61.9,75.2,1.49,0.31,2.93,0.24,2.42,-5.11
553896.1090075269,5645453.639689909,27.72045119999992,35973.520000000004,98.9,49.6,81.0,70.5,61.1,75.1,1.52,0.25,2.96,0.14,2.79,-5.33
553895.6195118763,5645453.706829049,27.691043200000344,35973.71000000001,98.3,47.1,82.8,70.0,61.0,75.7,1.54,0.22,2.8,0.11,2.91,-5.95
553895.063917703,5645453.804816725,27.664515200000576,35973.92,96.6,44.7,82.8,70.0,61.9,76.4,1.5,0.25,2.8,0.11,2.68,-5.73
553894.3543044676,5645453.967483204,27.650000000000002,35974.16,93.7,42.2,83.0,64.5,64.2,76.6,1.47,0.29,2.81,0.23,2.43,-5.43
553893.809940541,5645454.174286944,27.650000000000002,35974.36,91.6,40.9,82.6,62.9,67.1,75.9,1.49,0.27,2.85,0.15,2.41,-5.52
553893.3108838777,5645454.447089604,27.650000000000002,35974.56,91.6,40.2,83.9,62.4,69.3,75.2,1.52,0.24,2.78,0.03,2.66,-5.69
553892.8353931999,5645454.769968856,27.650000000000002,35974.759999999995,92.7,39.7,86.0,62.7,70.4,74.5,1.52,0.24,2.69,0.02,2.73,-5.95
553892.4507705948,5645455.081729034,27.650000000000002,35974.96000000001,93.5,39.2,87.0,62.8,70.4,73.7,1.49,0.26,2.76,0.11,2.73,-6.51
553892.027340121,5645455.5035784505,27.63807680000089,35975.17999999999,93.9,39.8,85.8,62.8,68.5,72.8,1.48,0.27,2.85,0.13,2.19,-7.29
553891.7145169645,5645455.89419397,27.577500799997264,35975.380000000005,94.3,41.8,83.6,63.9,68.5,71.8,1.5,0.28,2.84,0.07,2.19,-7.4
553891.4316878023,5645456.3136936035,27.49100479999817,35975.57000000001,94.9,44.3,81.6,65.7,66.6,71.1,1.49,0.29,2.95,0.12,1.75,-7.01
553891.1501065462,5645456.813266961,27.41105659999763,35975.770000000004,95.6,45.8,80.4,67.7,60.1,71.3,1.49,0.3,3.1,0.2,2.39,-6.34
553890.9280270371,5645457.313853237,27.355452800000233,35975.979999999996,96.2,46.9,80.0,69.5,57.5,71.4,1.51,0.29,3.16,0.24,3.09,-5.46
553890.7654546155,5645457.826973976,27.355452800000233,35976.16,96.9,48.4,79.9,70.4,56.3,72.0,1.52,0.27,3.11,0.26,3.26,-4.55
553890.6302595929,5645458.366629533,27.35,35976.36,97.4,49.0,79.5,70.6,56.1,73.0,1.52,0.27,2.95,0.29,3.27,-3.86
553890.5155714317,5645458.8937828615,27.35,35976.56,97.5,48.8,79.3,71.2,56.5,74.5,1.51,0.28,2.77,0.26,3.3,-3.91
553890.438699508,5645459.337499114,27.35,35976.759999999995,97.9,49.4,79.6,72.2,56.5,76.5,1.5,0.26,2.74,0.2,3.3,-4.61
553890.3757277122,5645459.890817237,27.35,35976.96000000001,98.7,50.1,80.2,73.2,57.6,76.5,1.5,0.23,2.83,0.18,3.16,-4.61
553890.3697615927,5645460.492092694,27.35,35977.149999999994,99.0,49.5,82.2,74.1,59.4,80.8,1.52,0.24,2.91,0.17,2.89,-5.61
553890.4367326857,5645461.057057788,27.35,35977.350000000006,98.9,48.6,84.7,74.4,60.9,80.8,1.52,0.27,2.89,0.19,2.72,-5.61
553890.5907137012,5645461.628193676,27.35,35977.55,99.7,48.7,86.0,73.8,61.3,81.4,1.5,0.29,2.83,0.23,2.64,-4.96
553890.7738578869,5645462.131900899,27.35,35977.75,99.9,49.5,84.4,72.6,61.0,80.8,1.51,0.28,2.93,0.2,2.52,-5.21
553891.0136417642,5645462.683111259,27.35,35977.96000000001,98.6,51.0,81.2,72.7,61.0,79.7,1.56,0.27,2.95,0.17,2.62,-5.7
553891.3262987065,5645463.249683385,27.35,35978.17,98.4,54.0,80.0,73.8,61.7,79.3,1.55,0.27,2.81,0.17,2.62,-5.63
553891.6830745289,5645463.691926201,27.35,35978.369999999995,99.9,54.4,81.9,74.6,63.5,80.2,1.5,0.28,2.8,0.16,2.53,-5.84
553892.1342361988,5645464.12941473,27.35,35978.57000000001,99.8,51.2,85.4,73.5,66.0,81.7,1.49,0.28,2.85,0.15,2.28,-6.52
553892.6048115593,5645464.520885483,27.35,35978.770000000004,98.7,48.3,87.1,70.5,68.4,82.4,1.49,0.28,2.96,0.17,2.24,-6.28
553893.0846635302,5645464.885700244,27.35,35978.97,97.5,46.1,87.0,68.1,70.9,82.5,1.49,0.29,2.91,0.2,2.61,-4.73
553893.5535411426,5645465.204439325,27.35,35979.16,96.2,45.2,86.3,67.5,73.1,82.0,1.49,0.28,2.72,0.16,2.68,-4.19
553894.0107209892,5645465.469422882,27.35,35979.36,96.3,45.9,86.9,69.7,73.9,81.9,1.48,0.25,2.66,0.08,2.68,-4.44
553894.5673670324,5645465.761723683,27.35,35979.56,98.7,46.8,89.8,73.4,73.3,84.4,1.48,0.24,2.63,0.09,3.05,-4.56
553895.0798956706,5645466.021552097,27.35,35979.759999999995,101.6,48.2,93.3,76.4,71.4,85.4,1.47,0.25,2.64,0.1,3.21,-4.66
553895.5855008359,5645466.284999868,27.35,35979.96000000001,104.4,50.3,93.9,77.6,68.9,86.2,1.45,0.27,2.7,0.13,3.09,-4.75
553896.1057532735,5645466.570448366,27.35,35980.16,105.8,53.8,90.6,78.5,67.4,86.3,1.47,0.27,2.73,0.19,3.05,-4.66
553896.5761159072,5645466.827518488,27.35,35980.36,106.4,58.5,87.1,80.4,66.3,86.3,1.48,0.27,2.78,0.13,3.32,-4.66
553897.0468416478,5645467.083853961,27.35,35980.56,108.7,61.1,88.2,84.8,65.0,86.4,1.49,0.27,2.74,0.11,3.43,-4.24
553897.5936832211,5645467.381142506,27.35,35980.759999999995,111.4,60.6,93.2,88.6,62.5,88.4,1.48,0.27,2.63,0.1,3.51,-4.8
553898.0578798358,5645467.633635937,27.35,35980.96000000001,112.8,58.5,96.5,87.8,62.5,90.9,1.47,0.26,2.65,0.06,3.51,-4.86
553898.540877272,5645467.897623777,27.354710400000197,35981.17,111.6,55.4,97.1,84.0,64.4,93.1,1.47,0.27,2.71,0.07,3.56,-4.19
553899.0677575921,5645468.187787767,27.371254400000062,35981.369999999995,108.1,52.2,96.7,80.0,69.4,93.6,1.47,0.29,2.69,0.14,3.35,-3.88
553899.5156813364,5645468.434905841,27.395158399999698,35981.57000000001,105.3,49.3,97.5,77.3,74.1,93.6,1.46,0.3,2.71,0.18,3.43,-3.88
