Z,Resistivity(ohm.m),easting,northing,ID
-4.7,3.19032,41665.091,204320.014,1.0
-4.5,3.45791,41665.091,204320.014,1.0
-4.3,3.67475,41665.091,204320.014,1.0
-4.1,3.96598,41665.091,204320.014,1.0
-4.0,4.11488,41665.091,204320.014,1.0
-3.8,4.55,41665.091,204320.014,1.0
-3.6,4.81923,41665.091,204320.014,1.0
-3.4,5.41516,41665.091,204320.014,1.0
-3.3,5.74308,41665.091,204320.014,1.0
-3.0,6.55102,41665.091,204320.014,1.0
-2.8,7.22281,41665.091,204320.014,1.0
-2.7,7.83181,41665.091,204320.014,1.0
-2.5,8.8336,41665.091,204320.014,1.0
-2.4,9.12894,41665.091,204320.014,1.0
-2.1,10.638555,41665.091,204320.014,1.0
-2.0,11.34262,41665.091,204320.014,1.0
-1.8,12.80293,41665.091,204320.014,1.0
-1.6,13.468895,41665.091,204320.014,1.0
-1.4,14.821415,41665.091,204320.014,1.0
-1.3,15.49082,41665.091,204320.014,1.0
-1.1,16.55269,41665.091,204320.014,1.0
-1.0,16.931485000000002,41665.091,204320.014,1.0
-0.8,17.628999999999998,41665.091,204320.014,1.0
-0.7,18.04145,41665.091,204320.014,1.0
-0.5,19.095860000000002,41665.091,204320.014,1.0
-0.3,21.093635,41665.091,204320.014,1.0
-0.2,21.97556,41665.091,204320.014,1.0
-0.1,23.494063333333333,41665.091,204320.014,1.0
-0.0,24.82099,41665.091,204320.014,1.0
-4.9,3.00395,41665.283,204319.552,2.0
-4.7,3.12186,41665.283,204319.552,2.0
-4.5,3.389565,41665.283,204319.552,2.0
-4.3,3.60687,41665.283,204319.552,2.0
-4.1,3.919815,41665.283,204319.552,2.0
-4.0,4.059945000000001,41665.283,204319.552,2.0
-3.8,4.55,41665.283,204319.552,2.0
-3.7,4.45043,41665.283,204319.552,2.0
-3.6,4.7904599999999995,41665.283,204319.552,2.0
-3.4,5.330103333333334,41665.283,204319.552,2.0
-3.3,5.676475,41665.283,204319.552,2.0
-3.1,6.32867,41665.283,204319.552,2.0
-3.0,6.665299999999999,41665.283,204319.552,2.0
-2.8,7.4259699999999995,41665.283,204319.552,2.0
-2.7,7.9253350000000005,41665.283,204319.552,2.0
-2.5,8.966655,41665.283,204319.552,2.0
-2.4,9.12894,41665.283,204319.552,2.0
-2.3,9.652445,41665.283,204319.552,2.0
-2.1,10.794903333333332,41665.283,204319.552,2.0
-2.0,11.563134999999999,41665.283,204319.552,2.0
-1.8,12.80293,41665.283,204319.552,2.0
-1.7,13.36508,41665.283,204319.552,2.0
-1.6,13.725320000000002,41665.283,204319.552,2.0
-1.4,14.937723333333333,41665.283,204319.552,2.0
-1.3,15.447826666666666,41665.283,204319.552,2.0
-1.1,16.14309666666667,41665.283,204319.552,2.0
-1.0,16.64265333333333,41665.283,204319.552,2.0
-0.8,17.2482,41665.283,204319.552,2.0
-0.7,17.26578,41665.283,204319.552,2.0
-0.6,18.275485,41665.283,204319.552,2.0
-0.5,19.070565000000002,41665.283,204319.552,2.0
-0.4,21.82121,41665.283,204319.552,2.0
-0.3,22.369571999999998,41665.283,204319.552,2.0
-0.2,21.97556,41665.283,204319.552,2.0
-0.1,27.507131428571427,41665.283,204319.552,2.0
-0.0,24.82099,41665.283,204319.552,2.0
-4.9,2.935365,41665.475,204319.091,3.0
-4.7,2.985535,41665.475,204319.091,3.0
-4.5,3.2536300000000002,41665.475,204319.091,3.0
-4.3,3.471435,41665.475,204319.091,3.0
-4.1,3.808045,41665.475,204319.091,3.0
-4.0,3.93548,41665.475,204319.091,3.0
-3.7,4.380475000000001,41665.475,204319.091,3.0
-3.6,4.62995,41665.475,204319.091,3.0
-3.4,5.22412,41665.475,204319.091,3.0
-3.3,5.548965,41665.475,204319.091,3.0
-3.1,6.276875,41665.475,204319.091,3.0
-3.0,6.683093333333333,41665.475,204319.091,3.0
-2.8,7.480149999999999,41665.475,204319.091,3.0
-2.7,7.987175000000001,41665.475,204319.091,3.0
-2.5,9.080110000000001,41665.475,204319.091,3.0
-2.3,9.612133333333334,41665.475,204319.091,3.0
-2.1,11.001085,41665.475,204319.091,3.0
-2.0,11.61979,41665.475,204319.091,3.0
-1.8,12.940155,41665.475,204319.091,3.0
-1.7,13.553809999999999,41665.475,204319.091,3.0
-1.6,14.12875,41665.475,204319.091,3.0
-1.5,14.233574999999998,41665.475,204319.091,3.0
-1.4,15.075215,41665.475,204319.091,3.0
-1.3,15.147903333333332,41665.475,204319.091,3.0
-1.2,14.83974,41665.475,204319.091,3.0
-1.1,15.621656666666667,41665.475,204319.091,3.0
-1.0,15.330336666666668,41665.475,204319.091,3.0
-0.8,15.94862,41665.475,204319.091,3.0
-0.7,16.75802,41665.475,204319.091,3.0
-0.6,18.821423333333332,41665.475,204319.091,3.0
-0.5,20.862576666666666,41665.475,204319.091,3.0
-0.4,24.59993,41665.475,204319.091,3.0
-0.3,26.054054,41665.475,204319.091,3.0
-0.1,29.59466,41665.475,204319.091,3.0
-4.9,2.80053,41665.667,204318.629,4.0
-4.7,2.850845,41665.667,204318.629,4.0
-4.5,3.18604,41665.667,204318.629,4.0
-4.4,3.06926,41665.667,204318.629,4.0
-4.3,3.338405,41665.667,204318.629,4.0
-4.1,3.67194,41665.667,204318.629,4.0
-4.0,3.791265,41665.667,204318.629,4.0
-3.7,4.225055,41665.667,204318.629,4.0
-3.6,4.4692,41665.667,204318.629,4.0
-3.4,5.09721,41665.667,204318.629,4.0
-3.3,5.2119599999999995,41665.667,204318.629,4.0
-3.2,5.39522,41665.667,204318.629,4.0
-3.1,6.22508,41665.667,204318.629,4.0
-3.0,6.443614999999999,41665.667,204318.629,4.0
-2.8,7.17169,41665.667,204318.629,4.0
-2.7,7.5481300000000005,41665.667,204318.629,4.0
-2.5,8.635186666666668,41665.667,204318.629,4.0
-2.3,9.29841,41665.667,204318.629,4.0
-2.1,10.67534,41665.667,204318.629,4.0
-2.0,11.306043333333333,41665.667,204318.629,4.0
-1.8,12.73851,41665.667,204318.629,4.0
-1.7,13.60897,41665.667,204318.629,4.0
-1.6,13.73243,41665.667,204318.629,4.0
-1.5,14.137923333333333,41665.667,204318.629,4.0
-1.4,14.98009,41665.667,204318.629,4.0
-1.3,14.38954,41665.667,204318.629,4.0
-1.2,14.3326,41665.667,204318.629,4.0
-1.1,14.573875000000001,41665.667,204318.629,4.0
-1.0,14.1834925,41665.667,204318.629,4.0
-0.8,15.061976666666666,41665.667,204318.629,4.0
-0.7,15.050583333333334,41665.667,204318.629,4.0
-0.6,19.50202,41665.667,204318.629,4.0
-0.5,20.0878525,41665.667,204318.629,4.0
-0.4,27.37865,41665.667,204318.629,4.0
-0.3,30.898105,41665.667,204318.629,4.0
-0.2,35.2826,41665.667,204318.629,4.0
-0.1,27.629181428571428,41665.667,204318.629,4.0
-0.0,13.67282,41665.667,204318.629,4.0
-4.9,2.73428,41665.858,204318.167,5.0
-4.8,2.58725,41665.858,204318.167,5.0
-4.7,2.69257,41665.858,204318.167,5.0
-4.4,3.06926,41665.858,204318.167,5.0
-4.3,3.1823366666666666,41665.858,204318.167,5.0
-4.1,3.4463566666666665,41665.858,204318.167,5.0
-4.0,3.71658,41665.858,204318.167,5.0
-3.9,3.51956,41665.858,204318.167,5.0
-3.7,4.00155,41665.858,204318.167,5.0
