Z,Resistivity(ohm.m),easting,northing,ID
-4.3,22.74203,107761.108,183310.609,1.0
-4.1,22.66625,107761.108,183310.609,1.0
-4.0,22.52314,107761.108,183310.609,1.0
-3.9,22.4016,107761.108,183310.609,1.0
-3.8,22.46988,107761.108,183310.609,1.0
-3.7,22.36486,107761.108,183310.609,1.0
-3.6,22.14363,107761.108,183310.609,1.0
-3.5,22.00869,107761.108,183310.609,1.0
-3.4,22.14983,107761.108,183310.609,1.0
-3.3,21.887635000000003,107761.108,183310.609,1.0
-3.1,21.704255,107761.108,183310.609,1.0
-3.0,21.68059,107761.108,183310.609,1.0
-2.9,21.28804,107761.108,183310.609,1.0
-2.8,21.1401,107761.108,183310.609,1.0
-2.7,21.4224,107761.108,183310.609,1.0
-2.6,21.487205,107761.108,183310.609,1.0
-2.5,21.63015,107761.108,183310.609,1.0
-2.4,21.21873,107761.108,183310.609,1.0
-2.3,21.450895,107761.108,183310.609,1.0
-2.2,21.77034,107761.108,183310.609,1.0
-2.1,21.31479,107761.108,183310.609,1.0
-2.0,21.43596,107761.108,183310.609,1.0
-1.9,22.197815,107761.108,183310.609,1.0
-1.8,21.88845,107761.108,183310.609,1.0
-1.7,22.599655,107761.108,183310.609,1.0
-1.6,23.40284,107761.108,183310.609,1.0
-1.5,23.07518,107761.108,183310.609,1.0
-1.4,24.03583,107761.108,183310.609,1.0
-1.3,25.14587,107761.108,183310.609,1.0
-1.2,24.97975,107761.108,183310.609,1.0
-1.1,26.295766666666665,107761.108,183310.609,1.0
-1.0,27.559373333333337,107761.108,183310.609,1.0
-0.9,28.95847,107761.108,183310.609,1.0
-0.8,30.128315,107761.108,183310.609,1.0
-0.7,32.073825,107761.108,183310.609,1.0
-0.6,33.64933666666667,107761.108,183310.609,1.0
-0.5,35.427345,107761.108,183310.609,1.0
-0.4,37.41608,107761.108,183310.609,1.0
-0.3,39.072005000000004,107761.108,183310.609,1.0
-0.2,40.0317025,107761.108,183310.609,1.0
-0.1,39.729815,107761.108,183310.609,1.0
-0.0,39.429035,107761.108,183310.609,1.0
-4.3,22.558175,107761.387,183310.199,2.0
-4.2,22.39457,107761.387,183310.199,2.0
-4.1,22.194375,107761.387,183310.199,2.0
-4.0,22.202925,107761.387,183310.199,2.0
-3.9,22.0081,107761.387,183310.199,2.0
-3.8,21.75421,107761.387,183310.199,2.0
-3.7,21.52072,107761.387,183310.199,2.0
-3.6,21.594315,107761.387,183310.199,2.0
-3.5,21.379080000000002,107761.387,183310.199,2.0
-3.4,21.0374,107761.387,183310.199,2.0
-3.3,20.864815,107761.387,183310.199,2.0
-3.2,21.01146,107761.387,183310.199,2.0
-3.1,20.33592333333333,107761.387,183310.199,2.0
-3.0,20.046100000000003,107761.387,183310.199,2.0
-2.9,20.27012,107761.387,183310.199,2.0
-2.8,20.055025,107761.387,183310.199,2.0
-2.7,19.567845,107761.387,183310.199,2.0
-2.6,19.5059125,107761.387,183310.199,2.0
-2.5,19.499515000000002,107761.387,183310.199,2.0
-2.4,19.423466666666666,107761.387,183310.199,2.0
-2.3,19.27809,107761.387,183310.199,2.0
-2.2,19.168365,107761.387,183310.199,2.0
-2.1,19.145636666666665,107761.387,183310.199,2.0
-2.0,19.110362000000002,107761.387,183310.199,2.0
-1.9,19.076340000000002,107761.387,183310.199,2.0
-1.8,19.459854,107761.387,183310.199,2.0
-1.7,19.3309,107761.387,183310.199,2.0
-1.6,19.483916,107761.387,183310.199,2.0
-1.5,20.041088,107761.387,183310.199,2.0
-1.4,21.227836666666665,107761.387,183310.199,2.0
-1.3,21.401866000000002,107761.387,183310.199,2.0
-1.2,21.949834999999997,107761.387,183310.199,2.0
-1.1,22.720206666666666,107761.387,183310.199,2.0
-1.0,24.293715000000002,107761.387,183310.199,2.0
-0.9,26.005553333333335,107761.387,183310.199,2.0
-0.8,27.987761666666668,107761.387,183310.199,2.0
-0.7,30.119756666666664,107761.387,183310.199,2.0
-0.6,31.583043333333332,107761.387,183310.199,2.0
-0.5,34.95961,107761.387,183310.199,2.0
-0.4,38.37839875,107761.387,183310.199,2.0
-0.3,41.30193285714286,107761.387,183310.199,2.0
-0.2,44.417966,107761.387,183310.199,2.0
-0.1,46.33579090909091,107761.387,183310.199,2.0
-0.0,46.562505,107761.387,183310.199,2.0
-4.3,22.18986,107761.668,183309.785,3.0
-4.2,22.056424999999997,107761.668,183309.785,3.0
-4.1,21.763895,107761.668,183309.785,3.0
-4.0,21.6085,107761.668,183309.785,3.0
-3.9,21.13344,107761.668,183309.785,3.0
-3.8,21.112144999999998,107761.668,183309.785,3.0
-3.7,20.76306,107761.668,183309.785,3.0
-3.6,20.37209,107761.668,183309.785,3.0
-3.5,19.977685,107761.668,183309.785,3.0
-3.4,20.059555000000003,107761.668,183309.785,3.0
-3.3,19.501095,107761.668,183309.785,3.0
-3.2,19.21874,107761.668,183309.785,3.0
