Z,Resistivity(ohm.m),easting,northing,ID
-4.7,4.36484,41665.091,204320.014,1.0
-4.5,4.61391,41665.091,204320.014,1.0
-4.3,4.93511,41665.091,204320.014,1.0
-4.1,5.2113,41665.091,204320.014,1.0
-4.0,5.22153,41665.091,204320.014,1.0
-3.8,5.61959,41665.091,204320.014,1.0
-3.6,6.02512,41665.091,204320.014,1.0
-3.4,6.57268,41665.091,204320.014,1.0
-3.3,6.64847,41665.091,204320.014,1.0
-3.0,7.2866,41665.091,204320.014,1.0
-2.8,7.97033,41665.091,204320.014,1.0
-2.7,8.3392,41665.091,204320.014,1.0
-2.5,9.20446,41665.091,204320.014,1.0
-2.4,9.71645,41665.091,204320.014,1.0
-2.1,10.7803,41665.091,204320.014,1.0
-2.0,11.39958,41665.091,204320.014,1.0
-1.8,12.73648,41665.091,204320.014,1.0
-1.6,13.421775,41665.091,204320.014,1.0
-1.4,14.854535,41665.091,204320.014,1.0
-1.3,15.58246,41665.091,204320.014,1.0
-1.1,16.99394,41665.091,204320.014,1.0
-1.0,17.671585,41665.091,204320.014,1.0
-0.8,18.942279999999997,41665.091,204320.014,1.0
-0.7,19.56144,41665.091,204320.014,1.0
-0.5,21.21920666666667,41665.091,204320.014,1.0
-0.3,21.4754,41665.091,204320.014,1.0
-0.2,23.985095,41665.091,204320.014,1.0
-0.1,24.989163333333334,41665.091,204320.014,1.0
-0.0,27.00652,41665.091,204320.014,1.0
-4.9,4.07828,41665.283,204319.552,2.0
-4.7,4.188845000000001,41665.283,204319.552,2.0
-4.5,4.434984999999999,41665.283,204319.552,2.0
-4.3,4.75243,41665.283,204319.552,2.0
-4.1,5.042415,41665.283,204319.552,2.0
-4.0,5.0435,41665.283,204319.552,2.0
-3.8,5.61959,41665.283,204319.552,2.0
-3.7,5.25173,41665.283,204319.552,2.0
-3.6,5.840815,41665.283,204319.552,2.0
-3.4,6.16764,41665.283,204319.552,2.0
-3.3,6.435475,41665.283,204319.552,2.0
-3.1,6.80085,41665.283,204319.552,2.0
-3.0,7.177783333333333,41665.283,204319.552,2.0
-2.8,7.833323333333333,41665.283,204319.552,2.0
-2.7,8.245725,41665.283,204319.552,2.0
-2.5,9.112279999999998,41665.283,204319.552,2.0
-2.4,9.71645,41665.283,204319.552,2.0
-2.3,9.489049999999999,41665.283,204319.552,2.0
-2.1,10.684446666666666,41665.283,204319.552,2.0
-2.0,11.35663,41665.283,204319.552,2.0
-1.8,12.73648,41665.283,204319.552,2.0
-1.7,12.83983,41665.283,204319.552,2.0
-1.6,13.52158,41665.283,204319.552,2.0
-1.4,14.942043333333332,41665.283,204319.552,2.0
-1.3,15.701403333333333,41665.283,204319.552,2.0
-1.1,17.115896666666668,41665.283,204319.552,2.0
-1.0,17.753519999999998,41665.283,204319.552,2.0
-0.8,19.118713333333332,41665.283,204319.552,2.0
-0.7,20.029510000000002,41665.283,204319.552,2.0
-0.6,22.333624999999998,41665.283,204319.552,2.0
-0.5,21.838885,41665.283,204319.552,2.0
-0.4,26.5952,41665.283,204319.552,2.0
-0.3,24.603488,41665.283,204319.552,2.0
-0.2,23.985095,41665.283,204319.552,2.0
-0.1,28.252667142857145,41665.283,204319.552,2.0
-0.0,27.00652,41665.283,204319.552,2.0
-4.9,3.907495,41665.475,204319.091,3.0
-4.7,3.845555,41665.475,204319.091,3.0
-4.5,4.087625,41665.475,204319.091,3.0
-4.3,4.393935,41665.475,204319.091,3.0
-4.1,4.69546,41665.475,204319.091,3.0
-4.0,4.689605,41665.475,204319.091,3.0
-3.7,5.07244,41665.475,204319.091,3.0
-3.6,5.293956666666666,41665.475,204319.091,3.0
-3.4,5.79282,41665.475,204319.091,3.0
-3.3,6.04721,41665.475,204319.091,3.0
-3.1,6.632009999999999,41665.475,204319.091,3.0
-3.0,6.969806666666667,41665.475,204319.091,3.0
-2.8,7.599683333333334,41665.475,204319.091,3.0
-2.7,7.9854,41665.475,204319.091,3.0
-2.5,8.847905,41665.475,204319.091,3.0
-2.3,9.303476666666667,41665.475,204319.091,3.0
-2.1,10.26503,41665.475,204319.091,3.0
-2.0,10.849206666666667,41665.475,204319.091,3.0
-1.8,11.95065,41665.475,204319.091,3.0
-1.7,12.818209999999999,41665.475,204319.091,3.0
-1.6,13.486905,41665.475,204319.091,3.0
-1.5,13.657225,41665.475,204319.091,3.0
-1.4,15.096375,41665.475,204319.091,3.0
-1.3,15.40928,41665.475,204319.091,3.0
-1.2,15.45951,41665.475,204319.091,3.0
-1.1,17.026523333333333,41665.475,204319.091,3.0
-1.0,17.476186666666667,41665.475,204319.091,3.0
-0.8,19.094163333333334,41665.475,204319.091,3.0
-0.7,20.146026666666668,41665.475,204319.091,3.0
-0.6,22.48348,41665.475,204319.091,3.0
-0.5,24.030353333333334,41665.475,204319.091,3.0
-0.4,27.293655,41665.475,204319.091,3.0
-0.3,27.451546,41665.475,204319.091,3.0
-0.1,30.441824285714286,41665.475,204319.091,3.0
-4.9,3.576315,41665.667,204318.629,4.0
-4.7,3.521385,41665.667,204318.629,4.0
-4.5,3.91919,41665.667,204318.629,4.0
-4.4,3.62403,41665.667,204318.629,4.0
-4.3,4.05738,41665.667,204318.629,4.0
