Z,Resistivity(ohm.m),easting,northing,ID
-4.2,22.555187142857143,107761.108,183310.609,1.0
-4.1,22.262995714285715,107761.108,183310.609,1.0
-4.0,21.56377,107761.108,183310.609,1.0
-3.9,21.5535525,107761.108,183310.609,1.0
-3.8,21.07171285714286,107761.108,183310.609,1.0
-3.7,20.606346000000002,107761.108,183310.609,1.0
-3.6,20.115673333333334,107761.108,183310.609,1.0
-3.5,20.276731666666667,107761.108,183310.609,1.0
-3.4,18.828505,107761.108,183310.609,1.0
-3.3,19.1279225,107761.108,183310.609,1.0
-3.2,19.133436,107761.108,183310.609,1.0
-3.1,17.83701,107761.108,183310.609,1.0
-3.0,18.352057142857145,107761.108,183310.609,1.0
-2.9,16.1071175,107761.108,183310.609,1.0
-2.8,17.21500875,107761.108,183310.609,1.0
-2.7,16.88579375,107761.108,183310.609,1.0
-2.6,16.496850000000002,107761.108,183310.609,1.0
-2.5,15.380738749999999,107761.108,183310.609,1.0
-2.4,16.13368142857143,107761.108,183310.609,1.0
-2.3,16.182942222222223,107761.108,183310.609,1.0
-2.2,15.068423750000001,107761.108,183310.609,1.0
-2.1,14.77761,107761.108,183310.609,1.0
-2.0,15.53994,107761.108,183310.609,1.0
-1.9,15.209071428571429,107761.108,183310.609,1.0
-1.8,13.85419125,107761.108,183310.609,1.0
-1.7,14.5809225,107761.108,183310.609,1.0
-1.6,15.65885222222222,107761.108,183310.609,1.0
-1.5,14.18844,107761.108,183310.609,1.0
-1.4,15.815403636363635,107761.108,183310.609,1.0
-1.3,16.7071425,107761.108,183310.609,1.0
-1.2,18.330955833333334,107761.108,183310.609,1.0
-1.1,19.754168333333332,107761.108,183310.609,1.0
-1.0,21.021545454545453,107761.108,183310.609,1.0
-0.9,22.962160833333332,107761.108,183310.609,1.0
-0.8,26.160326153846157,107761.108,183310.609,1.0
-0.7,29.717662307692308,107761.108,183310.609,1.0
-0.6,33.62356647058824,107761.108,183310.609,1.0
-0.5,38.595757142857146,107761.108,183310.609,1.0
-0.4,43.677982941176474,107761.108,183310.609,1.0
-0.3,48.63774055555555,107761.108,183310.609,1.0
-0.2,50.449770434782614,107761.108,183310.609,1.0
-0.1,56.70796842105263,107761.108,183310.609,1.0
-0.0,51.259078,107761.108,183310.609,1.0
-4.2,22.66072875,107761.387,183310.199,2.0
-4.1,22.40394,107761.387,183310.199,2.0
-4.0,21.56377,107761.387,183310.199,2.0
-3.9,21.57055,107761.387,183310.199,2.0
-3.8,21.07171285714286,107761.387,183310.199,2.0
-3.7,20.523971666666668,107761.387,183310.199,2.0
-3.6,19.9718025,107761.387,183310.199,2.0
-3.5,20.021855714285714,107761.387,183310.199,2.0
-3.4,18.557961666666667,107761.387,183310.199,2.0
-3.3,18.922623333333334,107761.387,183310.199,2.0
-3.2,18.332505714285713,107761.387,183310.199,2.0
-3.1,17.454483333333332,107761.387,183310.199,2.0
-3.0,17.934831250000002,107761.387,183310.199,2.0
-2.9,15.481828333333333,107761.387,183310.199,2.0
-2.8,17.21500875,107761.387,183310.199,2.0
-2.7,16.063738,107761.387,183310.199,2.0
-2.6,15.118360000000001,107761.387,183310.199,2.0
-2.5,15.380738749999999,107761.387,183310.199,2.0
-2.4,14.96030888888889,107761.387,183310.199,2.0
-2.3,15.646004,107761.387,183310.199,2.0
-2.2,14.079121,107761.387,183310.199,2.0
-2.1,14.231263333333333,107761.387,183310.199,2.0
-2.0,13.92255909090909,107761.387,183310.199,2.0
-1.9,13.992507777777778,107761.387,183310.199,2.0
-1.8,13.85419125,107761.387,183310.199,2.0
-1.7,13.560426000000001,107761.387,183310.199,2.0
-1.6,14.260634166666668,107761.387,183310.199,2.0
-1.5,13.186624999999998,107761.387,183310.199,2.0
-1.4,15.220836153846154,107761.387,183310.199,2.0
-1.3,16.10706142857143,107761.387,183310.199,2.0
-1.2,17.575882666666665,107761.387,183310.199,2.0
-1.1,19.445106153846154,107761.387,183310.199,2.0
-1.0,20.63454769230769,107761.387,183310.199,2.0
-0.9,22.87908714285714,107761.387,183310.199,2.0
-0.8,26.701243529411762,107761.387,183310.199,2.0
-0.7,30.816529411764705,107761.387,183310.199,2.0
-0.6,34.296721052631575,107761.387,183310.199,2.0
-0.5,40.10268833333333,107761.387,183310.199,2.0
-0.4,44.495732631578946,107761.387,183310.199,2.0
-0.3,49.77355571428571,107761.387,183310.199,2.0
-0.2,52.23230518518518,107761.387,183310.199,2.0
-0.1,58.564625416666665,107761.387,183310.199,2.0
-0.0,54.02317333333334,107761.387,183310.199,2.0
-4.2,22.984768,107761.668,183309.785,3.0
-4.1,22.533192,107761.668,183309.785,3.0
-4.0,21.56377,107761.668,183309.785,3.0
-3.9,21.642745,107761.668,183309.785,3.0
-3.8,21.226445555555554,107761.668,183309.785,3.0
-3.7,20.494938571428573,107761.668,183309.785,3.0
-3.6,19.979011,107761.668,183309.785,3.0
-3.5,20.021855714285714,107761.668,183309.785,3.0
-3.4,18.49139375,107761.668,183309.785,3.0
-3.3,18.747237000000002,107761.668,183309.785,3.0
-3.2,18.159715,107761.668,183309.785,3.0
-3.1,17.0477125,107761.668,183309.785,3.0
-3.0,17.587429999999998,107761.668,183309.785,3.0
-2.9,15.338271428571428,107761.668,183309.785,3.0
-2.8,16.472034999999998,107761.668,183309.785,3.0
-2.7,15.718108181818183,107761.668,183309.785,3.0
-2.6,14.202048750000001,107761.668,183309.785,3.0
-2.5,15.380738749999999,107761.668,183309.785,3.0
-2.4,13.841671666666668,107761.668,183309.785,3.0
-2.3,14.702298333333333,107761.668,183309.785,3.0
-2.2,13.315776666666666,107761.668,183309.785,3.0
-2.1,12.945983333333333,107761.668,183309.785,3.0
-2.0,13.469220833333333,107761.668,183309.785,3.0
-1.9,12.994197272727273,107761.668,183309.785,3.0
-1.8,12.435293636363637,107761.668,183309.785,3.0
-1.7,13.127187272727271,107761.668,183309.785,3.0
-1.6,13.503085,107761.668,183309.785,3.0
-1.5,12.792675454545453,107761.668,183309.785,3.0
-1.4,14.517877333333333,107761.668,183309.785,3.0
-1.3,15.215566470588234,107761.668,183309.785,3.0
-1.2,17.04127588235294,107761.668,183309.785,3.0
-1.1,18.926106,107761.668,183309.785,3.0
-1.0,20.17267866666667,107761.668,183309.785,3.0
-0.9,22.4507,107761.668,183309.785,3.0
-0.8,26.4736175,107761.668,183309.785,3.0
-0.7,30.832888095238093,107761.668,183309.785,3.0
-0.6,34.76750608695652,107761.668,183309.785,3.0
-0.5,41.13846916666667,107761.668,183309.785,3.0
-0.4,45.837083913043486,107761.668,183309.785,3.0
-0.3,50.65296458333333,107761.668,183309.785,3.0
-0.2,53.2512064516129,107761.668,183309.785,3.0
-0.1,59.13047518518519,107761.668,183309.785,3.0
-0.0,55.47489,107761.668,183309.785,3.0
-4.2,23.189424545454546,107761.949,183309.372,4.0
-4.1,22.693553636363635,107761.949,183309.372,4.0
-4.0,21.56377,107761.949,183309.372,4.0
-3.9,21.855259285714286,107761.949,183309.372,4.0
-3.8,21.350839,107761.949,183309.372,4.0
-3.7,20.494938571428573,107761.949,183309.372,4.0
-3.6,20.167838333333332,107761.949,183309.372,4.0
-3.5,19.90175222222222,107761.949,183309.372,4.0
-3.4,18.49139375,107761.949,183309.372,4.0
-3.3,18.65650666666667,107761.949,183309.372,4.0
-3.2,18.017106666666667,107761.949,183309.372,4.0
-3.1,16.990657777777777,107761.949,183309.372,4.0
-3.0,17.191464545454547,107761.949,183309.372,4.0
-2.9,15.076544444444444,107761.949,183309.372,4.0
-2.8,16.164014545454545,107761.949,183309.372,4.0
-2.7,15.223263076923077,107761.949,183309.372,4.0
-2.6,13.693802999999999,107761.949,183309.372,4.0
-2.5,14.493758,107761.949,183309.372,4.0
-2.4,13.841671666666668,107761.949,183309.372,4.0
-2.3,13.700333333333333,107761.949,183309.372,4.0
-2.2,12.708243571428572,107761.949,183309.372,4.0
-2.1,12.304818571428571,107761.949,183309.372,4.0
-2.0,13.066978461538461,107761.949,183309.372,4.0
-1.9,12.562213333333332,107761.949,183309.372,4.0
-1.8,11.714859230769232,107761.949,183309.372,4.0
-1.7,12.292483076923077,107761.949,183309.372,4.0
-1.6,12.7991175,107761.949,183309.372,4.0
-1.5,12.442668333333332,107761.949,183309.372,4.0
-1.4,13.51051611111111,107761.949,183309.372,4.0
-1.3,14.881182222222224,107761.949,183309.372,4.0
-1.2,16.357917368421052,107761.949,183309.372,4.0
-1.1,17.794822222222223,107761.949,183309.372,4.0
-1.0,18.95542210526316,107761.949,183309.372,4.0
-0.9,22.23757611111111,107761.949,183309.372,4.0
-0.8,25.64558583333333,107761.949,183309.372,4.0
-0.7,30.463300416666666,107761.949,183309.372,4.0
-0.6,34.713563846153846,107761.949,183309.372,4.0
-0.5,41.129162692307695,107761.949,183309.372,4.0
-0.4,46.0887674074074,107761.949,183309.372,4.0
-0.3,51.39720035714286,107761.949,183309.372,4.0
-0.2,54.19690611111111,107761.949,183309.372,4.0
-0.1,59.87554272727273,107761.949,183309.372,4.0
