Z,Resistivity(ohm.m),easting,northing,ID
-4.3,22.868646666666667,107761.108,183310.609,1.0
-4.2,22.857483333333334,107761.108,183310.609,1.0
-4.1,22.701984999999997,107761.108,183310.609,1.0
-4.0,22.5731125,107761.108,183310.609,1.0
-3.9,22.52602,107761.108,183310.609,1.0
-3.8,22.303286,107761.108,183310.609,1.0
-3.7,22.2344525,107761.108,183310.609,1.0
-3.6,22.101816666666668,107761.108,183310.609,1.0
-3.5,21.870635,107761.108,183310.609,1.0
-3.4,21.801335,107761.108,183310.609,1.0
-3.3,21.467786666666665,107761.108,183310.609,1.0
-3.2,21.36522,107761.108,183310.609,1.0
-3.1,21.377168,107761.108,183310.609,1.0
-3.0,20.843700000000002,107761.108,183310.609,1.0
-2.9,21.170959999999997,107761.108,183310.609,1.0
-2.8,20.836407142857144,107761.108,183310.609,1.0
-2.7,20.615855,107761.108,183310.609,1.0
-2.6,20.567805714285715,107761.108,183310.609,1.0
-2.5,20.823162,107761.108,183310.609,1.0
-2.4,20.478196,107761.108,183310.609,1.0
-2.3,20.475254,107761.108,183310.609,1.0
-2.2,20.45217166666667,107761.108,183310.609,1.0
-2.1,20.492908333333332,107761.108,183310.609,1.0
-2.0,20.39142,107761.108,183310.609,1.0
-1.9,20.734984,107761.108,183310.609,1.0
-1.8,20.49517,107761.108,183310.609,1.0
-1.7,20.997515714285715,107761.108,183310.609,1.0
-1.6,21.3935575,107761.108,183310.609,1.0
-1.5,21.99349666666667,107761.108,183310.609,1.0
-1.4,22.116268333333334,107761.108,183310.609,1.0
-1.3,23.31001125,107761.108,183310.609,1.0
-1.2,23.927780000000002,107761.108,183310.609,1.0
-1.1,24.381084285714284,107761.108,183310.609,1.0
-1.0,25.88237125,107761.108,183310.609,1.0
-0.9,27.42068125,107761.108,183310.609,1.0
-0.8,29.19460875,107761.108,183310.609,1.0
-0.7,31.29225222222222,107761.108,183310.609,1.0
-0.6,33.35687222222222,107761.108,183310.609,1.0
-0.5,35.44797777777777,107761.108,183310.609,1.0
-0.4,37.735839999999996,107761.108,183310.609,1.0
-0.3,39.96467333333333,107761.108,183310.609,1.0
-0.2,41.325182222222224,107761.108,183310.609,1.0
-0.1,41.80804,107761.108,183310.609,1.0
-0.0,40.659062857142864,107761.108,183310.609,1.0
-4.3,22.788424,107761.387,183310.199,2.0
-4.2,22.716325,107761.387,183310.199,2.0
-4.1,22.53555,107761.387,183310.199,2.0
-4.0,22.399154999999997,107761.387,183310.199,2.0
-3.9,22.142124285714285,107761.387,183310.199,2.0
-3.8,22.051294444444444,107761.387,183310.199,2.0
-3.7,21.87938,107761.387,183310.199,2.0
-3.6,21.54544125,107761.387,183310.199,2.0
-3.5,21.4886525,107761.387,183310.199,2.0
-3.4,21.333270000000002,107761.387,183310.199,2.0
-3.3,20.7028825,107761.387,183310.199,2.0
-3.2,20.727069,107761.387,183310.199,2.0
-3.1,20.658245555555556,107761.387,183310.199,2.0
-3.0,20.238337142857144,107761.387,183310.199,2.0
-2.9,19.909848888888888,107761.387,183310.199,2.0
-2.8,20.248939090909094,107761.387,183310.199,2.0
-2.7,19.817905,107761.387,183310.199,2.0
-2.6,19.620102499999998,107761.387,183310.199,2.0
-2.5,19.237128333333334,107761.387,183310.199,2.0
-2.4,19.069319,107761.387,183310.199,2.0
-2.3,19.060952727272728,107761.387,183310.199,2.0
-2.2,18.90381076923077,107761.387,183310.199,2.0
-2.1,19.242962,107761.387,183310.199,2.0
-2.0,18.704302000000002,107761.387,183310.199,2.0
-1.9,18.838605454545455,107761.387,183310.199,2.0
-1.8,18.597113636363638,107761.387,183310.199,2.0
-1.7,19.216925714285715,107761.387,183310.199,2.0
-1.6,19.676654666666664,107761.387,183310.199,2.0
-1.5,20.1844075,107761.387,183310.199,2.0
-1.4,20.22380769230769,107761.387,183310.199,2.0
-1.3,21.080903529411763,107761.387,183310.199,2.0
-1.2,21.992898,107761.387,183310.199,2.0
-1.1,22.649180666666666,107761.387,183310.199,2.0
-1.0,24.200875,107761.387,183310.199,2.0
-0.9,25.95795466666667,107761.387,183310.199,2.0
-0.8,27.640301875,107761.387,183310.199,2.0
-0.7,30.068205,107761.387,183310.199,2.0
-0.6,32.35321388888889,107761.387,183310.199,2.0
-0.5,35.06440111111111,107761.387,183310.199,2.0
-0.4,38.384095263157896,107761.387,183310.199,2.0
-0.3,41.995236842105264,107761.387,183310.199,2.0
-0.2,44.97119315789474,107761.387,183310.199,2.0
-0.1,45.940242,107761.387,183310.199,2.0
