Z,Resistivity(ohm.m),easting,northing,nb_electrode
-1.4,4.568995454545455,41669.885,204308.47,26.0
-1.3,5.2578992307692305,41669.885,204308.47,26.0
-1.2,6.001718666666666,41669.885,204308.47,26.0
-1.1,6.9829099999999995,41669.885,204308.47,26.0
-1.0,8.179601428571429,41669.885,204308.47,26.0
-0.9,9.772757333333335,41669.885,204308.47,26.0
-0.8,11.417526,41669.885,204308.47,26.0
-0.7,13.139802666666666,41669.885,204308.47,26.0
-0.6,15.192953684210526,41669.885,204308.47,26.0
-0.5,16.869368333333334,41669.885,204308.47,26.0
-0.4,18.55911315789474,41669.885,204308.47,26.0
-0.3,19.608293684210526,41669.885,204308.47,26.0
-0.2,20.764594444444445,41669.885,204308.47,26.0
-0.1,21.937612272727275,41669.885,204308.47,26.0
-0.0,22.676402307692307,41669.885,204308.47,26.0
-4.9,1.5538875,41670.077,204308.008,27.0
-4.7,1.5848699999999998,41670.077,204308.008,27.0
-4.6,1.59696,41670.077,204308.008,27.0
-4.5,1.61434,41670.077,204308.008,27.0
-4.4,1.6304066666666666,41670.077,204308.008,27.0
-4.3,1.6465925,41670.077,204308.008,27.0
-4.2,1.6680457142857144,41670.077,204308.008,27.0
-4.1,1.68613,41670.077,204308.008,27.0
-4.0,1.708592857142857,41670.077,204308.008,27.0
-3.9,1.73427,41670.077,204308.008,27.0
-3.8,1.7515816666666666,41670.077,204308.008,27.0
-3.7,1.7785360000000001,41670.077,204308.008,27.0
-3.6,1.7981883333333333,41670.077,204308.008,27.0
-3.5,1.8231316666666666,41670.077,204308.008,27.0
-3.4,1.8493316666666668,41670.077,204308.008,27.0
-3.3,1.8761133333333333,41670.077,204308.008,27.0
-3.2,1.905105,41670.077,204308.008,27.0
-3.1,1.9350633333333331,41670.077,204308.008,27.0
-3.0,1.968565,41670.077,204308.008,27.0
-2.9,2.01363,41670.077,204308.008,27.0
-2.8,2.06326,41670.077,204308.008,27.0
-2.7,2.1175344444444444,41670.077,204308.008,27.0
-2.6,2.17312,41670.077,204308.008,27.0
-2.5,2.217492222222222,41670.077,204308.008,27.0
-2.4,2.288385,41670.077,204308.008,27.0
-2.3,2.3567733333333334,41670.077,204308.008,27.0
-2.2,2.452141,41670.077,204308.008,27.0
-2.1,2.5725855555555555,41670.077,204308.008,27.0
-2.0,2.7010544444444444,41670.077,204308.008,27.0
-1.9,2.828404,41670.077,204308.008,27.0
-1.8,3.046985454545455,41670.077,204308.008,27.0
-1.7,3.3057177777777778,41670.077,204308.008,27.0
-1.6,3.5758527272727276,41670.077,204308.008,27.0
-1.5,3.948315454545454,41670.077,204308.008,27.0
-1.4,4.47701,41670.077,204308.008,27.0
-1.3,5.1701999999999995,41670.077,204308.008,27.0
-1.2,5.87469,41670.077,204308.008,27.0
-1.1,6.854661428571428,41670.077,204308.008,27.0
-1.0,8.008748,41670.077,204308.008,27.0
-0.9,9.666874666666667,41670.077,204308.008,27.0
-0.8,11.250841333333334,41670.077,204308.008,27.0
-0.7,12.924244375,41670.077,204308.008,27.0
-0.6,14.80155111111111,41670.077,204308.008,27.0
-0.5,16.524600526315787,41670.077,204308.008,27.0
-0.4,17.802587894736842,41670.077,204308.008,27.0
-0.3,18.2875075,41670.077,204308.008,27.0
-0.2,17.611502105263156,41670.077,204308.008,27.0
-0.1,16.338610714285714,41670.077,204308.008,27.0
-0.0,16.04106714285714,41670.077,204308.008,27.0
-4.9,1.53767,41670.269,204307.547,28.0
-4.8,1.54702,41670.269,204307.547,28.0
-4.7,1.5652042857142858,41670.269,204307.547,28.0
-4.6,1.5774275,41670.269,204307.547,28.0
-4.5,1.5972114285714285,41670.269,204307.547,28.0
-4.4,1.6133,41670.269,204307.547,28.0
-4.3,1.6264133333333335,41670.269,204307.547,28.0
-4.2,1.6525833333333333,41670.269,204307.547,28.0
-4.1,1.6630466666666666,41670.269,204307.547,28.0
-4.0,1.6915466666666665,41670.269,204307.547,28.0
-3.9,1.7019216666666666,41670.269,204307.547,28.0
-3.8,1.73313,41670.269,204307.547,28.0
-3.7,1.7432699999999999,41670.269,204307.547,28.0
-3.6,1.7775183333333333,41670.269,204307.547,28.0
-3.5,1.7875500000000002,41670.269,204307.547,28.0
-3.4,1.8108466666666665,41670.269,204307.547,28.0
-3.3,1.8356016666666666,41670.269,204307.547,28.0
-3.2,1.8612399999999998,41670.269,204307.547,28.0
-3.1,1.8888116666666666,41670.269,204307.547,28.0
-3.0,1.917745,41670.269,204307.547,28.0
-2.9,1.9562285714285714,41670.269,204307.547,28.0
-2.8,2.005379,41670.269,204307.547,28.0
-2.7,2.047835,41670.269,204307.547,28.0
-2.6,2.10046375,41670.269,204307.547,28.0
-2.5,2.1453569999999997,41670.269,204307.547,28.0
-2.4,2.21632,41670.269,204307.547,28.0
-2.3,2.2681875,41670.269,204307.547,28.0
-2.2,2.3523066666666668,41670.269,204307.547,28.0
-2.1,2.4576700000000002,41670.269,204307.547,28.0
-2.0,2.5633366666666664,41670.269,204307.547,28.0
-1.9,2.71461,41670.269,204307.547,28.0
-1.8,2.899670909090909,41670.269,204307.547,28.0
-1.7,3.0723688888888887,41670.269,204307.547,28.0
-1.6,3.401037272727273,41670.269,204307.547,28.0
-1.5,3.686606,41670.269,204307.547,28.0
-1.4,4.2040283333333335,41670.269,204307.547,28.0
-1.3,4.717955000000001,41670.269,204307.547,28.0
-1.2,5.404519285714286,41670.269,204307.547,28.0
-1.1,6.193194,41670.269,204307.547,28.0
-1.0,7.313276,41670.269,204307.547,28.0
-0.9,8.649718,41670.269,204307.547,28.0
-0.8,10.396600000000001,41670.269,204307.547,28.0
-0.7,12.125742500000001,41670.269,204307.547,28.0
-0.6,13.964144210526316,41670.269,204307.547,28.0
-0.5,16.358242352941176,41670.269,204307.547,28.0
-0.4,17.979784000000002,41670.269,204307.547,28.0
-0.3,19.253971999999997,41670.269,204307.547,28.0
-0.2,19.640239523809523,41670.269,204307.547,28.0
-0.1,19.650034333333334,41670.269,204307.547,28.0
-0.0,18.43831,41670.269,204307.547,28.0
-4.9,1.5161475,41670.461,204307.085,29.0
-4.8,1.54702,41670.461,204307.085,29.0
-4.7,1.539712857142857,41670.461,204307.085,29.0
-4.6,1.5600383333333332,41670.461,204307.085,29.0
-4.5,1.575805,41670.461,204307.085,29.0
-4.4,1.5826283333333333,41670.461,204307.085,29.0
-4.3,1.6084183333333335,41670.461,204307.085,29.0
-4.2,1.614935,41670.461,204307.085,29.0
-4.1,1.642715,41670.461,204307.085,29.0
-4.0,1.6544979999999998,41670.461,204307.085,29.0
-3.9,1.6705971428571427,41670.461,204307.085,29.0
-3.8,1.6980325,41670.461,204307.085,29.0
-3.7,1.7023025,41670.461,204307.085,29.0
-3.6,1.729412,41670.461,204307.085,29.0
-3.5,1.7402016666666666,41670.461,204307.085,29.0
-3.4,1.7629849999999998,41670.461,204307.085,29.0
-3.3,1.784535,41670.461,204307.085,29.0
-3.2,1.8069983333333333,41670.461,204307.085,29.0
-3.1,1.8308349999999998,41670.461,204307.085,29.0
-3.0,1.85586,41670.461,204307.085,29.0
-2.9,1.8827566666666666,41670.461,204307.085,29.0
-2.8,1.9265544444444442,41670.461,204307.085,29.0
-2.7,1.9442388888888888,41670.461,204307.085,29.0
-2.6,2.0102985714285713,41670.461,204307.085,29.0
-2.5,2.038082222222222,41670.461,204307.085,29.0
-2.4,2.088851,41670.461,204307.085,29.0
-2.3,2.144521111111111,41670.461,204307.085,29.0
-2.2,2.210924,41670.461,204307.085,29.0
-2.1,2.2965155555555556,41670.461,204307.085,29.0
-2.0,2.399271111111111,41670.461,204307.085,29.0
-1.9,2.4952344444444443,41670.461,204307.085,29.0
-1.8,2.6549744444444445,41670.461,204307.085,29.0
-1.7,2.813564166666667,41670.461,204307.085,29.0
-1.6,3.0700089999999998,41670.461,204307.085,29.0
-1.5,3.3028716666666664,41670.461,204307.085,29.0
-1.4,3.6206674999999997,41670.461,204307.085,29.0
-1.3,4.029740666666666,41670.461,204307.085,29.0
-1.2,4.507461538461538,41670.461,204307.085,29.0
-1.1,5.2251957142857135,41670.461,204307.085,29.0
-1.0,5.9448,41670.461,204307.085,29.0
-0.9,7.022334,41670.461,204307.085,29.0
-0.8,8.350894,41670.461,204307.085,29.0
-0.7,10.081853529411765,41670.461,204307.085,29.0
-0.6,11.957439444444445,41670.461,204307.085,29.0
-0.5,14.187334444444444,41670.461,204307.085,29.0
-0.4,16.8625595,41670.461,204307.085,29.0
-0.3,20.06147111111111,41670.461,204307.085,29.0
-0.2,24.247645,41670.461,204307.085,29.0
-0.1,31.8688875,41670.461,204307.085,29.0
-0.0,36.597566,41670.461,204307.085,29.0
-4.9,1.489098888888889,41670.652,204306.623,30.0
-4.7,1.50866625,41670.652,204306.623,30.0
-4.6,1.5425675,41670.652,204306.623,30.0
-4.5,1.53842,41670.652,204306.623,30.0
-4.4,1.5587966666666666,41670.652,204306.623,30.0
-4.3,1.5673759999999999,41670.652,204306.623,30.0
-4.2,1.5890766666666665,41670.652,204306.623,30.0
-4.1,1.5967275,41670.652,204306.623,30.0
-4.0,1.6115728571428571,41670.652,204306.623,30.0
-3.9,1.626924,41670.652,204306.623,30.0
-3.8,1.6409583333333335,41670.652,204306.623,30.0
-3.7,1.6603383333333335,41670.652,204306.623,30.0
-3.6,1.67803,41670.652,204306.623,30.0
-3.5,1.694764,41670.652,204306.623,30.0
-3.4,1.7078200000000001,41670.652,204306.623,30.0
-3.3,1.726135,41670.652,204306.623,30.0
-3.2,1.7472016666666665,41670.652,204306.623,30.0
-3.1,1.76647,41670.652,204306.623,30.0
-3.0,1.7923383333333334,41670.652,204306.623,30.0
-2.9,1.8154433333333333,41670.652,204306.623,30.0
-2.8,1.836806,41670.652,204306.623,30.0
-2.7,1.8701244444444443,41670.652,204306.623,30.0
-2.6,1.9052328571428572,41670.652,204306.623,30.0
-2.5,1.9318288888888888,41670.652,204306.623,30.0
-2.4,1.97765125,41670.652,204306.623,30.0
-2.3,2.030048,41670.652,204306.623,30.0
-2.2,2.067727777777778,41670.652,204306.623,30.0
-2.1,2.1425477777777777,41670.652,204306.623,30.0
-2.0,2.220195,41670.652,204306.623,30.0
-1.9,2.3097754545454547,41670.652,204306.623,30.0
-1.8,2.427401,41670.652,204306.623,30.0
-1.7,2.580667,41670.652,204306.623,30.0
-1.6,2.7387608333333335,41670.652,204306.623,30.0
-1.5,2.9466324999999998,41670.652,204306.623,30.0
-1.4,3.23887,41670.652,204306.623,30.0
-1.3,3.55983125,41670.652,204306.623,30.0
-1.2,4.004840714285714,41670.652,204306.623,30.0
-1.1,4.480869285714285,41670.652,204306.623,30.0
-1.0,5.148303846153846,41670.652,204306.623,30.0
-0.9,6.016703571428572,41670.652,204306.623,30.0
-0.8,7.236475625,41670.652,204306.623,30.0
-0.7,8.82956875,41670.652,204306.623,30.0
-0.6,10.615394375,41670.652,204306.623,30.0
-0.5,13.03066894736842,41670.652,204306.623,30.0
-0.4,16.05387947368421,41670.652,204306.623,30.0
-0.3,19.775818823529413,41670.652,204306.623,30.0
-0.2,23.904854,41670.652,204306.623,30.0
-0.1,31.18483,41670.652,204306.623,30.0
-0.0,32.693585454545456,41670.652,204306.623,30.0
-4.9,1.4642055555555555,41670.844,204306.161,31.0
-4.7,1.4884933333333334,41670.844,204306.161,31.0
-4.6,1.5118900000000002,41670.844,204306.161,31.0
-4.5,1.51311,41670.844,204306.161,31.0
-4.4,1.520764,41670.844,204306.161,31.0
-4.3,1.540095,41670.844,204306.161,31.0
-4.2,1.548114,41670.844,204306.161,31.0
-4.1,1.561798,41670.844,204306.161,31.0
-4.0,1.5808516666666668,41670.844,204306.161,31.0
-3.9,1.588215,41670.844,204306.161,31.0
-3.8,1.6109600000000002,41670.844,204306.161,31.0
-3.7,1.6186150000000001,41670.844,204306.161,31.0
-3.6,1.6424199999999998,41670.844,204306.161,31.0
-3.5,1.6505166666666666,41670.844,204306.161,31.0
-3.4,1.6755483333333334,41670.844,204306.161,31.0
-3.3,1.6843449999999998,41670.844,204306.161,31.0
-3.2,1.7026766666666668,41670.844,204306.161,31.0
-3.1,1.7275557142857143,41670.844,204306.161,31.0
-3.0,1.743475,41670.844,204306.161,31.0
-2.9,1.76496,41670.844,204306.161,31.0
-2.8,1.793511,41670.844,204306.161,31.0
-2.7,1.8159175,41670.844,204306.161,31.0
-2.6,1.8483825,41670.844,204306.161,31.0
-2.5,1.88861875,41670.844,204306.161,31.0
-2.4,1.907943333333333,41670.844,204306.161,31.0
-2.3,1.9539553846153848,41670.844,204306.161,31.0
-2.2,2.013577777777778,41670.844,204306.161,31.0
-2.1,2.074748888888889,41670.844,204306.161,31.0
-2.0,2.130870909090909,41670.844,204306.161,31.0
-1.9,2.218528181818182,41670.844,204306.161,31.0
-1.8,2.333634,41670.844,204306.161,31.0
-1.7,2.4400263636363637,41670.844,204306.161,31.0
-1.6,2.6022149999999997,41670.844,204306.161,31.0
-1.5,2.8249091666666666,41670.844,204306.161,31.0
-1.4,3.044688333333333,41670.844,204306.161,31.0
-1.3,3.3812315384615386,41670.844,204306.161,31.0
-1.2,3.77421375,41670.844,204306.161,31.0
-1.1,4.3231459999999995,41670.844,204306.161,31.0
-1.0,4.994414666666667,41670.844,204306.161,31.0
-0.9,5.906625714285714,41670.844,204306.161,31.0
-0.8,7.130111333333334,41670.844,204306.161,31.0
-0.7,8.626822,41670.844,204306.161,31.0
-0.6,10.693269333333335,41670.844,204306.161,31.0
-0.5,13.097524736842105,41670.844,204306.161,31.0
-0.4,15.973036842105264,41670.844,204306.161,31.0
-0.3,18.777082,41670.844,204306.161,31.0
-0.2,20.796735789473683,41670.844,204306.161,31.0
-0.1,20.991485652173914,41670.844,204306.161,31.0
-0.0,19.03743,41670.844,204306.161,31.0
-4.9,1.44101375,41671.036,204305.699,32.0
-4.8,1.45224,41671.036,204305.699,32.0
-4.7,1.4653928571428572,41671.036,204305.699,32.0
-4.6,1.47968,41671.036,204305.699,32.0
-4.5,1.4942149999999998,41671.036,204305.699,32.0
-4.4,1.50943,41671.036,204305.699,32.0
-4.3,1.5190849999999998,41671.036,204305.699,32.0
-4.2,1.5329716666666666,41671.036,204305.699,32.0
-4.1,1.5468549999999999,41671.036,204305.699,32.0
-4.0,1.5582639999999999,41671.036,204305.699,32.0
-3.9,1.57638,41671.036,204305.699,32.0
-3.8,1.5852566666666668,41671.036,204305.699,32.0
-3.7,1.606548,41671.036,204305.699,32.0
-3.6,1.616335,41671.036,204305.699,32.0
-3.5,1.636137142857143,41671.036,204305.699,32.0
-3.4,1.6519840000000001,41671.036,204305.699,32.0
-3.3,1.6685466666666666,41671.036,204305.699,32.0
-3.2,1.6868999999999998,41671.036,204305.699,32.0
-3.1,1.7087657142857144,41671.036,204305.699,32.0
-3.0,1.73049375,41671.036,204305.699,32.0
-2.9,1.75244875,41671.036,204305.699,32.0
-2.8,1.775955,41671.036,204305.699,32.0
-2.7,1.8003974999999999,41671.036,204305.699,32.0
-2.6,1.8298888888888891,41671.036,204305.699,32.0
-2.5,1.86828,41671.036,204305.699,32.0
-2.4,1.91426,41671.036,204305.699,32.0
-2.3,1.9542000000000002,41671.036,204305.699,32.0
-2.2,2.0090025000000002,41671.036,204305.699,32.0
-2.1,2.076789090909091,41671.036,204305.699,32.0
-2.0,2.134507,41671.036,204305.699,32.0
-1.9,2.241169090909091,41671.036,204305.699,32.0
-1.8,2.351349090909091,41671.036,204305.699,32.0
-1.7,2.453863333333333,41671.036,204305.699,32.0
-1.6,2.636254545454545,41671.036,204305.699,32.0
-1.5,2.8169416666666667,41671.036,204305.699,32.0
-1.4,3.0675225000000004,41671.036,204305.699,32.0
-1.3,3.395483571428571,41671.036,204305.699,32.0
-1.2,3.762394375,41671.036,204305.699,32.0
-1.1,4.288727857142858,41671.036,204305.699,32.0
-1.0,4.9418093333333335,41671.036,204305.699,32.0
-0.9,5.707104285714286,41671.036,204305.699,32.0
-0.8,6.743397142857143,41671.036,204305.699,32.0
-0.7,8.102013333333334,41671.036,204305.699,32.0
-0.6,9.748501875,41671.036,204305.699,32.0
-0.5,11.902732,41671.036,204305.699,32.0
-0.4,14.501207222222222,41671.036,204305.699,32.0
-0.3,16.864882857142856,41671.036,204305.699,32.0
-0.2,18.724029473684208,41671.036,204305.699,32.0
-0.1,19.433986666666666,41671.036,204305.699,32.0
-0.0,18.88017,41671.036,204305.699,32.0
-4.9,1.42948875,41671.228,204305.238,33.0
-4.8,1.45224,41671.228,204305.238,33.0
-4.7,1.4524214285714285,41671.228,204305.238,33.0
-4.6,1.468526,41671.228,204305.238,33.0
-4.5,1.48264,41671.228,204305.238,33.0
-4.4,1.495642,41671.228,204305.238,33.0
-4.3,1.510418,41671.228,204305.238,33.0
-4.2,1.5232783333333335,41671.228,204305.238,33.0
-4.1,1.5366633333333333,41671.228,204305.238,33.0
-4.0,1.5505083333333334,41671.228,204305.238,33.0
-3.9,1.5660500000000002,41671.228,204305.238,33.0
-3.8,1.581747142857143,41671.228,204305.238,33.0
-3.7,1.596095,41671.228,204305.238,33.0
-3.6,1.61530375,41671.228,204305.238,33.0
-3.5,1.6308440000000002,41671.228,204305.238,33.0
-3.4,1.6519914285714286,41671.228,204305.238,33.0
-3.3,1.6713833333333332,41671.228,204305.238,33.0
-3.2,1.6908450000000002,41671.228,204305.238,33.0
-3.1,1.7142314285714286,41671.228,204305.238,33.0
-3.0,1.73651625,41671.228,204305.238,33.0
-2.9,1.7626922222222223,41671.228,204305.238,33.0
-2.8,1.7901542857142858,41671.228,204305.238,33.0
-2.7,1.82037625,41671.228,204305.238,33.0
-2.6,1.8544755555555557,41671.228,204305.238,33.0
-2.5,1.886389,41671.228,204305.238,33.0
-2.4,1.9468685714285716,41671.228,204305.238,33.0
-2.3,2.001097777777778,41671.228,204305.238,33.0
-2.2,2.0731111111111113,41671.228,204305.238,33.0
-2.1,2.1252166666666668,41671.228,204305.238,33.0
-2.0,2.224671428571429,41671.228,204305.238,33.0
-1.9,2.3043854545454545,41671.228,204305.238,33.0
-1.8,2.4285853846153844,41671.228,204305.238,33.0
-1.7,2.5513933333333334,41671.228,204305.238,33.0
-1.6,2.7375354545454544,41671.228,204305.238,33.0
-1.5,2.921865,41671.228,204305.238,33.0
-1.4,3.204916666666667,41671.228,204305.238,33.0
-1.3,3.548162666666667,41671.228,204305.238,33.0
-1.2,3.973735714285714,41671.228,204305.238,33.0
-1.1,4.445887142857143,41671.228,204305.238,33.0
-1.0,5.110780714285714,41671.228,204305.238,33.0
-0.9,5.947478125,41671.228,204305.238,33.0
-0.8,6.7933731250000005,41671.228,204305.238,33.0
-0.7,8.09905625,41671.228,204305.238,33.0
-0.6,9.551606666666666,41671.228,204305.238,33.0
-0.5,11.602993157894737,41671.228,204305.238,33.0
-0.4,13.939362777777779,41671.228,204305.238,33.0
-0.3,16.52139052631579,41671.228,204305.238,33.0
-0.2,19.390653157894736,41671.228,204305.238,33.0
-0.1,22.48363846153846,41671.228,204305.238,33.0
-0.0,23.700405,41671.228,204305.238,33.0
-4.9,1.4250922222222222,41671.419,204304.776,34.0
-4.7,1.4494357142857144,41671.419,204304.776,34.0
-4.6,1.465132,41671.419,204304.776,34.0
-4.5,1.47674,41671.419,204304.776,34.0
-4.4,1.4920099999999998,41671.419,204304.776,34.0
-4.3,1.5078960000000001,41671.419,204304.776,34.0
-4.2,1.5229616666666665,41671.419,204304.776,34.0
-4.1,1.5361366666666667,41671.419,204304.776,34.0
-4.0,1.549515,41671.419,204304.776,34.0
-3.9,1.5698428571428573,41671.419,204304.776,34.0
-3.8,1.5868149999999999,41671.419,204304.776,34.0
-3.7,1.6035866666666667,41671.419,204304.776,34.0
-3.6,1.6238899999999998,41671.419,204304.776,34.0
-3.5,1.645075,41671.419,204304.776,34.0
-3.4,1.666012857142857,41671.419,204304.776,34.0
-3.3,1.6907683333333334,41671.419,204304.776,34.0
-3.2,1.7130133333333333,41671.419,204304.776,34.0
-3.1,1.7360866666666668,41671.419,204304.776,34.0
-3.0,1.7648642857142858,41671.419,204304.776,34.0
-2.9,1.7896842857142856,41671.419,204304.776,34.0
-2.8,1.830657142857143,41671.419,204304.776,34.0
-2.7,1.8618125,41671.419,204304.776,34.0
-2.6,1.9075175,41671.419,204304.776,34.0
-2.5,1.950675,41671.419,204304.776,34.0
-2.4,2.01191125,41671.419,204304.776,34.0
-2.3,2.060086,41671.419,204304.776,34.0
-2.2,2.155540769230769,41671.419,204304.776,34.0
-2.1,2.2136955555555553,41671.419,204304.776,34.0
-2.0,2.30362375,41671.419,204304.776,34.0
-1.9,2.413981666666667,41671.419,204304.776,34.0
-1.8,2.5418875,41671.419,204304.776,34.0
-1.7,2.684848888888889,41671.419,204304.776,34.0
-1.6,2.881981818181818,41671.419,204304.776,34.0
-1.5,3.0899249999999996,41671.419,204304.776,34.0
-1.4,3.3491416666666667,41671.419,204304.776,34.0
-1.3,3.7456227272727274,41671.419,204304.776,34.0
-1.2,4.206749285714285,41671.419,204304.776,34.0
-1.1,4.736328666666666,41671.419,204304.776,34.0
-1.0,5.510107333333334,41671.419,204304.776,34.0
-0.9,6.525124375,41671.419,204304.776,34.0
-0.8,7.618150625,41671.419,204304.776,34.0
-0.7,9.1737275,41671.419,204304.776,34.0
-0.6,11.090683125,41671.419,204304.776,34.0
-0.5,13.805510588235293,41671.419,204304.776,34.0
-0.4,16.527900952380953,41671.419,204304.776,34.0
-0.3,19.4746015,41671.419,204304.776,34.0
-0.2,21.304912272727275,41671.419,204304.776,34.0
-0.1,20.895936000000003,41671.419,204304.776,34.0
-0.0,20.124565,41671.419,204304.776,34.0
-4.9,1.4256288888888888,41671.611,204304.314,35.0
-4.7,1.45205125,41671.611,204304.314,35.0
-4.6,1.4668633333333334,41671.611,204304.314,35.0
-4.5,1.4799314285714285,41671.611,204304.314,35.0
-4.4,1.4987316666666668,41671.611,204304.314,35.0
-4.3,1.510818,41671.611,204304.314,35.0
-4.2,1.5309883333333332,41671.611,204304.314,35.0
-4.1,1.5473800000000002,41671.611,204304.314,35.0
-4.0,1.56893,41671.611,204304.314,35.0
-3.9,1.583141666666667,41671.611,204304.314,35.0
-3.8,1.6014233333333332,41671.611,204304.314,35.0
-3.7,1.62184,41671.611,204304.314,35.0
-3.6,1.643592,41671.611,204304.314,35.0
-3.5,1.6627957142857142,41671.611,204304.314,35.0
-3.4,1.6954283333333333,41671.611,204304.314,35.0
-3.3,1.72384,41671.611,204304.314,35.0
-3.2,1.744914,41671.611,204304.314,35.0
-3.1,1.7755214285714285,41671.611,204304.314,35.0
-3.0,1.8045844444444445,41671.611,204304.314,35.0
-2.9,1.84215625,41671.611,204304.314,35.0
-2.8,1.8693442857142857,41671.611,204304.314,35.0
-2.7,1.9096042857142856,41671.611,204304.314,35.0
-2.6,1.9557177777777777,41671.611,204304.314,35.0
-2.5,1.9964939999999998,41671.611,204304.314,35.0
-2.4,2.0561575,41671.611,204304.314,35.0
-2.3,2.110685,41671.611,204304.314,35.0
-2.2,2.1979078571428574,41671.611,204304.314,35.0
-2.1,2.29294625,41671.611,204304.314,35.0
-2.0,2.37672125,41671.611,204304.314,35.0
-1.9,2.4904176923076924,41671.611,204304.314,35.0
-1.8,2.6234770000000003,41671.611,204304.314,35.0
-1.7,2.7752253846153847,41671.611,204304.314,35.0
-1.6,2.966695833333333,41671.611,204304.314,35.0
-1.5,3.1806776923076923,41671.611,204304.314,35.0
-1.4,3.4704983333333335,41671.611,204304.314,35.0
-1.3,3.7646627272727273,41671.611,204304.314,35.0
-1.2,4.209302857142857,41671.611,204304.314,35.0
-1.1,4.7846720000000005,41671.611,204304.314,35.0
-1.0,5.559084375,41671.611,204304.314,35.0
-0.9,6.581317857142857,41671.611,204304.314,35.0
-0.8,7.8646753333333335,41671.611,204304.314,35.0
-0.7,9.492571428571429,41671.611,204304.314,35.0
-0.6,11.485569411764706,41671.611,204304.314,35.0
-0.5,14.257121333333334,41671.611,204304.314,35.0
-0.4,17.314704,41671.611,204304.314,35.0
-0.3,20.670540952380954,41671.611,204304.314,35.0
-0.2,23.534679166666667,41671.611,204304.314,35.0
-0.1,24.446658636363637,41671.611,204304.314,35.0
-0.0,27.684295000000002,41671.611,204304.314,35.0
-4.9,1.43363,41671.803,204303.852,36.0
-4.7,1.458495,41671.803,204303.852,36.0
-4.6,1.4770699999999999,41671.803,204303.852,36.0
-4.5,1.4905225,41671.803,204303.852,36.0
-4.4,1.509125,41671.803,204303.852,36.0
-4.3,1.52554,41671.803,204303.852,36.0
-4.2,1.5459366666666667,41671.803,204303.852,36.0
-4.1,1.564845,41671.803,204303.852,36.0
-4.0,1.5820366666666665,41671.803,204303.852,36.0
-3.9,1.6026716666666667,41671.803,204303.852,36.0
-3.8,1.6215033333333333,41671.803,204303.852,36.0
-3.7,1.6440683333333332,41671.803,204303.852,36.0
-3.6,1.6695579999999999,41671.803,204303.852,36.0
-3.5,1.6946528571428572,41671.803,204303.852,36.0
-3.4,1.7178359999999997,41671.803,204303.852,36.0
-3.3,1.7513785714285715,41671.803,204303.852,36.0
-3.2,1.784135,41671.803,204303.852,36.0
-3.1,1.8046471428571427,41671.803,204303.852,36.0
-3.0,1.83518,41671.803,204303.852,36.0
-2.9,1.878771818181818,41671.803,204303.852,36.0
-2.8,1.9194028571428572,41671.803,204303.852,36.0
-2.7,1.95816,41671.803,204303.852,36.0
-2.6,1.993335,41671.803,204303.852,36.0
-2.5,2.0476054545454545,41671.803,204303.852,36.0
-2.4,2.11212625,41671.803,204303.852,36.0
-2.3,2.1610157142857145,41671.803,204303.852,36.0
-2.2,2.229941,41671.803,204303.852,36.0
-2.1,2.33644,41671.803,204303.852,36.0
-2.0,2.4318128571428574,41671.803,204303.852,36.0
-1.9,2.533074,41671.803,204303.852,36.0
-1.8,2.688457272727273,41671.803,204303.852,36.0
-1.7,2.8149292307692306,41671.803,204303.852,36.0
-1.6,2.9989327272727277,41671.803,204303.852,36.0
-1.5,3.219432142857143,41671.803,204303.852,36.0
-1.4,3.5091491666666665,41671.803,204303.852,36.0
-1.3,3.7938783333333332,41671.803,204303.852,36.0
-1.2,4.187976428571429,41671.803,204303.852,36.0
-1.1,4.728034285714286,41671.803,204303.852,36.0
-1.0,5.445161333333333,41671.803,204303.852,36.0
-0.9,6.425698888888889,41671.803,204303.852,36.0
-0.8,7.6247475,41671.803,204303.852,36.0
-0.7,9.11763588235294,41671.803,204303.852,36.0
-0.6,11.024217222222223,41671.803,204303.852,36.0
-0.5,13.710039375000001,41671.803,204303.852,36.0
-0.4,17.139889,41671.803,204303.852,36.0
-0.3,21.1081395,41671.803,204303.852,36.0
-0.2,25.696607999999998,41671.803,204303.852,36.0
-0.1,30.796029615384615,41671.803,204303.852,36.0
-0.0,35.0100125,41671.803,204303.852,36.0
-4.9,1.44557125,41671.995,204303.391,37.0
-4.7,1.4764128571428572,41671.995,204303.391,37.0
-4.6,1.4971999999999999,41671.995,204303.391,37.0
-4.5,1.5055283333333334,41671.995,204303.391,37.0
-4.4,1.535574,41671.995,204303.391,37.0
-4.3,1.5431516666666667,41671.995,204303.391,37.0
-4.2,1.5661816666666668,41671.995,204303.391,37.0
-4.1,1.5848166666666668,41671.995,204303.391,37.0
-4.0,1.60403,41671.995,204303.391,37.0
-3.9,1.62402,41671.995,204303.391,37.0
-3.8,1.6448466666666668,41671.995,204303.391,37.0
-3.7,1.6664883333333333,41671.995,204303.391,37.0
-3.6,1.6890833333333335,41671.995,204303.391,37.0
-3.5,1.7174514285714284,41671.995,204303.391,37.0
-3.4,1.7435580000000002,41671.995,204303.391,37.0
-3.3,1.7676914285714287,41671.995,204303.391,37.0
-3.2,1.7985857142857142,41671.995,204303.391,37.0
-3.1,1.8338783333333335,41671.995,204303.391,37.0
