Z,Resistivity(ohm.m),easting,northing,ID
-4.2,22.831975,107761.108,183310.609,1.0
-4.1,22.70669,107761.108,183310.609,1.0
-3.8,22.41216,107761.108,183310.609,1.0
-3.7,22.238529999999997,107761.108,183310.609,1.0
-3.5,21.44829,107761.108,183310.609,1.0
-3.4,22.29735,107761.108,183310.609,1.0
-3.3,21.64142,107761.108,183310.609,1.0
-3.1,21.15062,107761.108,183310.609,1.0
-3.0,20.894965,107761.108,183310.609,1.0
-2.8,20.420090000000002,107761.108,183310.609,1.0
-2.6,20.80406,107761.108,183310.609,1.0
-2.4,19.91042,107761.108,183310.609,1.0
-2.2,20.09925,107761.108,183310.609,1.0
-2.1,20.246450000000003,107761.108,183310.609,1.0
-1.9,22.14275,107761.108,183310.609,1.0
-1.8,20.46833,107761.108,183310.609,1.0
-1.5,22.87906,107761.108,183310.609,1.0
-1.4,21.87448,107761.108,183310.609,1.0
-1.2,24.92274,107761.108,183310.609,1.0
-1.1,26.208455,107761.108,183310.609,1.0
-0.9,28.05143,107761.108,183310.609,1.0
-0.8,29.596135,107761.108,183310.609,1.0
-0.6,33.67104500000001,107761.108,183310.609,1.0
-0.5,36.9718,107761.108,183310.609,1.0
-0.4,40.568775,107761.108,183310.609,1.0
-0.3,41.322065,107761.108,183310.609,1.0
-0.1,43.014026666666666,107761.108,183310.609,1.0
-4.2,22.756423333333334,107761.387,183310.199,2.0
-4.1,22.577635,107761.387,183310.199,2.0
-3.8,22.17482,107761.387,183310.199,2.0
-3.7,21.947973333333334,107761.387,183310.199,2.0
-3.5,21.44829,107761.387,183310.199,2.0
-3.4,21.46131,107761.387,183310.199,2.0
-3.3,21.182254999999998,107761.387,183310.199,2.0
-3.1,20.61591,107761.387,183310.199,2.0
-3.0,20.291766666666664,107761.387,183310.199,2.0
-2.8,19.74580333333333,107761.387,183310.199,2.0
-2.7,19.10937,107761.387,183310.199,2.0
-2.6,20.80406,107761.387,183310.199,2.0
-2.5,18.88948,107761.387,183310.199,2.0
-2.4,18.137423333333334,107761.387,183310.199,2.0
-2.2,20.09925,107761.387,183310.199,2.0
-2.1,19.402483333333333,107761.387,183310.199,2.0
-2.0,16.54987,107761.387,183310.199,2.0
-1.9,22.14275,107761.387,183310.199,2.0
-1.8,19.239776666666668,107761.387,183310.199,2.0
-1.7,17.06795,107761.387,183310.199,2.0
-1.5,19.480686666666667,107761.387,183310.199,2.0
-1.4,20.693789999999996,107761.387,183310.199,2.0
-1.2,22.092736666666667,107761.387,183310.199,2.0
-1.1,24.273809999999997,107761.387,183310.199,2.0
-0.9,26.08561,107761.387,183310.199,2.0
-0.8,28.59748,107761.387,183310.199,2.0
