Z,Resistivity(ohm.m),easting,northing,ID
-5.0,3.71327,41665.091,204320.014,1.0
-4.9,3.8105700000000002,41665.091,204320.014,1.0
-4.8,3.8906375,41665.091,204320.014,1.0
-4.7,3.99696,41665.091,204320.014,1.0
-4.6,4.086773333333333,41665.091,204320.014,1.0
-4.5,4.180603333333333,41665.091,204320.014,1.0
-4.4,4.314588,41665.091,204320.014,1.0
-4.3,4.472155,41665.091,204320.014,1.0
-4.2,4.535396666666666,41665.091,204320.014,1.0
-4.1,4.6986360000000005,41665.091,204320.014,1.0
-4.0,4.84294,41665.091,204320.014,1.0
-3.9,4.9665,41665.091,204320.014,1.0
-3.8,5.149781666666667,41665.091,204320.014,1.0
-3.7,5.350003333333333,41665.091,204320.014,1.0
-3.6,5.49063,41665.091,204320.014,1.0
-3.5,5.719581666666667,41665.091,204320.014,1.0
-3.4,6.03272,41665.091,204320.014,1.0
-3.3,6.26239,41665.091,204320.014,1.0
-3.2,6.4971525,41665.091,204320.014,1.0
-3.1,6.875566000000001,41665.091,204320.014,1.0
-3.0,7.247286,41665.091,204320.014,1.0
-2.9,7.4646675,41665.091,204320.014,1.0
-2.8,7.906677142857142,41665.091,204320.014,1.0
-2.7,8.400947142857143,41665.091,204320.014,1.0
-2.6,8.882916666666667,41665.091,204320.014,1.0
-2.5,9.074005,41665.091,204320.014,1.0
-2.4,9.578051428571428,41665.091,204320.014,1.0
-2.3,10.275557142857142,41665.091,204320.014,1.0
-2.2,10.850073333333333,41665.091,204320.014,1.0
-2.1,11.235934,41665.091,204320.014,1.0
-2.0,11.835045000000001,41665.091,204320.014,1.0
-1.9,12.493785714285716,41665.091,204320.014,1.0
-1.8,13.217261666666667,41665.091,204320.014,1.0
-1.7,13.836814,41665.091,204320.014,1.0
-1.6,14.430165,41665.091,204320.014,1.0
-1.5,14.8746,41665.091,204320.014,1.0
-1.4,15.470128571428573,41665.091,204320.014,1.0
-1.3,16.192917142857144,41665.091,204320.014,1.0
-1.2,16.849137499999998,41665.091,204320.014,1.0
-1.1,17.41363625,41665.091,204320.014,1.0
-1.0,17.854144285714288,41665.091,204320.014,1.0
-0.9,18.293224285714285,41665.091,204320.014,1.0
-0.8,18.582411428571426,41665.091,204320.014,1.0
-0.7,18.906,41665.091,204320.014,1.0
-0.6,19.07413222222222,41665.091,204320.014,1.0
-0.5,19.311125555555556,41665.091,204320.014,1.0
-0.4,19.585973636363637,41665.091,204320.014,1.0
-0.3,19.93139375,41665.091,204320.014,1.0
-0.2,20.572354,41665.091,204320.014,1.0
-0.1,21.770892500000002,41665.091,204320.014,1.0
-0.0,22.279512,41665.091,204320.014,1.0
-5.0,3.71327,41665.283,204319.552,2.0
-4.9,3.660997777777778,41665.283,204319.552,2.0
-4.8,3.77609,41665.283,204319.552,2.0
-4.7,3.8591333333333333,41665.283,204319.552,2.0
-4.6,3.93497625,41665.283,204319.552,2.0
-4.5,4.04276,41665.283,204319.552,2.0
-4.4,4.194565,41665.283,204319.552,2.0
-4.3,4.308464,41665.283,204319.552,2.0
-4.2,4.358732857142857,41665.283,204319.552,2.0
-4.1,4.560196363636364,41665.283,204319.552,2.0
-4.0,4.746212,41665.283,204319.552,2.0
-3.9,4.822051666666667,41665.283,204319.552,2.0
-3.8,5.023993636363636,41665.283,204319.552,2.0
-3.7,5.13829,41665.283,204319.552,2.0
-3.6,5.343041666666667,41665.283,204319.552,2.0
-3.5,5.568490833333333,41665.283,204319.552,2.0
-3.4,5.859199,41665.283,204319.552,2.0
-3.3,6.18833875,41665.283,204319.552,2.0
-3.2,6.3573070000000005,41665.283,204319.552,2.0
-3.1,6.761205,41665.283,204319.552,2.0
-3.0,7.013801666666667,41665.283,204319.552,2.0
-2.9,7.368805,41665.283,204319.552,2.0
-2.8,7.844087692307692,41665.283,204319.552,2.0
-2.7,8.33339,41665.283,204319.552,2.0
-2.6,8.67281,41665.283,204319.552,2.0
-2.5,9.047625,41665.283,204319.552,2.0
-2.4,9.529500769230768,41665.283,204319.552,2.0
-2.3,10.237345000000001,41665.283,204319.552,2.0
-2.2,10.789763333333333,41665.283,204319.552,2.0
-2.1,11.3446675,41665.283,204319.552,2.0
-2.0,11.993866153846154,41665.283,204319.552,2.0
-1.9,12.587458,41665.283,204319.552,2.0
-1.8,13.280192142857143,41665.283,204319.552,2.0
-1.7,13.926337777777778,41665.283,204319.552,2.0
-1.6,14.51931,41665.283,204319.552,2.0
-1.5,15.229823333333334,41665.283,204319.552,2.0
-1.4,15.785402000000001,41665.283,204319.552,2.0
-1.3,16.433757333333332,41665.283,204319.552,2.0
-1.2,17.00607,41665.283,204319.552,2.0
-1.1,17.550487999999998,41665.283,204319.552,2.0
-1.0,18.036846875,41665.283,204319.552,2.0
-0.9,18.437923125,41665.283,204319.552,2.0
-0.8,18.79895625,41665.283,204319.552,2.0
-0.7,19.21210176470588,41665.283,204319.552,2.0
-0.6,19.576220555555555,41665.283,204319.552,2.0
-0.5,20.11327,41665.283,204319.552,2.0
-0.4,20.886786086956523,41665.283,204319.552,2.0
-0.3,22.42727842105263,41665.283,204319.552,2.0
-0.2,22.63776882352941,41665.283,204319.552,2.0
-0.1,26.276452,41665.283,204319.552,2.0
-0.0,26.052524,41665.283,204319.552,2.0
-5.0,3.31818,41665.475,204319.091,3.0
-4.9,3.399888,41665.475,204319.091,3.0
-4.8,3.45846,41665.475,204319.091,3.0
-4.7,3.6369724999999997,41665.475,204319.091,3.0
-4.6,3.72954125,41665.475,204319.091,3.0
-4.5,3.720961111111111,41665.475,204319.091,3.0
-4.4,3.94538375,41665.475,204319.091,3.0
-4.3,4.016263333333334,41665.475,204319.091,3.0
-4.2,4.062941,41665.475,204319.091,3.0
-4.1,4.326483333333333,41665.475,204319.091,3.0
-4.0,4.365124,41665.475,204319.091,3.0
-3.9,4.470163333333334,41665.475,204319.091,3.0
-3.8,4.747071249999999,41665.475,204319.091,3.0
-3.7,4.804601428571429,41665.475,204319.091,3.0
-3.6,4.936477777777778,41665.475,204319.091,3.0
-3.5,5.2502775,41665.475,204319.091,3.0
-3.4,5.597458888888889,41665.475,204319.091,3.0
-3.3,5.739947777777778,41665.475,204319.091,3.0
-3.2,6.0710999999999995,41665.475,204319.091,3.0
-3.1,6.289716,41665.475,204319.091,3.0
-3.0,6.696935384615385,41665.475,204319.091,3.0
-2.9,7.1347784615384615,41665.475,204319.091,3.0
-2.8,7.607565833333333,41665.475,204319.091,3.0
-2.7,7.943052857142858,41665.475,204319.091,3.0
-2.6,8.403750833333334,41665.475,204319.091,3.0
-2.5,8.707847,41665.475,204319.091,3.0
-2.4,9.269347692307692,41665.475,204319.091,3.0
-2.3,9.994227333333333,41665.475,204319.091,3.0
-2.2,10.617802142857142,41665.475,204319.091,3.0
-2.1,11.342403846153845,41665.475,204319.091,3.0
-2.0,11.951802666666667,41665.475,204319.091,3.0
-1.9,12.585628888888888,41665.475,204319.091,3.0
-1.8,13.237865625,41665.475,204319.091,3.0
-1.7,13.8800025,41665.475,204319.091,3.0
-1.6,14.450140714285714,41665.475,204319.091,3.0
-1.5,15.20031625,41665.475,204319.091,3.0
-1.4,15.866766875,41665.475,204319.091,3.0
-1.3,16.399853125,41665.475,204319.091,3.0
-1.2,16.853041333333334,41665.475,204319.091,3.0
-1.1,17.199328125,41665.475,204319.091,3.0
-1.0,17.74089705882353,41665.475,204319.091,3.0
-0.9,17.92485105263158,41665.475,204319.091,3.0
-0.8,18.485798888888887,41665.475,204319.091,3.0
-0.7,19.106725555555556,41665.475,204319.091,3.0
-0.6,19.979184444444442,41665.475,204319.091,3.0
-0.5,21.168180555555555,41665.475,204319.091,3.0
-0.4,22.737720952380954,41665.475,204319.091,3.0
-0.3,25.133741818181818,41665.475,204319.091,3.0
-0.2,27.332915000000003,41665.475,204319.091,3.0
-0.1,28.183545,41665.475,204319.091,3.0
-0.0,28.827098999999997,41665.475,204319.091,3.0
-5.0,3.31818,41665.667,204318.629,4.0
-4.9,3.142071,41665.667,204318.629,4.0
-4.8,3.2754950000000003,41665.667,204318.629,4.0
-4.7,3.311996666666667,41665.667,204318.629,4.0
-4.6,3.396148333333333,41665.667,204318.629,4.0
-4.5,3.481525,41665.667,204318.629,4.0
