Z,Resistivity(ohm.m),easting,northing,ID
-4.3,22.254575454545456,107761.108,183310.609,1.0
-4.2,22.054893636363634,107761.108,183310.609,1.0
-4.1,21.884412222222224,107761.108,183310.609,1.0
-4.0,21.419911333333335,107761.108,183310.609,1.0
-3.9,21.323066666666666,107761.108,183310.609,1.0
-3.8,20.752591875,107761.108,183310.609,1.0
-3.7,20.659755454545454,107761.108,183310.609,1.0
-3.6,20.057265714285712,107761.108,183310.609,1.0
-3.5,19.755425,107761.108,183310.609,1.0
-3.4,19.535247142857145,107761.108,183310.609,1.0
-3.3,19.326932727272727,107761.108,183310.609,1.0
-3.2,18.264895714285714,107761.108,183310.609,1.0
-3.1,18.1981968,107761.108,183310.609,1.0
-3.0,17.822505,107761.108,183310.609,1.0
-2.9,17.571493076923076,107761.108,183310.609,1.0
-2.8,16.503829,107761.108,183310.609,1.0
-2.7,17.040488333333332,107761.108,183310.609,1.0
-2.6,16.92336166666667,107761.108,183310.609,1.0
-2.5,15.737663684210526,107761.108,183310.609,1.0
-2.4,15.982626153846153,107761.108,183310.609,1.0
-2.3,15.863570384615384,107761.108,183310.609,1.0
-2.2,14.228845789473684,107761.108,183310.609,1.0
-2.1,15.763279333333333,107761.108,183310.609,1.0
-2.0,15.033130833333333,107761.108,183310.609,1.0
-1.9,14.590446666666665,107761.108,183310.609,1.0
-1.8,14.539914000000001,107761.108,183310.609,1.0
-1.7,15.759666999999999,107761.108,183310.609,1.0
-1.6,15.036170967741937,107761.108,183310.609,1.0
-1.5,15.506244193548389,107761.108,183310.609,1.0
-1.4,17.631293684210526,107761.108,183310.609,1.0
-1.3,17.46067608695652,107761.108,183310.609,1.0
-1.2,17.47851451612903,107761.108,183310.609,1.0
-1.1,19.35998027777778,107761.108,183310.609,1.0
-1.0,21.509460789473685,107761.108,183310.609,1.0
-0.9,23.697797894736844,107761.108,183310.609,1.0
-0.8,26.830788292682925,107761.108,183310.609,1.0
-0.7,30.40209,107761.108,183310.609,1.0
-0.6,34.19868527777778,107761.108,183310.609,1.0
-0.5,38.08743611111111,107761.108,183310.609,1.0
-0.4,43.5667418,107761.108,183310.609,1.0
-0.3,49.419916666666666,107761.108,183310.609,1.0
-0.2,52.52903979166667,107761.108,183310.609,1.0
-0.1,56.26130661290322,107761.108,183310.609,1.0
-0.0,56.43109125,107761.108,183310.609,1.0
-4.3,22.34457846153846,107761.387,183310.199,2.0
-4.2,22.162212307692307,107761.387,183310.199,2.0
-4.1,21.92493818181818,107761.387,183310.199,2.0
-4.0,21.410711666666668,107761.387,183310.199,2.0
-3.9,21.236089166666666,107761.387,183310.199,2.0
-3.8,20.6505435,107761.387,183310.199,2.0
-3.7,20.558306666666667,107761.387,183310.199,2.0
-3.6,19.841800555555555,107761.387,183310.199,2.0
-3.5,19.450301333333336,107761.387,183310.199,2.0
-3.4,19.32146875,107761.387,183310.199,2.0
-3.3,19.13527541666667,107761.387,183310.199,2.0
-3.2,17.776346,107761.387,183310.199,2.0
-3.1,17.778257,107761.387,183310.199,2.0
-3.0,17.426718125,107761.387,183310.199,2.0
-2.9,16.9547175,107761.387,183310.199,2.0
-2.8,15.992681249999999,107761.387,183310.199,2.0
-2.7,16.49396857142857,107761.387,183310.199,2.0
-2.6,16.023941333333333,107761.387,183310.199,2.0
-2.5,15.186382272727274,107761.387,183310.199,2.0
-2.4,15.148816875,107761.387,183310.199,2.0
-2.3,14.9347340625,107761.387,183310.199,2.0
-2.2,13.2974748,107761.387,183310.199,2.0
-2.1,14.814347777777776,107761.387,183310.199,2.0
-2.0,14.454547777777778,107761.387,183310.199,2.0
-1.9,13.715144848484849,107761.387,183310.199,2.0
-1.8,13.869367142857142,107761.387,183310.199,2.0
-1.7,14.586946000000001,107761.387,183310.199,2.0
-1.6,14.137440789473684,107761.387,183310.199,2.0
-1.5,15.084217352941176,107761.387,183310.199,2.0
-1.4,15.785284814814815,107761.387,183310.199,2.0
-1.3,16.857582307692308,107761.387,183310.199,2.0
-1.2,16.680638717948717,107761.387,183310.199,2.0
-1.1,18.70949272727273,107761.387,183310.199,2.0
-1.0,21.03135195652174,107761.387,183310.199,2.0
