Z,Resistivity(ohm.m),easting,northing,ID
-5.0,3.5495,41665.091,204320.014,1.0
-4.9,3.6168074999999997,41665.091,204320.014,1.0
-4.8,3.717755,41665.091,204320.014,1.0
-4.7,3.8212675000000003,41665.091,204320.014,1.0
-4.6,3.9143566666666665,41665.091,204320.014,1.0
-4.5,3.985373333333333,41665.091,204320.014,1.0
-4.4,4.1189160000000005,41665.091,204320.014,1.0
-4.3,4.274765,41665.091,204320.014,1.0
-4.2,4.336903333333333,41665.091,204320.014,1.0
-4.1,4.497097999999999,41665.091,204320.014,1.0
-4.0,4.664359999999999,41665.091,204320.014,1.0
-3.9,4.758663333333334,41665.091,204320.014,1.0
-3.8,4.950301666666667,41665.091,204320.014,1.0
-3.7,5.158316666666667,41665.091,204320.014,1.0
-3.6,5.268059999999999,41665.091,204320.014,1.0
-3.5,5.503421666666667,41665.091,204320.014,1.0
-3.4,5.799735,41665.091,204320.014,1.0
-3.3,6.027216,41665.091,204320.014,1.0
-3.2,6.28442,41665.091,204320.014,1.0
-3.1,6.612254,41665.091,204320.014,1.0
-3.0,7.000629999999999,41665.091,204320.014,1.0
-2.9,7.219145,41665.091,204320.014,1.0
-2.8,7.629265714285714,41665.091,204320.014,1.0
-2.7,8.110177142857143,41665.091,204320.014,1.0
-2.6,8.583963333333333,41665.091,204320.014,1.0
-2.5,8.76947,41665.091,204320.014,1.0
-2.4,9.26977,41665.091,204320.014,1.0
-2.3,9.966994285714284,41665.091,204320.014,1.0
-2.2,10.538699999999999,41665.091,204320.014,1.0
-2.1,10.943734000000001,41665.091,204320.014,1.0
-2.0,11.56209,41665.091,204320.014,1.0
-1.9,12.253487142857143,41665.091,204320.014,1.0
-1.8,13.034635,41665.091,204320.014,1.0
-1.7,13.703263999999999,41665.091,204320.014,1.0
-1.6,14.3644075,41665.091,204320.014,1.0
-1.5,14.874015,41665.091,204320.014,1.0
-1.4,15.5726,41665.091,204320.014,1.0
-1.3,16.442395714285716,41665.091,204320.014,1.0
-1.2,17.2456,41665.091,204320.014,1.0
-1.1,17.972965,41665.091,204320.014,1.0
-1.0,18.571735714285715,41665.091,204320.014,1.0
-0.9,19.12149857142857,41665.091,204320.014,1.0
-0.8,19.513135714285713,41665.091,204320.014,1.0
-0.7,19.867350000000002,41665.091,204320.014,1.0
-0.6,20.06938888888889,41665.091,204320.014,1.0
-0.5,20.151141111111112,41665.091,204320.014,1.0
-0.4,20.226699999999997,41665.091,204320.014,1.0
-0.3,20.2037225,41665.091,204320.014,1.0
-0.2,20.515851,41665.091,204320.014,1.0
-0.1,21.07046625,41665.091,204320.014,1.0
-0.0,21.463398,41665.091,204320.014,1.0
-5.0,3.5495,41665.283,204319.552,2.0
-4.9,3.536877777777778,41665.283,204319.552,2.0
-4.8,3.6596800000000003,41665.283,204319.552,2.0
-4.7,3.746572222222222,41665.283,204319.552,2.0
-4.6,3.83354625,41665.283,204319.552,2.0
-4.5,3.923475,41665.283,204319.552,2.0
-4.4,4.065276,41665.283,204319.552,2.0
-4.3,4.188540000000001,41665.283,204319.552,2.0
-4.2,4.252438571428572,41665.283,204319.552,2.0
-4.1,4.437300909090909,41665.283,204319.552,2.0
-4.0,4.620328,41665.283,204319.552,2.0
-3.9,4.69383,41665.283,204319.552,2.0
-3.8,4.891203636363636,41665.283,204319.552,2.0
-3.7,5.044562857142857,41665.283,204319.552,2.0
-3.6,5.200881666666667,41665.283,204319.552,2.0
-3.5,5.431584999999999,41665.283,204319.552,2.0
-3.4,5.724006,41665.283,204319.552,2.0
-3.3,6.0061425,41665.283,204319.552,2.0
-3.2,6.2223370000000005,41665.283,204319.552,2.0
-3.1,6.5533725,41665.283,204319.552,2.0
-3.0,6.8455474999999995,41665.283,204319.552,2.0
-2.9,7.185048999999999,41665.283,204319.552,2.0
-2.8,7.617283846153845,41665.283,204319.552,2.0
-2.7,8.074364,41665.283,204319.552,2.0
-2.6,8.434883,41665.283,204319.552,2.0
-2.5,8.77985125,41665.283,204319.552,2.0
-2.4,9.24505923076923,41665.283,204319.552,2.0
-2.3,9.939512857142857,41665.283,204319.552,2.0
-2.2,10.47875,41665.283,204319.552,2.0
-2.1,11.032872500000002,41665.283,204319.552,2.0
-2.0,11.688716153846153,41665.283,204319.552,2.0
-1.9,12.32183,41665.283,204319.552,2.0
-1.8,13.02292,41665.283,204319.552,2.0
-1.7,13.732226666666667,41665.283,204319.552,2.0
-1.6,14.383402142857141,41665.283,204319.552,2.0
-1.5,15.1323475,41665.283,204319.552,2.0
-1.4,15.822666666666667,41665.283,204319.552,2.0
-1.3,16.617060666666667,41665.283,204319.552,2.0
-1.2,17.350065333333337,41665.283,204319.552,2.0
-1.1,18.077831333333332,41665.283,204319.552,2.0
-1.0,18.74480375,41665.283,204319.552,2.0
-0.9,19.292110625,41665.283,204319.552,2.0
-0.8,19.772569375,41665.283,204319.552,2.0
-0.7,20.23714411764706,41665.283,204319.552,2.0
-0.6,20.60224388888889,41665.283,204319.552,2.0
-0.5,20.977075555555555,41665.283,204319.552,2.0
-0.4,21.432512608695653,41665.283,204319.552,2.0
-0.3,22.368236315789474,41665.283,204319.552,2.0
-0.2,22.13682411764706,41665.283,204319.552,2.0
-0.1,24.5142412,41665.283,204319.552,2.0
-0.0,24.157185,41665.283,204319.552,2.0
-5.0,3.3374,41665.475,204319.091,3.0
-4.9,3.3941609999999995,41665.475,204319.091,3.0
-4.8,3.4859711111111107,41665.475,204319.091,3.0
-4.7,3.628235,41665.475,204319.091,3.0
-4.6,3.71610625,41665.475,204319.091,3.0
-4.5,3.7591388888888893,41665.475,204319.091,3.0
-4.4,3.94169125,41665.475,204319.091,3.0
-4.3,4.0191333333333334,41665.475,204319.091,3.0
-4.2,4.100922,41665.475,204319.091,3.0
-4.1,4.321757777777778,41665.475,204319.091,3.0
-4.0,4.392344,41665.475,204319.091,3.0
-3.9,4.511098888888889,41665.475,204319.091,3.0
-3.8,4.74879,41665.475,204319.091,3.0
-3.7,4.8411928571428575,41665.475,204319.091,3.0
-3.6,4.9784088888888895,41665.475,204319.091,3.0
-3.5,5.262371666666667,41665.475,204319.091,3.0
-3.4,5.577407777777777,41665.475,204319.091,3.0
-3.3,5.739943333333333,41665.475,204319.091,3.0
-3.2,6.042673,41665.475,204319.091,3.0
-3.1,6.264863,41665.475,204319.091,3.0
-3.0,6.632988461538461,41665.475,204319.091,3.0
-2.9,7.040622307692307,41665.475,204319.091,3.0
-2.8,7.4759150000000005,41665.475,204319.091,3.0
-2.7,7.793492857142858,41665.475,204319.091,3.0
-2.6,8.212528333333333,41665.475,204319.091,3.0
-2.5,8.493795,41665.475,204319.091,3.0
-2.4,9.00638,41665.475,204319.091,3.0
-2.3,9.677716666666667,41665.475,204319.091,3.0
-2.2,10.246855,41665.475,204319.091,3.0
-2.1,10.951867692307692,41665.475,204319.091,3.0
-2.0,11.505694666666667,41665.475,204319.091,3.0
-1.9,12.076972222222222,41665.475,204319.091,3.0
-1.8,12.751004375,41665.475,204319.091,3.0
-1.7,13.43235,41665.475,204319.091,3.0
-1.6,13.981025714285716,41665.475,204319.091,3.0
-1.5,14.82837875,41665.475,204319.091,3.0
-1.4,15.648039375,41665.475,204319.091,3.0
-1.3,16.3421525,41665.475,204319.091,3.0
-1.2,16.984002666666665,41665.475,204319.091,3.0
-1.1,17.55893625,41665.475,204319.091,3.0
-1.0,18.40039823529412,41665.475,204319.091,3.0
-0.9,18.787083684210526,41665.475,204319.091,3.0
-0.8,19.571022777777777,41665.475,204319.091,3.0
-0.7,20.315914444444445,41665.475,204319.091,3.0
-0.6,21.193873888888888,41665.475,204319.091,3.0
-0.5,22.198810555555557,41665.475,204319.091,3.0
-0.4,23.26803857142857,41665.475,204319.091,3.0
-0.3,24.84816136363636,41665.475,204319.091,3.0
-0.2,26.076227,41665.475,204319.091,3.0
-0.1,26.245698846153843,41665.475,204319.091,3.0
-0.0,26.695088,41665.475,204319.091,3.0
-5.0,3.3374,41665.667,204318.629,4.0
-4.9,3.248446,41665.667,204318.629,4.0
-4.8,3.378176,41665.667,204318.629,4.0
-4.7,3.4445200000000002,41665.667,204318.629,4.0
-4.6,3.520095,41665.667,204318.629,4.0
-4.5,3.6240025,41665.667,204318.629,4.0
-4.4,3.7373066666666666,41665.667,204318.629,4.0
-4.3,3.8204166666666666,41665.667,204318.629,4.0
-4.2,3.9505091666666665,41665.667,204318.629,4.0
-4.1,4.092553333333334,41665.667,204318.629,4.0
-4.0,4.192235,41665.667,204318.629,4.0
-3.9,4.375916666666667,41665.667,204318.629,4.0
-3.8,4.553346666666667,41665.667,204318.629,4.0
-3.7,4.594158333333334,41665.667,204318.629,4.0
-3.6,4.803288333333334,41665.667,204318.629,4.0
-3.5,5.086263333333333,41665.667,204318.629,4.0
-3.4,5.172653333333333,41665.667,204318.629,4.0
-3.3,5.506218,41665.667,204318.629,4.0
-3.2,5.710002222222222,41665.667,204318.629,4.0
-3.1,6.024846428571428,41665.667,204318.629,4.0
-3.0,6.349533846153847,41665.667,204318.629,4.0
-2.9,6.746662857142858,41665.667,204318.629,4.0
-2.8,7.19953,41665.667,204318.629,4.0
-2.7,7.341692500000001,41665.667,204318.629,4.0
-2.6,7.80337125,41665.667,204318.629,4.0
-2.5,8.036433846153846,41665.667,204318.629,4.0
-2.4,8.587854285714286,41665.667,204318.629,4.0
-2.3,9.191688,41665.667,204318.629,4.0
-2.2,9.890621666666666,41665.667,204318.629,4.0
-2.1,10.231956153846154,41665.667,204318.629,4.0
-2.0,10.880000714285714,41665.667,204318.629,4.0
-1.9,11.388787142857142,41665.667,204318.629,4.0
-1.8,12.196223333333334,41665.667,204318.629,4.0
-1.7,12.420624,41665.667,204318.629,4.0
-1.6,13.154060666666668,41665.667,204318.629,4.0
-1.5,13.827831333333334,41665.667,204318.629,4.0
-1.4,14.439206470588235,41665.667,204318.629,4.0
-1.3,15.146965333333332,41665.667,204318.629,4.0
-1.2,15.597618,41665.667,204318.629,4.0
-1.1,16.0200175,41665.667,204318.629,4.0
-1.0,16.549185625,41665.667,204318.629,4.0
-0.9,17.033825789473685,41665.667,204318.629,4.0
-0.8,17.644958499999998,41665.667,204318.629,4.0
-0.7,18.677785,41665.667,204318.629,4.0
-0.6,19.878026666666667,41665.667,204318.629,4.0
-0.5,21.492217222222223,41665.667,204318.629,4.0
