Z,Resistivity(ohm.m),easting,northing,ID
-4.7,3.34155,41665.091,204320.014,1.0
-4.4,3.70775,41665.091,204320.014,1.0
-4.2,3.97459,41665.091,204320.014,1.0
-3.9,4.40078,41665.091,204320.014,1.0
-3.7,4.74417,41665.091,204320.014,1.0
-3.5,5.33917,41665.091,204320.014,1.0
-3.3,5.53616,41665.091,204320.014,1.0
-3.1,6.30542,41665.091,204320.014,1.0
-2.9,6.9636,41665.091,204320.014,1.0
-2.6,8.07665,41665.091,204320.014,1.0
-2.5,8.93621,41665.091,204320.014,1.0
-2.2,10.48921,41665.091,204320.014,1.0
-2.0,11.399515,41665.091,204320.014,1.0
-1.8,12.58028,41665.091,204320.014,1.0
-1.7,12.68279,41665.091,204320.014,1.0
-1.6,13.954699999999999,41665.091,204320.014,1.0
-1.4,15.34188,41665.091,204320.014,1.0
-1.2,16.33436,41665.091,204320.014,1.0
-1.0,17.23752,41665.091,204320.014,1.0
-0.9,17.594875000000002,41665.091,204320.014,1.0
-0.7,18.253625,41665.091,204320.014,1.0
-0.6,18.92885,41665.091,204320.014,1.0
-0.4,19.75645,41665.091,204320.014,1.0
-0.3,20.567455000000002,41665.091,204320.014,1.0
-0.2,22.59254,41665.091,204320.014,1.0
-0.1,22.78721333333333,41665.091,204320.014,1.0
-4.8,3.13484,41665.283,204319.552,2.0
-4.7,3.2781849999999997,41665.283,204319.552,2.0
-4.4,3.62973,41665.283,204319.552,2.0
-4.3,3.86929,41665.283,204319.552,2.0
-4.2,3.97459,41665.283,204319.552,2.0
-4.0,4.11308,41665.283,204319.552,2.0
-3.9,4.40078,41665.283,204319.552,2.0
-3.8,4.56561,41665.283,204319.552,2.0
-3.7,4.74417,41665.283,204319.552,2.0
-3.6,4.89121,41665.283,204319.552,2.0
-3.5,5.33917,41665.283,204319.552,2.0
-3.4,5.5268,41665.283,204319.552,2.0
-3.3,5.6689,41665.283,204319.552,2.0
-3.1,6.30542,41665.283,204319.552,2.0
-3.0,6.64566,41665.283,204319.552,2.0
-2.9,6.9636,41665.283,204319.552,2.0
-2.8,7.25077,41665.283,204319.552,2.0
-2.6,8.243675,41665.283,204319.552,2.0
-2.5,9.022575,41665.283,204319.552,2.0
-2.2,10.495655,41665.283,204319.552,2.0
-2.1,11.1036,41665.283,204319.552,2.0
-2.0,11.399515,41665.283,204319.552,2.0
-1.9,12.35159,41665.283,204319.552,2.0
-1.8,12.912485,41665.283,204319.552,2.0
-1.7,12.68279,41665.283,204319.552,2.0
-1.6,14.14834,41665.283,204319.552,2.0
-1.5,14.88411,41665.283,204319.552,2.0
-1.4,15.22857,41665.283,204319.552,2.0
-1.3,15.9639,41665.283,204319.552,2.0
-1.2,16.187013333333333,41665.283,204319.552,2.0
-1.0,17.0539,41665.283,204319.552,2.0
-0.9,17.0771275,41665.283,204319.552,2.0
-0.7,18.012873333333335,41665.283,204319.552,2.0
-0.6,18.48685,41665.283,204319.552,2.0
-0.5,21.84457,41665.283,204319.552,2.0
-0.4,20.9275,41665.283,204319.552,2.0
-0.3,23.01339,41665.283,204319.552,2.0
-0.2,22.59254,41665.283,204319.552,2.0
-0.1,27.09476857142857,41665.283,204319.552,2.0
-4.8,3.06737,41665.475,204319.091,3.0
-4.7,3.1372150000000003,41665.475,204319.091,3.0
-4.4,3.46455,41665.475,204319.091,3.0
-4.3,3.742015,41665.475,204319.091,3.0
-4.1,3.95328,41665.475,204319.091,3.0
-4.0,4.143185,41665.475,204319.091,3.0
-3.8,4.56561,41665.475,204319.091,3.0
-3.7,4.6602,41665.475,204319.091,3.0
-3.6,4.89121,41665.475,204319.091,3.0
-3.5,4.97653,41665.475,204319.091,3.0
-3.4,5.5268,41665.475,204319.091,3.0
-3.3,5.711955,41665.475,204319.091,3.0
-3.2,5.95793,41665.475,204319.091,3.0
-3.1,6.00505,41665.475,204319.091,3.0
-3.0,6.64566,41665.475,204319.091,3.0
-2.9,6.83674,41665.475,204319.091,3.0
-2.8,7.174923333333333,41665.475,204319.091,3.0
-2.6,8.4107,41665.475,204319.091,3.0
-2.5,8.82712,41665.475,204319.091,3.0
-2.4,9.19884,41665.475,204319.091,3.0
-2.2,10.564150000000001,41665.475,204319.091,3.0
-2.1,11.190415,41665.475,204319.091,3.0
-2.0,11.31899,41665.475,204319.091,3.0
-1.9,12.55241,41665.475,204319.091,3.0
-1.8,13.02457,41665.475,204319.091,3.0
-1.7,13.46033,41665.475,204319.091,3.0
-1.6,14.53562,41665.475,204319.091,3.0
-1.5,14.791170000000001,41665.475,204319.091,3.0
-1.4,14.876373333333333,41665.475,204319.091,3.0
-1.3,15.9639,41665.475,204319.091,3.0
-1.2,15.594642499999999,41665.475,204319.091,3.0
-1.1,15.52083,41665.475,204319.091,3.0
-1.0,16.87028,41665.475,204319.091,3.0
-0.9,16.262766666666668,41665.475,204319.091,3.0
-0.8,15.952555,41665.475,204319.091,3.0
-0.7,17.925736666666666,41665.475,204319.091,3.0
-0.6,18.61233,41665.475,204319.091,3.0
-0.5,22.119356666666665,41665.475,204319.091,3.0
-0.4,23.928227999999997,41665.475,204319.091,3.0
-0.3,26.8062875,41665.475,204319.091,3.0
-0.1,29.66509285714286,41665.475,204319.091,3.0
-4.8,2.921795,41665.667,204318.629,4.0
-4.7,2.97443,41665.667,204318.629,4.0
-4.4,3.37739,41665.667,204318.629,4.0
-4.3,3.423235,41665.667,204318.629,4.0
-4.2,3.50238,41665.667,204318.629,4.0
-4.1,3.95328,41665.667,204318.629,4.0
-4.0,4.06987,41665.667,204318.629,4.0
-3.8,4.29231,41665.667,204318.629,4.0
-3.7,4.4510950000000005,41665.667,204318.629,4.0
-3.6,4.73111,41665.667,204318.629,4.0
-3.5,4.820790000000001,41665.667,204318.629,4.0
-3.4,4.97693,41665.667,204318.629,4.0
-3.3,5.62227,41665.667,204318.629,4.0
-3.2,5.785235,41665.667,204318.629,4.0
-3.1,6.00505,41665.667,204318.629,4.0
-3.0,5.93062,41665.667,204318.629,4.0
-2.9,6.83674,41665.667,204318.629,4.0
-2.8,7.1370000000000005,41665.667,204318.629,4.0
-2.7,7.10059,41665.667,204318.629,4.0
-2.6,7.24509,41665.667,204318.629,4.0
-2.5,8.5453,41665.667,204318.629,4.0
-2.4,8.72819,41665.667,204318.629,4.0
-2.3,9.14194,41665.667,204318.629,4.0
-2.2,10.6262,41665.667,204318.629,4.0
-2.1,10.92666,41665.667,204318.629,4.0
-2.0,11.31899,41665.667,204318.629,4.0
-1.9,11.954335,41665.667,204318.629,4.0
-1.8,12.80445,41665.667,204318.629,4.0
-1.7,12.991990000000001,41665.667,204318.629,4.0
-1.6,13.027775,41665.667,204318.629,4.0
-1.5,14.69823,41665.667,204318.629,4.0
-1.4,14.283,41665.667,204318.629,4.0
-1.3,13.81082,41665.667,204318.629,4.0
-1.2,14.637953333333334,41665.667,204318.629,4.0
-1.1,15.081026666666666,41665.667,204318.629,4.0
-1.0,13.08199,41665.667,204318.629,4.0
-0.9,14.38676,41665.667,204318.629,4.0
-0.8,15.347013333333335,41665.667,204318.629,4.0
-0.7,18.12292,41665.667,204318.629,4.0
-0.6,18.327105,41665.667,204318.629,4.0
-0.5,20.8637425,41665.667,204318.629,4.0
-0.4,26.146312,41665.667,204318.629,4.0
-0.3,27.350392499999998,41665.667,204318.629,4.0
-0.2,31.35954,41665.667,204318.629,4.0
-0.1,22.769941666666668,41665.667,204318.629,4.0
-4.8,2.74457,41665.858,204318.167,5.0
-4.7,2.761795,41665.858,204318.167,5.0
-4.3,3.23173,41665.858,204318.167,5.0
-4.2,3.50238,41665.858,204318.167,5.0
-4.1,3.37859,41665.858,204318.167,5.0
-4.0,3.96645,41665.858,204318.167,5.0
-3.8,4.061315,41665.858,204318.167,5.0
-3.7,4.24199,41665.858,204318.167,5.0
-3.6,4.350185,41665.858,204318.167,5.0
-3.5,4.66505,41665.858,204318.167,5.0
-3.4,4.7161550000000005,41665.858,204318.167,5.0
-3.3,4.83606,41665.858,204318.167,5.0
-3.2,5.133435,41665.858,204318.167,5.0
-3.0,5.563033333333333,41665.858,204318.167,5.0
-2.9,5.75828,41665.858,204318.167,5.0
-2.7,7.10059,41665.858,204318.167,5.0
-2.6,6.939675,41665.858,204318.167,5.0
-2.5,7.02701,41665.858,204318.167,5.0
-2.4,8.492865,41665.858,204318.167,5.0
-2.3,8.670415,41665.858,204318.167,5.0
-2.2,8.95772,41665.858,204318.167,5.0
-2.1,9.662695,41665.858,204318.167,5.0
-2.0,10.38885,41665.858,204318.167,5.0
-1.9,10.800056666666668,41665.858,204318.167,5.0
-1.7,12.45778,41665.858,204318.167,5.0
-1.6,13.027775,41665.858,204318.167,5.0
-1.5,13.04098,41665.858,204318.167,5.0
-1.4,13.80907,41665.858,204318.167,5.0
-1.3,13.729316666666668,41665.858,204318.167,5.0
-1.2,14.096264999999999,41665.858,204318.167,5.0
-1.1,13.766076666666669,41665.858,204318.167,5.0
-1.0,12.8898,41665.858,204318.167,5.0
-0.9,13.745370000000001,41665.858,204318.167,5.0
-0.8,12.785879999999999,41665.858,204318.167,5.0
-0.7,11.33408,41665.858,204318.167,5.0
-0.6,14.229083333333334,41665.858,204318.167,5.0
