Z,Resistivity(ohm.m),easting,northing,ID
-4.9,3.85057,41665.091,204320.014,1.0
-4.8,3.92758,41665.091,204320.014,1.0
-4.6,4.100225,41665.091,204320.014,1.0
-4.5,4.18746,41665.091,204320.014,1.0
-4.3,4.48898,41665.091,204320.014,1.0
-4.2,4.4781200000000005,41665.091,204320.014,1.0
-4.0,4.81126,41665.091,204320.014,1.0
-3.9,4.93011,41665.091,204320.014,1.0
-3.8,5.07187,41665.091,204320.014,1.0
-3.7,5.31482,41665.091,204320.014,1.0
-3.6,5.34284,41665.091,204320.014,1.0
-3.5,5.66785,41665.091,204320.014,1.0
-3.4,5.84341,41665.091,204320.014,1.0
-3.2,6.255735,41665.091,204320.014,1.0
-3.1,6.46135,41665.091,204320.014,1.0
-2.9,6.887013333333333,41665.091,204320.014,1.0
-2.8,7.25026,41665.091,204320.014,1.0
-2.7,7.662,41665.091,204320.014,1.0
-2.6,7.94764,41665.091,204320.014,1.0
-2.4,8.66757,41665.091,204320.014,1.0
-2.3,9.02812,41665.091,204320.014,1.0
-2.2,9.644075,41665.091,204320.014,1.0
-2.1,10.215125,41665.091,204320.014,1.0
-2.0,10.79723,41665.091,204320.014,1.0
-1.9,11.221205,41665.091,204320.014,1.0
-1.7,12.302686666666666,41665.091,204320.014,1.0
-1.6,12.61827,41665.091,204320.014,1.0
-1.5,13.5513,41665.091,204320.014,1.0
-1.4,14.019975,41665.091,204320.014,1.0
-1.3,15.27554,41665.091,204320.014,1.0
-1.2,15.57921,41665.091,204320.014,1.0
-1.1,16.786565,41665.091,204320.014,1.0
-1.0,17.18013,41665.091,204320.014,1.0
-0.9,18.2452,41665.091,204320.014,1.0
-0.8,18.57944,41665.091,204320.014,1.0
-0.7,19.768373333333333,41665.091,204320.014,1.0
-0.6,19.122293333333335,41665.091,204320.014,1.0
-0.5,20.04628,41665.091,204320.014,1.0
-0.4,20.226363333333335,41665.091,204320.014,1.0
-0.3,20.208895,41665.091,204320.014,1.0
-0.2,20.806968333333334,41665.091,204320.014,1.0
-0.1,22.01064666666667,41665.091,204320.014,1.0
-0.0,22.036036666666664,41665.091,204320.014,1.0
-4.9,3.678373333333333,41665.283,204319.552,2.0
-4.8,3.83813,41665.283,204319.552,2.0
-4.6,4.00204,41665.283,204319.552,2.0
-4.5,3.9861566666666666,41665.283,204319.552,2.0
-4.3,4.2727,41665.283,204319.552,2.0
-4.2,4.367606666666667,41665.283,204319.552,2.0
-4.1,4.34399,41665.283,204319.552,2.0
-4.0,4.57301,41665.283,204319.552,2.0
-3.9,4.93011,41665.283,204319.552,2.0
-3.8,4.81279,41665.283,204319.552,2.0
-3.7,5.067363333333334,41665.283,204319.552,2.0
-3.6,5.34284,41665.283,204319.552,2.0
-3.5,5.376933333333334,41665.283,204319.552,2.0
-3.4,5.690166666666666,41665.283,204319.552,2.0
-3.3,5.72178,41665.283,204319.552,2.0
-3.2,6.06361,41665.283,204319.552,2.0
-3.1,6.228085,41665.283,204319.552,2.0
-3.0,6.35266,41665.283,204319.552,2.0
-2.9,6.799492000000001,41665.283,204319.552,2.0
-2.8,7.25026,41665.283,204319.552,2.0
-2.7,7.4186525,41665.283,204319.552,2.0
-2.6,7.6987499999999995,41665.283,204319.552,2.0
-2.5,8.17328,41665.283,204319.552,2.0
-2.4,8.5125475,41665.283,204319.552,2.0
-2.3,8.965875,41665.283,204319.552,2.0
-2.2,9.532872000000001,41665.283,204319.552,2.0
-2.1,10.215125,41665.283,204319.552,2.0
-2.0,10.55466,41665.283,204319.552,2.0
-1.9,11.15091,41665.283,204319.552,2.0
-1.8,11.842336666666668,41665.283,204319.552,2.0
-1.7,12.320718,41665.283,204319.552,2.0
-1.6,13.152653333333333,41665.283,204319.552,2.0
-1.5,13.796076,41665.283,204319.552,2.0
-1.4,14.394083333333334,41665.283,204319.552,2.0
-1.3,15.409275000000001,41665.283,204319.552,2.0
-1.2,16.49788,41665.283,204319.552,2.0
-1.1,17.1875025,41665.283,204319.552,2.0
-1.0,18.0193425,41665.283,204319.552,2.0
-0.9,18.94946,41665.283,204319.552,2.0
-0.8,19.62680333333333,41665.283,204319.552,2.0
-0.7,20.420972,41665.283,204319.552,2.0
-0.6,20.682855,41665.283,204319.552,2.0
-0.5,21.031123333333333,41665.283,204319.552,2.0
-0.4,22.9855875,41665.283,204319.552,2.0
-0.3,24.023288,41665.283,204319.552,2.0
-0.2,23.471555833333337,41665.283,204319.552,2.0
-0.1,25.87248857142857,41665.283,204319.552,2.0
-0.0,23.253562,41665.283,204319.552,2.0
-4.9,3.50277,41665.475,204319.091,3.0
-4.8,3.4802699999999995,41665.475,204319.091,3.0
-4.6,3.625856666666667,41665.475,204319.091,3.0
-4.5,3.792263333333333,41665.475,204319.091,3.0
-4.4,3.75963,41665.475,204319.091,3.0
-4.3,3.9502175,41665.475,204319.091,3.0
-4.2,4.14658,41665.475,204319.091,3.0
-4.1,4.1267233333333335,41665.475,204319.091,3.0
-4.0,4.397815,41665.475,204319.091,3.0
-3.8,4.498044999999999,41665.475,204319.091,3.0
-3.7,4.811476666666667,41665.475,204319.091,3.0
-3.6,4.67002,41665.475,204319.091,3.0
-3.5,5.0822075,41665.475,204319.091,3.0
-3.4,5.38368,41665.475,204319.091,3.0
-3.3,5.327516,41665.475,204319.091,3.0
-3.2,5.67936,41665.475,204319.091,3.0
-3.1,5.894223333333334,41665.475,204319.091,3.0
-3.0,6.2336,41665.475,204319.091,3.0
-2.9,6.4674760000000004,41665.475,204319.091,3.0
-2.8,6.47824,41665.475,204319.091,3.0
-2.7,7.0285425,41665.475,204319.091,3.0
-2.6,7.45155,41665.475,204319.091,3.0
-2.5,7.841406000000001,41665.475,204319.091,3.0
-2.4,8.209876666666666,41665.475,204319.091,3.0
-2.3,8.569796666666667,41665.475,204319.091,3.0
-2.2,9.242398,41665.475,204319.091,3.0
-2.1,9.45165,41665.475,204319.091,3.0
-2.0,10.165066666666666,41665.475,204319.091,3.0
-1.9,10.7672475,41665.475,204319.091,3.0
-1.8,11.8136575,41665.475,204319.091,3.0
-1.7,12.13179,41665.475,204319.091,3.0
-1.6,13.27611,41665.475,204319.091,3.0
-1.5,13.777928,41665.475,204319.091,3.0
-1.4,14.7978375,41665.475,204319.091,3.0
-1.3,15.425728000000001,41665.475,204319.091,3.0
-1.2,16.682595,41665.475,204319.091,3.0
-1.1,17.5181475,41665.475,204319.091,3.0
-1.0,18.702211666666667,41665.475,204319.091,3.0
-0.9,19.4919225,41665.475,204319.091,3.0
-0.8,20.63530857142857,41665.475,204319.091,3.0
-0.7,21.96936,41665.475,204319.091,3.0
-0.6,22.685781666666667,41665.475,204319.091,3.0
-0.5,24.19714666666667,41665.475,204319.091,3.0
-0.4,25.03784142857143,41665.475,204319.091,3.0
-0.3,26.75458142857143,41665.475,204319.091,3.0
-0.2,26.767211818181817,41665.475,204319.091,3.0
-0.1,28.13754833333333,41665.475,204319.091,3.0
-0.0,26.463026000000003,41665.475,204319.091,3.0
-4.9,3.1507633333333334,41665.667,204318.629,4.0
-4.8,3.2973533333333336,41665.667,204318.629,4.0
-4.7,3.21534,41665.667,204318.629,4.0
-4.6,3.40483,41665.667,204318.629,4.0
-4.5,3.5342700000000002,41665.667,204318.629,4.0
-4.4,3.5144625,41665.667,204318.629,4.0
-4.3,3.7509600000000005,41665.667,204318.629,4.0
-4.1,3.863485,41665.667,204318.629,4.0
-4.0,4.006349999999999,41665.667,204318.629,4.0
-3.9,3.993725,41665.667,204318.629,4.0
-3.8,4.239666666666667,41665.667,204318.629,4.0
-3.7,4.54716,41665.667,204318.629,4.0
-3.6,4.49632,41665.667,204318.629,4.0
-3.5,4.805689999999999,41665.667,204318.629,4.0
-3.4,4.70191,41665.667,204318.629,4.0
-3.3,5.151432,41665.667,204318.629,4.0
-3.1,5.453156666666666,41665.667,204318.629,4.0
-3.0,5.761205,41665.667,204318.629,4.0
-2.9,6.1396500000000005,41665.667,204318.629,4.0
-2.8,6.317240000000001,41665.667,204318.629,4.0
-2.7,6.7727225,41665.667,204318.629,4.0
-2.6,7.20604,41665.667,204318.629,4.0
-2.5,7.383682857142857,41665.667,204318.629,4.0
-2.4,7.91458,41665.667,204318.629,4.0
-2.3,8.158266666666666,41665.667,204318.629,4.0
-2.2,8.91789,41665.667,204318.629,4.0
-2.1,9.076908,41665.667,204318.629,4.0
-2.0,9.85633,41665.667,204318.629,4.0
-1.9,10.347539999999999,41665.667,204318.629,4.0
-1.8,11.34056,41665.667,204318.629,4.0
-1.7,11.699148571428571,41665.667,204318.629,4.0
-1.6,12.704752,41665.667,204318.629,4.0
-1.5,13.147734999999999,41665.667,204318.629,4.0
-1.4,14.138015,41665.667,204318.629,4.0
-1.3,14.84527,41665.667,204318.629,4.0
-1.2,16.028465714285712,41665.667,204318.629,4.0
-1.1,16.7756725,41665.667,204318.629,4.0
-1.0,17.724878571428572,41665.667,204318.629,4.0
-0.9,17.838744,41665.667,204318.629,4.0
-0.8,20.199662,41665.667,204318.629,4.0
-0.7,20.728162857142856,41665.667,204318.629,4.0
-0.6,22.720768,41665.667,204318.629,4.0
-0.5,23.929157142857143,41665.667,204318.629,4.0
-0.4,24.91345,41665.667,204318.629,4.0
-0.3,25.985855714285716,41665.667,204318.629,4.0
-0.2,25.141026666666665,41665.667,204318.629,4.0
-0.1,19.55996,41665.667,204318.629,4.0
-0.0,21.761010000000002,41665.667,204318.629,4.0
-4.9,2.9830633333333334,41665.858,204318.167,5.0
-4.8,2.954693333333333,41665.858,204318.167,5.0
-4.7,3.13802,41665.858,204318.167,5.0
-4.6,3.132525,41665.858,204318.167,5.0
-4.5,3.46276,41665.858,204318.167,5.0
-4.4,3.3732775,41665.858,204318.167,5.0
-4.3,3.3697766666666666,41665.858,204318.167,5.0
-4.1,3.570804,41665.858,204318.167,5.0
-4.0,3.66305,41665.858,204318.167,5.0
-3.9,3.9057333333333335,41665.858,204318.167,5.0
-3.8,3.8538675000000002,41665.858,204318.167,5.0
-3.7,3.94702,41665.858,204318.167,5.0
-3.6,4.1705239999999995,41665.858,204318.167,5.0
-3.5,4.55119,41665.858,204318.167,5.0
-3.4,4.467944,41665.858,204318.167,5.0
-3.3,4.724615,41665.858,204318.167,5.0
-3.2,4.790005,41665.858,204318.167,5.0
-3.1,5.096273999999999,41665.858,204318.167,5.0
-3.0,5.305845,41665.858,204318.167,5.0
-2.9,5.596036,41665.858,204318.167,5.0
-2.8,6.161133333333333,41665.858,204318.167,5.0
-2.7,6.3719275,41665.858,204318.167,5.0
-2.6,6.24226,41665.858,204318.167,5.0
-2.5,6.97799875,41665.858,204318.167,5.0
-2.3,7.75364375,41665.858,204318.167,5.0
-2.2,8.240305,41665.858,204318.167,5.0
