Z,Resistivity(ohm.m),easting,northing,ID
-4.7,4.14839,41665.091,204320.014,1.0
-4.4,4.51145,41665.091,204320.014,1.0
-4.2,4.64621,41665.091,204320.014,1.0
-3.9,5.05529,41665.091,204320.014,1.0
-3.7,5.23711,41665.091,204320.014,1.0
-3.5,5.75243,41665.091,204320.014,1.0
-3.3,6.09328,41665.091,204320.014,1.0
-3.1,6.76284,41665.091,204320.014,1.0
-2.9,7.09569,41665.091,204320.014,1.0
-2.6,7.97802,41665.091,204320.014,1.0
-2.5,8.39811,41665.091,204320.014,1.0
-2.2,9.55452,41665.091,204320.014,1.0
-2.0,10.612725000000001,41665.091,204320.014,1.0
-1.8,11.33833,41665.091,204320.014,1.0
-1.7,11.97473,41665.091,204320.014,1.0
-1.6,12.8233,41665.091,204320.014,1.0
-1.4,14.40269,41665.091,204320.014,1.0
-1.2,15.62885,41665.091,204320.014,1.0
-1.0,17.09967,41665.091,204320.014,1.0
-0.9,17.865165,41665.091,204320.014,1.0
-0.7,19.07524,41665.091,204320.014,1.0
-0.6,19.38835,41665.091,204320.014,1.0
-0.4,19.75877,41665.091,204320.014,1.0
-0.3,22.182679999999998,41665.091,204320.014,1.0
-0.2,22.28028,41665.091,204320.014,1.0
-0.1,23.254093333333334,41665.091,204320.014,1.0
-4.8,3.83317,41665.283,204319.552,2.0
-4.7,3.971305,41665.283,204319.552,2.0
-4.4,4.2932950000000005,41665.283,204319.552,2.0
-4.3,4.41537,41665.283,204319.552,2.0
-4.2,4.64621,41665.283,204319.552,2.0
-4.0,4.55965,41665.283,204319.552,2.0
-3.9,5.05529,41665.283,204319.552,2.0
-3.8,4.96033,41665.283,204319.552,2.0
-3.7,5.23711,41665.283,204319.552,2.0
-3.6,5.13359,41665.283,204319.552,2.0
-3.5,5.75243,41665.283,204319.552,2.0
-3.4,5.64246,41665.283,204319.552,2.0
-3.3,6.04103,41665.283,204319.552,2.0
-3.1,6.76284,41665.283,204319.552,2.0
-3.0,6.65324,41665.283,204319.552,2.0
-2.9,7.09569,41665.283,204319.552,2.0
-2.8,6.96111,41665.283,204319.552,2.0
-2.6,7.899125,41665.283,204319.552,2.0
-2.5,8.3031,41665.283,204319.552,2.0
-2.2,9.40968,41665.283,204319.552,2.0
-2.1,9.89004,41665.283,204319.552,2.0
-2.0,10.612725000000001,41665.283,204319.552,2.0
-1.9,10.96216,41665.283,204319.552,2.0
-1.8,11.53896,41665.283,204319.552,2.0
-1.7,11.97473,41665.283,204319.552,2.0
-1.6,12.967046666666667,41665.283,204319.552,2.0
-1.5,13.72139,41665.283,204319.552,2.0
-1.4,14.38771,41665.283,204319.552,2.0
-1.3,15.31861,41665.283,204319.552,2.0
-1.2,16.143236666666667,41665.283,204319.552,2.0
-1.0,17.768034999999998,41665.283,204319.552,2.0
-0.9,18.788787499999998,41665.283,204319.552,2.0
-0.7,20.09368333333333,41665.283,204319.552,2.0
-0.6,21.798216666666665,41665.283,204319.552,2.0
-0.5,26.37416,41665.283,204319.552,2.0
-0.4,23.902276666666666,41665.283,204319.552,2.0
-0.3,25.1397875,41665.283,204319.552,2.0
-0.2,22.28028,41665.283,204319.552,2.0
-0.1,26.56027142857143,41665.283,204319.552,2.0
-4.8,3.673705,41665.475,204319.091,3.0
-4.7,3.6402200000000002,41665.475,204319.091,3.0
-4.4,3.922855,41665.475,204319.091,3.0
-4.3,4.233345,41665.475,204319.091,3.0
-4.1,4.34404,41665.475,204319.091,3.0
-4.0,4.50868,41665.475,204319.091,3.0
-3.8,4.96033,41665.475,204319.091,3.0
-3.7,4.86098,41665.475,204319.091,3.0
-3.6,5.13359,41665.475,204319.091,3.0
-3.5,5.04589,41665.475,204319.091,3.0
-3.4,5.64246,41665.475,204319.091,3.0
-3.3,5.764425,41665.475,204319.091,3.0
-3.2,5.87347,41665.475,204319.091,3.0
-3.1,5.771,41665.475,204319.091,3.0
-3.0,6.65324,41665.475,204319.091,3.0
-2.9,6.52683,41665.475,204319.091,3.0
-2.8,6.737303333333333,41665.475,204319.091,3.0
-2.6,7.82023,41665.475,204319.091,3.0
-2.5,7.94278,41665.475,204319.091,3.0
-2.4,8.0974,41665.475,204319.091,3.0
-2.2,9.226015,41665.475,204319.091,3.0
-2.1,9.849595,41665.475,204319.091,3.0
-2.0,9.76305,41665.475,204319.091,3.0
-1.9,11.05316,41665.475,204319.091,3.0
-1.8,11.46301,41665.475,204319.091,3.0
-1.7,11.97561,41665.475,204319.091,3.0
-1.6,13.25454,41665.475,204319.091,3.0
-1.5,13.773025,41665.475,204319.091,3.0
-1.4,14.86609,41665.475,204319.091,3.0
-1.3,15.31861,41665.475,204319.091,3.0
-1.2,16.519167500000002,41665.475,204319.091,3.0
-1.1,17.48206,41665.475,204319.091,3.0
-1.0,18.4364,41665.475,204319.091,3.0
-0.9,19.667396666666665,41665.475,204319.091,3.0
-0.8,20.43966,41665.475,204319.091,3.0
-0.7,22.672013333333336,41665.475,204319.091,3.0
-0.6,23.268226666666667,41665.475,204319.091,3.0
-0.5,25.59665,41665.475,204319.091,3.0
-0.4,26.278436,41665.475,204319.091,3.0
-0.3,27.5737525,41665.475,204319.091,3.0
-0.1,28.612274285714285,41665.475,204319.091,3.0
-4.8,3.366465,41665.667,204318.629,4.0
-4.7,3.338985,41665.667,204318.629,4.0
-4.4,3.77057,41665.667,204318.629,4.0
-4.3,3.78157,41665.667,204318.629,4.0
-4.2,3.81251,41665.667,204318.629,4.0
-4.1,4.34404,41665.667,204318.629,4.0
-4.0,4.33819,41665.667,204318.629,4.0
-3.8,4.44781,41665.667,204318.629,4.0
-3.7,4.61383,41665.667,204318.629,4.0
-3.6,4.80376,41665.667,204318.629,4.0
-3.5,4.876505,41665.667,204318.629,4.0
-3.4,4.96462,41665.667,204318.629,4.0
-3.3,5.54007,41665.667,204318.629,4.0
-3.2,5.6594549999999995,41665.667,204318.629,4.0
-3.1,5.771,41665.667,204318.629,4.0
-3.0,5.67091,41665.667,204318.629,4.0
-2.9,6.52683,41665.667,204318.629,4.0
-2.8,6.6254,41665.667,204318.629,4.0
-2.7,6.52672,41665.667,204318.629,4.0
-2.6,6.65156,41665.667,204318.629,4.0
-2.5,7.67747,41665.667,204318.629,4.0
-2.4,7.725543333333333,41665.667,204318.629,4.0
-2.3,8.01182,41665.667,204318.629,4.0
-2.2,9.18719,41665.667,204318.629,4.0
-2.1,9.45917,41665.667,204318.629,4.0
-2.0,9.76305,41665.667,204318.629,4.0
-1.9,10.397375,41665.667,204318.629,4.0
